pruning_thresh,quality,technique,frame_id,datasize,sensitivity,map
0,0,0,1,692653,1.0,0.75
0,0,0,2,692653,1.0,0.6666666666666666
0,0,0,3,692653,1.0,0.6666666666666666
0,0,0,4,692653,1.0,0.725
0,0,0,5,692653,1.0,0.85
0,0,0,6,692653,0.8,0.825
0,0,0,7,692653,0.6666666666666666,0.59375
0,0,0,8,692653,0.8333333333333334,0.725
0,0,0,9,692653,0.8333333333333334,0.725
0,0,0,10,692653,0.8333333333333334,0.75
0,0,0,11,692653,0.8,0.875
0,0,0,12,692653,0.8,0.875
0,0,0,13,692653,0.8,0.875
0,0,0,14,692653,0.8,0.84375
0,0,0,15,692653,1.0,0.7380952380952381
0,0,0,16,692653,0.6,0.3333333333333333
0,0,0,17,692653,0.8333333333333334,0.6666666666666666
0,0,0,18,692653,0.8333333333333334,0.6041666666666666
0,0,0,19,692653,1.0,0.5595238095238095
0,0,0,20,692653,1.0,0.5595238095238095
0,0,0,21,692653,1.0,0.9166666666666666
0,0,0,22,692653,1.0,0.626984126984127
0,0,0,23,692653,1.0,0.7388888888888888
0,0,0,24,692653,1.0,0.7666666666666666
0,0,0,25,692653,1.0,0.7380952380952381
0,0,0,26,692653,1.0,0.7666666666666666
0,0,0,27,692653,0.8333333333333334,0.725
0,0,0,28,692653,0.8333333333333334,0.7111111111111111
0,0,0,29,692653,0.8333333333333334,0.5833333333333334
0,0,0,30,692653,0.8333333333333334,0.6
0,0,0,31,692653,0.8333333333333334,0.6333333333333333
0,0,0,32,692653,1.0,0.7388888888888888
0,0,0,33,692653,1.0,0.8
0,0,0,34,692653,1.0,0.8333333333333333
0,0,0,35,692653,1.0,0.7916666666666666
0,0,0,36,692653,1.0,0.7666666666666666
0,0,0,37,692653,1.0,0.7833333333333333
0,0,0,38,692653,1.0,0.8333333333333334
0,0,0,39,692653,0.8,0.75
0,0,0,40,692653,1.0,0.8777777777777778
0,0,0,41,692653,1.0,0.7944444444444444
0,0,0,42,692653,0.8333333333333334,0.6458333333333333
0,0,0,43,692653,1.0,0.6666666666666666
0,0,0,44,692653,0.8333333333333334,0.78125
0,0,0,45,692653,1.0,0.6666666666666666
0,0,0,46,692653,1.0,0.8333333333333333
0,0,0,47,692653,0.8333333333333334,0.575
0,0,0,48,692653,0.8333333333333334,0.575
0,0,0,49,692653,1.0,0.5
0,0,0,50,692653,1.0,0.5
0,0,0,51,692653,1.0,0.5
0,0,0,52,692653,1.0,0.5
0,0,0,53,692653,1.0,0.5
0,0,0,54,692653,1.0,0.5
0,0,0,55,692653,1.0,0.5
0,0,0,56,692653,1.0,0.5
0,0,0,57,692653,1.0,0.5
0,0,0,58,692653,1.0,0.5
0,0,0,59,692653,1.0,0.5
0,0,0,60,692653,1.0,0.5
0,0,0,61,692653,1.0,0.5
0,0,0,62,692653,1.0,0.5
0,0,0,63,692653,1.0,0.5
0,0,0,64,692653,1.0,0.5
0,0,0,65,692653,1.0,0.5
0,0,0,66,692653,1.0,0.5
0,0,0,67,692653,1.0,0.5
0,0,0,68,692653,1.0,0.5
0,0,0,69,692653,1.0,1.0
0,0,0,70,692653,1.0,0.5
0,0,0,71,692653,1.0,0.5
0,0,0,72,692653,1.0,0.5
0,0,0,73,692653,1.0,0.5
0,0,0,74,692653,1.0,0.5
0,0,0,75,692653,1.0,0.41666666666666663
0,0,0,76,692653,1.0,0.5
0,0,0,77,692653,1.0,0.5
0,0,0,78,692653,1.0,0.5
0,0,0,79,692653,1.0,0.5
0,0,0,80,692653,1.0,0.5
0,0,0,81,692653,1.0,0.5
0,0,0,82,692653,1.0,0.5
0,0,0,83,692653,1.0,0.5
0,0,0,84,692653,1.0,1.0
0,0,0,85,692653,1.0,0.5
0,0,0,86,692653,0.0,0.0
0,0,0,87,692653,0.0,0.0
0,0,0,88,692653,1.0,1.0
0,0,0,89,692653,1.0,1.0
0,0,0,90,692653,1.0,1.0
0,0,0,91,692653,1.0,1.0
0,0,0,92,692653,1.0,1.0
0,0,0,93,692653,1.0,1.0
0,0,0,94,692653,1.0,1.0
0,0,0,95,692653,1.0,1.0
0,0,0,96,692653,1.0,1.0
0,0,0,97,692653,0.0,0.0
0,0,0,98,692653,1.0,0.3333333333333333
0,0,0,99,692653,1.0,0.3333333333333333
0,0,0,100,692653,1.0,0.6666666666666666
0,0,0,101,692653,1.0,0.625
0,0,0,102,692653,1.0,0.25
0,0,0,103,692653,1.0,0.3333333333333333
0,0,0,104,692653,1.0,0.3333333333333333
0,0,0,105,692653,1.0,0.3333333333333333
0,0,0,106,692653,1.0,1.0
0,0,0,107,692653,0.0,0.0
0,0,0,108,692653,0.0,0.0
0,0,0,109,692653,0.0,0.0
0,0,0,110,692653,1.0,0.16666666666666666
0,0,0,111,692653,1.0,0.25
0,0,0,112,692653,1.0,0.3333333333333333
0,0,0,113,692653,1.0,0.3333333333333333
0,0,0,114,692653,1.0,0.6666666666666666
0,0,0,115,692653,1.0,0.3333333333333333
0,0,0,116,692653,1.0,0.75
0,0,0,117,692653,1.0,0.8333333333333333
0,0,0,118,692653,1.0,0.6666666666666666
0,0,0,119,692653,1.0,0.6666666666666666
0,0,0,120,692653,0.5,0.16666666666666666
0,0,0,121,692653,1.0,0.5
0,0,0,122,692653,1.0,0.9166666666666666
0,0,0,123,692653,1.0,1.0
0,0,0,124,692653,0.75,0.7777777777777778
0,0,0,125,692653,1.0,1.0
0,0,0,126,692653,1.0,1.0
0,0,0,127,692653,1.0,0.9166666666666666
0,0,0,128,692653,0.6666666666666666,0.6666666666666666
0,0,0,129,692653,0.6666666666666666,0.6666666666666666
0,0,0,130,692653,0.6666666666666666,0.5555555555555556
0,0,0,131,692653,0.5,0.5
0,0,0,132,692653,0.5,0.5
0,0,0,133,692653,0.6666666666666666,0.5
0,0,0,134,692653,0.5,0.5
0,0,0,135,692653,0.5,0.5
0,0,0,136,692653,0.5,0.5
0,0,0,137,692653,0.5,0.5
0,0,0,138,692653,0.6666666666666666,0.6666666666666666
0,0,0,139,692653,0.4,0.4
0,0,0,140,692653,0.5,0.5
0,0,0,141,692653,1.0,0.8611111111111112
0,0,0,142,692653,1.0,1.0
0,0,0,143,692653,1.0,1.0
0,0,0,144,692653,1.0,1.0
0,0,0,145,692653,1.0,0.5
0,0,0,146,692653,1.0,0.5
0,0,0,147,692653,1.0,0.41666666666666663
0,0,0,148,692653,1.0,0.5
0,0,0,149,692653,1.0,0.5
0,0,0,150,692653,1.0,0.5
0,0,0,151,692653,1.0,0.3333333333333333
0,0,0,152,692653,1.0,0.75
0,0,0,153,692653,1.0,0.6666666666666666
