pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0,100,1,34970430.91989335,45,1,247.3371124267578,4.479616165161133,101.84223708510399,0.02969600073993206,16.333887100219727,54.793663024902344,0.05644800141453743,425.155029296875
0,90,1,34881840.25697317,45,2,9.92188835144043,4.5444159507751465,0.48051200807094574,0.028831999748945236,14.6212158203125,2.9691200256347656,0.05526399984955788,32.51555252075195
0,80,1,34734577.28382728,45,3,9.891936302185059,4.60972785949707,2.086367964744568,0.028896000236272812,14.083711624145508,3.2362558841705322,0.05452800169587135,33.5596809387207
0,70,1,34529222.59120898,45,4,9.904800415039062,4.558271884918213,0.900511983782053,0.029152000322937965,15.633312225341797,3.5993599891662598,0.055296000093221664,34.79286575317383
0,60,1,34266585.79903243,45,5,9.905920028686523,4.549952030181885,0.7632320076227188,0.028831999748945236,15.312800407409668,3.6756479740142822,0.08950400352478027,34.4238395690918
0,50,1,33947702.364410535,45,6,9.918527603149414,4.526271820068359,0.8807359933853149,0.028672000393271446,15.236607551574707,3.7082879543304443,0.05427199974656105,35.39174270629883
0.05,100,1,33573829.49931972,45,7,9.915200233459473,4.621407985687256,0.6046719960868359,0.02969600073993206,18.31443214416504,7.000192165374756,0.055296000093221664,41.22809600830078
0.05,90,1,33146441.213986304,45,8,9.921055793762207,4.5772480964660645,0.6776319891214371,0.029632000252604485,15.898048400878906,4.486944198608398,0.06547199934720993,35.9931526184082
0.05,80,1,32667222.505536392,45,9,9.91648006439209,4.623231887817383,0.43692800030112267,0.02864000014960766,16.792800903320312,4.106527805328369,0.05491200089454651,37.174625396728516
0.05,70,1,32138062.71482048,45,10,9.868096351623535,4.514336109161377,0.4270079918205738,0.02969600073993206,14.706975936889648,3.5038719177246094,0.05532800033688545,35.75481414794922
0.05,60,1,31561048.077604026,45,11,10.040736198425293,4.602272033691406,0.7950400114059448,0.031199999153614044,16.20479965209961,3.8572158813476562,0.05942400172352791,35.656639099121094
0.05,50,1,30938453.499491103,45,12,9.919936180114746,4.524415969848633,1.1952320039272308,0.06588800251483917,16.113983154296875,3.7737278938293457,0.11353600025177002,35.46694564819336
0.1,100,1,30272733.58700893,45,13,9.940640449523926,4.5023040771484375,1.3177920579910278,0.028960000723600388,19.520288467407227,6.338047981262207,0.05510399863123894,41.616703033447266
0.1,90,1,29566512.970213614,45,14,9.952608108520508,4.6943039894104,1.7739520072937012,0.028960000723600388,17.668319702148438,4.154687881469727,0.055296000093221664,39.16227340698242
0.1,80,1,28822575.954970628,45,15,9.900480270385742,4.574975967407227,1.7283519506454468,0.028672000393271446,16.04921531677246,4.100800037384033,0.054655998945236206,36.294654846191406
0.1,70,1,28043855.54570636,45,16,9.949312210083008,4.716320037841797,1.4273600578308105,0.031199999153614044,17.24291229248047,4.377600193023682,0.060736000537872314,38.05500793457031
0.1,60,1,27233421.88190912,45,17,10.704575538635254,4.838047981262207,1.5209280252456665,0.029184000566601753,17.524127960205078,3.7744319438934326,0.05516799911856651,38.1429443359375
0.1,50,1,26394470.13396903,45,18,9.977888107299805,4.541215896606445,1.4223039746284485,0.028672000393271446,16.715967178344727,3.8153600692749023,0.05427199974656105,37.232704162597656
0.15,100,1,25530307.90607815,45,19,9.952095985412598,4.501376152038574,1.1148480325937271,0.02969600073993206,16.170751571655273,5.2393598556518555,0.056832000613212585,36.02239990234375
0.15,90,1,24644342.19585536,45,20,9.909279823303223,4.547872066497803,1.1431359946727753,0.03200000151991844,15.888447761535645,4.020959854125977,0.07116799801588058,34.7171516418457
0.15,80,1,23740065.962108318,45,21,9.970399856567383,4.543647766113281,1.2036480158567429,0.028672000393271446,16.78563117980957,3.8155839443206787,0.054496001452207565,35.504703521728516
0.15,70,1,22821044.35368957,45,22,9.927136421203613,4.536223888397217,1.156831994652748,0.030239999294281006,15.950048446655273,3.241663932800293,0.05612799897789955,33.85251235961914
0.15,60,1,21890900.65374034,45,23,10.01318359375,4.592864036560059,1.4385280311107635,0.02921600081026554,15.978528022766113,4.384031772613525,0.08553600311279297,35.705406188964844
0.15,50,1,20953301.994737215,45,24,9.916543960571289,4.732223987579346,1.2602240443229675,0.04403200000524521,16.67888069152832,3.3829760551452637,0.10185600072145462,34.971519470214844
0.2,100,1,20011944.900661,45,25,9.952768325805664,4.5121917724609375,1.1857600063085556,0.03129599988460541,15.411999702453613,4.945248126983643,0.05737600103020668,35.17465591430664
0.2,90,1,19070540.71328818,45,26,9.96399974822998,4.60207986831665,1.3138880133628845,0.02860799990594387,16.96985626220703,4.504735946655273,0.054207999259233475,36.32643127441406
0.2,80,1,18132800.960062645,45,27,9.99398422241211,4.629216194152832,1.3388160020112991,0.0306560005992651,17.28611183166504,3.020128011703491,0.06992000341415405,35.467647552490234
0.2,70,1,17202422.721235376,45,28,9.923328399658203,4.692160129547119,1.0610879957675934,0.028960000723600388,15.96339225769043,3.1867520809173584,0.054368000477552414,33.54131317138672
0.2,60,1,16283074.053962823,45,29,9.905471801757812,4.589248180389404,1.088320031762123,0.06496000289916992,15.408096313476562,3.3861119747161865,0.09219200164079666,33.273502349853516
0.2,50,1,15378379.530830115,45,30,9.913824081420898,4.570176124572754,1.2466879785060883,0.029888000339269638,16.73651123046875,3.427488088607788,0.05612799897789955,35.35811233520508
0.25,100,1,14491905.949814126,45,31,9.932767868041992,4.480832099914551,1.2034880220890045,0.02969600073993206,16.60812759399414,4.141983985900879,0.05532800033688545,35.51561737060547
0.25,90,1,13627148.272025462,45,32,9.908127784729004,4.505951881408691,1.1524159759283066,0.0297279991209507,15.866527557373047,3.5156800746917725,0.05558399856090546,34.1484489440918
0.25,80,1,12787515.842670444,45,33,9.900575637817383,4.750495910644531,1.1924159675836563,0.028543999418616295,15.592479705810547,3.476191997528076,0.054368000477552414,33.666046142578125
