pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,jpeg_time_mean,jpeg_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
0.02,60,12.403863363265991,24.181515140727544,4.540810265541077,0.07057882643546105,3.1997561514377595,14.715553239766244,4.456632945537567,2.9448336967534243,9.82026755809784,17.67364363093958,0.4362982425093651,0.05854897856564062,17.800653009414674,0.9342358210877771
0.02,70,9.972304315567017,0.06761611072617651,4.606564159393311,0.716151688208803,1.652124480009079,0.19768804182071767,4.196485431194305,0.35830166258906515,7.911252436637878,0.5034079415321729,0.4547667193412781,0.06835721721221277,17.64894304275513,1.114073936322954
0.02,80,9.99206301689148,0.1608438307799153,4.5699379253387455,0.4800617390758117,1.6088163268566131,0.15149731460748014,4.3474409532547,0.3862115933414012,8.071752614974976,0.5954453821207346,0.49155776023864745,0.07025750155410353,17.623439054489136,1.0269392957546364
0.02,90,9.991263036727906,0.16126679953606007,4.58287935256958,0.6900056802594974,1.6349414420127868,0.13278222944059234,4.56160543680191,0.37251629413008425,8.317643480300903,0.5678826508453976,0.5621395233273506,0.060903354710046424,17.850478134155274,1.0940168293961865
0.02,100,9.977018241882325,0.05720059424757776,4.521375050544739,0.05731069289327884,1.611230081319809,0.13998663650030008,5.933029441833496,0.48925133585279285,9.70508445262909,0.6857223514046471,0.8209903997182846,0.052551687936198264,18.16788793563843,0.8016207114443193
0.04,60,9.999316511154175,0.20125796103720425,4.582897272109985,0.6623769300830964,1.6370131194591522,0.2336328538614201,4.025001919269561,0.3553568887157084,7.835249571800232,0.8982769901568131,0.4484415999054909,0.0570095650393145,17.578450241088866,1.4639277011819658
0.04,70,9.992900791168212,0.16768195885804718,4.53375105381012,0.17398253789418489,1.6408934450149537,0.13428067291352336,4.236156134605408,0.3233019563098499,8.011944651603699,0.532290863903093,0.4707471996545792,0.08025537615630526,17.68182662010193,1.0142611738247405
0.04,80,10.01211971282959,0.34946717638570646,4.543038730621338,0.10902285115046878,1.625753280520439,0.22487388238575018,4.420092184543609,0.38176198682270557,8.187829456329347,0.7255548696448847,0.49277791649103164,0.07644163845385502,17.60904511451721,1.075769362402884
0.04,90,9.980289001464843,0.08113379989547576,4.600251493453979,0.6406953631610312,1.626879997253418,0.19254768431893773,4.533095691204071,0.5284380564706265,8.312128963470458,0.6677662364352571,0.5477500796318054,0.05602846660380814,17.686801595687868,1.1207864648908412
0.04,100,9.988979225158692,0.15501054755934685,4.529555172920227,0.08314188720807646,1.5891315174102782,0.14346622833011022,6.122640647888184,0.4057495798126647,9.947728929519654,0.6080168948259115,0.7996022403240204,0.053567675042909456,18.28914758682251,1.0510933250782653
0.06,60,10.003801345825195,0.25278617134732045,4.593859539031983,0.6143512326395508,1.606884799003601,0.13329955483115435,4.143094093799591,0.3248263380195306,7.878739852905273,0.5473854138475569,0.4525884810090065,0.05239084843553352,17.564673614501952,1.2872127115126046
0.06,70,10.007715196609498,0.2038501233798932,4.603887014389038,0.6748610720529739,1.5310192000865936,0.09956580040728107,4.174724476337433,0.313072619685281,7.737831058502198,0.4579855613995137,0.493096638917923,0.06685643231503265,17.650844764709472,1.109657826810226
0.06,80,9.995270118713378,0.17014804632316824,4.522640953063965,0.066748122707965,1.6082355225086211,0.1065724498875353,4.537554557323456,0.25830539376490963,8.289022088050842,0.4312944342724603,0.4989699199795723,0.06317950078440537,17.546026916503905,0.765520704845802
0.06,90,9.983232612609862,0.14758652761801558,4.520832023620605,0.059182360534698095,1.6000595271587372,0.15194651980578064,4.464014081954956,0.3475592606905919,8.107032012939452,0.5382714011677375,0.5575673601031303,0.05623904476226986,17.39996992111206,0.8110385802263661
0.06,100,9.993861770629882,0.1508500897190966,4.51097119808197,0.05132721796730596,1.608220157623291,0.23667035175242782,6.042814726829529,0.543027006277419,9.804668207168579,0.7384215599224654,0.7970358389616012,0.059010160171939476,18.016583280563353,0.9308342257772821
0.08,60,9.986630725860596,0.1522504536435299,4.536454396247864,0.07902338926151031,1.6234336042404174,0.15096141043704997,4.402439675331116,0.3534717411541898,8.203042259216309,0.5552425685004074,0.45091487884521486,0.06089037884946409,17.66819230079651,1.2490318759750791
0.08,70,9.98094693183899,0.0821188286328749,4.531223363876343,0.08146460491904653,1.6199491274356843,0.12477238414191714,4.341519362926483,0.3338154145030632,8.065858521461486,0.5133909765018049,0.4851180815696716,0.06462754313545943,17.41783007621765,0.9492169421956314
0.08,80,9.979334421157837,0.07842156945467882,4.523072638511658,0.07375983702195597,1.6467584013938903,0.14946487907452824,4.565254712104798,0.28798978886090504,8.377970914840699,0.45304708306158065,0.5030275192856789,0.059350395385949786,17.83469114303589,1.3398835812774341
0.08,90,9.977447366714477,0.06900204646840356,4.521271047592163,0.13705448356094646,1.5973487937450408,0.3188326760424136,4.702592957019806,0.5643471453603561,8.362422666549683,0.7953318947618385,0.5538156792521477,0.05677605415726708,17.791051197052003,1.2064861631664665
0.08,100,9.993646993637086,0.14578862129763398,4.512823677062988,0.05661884750855001,1.5905148792266846,0.18897566380980088,5.7106457567214965,0.4002340008340495,9.395847730636596,0.5963303834306504,0.7839142388105392,0.04640307815770746,17.939516801834106,0.7971492873789612
0.1,60,9.983928003311156,0.07825696650227464,4.538237128257752,0.07303978914829866,1.596353280544281,0.14923435317514167,4.355711984634399,0.40614074214037904,8.079384331703187,0.5818434559838914,0.4574617600440979,0.048829153890776564,17.56194429397583,0.9318537773717687
0.1,70,9.97401888847351,0.05957177552415685,4.523842554092408,0.05256917084620958,1.6498326337337494,0.1654877484262001,4.345373139381409,0.3314718499163318,8.121549081802367,0.5422431710455333,0.4796969610452652,0.043002409308761556,17.58559423446655,0.8449480324329336
0.1,80,10.002308197021485,0.2024687600729734,4.576302394866944,0.4432845436171063,1.6337180769443511,0.16663101106349268,4.363598384857178,0.3472988987510006,8.122139205932617,0.5933774197077849,0.511115839779377,0.06279787473535302,17.59159423828125,1.1411638453721604
0.1,90,9.971974067687988,0.06719723187733172,4.522694091796875,0.061061336642765064,1.5884809589385986,0.1633329345451234,4.666925466060638,0.38377783083679573,8.35285439491272,0.6971854222783979,0.561058240532875,0.06278845250373265,17.611667251586915,1.1590371780932358
0.1,100,9.98466944694519,0.17060269993848315,4.58577663898468,0.5777146396510267,1.610875197649002,0.14317893828305678,5.985013122558594,0.41455548383572044,9.74282913684845,0.5748977549050677,0.7883548814058304,0.08023826423765368,18.114723167419434,1.0283738971556042
