video_name,pruning_thresh,jepg_quality,data_size_mean,data_size_std,sparsity,decomposability,regularity,pictoriality,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b610204c-e3c8c65f,0.0,60,53722.1,2434.616497520708,0.0,-0.9992187500000002,0.36025472050180285,0.4532493038988764,0.012162466533482075,0.02430243045091629,0.009900989942252636,0.011266126297414303,0.025495048612356186,-1.0,0.012198022566735744,0.012198022566735744,0.012037036940455437,0.02500000037252903,-1.0
b610204c-e3c8c65f,0.0,70,67362.1,2418.470299590218,0.0,-0.9991586538461539,0.3346648208818583,0.4344051560373412,0.010166195221245289,0.020008251070976257,0.010107261128723621,0.004231494385749102,0.023019801825284958,-1.0,0.00921686738729477,0.010370713658630848,0.005761316977441311,0.02222222276031971,-1.0
b610204c-e3c8c65f,0.0,80,90625.15,2915.1260054241225,0.0,-0.9996093750000001,0.3284133078574961,0.4208304584313359,0.01623327098786831,0.034370578825473785,0.013169585727155209,0.004537953995168209,0.053193069994449615,-1.0,0.018697869032621384,0.018697869032621384,0.0052359686233103275,0.0555555559694767,-1.0
b610204c-e3c8c65f,0.0,90,145862.55,3026.9465055563833,0.0,-0.999519230769231,0.3109383324814855,0.42060986990157917,0.024198919534683228,0.05344284325838089,0.01784428395330906,0.01131363119930029,0.06258133053779602,-1.0,0.02587735466659069,0.02982545644044876,0.014911128208041191,0.06733091920614243,-1.0
b610204c-e3c8c65f,0.0,100,397068.35,5590.636603062303,7.223095414201184e-08,-0.9992187500000002,0.33731603167709173,0.42329814382988884,0.019472636282444,0.05102676898241043,0.013050055131316185,0.010531719774007797,0.05770420655608177,-1.0,0.020118165761232376,0.026559313759207726,0.0163295678794384,0.07569444179534912,-1.0
b610204c-e3c8c65f,0.02,60,53775.45,2261.6290472798582,0.08882876063239645,-0.9992788461538463,0.3134020391589386,0.45408547375443475,0.006834433414041996,0.015401540324091911,0.002475247485563159,0.0018518518190830946,0.016336632892489433,-1.0,0.006874420680105686,0.006874420680105686,0.003086419776082039,0.01666666753590107,-1.0
b610204c-e3c8c65f,0.02,70,67054.15,2425.4868846274967,0.09506604798446747,-0.9994591346153847,0.27448705125661127,0.433695182027086,0.005286421626806259,0.015470297075808048,0.002145214471966028,0.003781235311180353,0.014356435276567936,-1.0,0.008681649342179298,0.008681649342179298,0.006264775525778532,0.01666666753590107,-1.0
b610204c-e3c8c65f,0.02,80,90262.95,2839.7034787984467,0.10381639469304735,-0.9993689903846155,0.25892616018260184,0.41932771218881,0.024331245571374893,0.04664889723062515,0.022984441369771957,0.005720572080463171,0.06947194784879684,-1.0,0.026162341237068176,0.026915352791547775,0.007705104537308216,0.07010869681835175,-1.0
b610204c-e3c8c65f,0.02,90,146288.1,3227.433684833818,0.1166390503651997,-0.9994891826923078,0.2161105985430122,0.42087765484096373,0.02058759331703186,0.05348982661962509,0.01085300836712122,0.009552622213959694,0.059306930750608444,-1.0,0.02157321572303772,0.027930954471230507,0.015642238780856133,0.06527777761220932,-1.0
b610204c-e3c8c65f,0.02,100,397280.25,5522.762405490571,0.2095035710983728,-0.9993088942307693,0.20710426678011573,0.4226843721224422,0.0208379328250885,0.05395973101258278,0.012086208909749985,0.01147211529314518,0.05761826038360596,-1.0,0.02020157501101494,0.028600556775927544,0.01909640058875084,0.08194444328546524,-1.0
