pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,sparsity,decomposability,regularity,pictoriality,datasize_est,datasize_real,reconstruct_snr,target_cmp,target_snr
0.2,87,1,5347841.716918225,40,56,-1,-1,-1,-1,5167,5911,9.974129796028137,86.29325456786388,20
0.21,90,1,5472006.918857074,40,57,-1,-1,-1,-1,5085,5829,9.97610092163086,84.33517601674662,20
0.22,93,1,5614023.9328144165,40,58,-1,-1,-1,-1,4579,5323,9.88851249217987,82.2017633322266,20
0.21,91,1,5773332.850461954,40,59,-1,-1,-1,-1,5760,6504,9.894506931304932,79.9334939834174,20
0.21,91,1,5949305.5893800035,40,60,-1,-1,-1,-1,5797,6541,9.841625094413757,77.56916496110924,20
0.21,92,1,6141248.369300079,40,61,-1,-1,-1,-1,6590,7334,9.713103175163269,75.1447651870921,20
0.2,90,1,6348404.447364134,40,62,-1,-1,-1,-1,6972,7716,9.707210063934326,72.6927010547154,20
0.21,93,1,6569957.101616587,40,63,-1,-1,-1,-1,7126,7870,9.765036702156067,70.24135158403324,20
0.2,91,1,6805032.85096658,40,64,-1,-1,-1,-1,6966,7710,9.87139105796814,67.81490652188668,20
0.08,62,1,7052704.898925625,40,65,-1,-1,-1,-1,9827,10571,11.367686986923218,65.43342919919516,20
0.2,92,1,7311996.787543548,40,66,-1,-1,-1,-1,13850,14594,11.447190046310425,63.11308389150714,20
0.2,92,1,7581886.2471369505,40,67,-1,-1,-1,-1,8981,9725,11.25911831855774,60.86647196018411,20
0.2,93,1,7861309.226632407,40,68,-1,-1,-1,-1,7789,8533,11.148288249969482,58.70302940167571,20
0.19,91,1,8149164.088634667,40,69,-1,-1,-1,-1,9564,10308,11.20671033859253,56.62944832713323,20
0.2,94,1,8444315.95268059,40,70,-1,-1,-1,-1,8915,9659,11.139577627182007,54.65009472083671,20
0.19,92,1,8745601.169555288,40,71,-1,-1,-1,-1,9603,10347,11.193976402282715,52.76740360321428,20
0.19,92,1,9051831.909030402,40,72,-1,-1,-1,-1,10019,10763,11.196991205215454,50.98223998241467,20
0.07,62,1,9361800.842937043,40,73,-1,-1,-1,-1,8984,9728,12.149841785430908,49.294219606778924,20
0.19,93,1,9674285.905110238,40,74,-1,-1,-1,-1,16318,17062,12.1745765209198,47.701987639511266,20
0.05,75,1,9988055.109438593,40,75,-1,-1,-1,-1,15974,16718,14.621968269348145,46.203456189440836,20
0.05,75,1,10301871.40702373,40,76,-1,-1,-1,-1,16058,16802,15.528173446655273,44.79600340885945,20
0.05,76,1,10614497.563300043,40,77,-1,-1,-1,-1,11474,12218,15.47811508178711,43.476637863883205,20
0.05,76,1,10924701.035886412,40,78,-1,-1,-1,-1,12824,13568,15.412194728851318,42.24213231563483,20
0.05,77,1,11231258.833938807,40,79,-1,-1,-1,-1,11958,12702,15.42784333229065,41.089131101862826,20
0.05,77,1,11532962.339845499,40,80,-1,-1,-1,-1,13311,14055,15.628225803375244,40.014235117397334,20
0.05,78,1,11828622.074255204,40,81,-1,-1,-1,-1,6285,7029,15.107694864273071,39.014068060478145,20
0.18,94,1,12117072.385651782,40,82,-1,-1,-1,-1,24353,25097,15.162761211395264,38.085327212629615,20
0.05,78,1,12397176.045986643,40,83,-1,-1,-1,-1,11612,12356,15.898997783660889,37.22482160088895,20
0.05,78,1,12667828.734250367,40,84,-1,-1,-1,-1,10511,11255,15.899288654327393,36.42949998360358,20
0.05,79,1,12927963.390306907,40,85,-1,-1,-1,-1,12711,13455,16.13509774208069,35.696470722733935,20
0.05,79,1,13176554.421825137,40,86,-1,-1,-1,-1,9787,10531,15.971927642822266,35.02301526583343,20
0.05,79,1,13412621.747721754,40,87,-1,-1,-1,-1,13542,14286,16.3177490234375,34.40659666295692,20
0.05,79,1,13635234.662174093,40,88,-1,-1,-1,-1,11453,12197,16.175153255462646,33.844864287292346,20
0.05,79,1,13843515.50396879,40,89,-1,-1,-1,-1,15310,16054,16.801952123641968,33.335655710745186,20
0.05,79,1,14036643.116719753,40,90,-1,-1,-1,-1,10420,11164,16.47433042526245,32.876996503314345,20
0.05,80,1,14213856.086313348,40,91,-1,-1,-1,-1,15573,16317,16.82137966156006,32.46709857369616,20
0.05,80,1,14374455.742817067,40,92,-1,-1,-1,-1,10294,11038,16.614402532577515,32.10435754392094,20
0.05,80,1,14517808.915016467,40,93,-1,-1,-1,-1,16783,17527,17.155286073684692,31.78734954896211,20
0.05,80,1,14643350.426720576,40,94,-1,-1,-1,-1,11265,12009,16.895545721054077,31.514827769509107,20
0.05,80,1,14750585.324993894,40,95,-1,-1,-1,-1,17748,18492,17.85629391670227,31.285718939214885,20
0.05,80,1,14839090.831530113,40,96,-1,-1,-1,-1,9437,10181,17.455347776412964,31.099120013883052,20
0.05,80,1,14908518.009474214,40,97,-1,-1,-1,-1,17274,18018,18.235138654708862,30.95429514680125,20
0.05,80,1,14958593.139121372,40,98,-1,-1,-1,-1,9182,9926,17.94655203819275,30.85067307965921,20
0.05,80,1,14989118.797068933,40,99,-1,-1,-1,-1,13810,14554,18.078489303588867,30.787845030416864,20
0.05,80,1,14999974.634566877,40,100,-1,-1,-1,-1,10614,11358,17.774934768676758,30.76556313656673,20
0.05,80,1,14991117.851998053,40,101,-1,-1,-1,-1,6823,7567,17.438911199569702,30.783739493126532,20
0.05,80,1,14962583.367617568,40,102,-1,-1,-1,-1,7684,8428,17.206194400787354,30.842445808216517,20
0.05,80,1,14914483.679886013,40,103,-1,-1,-1,-1,11920,12664,17.46640920639038,30.941913684147977,20
0.05,80,1,14847008.42393934,40,104,-1,-1,-1,-1,13120,13864,17.771371603012085,31.082535517564022,20
0.05,80,1,14760423.62394399,40,105,-1,-1,-1,-1,15910,16654,18.114910125732422,31.264865997345836,20
0.05,80,1,14655070.644284906,40,106,-1,-1,-1,-1,16909,17653,18.229464292526245,31.489624162721647,20
0.05,80,1,14531364.843721423,40,107,-1,-1,-1,-1,6931,7675,17.613284587860107,31.757695965225164,20
0.05,80,1,14389793.93781708,40,108,-1,-1,-1,-1,13472,14216,17.75051474571228,32.0701372556745,20
0.05,80,1,14230916.076099534,40,109,-1,-1,-1,-1,12371,13115,17.74287700653076,32.42817708985827,20
0.05,79,1,14055357.641531494,40,110,-1,-1,-1,-1,9515,10259,17.59448528289795,32.83322121260394,20
0.05,79,1,13863810.780968314,40,111,-1,-1,-1,-1,11344,12088,17.62548327445984,33.28685553759661,20
0.05,79,1,13657030.676338544,40,112,-1,-1,-1,-1,15713,16457,18.188129663467407,33.79084938764964,20
0.05,79,1,13435832.56730596,40,113,-1,-1,-1,-1,9335,10079,17.97816753387451,34.34715819469305,20
0.05,79,1,13201088.53715128,40,114,-1,-1,-1,-1,9331,10075,17.75819182395935,34.95792527774774,20
0.05,79,1,12953724.074545464,40,115,-1,-1,-1,-1,9137,9881,17.50781536102295,35.62548221738773,20
0.05,78,1,12694714.424769888,40,116,-1,-1,-1,-1,11703,12447,17.768399715423584,36.35234722304765,20
0.05,78,1,12425080.744768903,40,117,-1,-1,-1,-1,6381,7125,17.277371883392334,37.14122074103671,20
0.05,78,1,12145886.077193629,40,118,-1,-1,-1,-1,10250,10994,17.372537851333618,37.99497737206627,20
0.05,78,1,11858231.159309516,40,119,-1,-1,-1,-1,6802,7546,17.13855743408203,38.91665295328397,20
0.18,93,1,11563250.083291233,40,120,-1,-1,-1,-1,21528,22272,17.117263078689575,39.90942540743834,20
0.05,77,1,11262105.825014338,40,121,-1,-1,-1,-1,12149,12893,17.077524662017822,40.97658766814857,20
0.18,93,1,10955985.65897172,40,122,-1,-1,-1,-1,20879,21623,17.09762215614319,42.121510654658834,20
0.05,76,1,10646096.477391642,40,123,-1,-1,-1,-1,10588,11332,17.63394594192505,43.34759389478431,20
0.05,76,1,10333660.032012016,40,124,-1,-1,-1,-1,10608,11352,17.784098386764526,44.65820098949139,20
0.05,75,1,10019908.117270395,40,125,-1,-1,-1,-1,6993,7737,17.576415538787842,46.0565766936776,20
0.19,93,1,9706077.713900195,40,126,-1,-1,-1,-1,14193,14937,17.156686782836914,47.54574198450643,20
0.19,93,1,9393406.112079708,40,127,-1,-1,-1,-1,12435,13179,16.751060485839844,49.1283631475499,20
0.19,93,1,9083126.033361096,40,128,-1,-1,-1,-1,10512,11256,16.599339246749878,50.80659070145048,20
0.19,92,1,8776460.77061146,40,129,-1,-1,-1,-1,7083,7827,16.231446266174316,52.58186400285306,20
0.19,92,1,8474619.365126804,40,130,-1,-1,-1,-1,7341,8085,16.09861969947815,54.45467776000364,20
0.19,91,1,8178791.8399335835,40,131,-1,-1,-1,-1,6476,7220,16.00192904472351,56.42430761147898,20
0.2,93,1,7890144.508070482,40,132,-1,-1,-1,-1,6298,7042,15.843727588653564,58.488493613093695,20
0.2,93,1,7609815.3743479485,40,133,-1,-1,-1,-1,7482,8226,15.582141876220703,60.64308317154266,20
0.2,92,1,7338909.648714168,40,134,-1,-1,-1,-1,4893,5637,15.416516065597534,62.881638929499815,20
0.2,92,1,7078495.388916142,40,135,-1,-1,-1,-1,6024,6768,15.247664451599121,65.19502257348066,20
0.2,91,1,6829599.28963507,40,136,-1,-1,-1,-1,6396,7140,14.91268277168274,67.57097262895572,20
0.21,93,1,6593202.6346973255,40,137,-1,-1,-1,-1,4882,5626,14.761486053466797,69.99370294461639,20
0.2,90,1,6370237.428319817,40,138,-1,-1,-1,-1,5393,6137,14.26294207572937,72.44355832250119,20
0.21,92,1,6161582.720642321,40,139,-1,-1,-1,-1,5368,6112,14.211474657058716,74.89677370079339,20
0.2,88,1,5968061.142033642,40,140,-1,-1,-1,-1,4938,5682,14.140596389770508,77.32539189593732,20
0.21,91,1,5790435.659835139,40,141,-1,-1,-1,-1,4149,4893,14.024477005004883,79.6973999500075,20
0.22,93,1,5629406.570328425,40,142,-1,-1,-1,-1,4202,4946,13.817492723464966,81.97714286600964,20
0.21,90,1,5485608.737786457,40,143,-1,-1,-1,-1,3748,4492,13.716130256652832,84.12606307260684,20
0.2,87,1,5359609.091493173,40,144,-1,-1,-1,-1,4597,5341,13.694431781768799,86.10379204691192,20
0.22,92,1,5251904.390599868,40,145,-1,-1,-1,-1,4161,4905,13.564400672912598,87.86958640996062,20
0.21,89,1,5162919.265630348,40,146,-1,-1,-1,-1,3613,4357,13.51070523262024,89.38405636880003,20
0.2,86,1,5093004.544356419,40,147,-1,-1,-1,-1,4769,5513,13.48809003829956,90.61108480219946,20
0.22,91,1,5042435.868643943,40,148,-1,-1,-1,-1,3933,4677,13.355921506881714,91.51978898459897,20
0.22,91,1,5011412.607722657,40,149,-1,-1,-1,-1,2964,3708,13.27884554862976,92.08634426858316,20
0.22,91,1,5000057.07216421,40,150,-1,-1,-1,-1,3371,4115,13.18936824798584,92.29547983277718,20
0.22,91,1,5008414.031667344,40,151,-1,-1,-1,-1,4642,5386,13.194246292114258,92.14147707214117,20
0.22,91,1,5036450.538551395,40,152,-1,-1,-1,-1,3791,4535,13.230994939804077,91.62855132483844,20
0.2,86,1,5084056.057653966,40,153,-1,-1,-1,-1,5591,6335,13.236223459243774,90.77057007896515,20
0.21,89,1,5151042.902120676,40,154,-1,-1,-1,-1,4072,4816,13.220198154449463,89.59014231403025,20
0.22,92,1,5237146.973368839,40,155,-1,-1,-1,-1,3423,4167,13.180897235870361,88.11718842593682,20
0.22,92,1,5342028.802307762,40,156,-1,-1,-1,-1,3684,4428,13.167997598648071,86.38715434617382,20
0.21,90,1,5465274.887710554,40,157,-1,-1,-1,-1,4685,5429,13.127223253250122,84.43905862894032,20
0.21,90,1,5606399.32646094,40,158,-1,-1,-1,-1,4286,5030,13.193964958190918,82.313556312083,20
0.21,91,1,5764845.729247658,40,159,-1,-1,-1,-1,4350,5094,13.196735382080078,80.05117367241198,20
0.21,91,1,5939989.414153835,40,160,-1,-1,-1,-1,4886,5630,13.24004054069519,77.69082307908556,20
0.21,92,1,6131139.869492905,40,161,-1,-1,-1,-1,3919,4663,13.19116473197937,75.26865745844336,20
0.2,90,1,6337543.476181362,40,162,-1,-1,-1,-1,6180,6924,13.290051221847534,72.8172782405478,20
0.21,93,1,6558386.47891514,40,163,-1,-1,-1,-1,6053,6797,13.308624029159546,70.36527477456667,20
0.2,91,1,6792798.194435732,40,164,-1,-1,-1,-1,6207,6951,13.447747230529785,67.93704942459303,20
0.2,92,1,7039854.444237255,40,165,-1,-1,-1,-1,8209,8953,13.53756308555603,65.55287049214934,20
0.2,92,1,7298581.198180863,40,166,-1,-1,-1,-1,8610,9354,13.649449348449707,63.22909263264606,20
0.2,93,1,7567958.414651494,40,167,-1,-1,-1,-1,8378,9122,13.661079406738281,60.97848869957329,20
0.2,93,1,7846924.062116766,40,168,-1,-1,-1,-1,7775,8519,13.502728939056396,58.8106451666334,20
0.19,91,1,8134378.306233111,40,169,-1,-1,-1,-1,10346,11090,13.722708225250244,56.73238313898525,20
0.19,92,1,8429187.845991008,40,170,-1,-1,-1,-1,8141,8885,13.779993057250977,54.74817682300812,20
0.19,92,1,8730190.381804157,40,171,-1,-1,-1,-1,7357,8101,13.777202367782593,52.86055016950248,20
0.19,93,1,9036199.197926732,40,172,-1,-1,-1,-1,9299,10043,13.900352716445923,51.07043974556797,20
0.19,93,1,9346007.841132412,40,173,-1,-1,-1,-1,8573,9317,14.032881259918213,49.37751760015118,20
0.19,93,1,9658394.877209391,40,174,-1,-1,-1,-1,9948,10692,14.127386808395386,47.78047206949601,20
0.19,94,1,9972128.706518449,40,175,-1,-1,-1,-1,8758,9502,14.181138277053833,46.27724734088227,20
0.06,76,1,10285972.419628797,40,176,-1,-1,-1,-1,12498,13242,16.32410168647766,44.86524441636805,20
0.05,76,1,10598688.6738879,40,177,-1,-1,-1,-1,6944,7688,16.267637014389038,43.54148714676622,20
0.05,77,1,10909044.57169938,40,178,-1,-1,-1,-1,13882,14626,17.459721565246582,42.302757462726014,20
0.05,77,1,11215816.52127606,40,179,-1,-1,-1,-1,7319,8063,17.315948009490967,41.1457039967842,20
0.05,77,1,11517795.060704384,40,180,-1,-1,-1,-1,12805,13549,17.704274654388428,40.06692810858576,20
0.18,94,1,11813789.626301322,40,181,-1,-1,-1,-1,17862,18606,16.774003505706787,39.063050999254024,20
0.05,78,1,12102633.246464022,40,182,-1,-1,-1,-1,10442,11186,17.400681972503662,38.130765203638326,20
0.05,78,1,12383187.142506784,40,183,-1,-1,-1,-1,8843,9587,17.39686131477356,37.26687333041845,20
0.05,78,1,12654345.218346082,40,184,-1,-1,-1,-1,15280,16024,18.55346441268921,36.468316511360534,20
0.05,78,1,12915038.421333114,40,185,-1,-1,-1,-1,11024,11768,18.623712062835693,35.73219464096891,20
0.05,79,1,13164238.957040904,40,186,-1,-1,-1,-1,13865,14609,18.870431184768677,35.055780145941696,20
0.05,79,1,13400964.341389043,40,187,-1,-1,-1,-1,16807,17551,19.558331966400146,34.43652672378,20
0.05,79,1,13624281.274130464,40,188,-1,-1,-1,-1,4420,5164,19.06123399734497,33.872074231388744,20
0.05,79,1,13833309.31842871,40,189,-1,-1,-1,-1,6615,7359,18.82002830505371,33.36025068505337,20
0.05,79,1,14027224.372018935,40,190,-1,-1,-1,-1,9333,10077,18.970845937728882,32.89907214910012,20
0.05,80,1,14205261.916267332,40,191,-1,-1,-1,-1,9407,10151,19.00362253189087,32.48674113767618,20
0.05,80,1,14366720.030319523,40,192,-1,-1,-1,-1,12635,13379,19.197381734848022,32.121644028195284,20
0.05,80,1,14510962.158454398,40,193,-1,-1,-1,-1,9813,10557,18.92303466796875,31.80234788206632,20
0.05,80,1,14637419.619733084,40,194,-1,-1,-1,-1,10378,11122,19.01030659675598,31.52759698468506,20
0.05,80,1,14745593.850048568,40,195,-1,-1,-1,-1,11097,11841,18.871631622314453,31.296309349056614,20
0.05,80,1,14835058.367736619,40,196,-1,-1,-1,-1,13938,14682,18.966736793518066,31.10757337297049,20
0.05,80,1,14905460.454998547,40,197,-1,-1,-1,-1,7571,8315,18.764610290527344,30.960644795908227,20
0.05,80,1,14956522.548506625,40,198,-1,-1,-1,-1,13596,14340,18.722140789031982,30.854944066710527,20
0.05,80,1,14988043.33370974,40,199,-1,-1,-1,-1,13135,13879,18.9488685131073,30.79005420465672,20
0.05,80,1,14999898.538524866,40,200,-1,-1,-1,-1,5003,5747,18.174997568130493,30.765719213461445,20
