pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0.2,91,1,6817299.92418764,40,36,9.959039688110352,4.548672199249268,1.017215982079506,0.03001599945127964,13.586112022399902,3.4744958877563477,0.05734400078654289,30.741920471191406
0.21,93,1,6581562.52612753,40,37,9.9552001953125,4.57151985168457,0.8741759657859802,0.0289280004799366,14.350496292114258,3.4061760902404785,0.07622399926185608,31.2620792388916
0.2,90,1,6359302.468268021,40,38,9.968992233276367,4.712736129760742,0.9020799994468689,0.028672000393271446,14.383296012878418,3.4600958824157715,0.05427199974656105,31.45689582824707
0.21,92,1,6151396.020669828,40,39,9.961600303649902,4.566368103027344,0.9138240069150925,0.0981760025024414,16.823583602905273,3.399775981903076,0.15961599349975586,33.798431396484375
0.21,91,1,5958662.863653448,40,40,9.970527648925781,4.811935901641846,0.9068799763917923,0.02783999964594841,14.526623725891113,3.363647937774658,0.052671998739242554,31.5927677154541
0.21,91,1,5781862.85617342,40,41,10.030655860900879,4.527328014373779,0.9788480252027512,0.029759999364614487,14.237024307250977,3.436800003051758,0.055296000093221664,31.482656478881836
0.2,88,1,5621693.040040943,40,42,9.986432075500488,4.5,0.9042560011148453,0.029152000322937965,14.195903778076172,3.4437758922576904,0.05455999821424484,31.29097557067871
0.21,90,1,5478784.891805871,40,43,9.97116756439209,4.495744228363037,0.8863999992609024,0.029920000582933426,15.41420841217041,3.4397759437561035,0.05632000043988228,32.44575881958008
0.2,87,1,5353701.833132613,40,44,9.947263717651367,4.664896011352539,0.8865600079298019,0.02940800040960312,14.627264022827148,3.441728115081787,0.05587200075387955,31.650848388671875
0.22,92,1,5246937.009485423,40,45,9.958847999572754,4.564896106719971,0.514528002589941,0.029184000566601753,13.785792350769043,3.64137601852417,0.05427199974656105,31.91814422607422
0.21,89,1,5158911.345880695,40,46,9.967935562133789,4.626143932342529,0.8791999965906143,0.028672000393271446,14.369343757629395,3.434688091278076,0.0533440001308918,31.312063217163086
0.22,91,1,5089971.887371576,40,47,9.95359992980957,4.439231872558594,0.60521599650383,0.03033600002527237,14.38691234588623,3.3698880672454834,0.05593600124120712,31.5001277923584
0.2,86,1,5040390.430807553,40,48,9.987263679504395,4.629536151885986,0.8961920291185379,0.03167999908328056,14.313695907592773,3.438271999359131,0.059487998485565186,31.65020751953125
0.2,86,1,5010362.453263421,40,49,9.965120315551758,4.79318380355835,0.8961599916219711,0.02908799983561039,15.60041618347168,3.5161280632019043,0.05455999821424484,32.69728088378906
0.2,86,1,5000006.341362302,40,50,9.97276782989502,4.55782413482666,0.8673280030488968,0.054048001766204834,15.199584007263184,3.3585920333862305,0.08188799768686295,32.12623977661133
0.22,91,1,5009362.924531185,40,51,9.975616455078125,4.526495933532715,0.9432960152626038,0.029503999277949333,13.512384414672852,3.356287956237793,0.05417599901556969,30.457183837890625
0.2,86,1,5038395.314029104,40,52,9.987744331359863,4.521088123321533,0.8699520230293274,0.03526400029659271,13.462431907653809,3.4332480430603027,0.06348799914121628,30.408735275268555
0.21,89,1,5086989.048382625,40,53,9.961471557617188,4.687744140625,0.8840320259332657,0.02953599952161312,13.980416297912598,3.388672113418579,0.055135998874902725,30.898944854736328
0.21,89,1,5154952.544655244,40,54,9.954079627990723,4.5419840812683105,0.9650560170412064,0.032416000962257385,14.138815879821777,3.4329919815063477,0.07747200131416321,31.218048095703125
0.22,92,1,5242017.853771545,40,55,9.981504440307617,4.604640007019043,0.8870399743318558,0.030848000198602676,14.718879699707031,3.360991954803467,0.05740800127387047,31.59539222717285
0.2,87,1,5347841.716918225,40,56,9.957375526428223,4.630943775177002,0.9213119894266129,0.02969600073993206,15.030752182006836,3.39302396774292,0.05427199974656105,31.985408782958984
0.21,90,1,5472006.918857074,40,57,9.97116756439209,4.500895977020264,0.9210240244865417,0.029184000566601753,15.652383804321289,3.3815040588378906,0.07657600194215775,32.70240020751953
0.22,93,1,5614023.9328144165,40,58,9.957728385925293,4.572000026702881,0.8828159719705582,0.02876799926161766,14.302847862243652,3.3560640811920166,0.05427199974656105,31.239999771118164
0.21,91,1,5773332.850461954,40,59,9.959551811218262,4.500607967376709,0.8808000087738037,0.0289280004799366,13.63203239440918,3.4704959392547607,0.05427199974656105,30.641632080078125
0.21,91,1,5949305.5893800035,40,60,9.984479904174805,4.612864017486572,0.8786240071058273,0.028672000393271446,13.579680442810059,3.448256015777588,0.05427199974656105,30.587839126586914
0.21,92,1,6141248.369300079,40,61,9.946432113647461,4.582687854766846,0.9942079931497574,0.027807999402284622,14.153216361999512,3.4544320106506348,0.05251200124621391,31.341567993164062
0.2,90,1,6348404.447364134,40,62,9.940383911132812,4.673151969909668,0.9137600064277649,0.028672000393271446,13.427231788635254,3.483583927154541,0.053408000618219376,30.568544387817383
0.21,93,1,6569957.101616587,40,63,10.005663871765137,4.634496212005615,0.8928639888763428,0.028543999418616295,14.411808013916016,3.4458560943603516,0.05318399891257286,31.514432907104492
0.2,91,1,6805032.85096658,40,64,9.974431991577148,4.555136203765869,0.5458559989929199,0.030368000268936157,14.02070426940918,3.459712028503418,0.05587200075387955,31.179616928100586
0.08,62,1,7052704.898925625,40,65,9.955327987670898,4.552639961242676,0.8676480352878571,0.02969600073993206,15.302783966064453,3.5708799362182617,0.05427199974656105,32.40556716918945
0.2,92,1,7311996.787543548,40,66,9.956831932067871,4.4825921058654785,0.5052800066769123,0.030848000198602676,13.237343788146973,3.9443519115448,0.05632000043988228,31.37936019897461
0.2,92,1,7581886.2471369505,40,67,9.965087890625,4.4878082275390625,0.5744640082120895,0.02921600081026554,14.68284797668457,3.5509119033813477,0.05379199981689453,31.984832763671875
0.2,93,1,7861309.226632407,40,68,9.947039604187012,4.559840202331543,0.9197759926319122,0.028896000236272812,14.101247787475586,3.4784319400787354,0.05427199974656105,31.151840209960938
0.19,91,1,8149164.088634667,40,69,10.01244831085205,4.92464017868042,0.7188800126314163,0.028704000636935234,15.229984283447266,3.8399999141693115,0.05427199974656105,33.29270553588867
0.2,94,1,8444315.95268059,40,70,9.964256286621094,4.633471965789795,0.9548800140619278,0.0289280004799366,14.94057559967041,3.524672031402588,0.05427199974656105,32.11296081542969
0.19,92,1,8745601.169555288,40,71,9.954879760742188,4.545760154724121,0.8835200220346451,0.028672000393271446,14.002880096435547,3.6044158935546875,0.053408000618219376,31.191295623779297
0.19,92,1,9051831.909030402,40,72,9.94211196899414,4.517632007598877,0.9849279820919037,0.028672000393271446,14.138367652893066,3.577888011932373,0.05427199974656105,31.43984031677246
0.07,62,1,9361800.842937043,40,73,9.9552640914917,4.630559921264648,0.8886080235242844,0.04608000069856644,15.254495620727539,3.6236801147460938,0.11587200313806534,32.419071197509766
0.19,93,1,9674285.905110238,40,74,9.910240173339844,4.475615978240967,0.9071999788284302,0.02969600073993206,14.199328422546387,3.773344039916992,0.05459199845790863,31.563840866088867
0.05,75,1,9988055.109438593,40,75,9.943648338317871,4.671072006225586,0.894367977976799,0.031647998839616776,14.713215827941895,3.7944960594177246,0.09827200323343277,32.03936004638672
0.05,75,1,10301871.40702373,40,76,9.963583946228027,4.447167873382568,0.8852159678936005,0.02956799976527691,14.655136108398438,3.803328037261963,0.054336000233888626,32.044830322265625
0.05,76,1,10614497.563300043,40,77,9.972800254821777,4.520768165588379,0.9061120003461838,0.02876799926161766,14.529984474182129,3.656064033508301,0.05427199974656105,31.850528717041016
0.05,76,1,10924701.035886412,40,78,9.961664199829102,4.497791767120361,0.54025599360466,0.02956799976527691,14.093855857849121,3.7391679286956787,0.05507199838757515,31.60576057434082
0.05,77,1,11231258.833938807,40,79,10.016863822937012,4.542912006378174,0.8963520228862762,0.0306560005992651,14.466143608093262,3.6496639251708984,0.056352000683546066,31.790912628173828
0.05,77,1,11532962.339845499,40,80,9.983455657958984,4.497759819030762,0.8815359771251678,0.029311999678611755,13.717439651489258,3.697727918624878,0.054048001766204834,31.031679153442383
0.05,78,1,11828622.074255204,40,81,10.010111808776855,4.467296123504639,0.9202560186386108,0.029440000653266907,13.55628776550293,3.4714560508728027,0.05375999957323074,30.72153663635254
0.18,94,1,12117072.385651782,40,82,9.95910358428955,4.622591972351074,0.9015680253505707,0.03174399957060814,16.5166072845459,4.119232177734375,0.058368001133203506,34.258174896240234
0.05,78,1,12397176.045986643,40,83,10.021984100341797,4.684927940368652,0.9013120234012604,0.02812799997627735,14.556703567504883,3.6510720252990723,0.052671998739242554,32.006046295166016
0.05,78,1,12667828.734250367,40,84,9.9552640914917,4.552544116973877,0.9377599954605103,0.030751999467611313,14.101632118225098,3.6868159770965576,0.057312000542879105,31.46169662475586
0.05,79,1,12927963.390306907,40,85,9.983231544494629,4.5589118003845215,0.8924159854650497,0.04710400104522705,15.083359718322754,3.7247679233551025,0.07168000191450119,32.48291015625
0.05,79,1,13176554.421825137,40,86,9.965248107910156,4.496831893920898,0.8698559701442719,0.02876799926161766,14.893856048583984,3.6028800010681152,0.05427199974656105,32.14934539794922
0.05,79,1,13412621.747721754,40,87,9.996671676635742,4.524767875671387,0.8849280178546906,0.028831999748945236,14.577471733093262,3.702399969100952,0.05427199974656105,31.841951370239258
0.05,79,1,13635234.662174093,40,88,9.979711532592773,4.520991802215576,0.9586880058050156,0.02969600073993206,14.131199836730957,3.7221760749816895,0.05446400120854378,31.564863204956055
0.05,79,1,13843515.50396879,40,89,9.963040351867676,4.617631912231445,0.9126399755477905,0.03161599859595299,16.241439819335938,3.760159969329834,0.0828159973025322,33.56800079345703
0.05,79,1,14036643.116719753,40,90,9.979840278625488,4.58732795715332,0.8925120085477829,0.029503999277949333,13.357312202453613,3.679392099380493,0.05407999828457832,30.58678436279297
0.05,80,1,14213856.086313348,40,91,9.97811222076416,4.906367778778076,0.5393920093774796,0.029279999434947968,14.993439674377441,3.7678399085998535,0.05385600030422211,32.55414581298828
0.05,80,1,14374455.742817067,40,92,9.965375900268555,4.531424045562744,0.8720639795064926,0.047200001776218414,15.68899154663086,3.6100800037384033,0.0727040022611618,33.02675247192383
0.05,80,1,14517808.915016467,40,93,9.942432403564453,4.5867838859558105,0.8910399675369263,0.029023999348282814,15.247936248779297,3.841536045074463,0.05475199967622757,32.705726623535156
0.05,80,1,14643350.426720576,40,94,9.886624336242676,4.630591869354248,0.8703680038452148,0.03142400085926056,15.31004810333252,3.7160000801086426,0.057472001761198044,32.52841567993164
0.05,80,1,14750585.324993894,40,95,9.975584030151367,4.6129279136657715,0.9668799936771393,0.029664000496268272,14.750016212463379,3.8765759468078613,0.05455999821424484,32.321407318115234
0.05,80,1,14839090.831530113,40,96,9.974143981933594,5.6717119216918945,0.9772800207138062,0.05593600124120712,16.24995231628418,3.82857608795166,0.1035199984908104,34.044097900390625
0.05,80,1,14908518.009474214,40,97,9.97110366821289,4.580319881439209,0.8900479972362518,0.029791999608278275,15.277567863464355,3.8191680908203125,0.05632000043988228,32.743743896484375
0.05,80,1,14958593.139121372,40,98,9.982368469238281,4.509888172149658,0.8792960345745087,0.029952000826597214,15.339136123657227,3.585376024246216,0.0551999993622303,32.560062408447266
0.05,80,1,14989118.797068933,40,99,9.966336250305176,4.5687360763549805,0.901759997010231,0.02921600081026554,14.003007888793945,3.7178239822387695,0.05427199974656105,31.337087631225586
0.05,80,1,14999974.634566877,40,100,9.961152076721191,4.513472080230713,0.8775360286235809,0.027775999158620834,14.996447563171387,3.666208028793335,0.05222399905323982,32.23379135131836
0.05,80,1,14991117.851998053,40,101,10.008895874023438,4.613215923309326,0.916255995631218,0.02876799926161766,14.360575675964355,3.4945600032806396,0.053247999399900436,31.579647064208984
0.05,80,1,14962583.367617568,40,102,9.966879844665527,4.566431999206543,0.8754880130290985,0.04492799937725067,14.081631660461426,3.5664639472961426,0.07023999840021133,31.230592727661133
0.05,80,1,14914483.679886013,40,103,9.96662425994873,4.5307841300964355,0.8815679997205734,0.02969600073993206,14.959967613220215,3.7041919231414795,0.055296000093221664,32.22636795043945
0.05,80,1,14847008.42393934,40,104,9.983648300170898,4.713247776031494,0.8473280221223831,0.028672000393271446,14.010080337524414,3.9277760982513428,0.053727999329566956,32.21046447753906
0.05,80,1,14760423.62394399,40,105,9.954367637634277,4.561215877532959,0.9260799735784531,0.028672000393271446,14.726880073547363,3.7731199264526367,0.053279999643564224,32.152320861816406
0.05,80,1,14655070.644284906,40,106,9.980128288269043,4.463967800140381,0.9036479890346527,0.028672000393271446,13.969792366027832,3.8176000118255615,0.05427199974656105,31.41881561279297
0.05,80,1,14531364.843721423,40,107,9.960063934326172,4.558623790740967,0.918240025639534,0.02969600073993206,13.32534408569336,3.4946560859680176,0.054336000233888626,30.415136337280273
0.05,80,1,14389793.93781708,40,108,10.006208419799805,4.609312057495117,0.9377600252628326,0.029184000566601753,15.470368385314941,3.70467209815979,0.05427199974656105,32.89023971557617
0.05,80,1,14230916.076099534,40,109,9.958335876464844,4.466239929199219,0.8862079828977585,0.028672000393271446,14.399328231811523,3.698431968688965,0.053247999399900436,31.774112701416016
0.05,79,1,14055357.641531494,40,110,9.983743667602539,4.514815807342529,0.9045440107584,0.03174399957060814,14.527168273925781,3.583712100982666,0.09011200070381165,31.678592681884766
0.05,79,1,13863810.780968314,40,111,9.958399772644043,4.641024112701416,1.0083520263433456,0.02879999950528145,14.817472457885742,3.6720640659332275,0.07372800260782242,32.17939376831055
0.05,79,1,13657030.676338544,40,112,9.977472305297852,4.647168159484863,0.9001280069351196,0.029343999922275543,14.64748764038086,3.75545597076416,0.05484800040721893,32.03849411010742
0.05,79,1,13435832.56730596,40,113,9.975744247436523,4.614208221435547,0.4859519861638546,0.05084799975156784,15.177824020385742,3.810528039932251,0.08079999685287476,33.41737747192383
0.05,79,1,13201088.53715128,40,114,9.912063598632812,4.678847789764404,0.8887040168046951,0.045471999794244766,14.446432113647461,3.595423936843872,0.0727040022611618,31.558752059936523
0.05,79,1,12953724.074545464,40,115,9.97116756439209,4.625823974609375,0.8830399811267853,0.029664000496268272,14.68172836303711,3.5866239070892334,0.05423999950289726,31.859615325927734
0.05,78,1,12694714.424769888,40,116,9.957823753356934,4.556992053985596,0.898464024066925,0.02937600016593933,13.941184043884277,3.7083840370178223,0.054976001381874084,31.253568649291992
0.05,78,1,12425080.744768903,40,117,9.97657585144043,4.521952152252197,0.8989759832620621,0.028672000393271446,14.331999778747559,3.5107839107513428,0.05347200110554695,31.447935104370117
0.05,78,1,12145886.077193629,40,118,9.979552268981934,4.469279766082764,0.8825280368328094,0.02940800040960312,14.055871963500977,3.674207925796509,0.05500800162553787,31.406208038330078
0.05,78,1,11858231.159309516,40,119,9.945823669433594,4.513919830322266,0.8731839805841446,0.028831999748945236,14.874943733215332,3.5367679595947266,0.05427199974656105,31.883487701416016
0.18,93,1,11563250.083291233,40,120,9.953503608703613,4.51423978805542,0.8930560201406479,0.03129599988460541,14.020288467407227,3.946592092514038,0.057920001447200775,31.550432205200195
0.05,77,1,11262105.825014338,40,121,9.975104331970215,4.930272102355957,0.9228799939155579,0.028704000636935234,15.006879806518555,3.663520097732544,0.053279999643564224,32.248382568359375
0.18,93,1,10955985.65897172,40,122,9.980192184448242,4.65667200088501,0.8921600133180618,0.028960000723600388,15.51734447479248,3.945888042449951,0.05427199974656105,33.07548904418945
0.05,76,1,10646096.477391642,40,123,9.965408325195312,4.634399890899658,0.9060480296611786,0.07577600330114365,14.40783977508545,3.6495039463043213,0.14563199877738953,31.686464309692383
0.05,76,1,10333660.032012016,40,124,9.988736152648926,4.962240219116211,0.8783359974622726,0.06374400109052658,16.420255661010742,3.6167359352111816,0.09318400174379349,33.661888122558594
0.05,75,1,10019908.117270395,40,125,9.967391967773438,4.655424118041992,0.9827519804239273,0.02860799990594387,14.352543830871582,3.5283520221710205,0.053247999399900436,31.55718421936035
0.19,93,1,9706077.713900195,40,126,10.009920120239258,4.598752021789551,0.9587839990854263,0.02956799976527691,14.715167999267578,3.724191904067993,0.055135998874902725,32.19609451293945
0.19,93,1,9393406.112079708,40,127,9.967967987060547,4.570432186126709,0.9501760005950928,0.029632000252604485,16.15228843688965,3.796736001968384,0.05507199838757515,33.75289535522461
0.19,93,1,9083126.033361096,40,128,9.9618558883667,4.5359039306640625,0.9200320094823837,0.029664000496268272,15.11359977722168,3.6111040115356445,0.05532800033688545,32.32815933227539
0.19,92,1,8776460.77061146,40,129,10.02019214630127,5.659808158874512,0.875711977481842,0.08860799670219421,19.185823440551758,3.501024007797241,0.1387840062379837,36.29734420776367
0.19,92,1,8474619.365126804,40,130,9.966976165771484,4.519775867462158,1.0114560276269913,0.03276799991726875,13.520895957946777,3.524127960205078,0.07372800260782242,30.718591690063477
0.19,91,1,8178791.8399335835,40,131,9.960320472717285,4.640704154968262,0.8790080100297928,0.030719999223947525,15.763680458068848,3.4921600818634033,0.05724800005555153,32.7907829284668
0.2,93,1,7890144.508070482,40,132,9.964032173156738,4.5610880851745605,0.8665599972009659,0.029055999591946602,13.90675163269043,3.4932479858398438,0.05427199974656105,30.874080657958984
0.2,93,1,7609815.3743479485,40,133,9.958527565002441,4.545184135437012,1.039007991552353,0.04934399947524071,14.805536270141602,3.49072003364563,0.09161599725484848,32.00377655029297
0.2,92,1,7338909.648714168,40,134,9.978272438049316,4.540448188781738,0.9007040113210678,0.02864000014960766,13.73100757598877,3.3982720375061035,0.053119998425245285,30.785503387451172
0.2,92,1,7078495.388916142,40,135,9.98265552520752,4.62175989151001,0.881759986281395,0.028672000393271446,13.67750358581543,3.5307838916778564,0.05427199974656105,30.79484748840332
0.2,91,1,6829599.28963507,40,136,9.986495971679688,4.435808181762695,0.890175998210907,0.027775999158620834,13.389504432678223,3.504607915878296,0.05251200124621391,30.583616256713867
0.21,93,1,6593202.6346973255,40,137,9.978816032409668,5.855679988861084,0.9025920033454895,0.05536000058054924,17.315231323242188,3.4038400650024414,0.10547199845314026,34.32128143310547
0.2,90,1,6370237.428319817,40,138,9.911040306091309,4.585760116577148,0.9074559807777405,0.02879999950528145,14.057984352111816,3.440063953399658,0.05411199852824211,31.013696670532227
0.21,92,1,6161582.720642321,40,139,9.95587158203125,4.575039863586426,0.8824320137500763,0.028896000236272812,13.615551948547363,3.44320011138916,0.053599998354911804,30.62892723083496
0.2,88,1,5968061.142033642,40,140,10.000608444213867,4.582431793212891,0.8776959925889969,0.042080000042915344,14.11689567565918,3.4218881130218506,0.10444799810647964,31.146944046020508
0.21,91,1,5790435.659835139,40,141,9.993184089660645,4.538656234741211,0.9100799709558487,0.030719999223947525,14.315135955810547,3.3738560676574707,0.05734400078654289,31.30284881591797
0.22,93,1,5629406.570328425,40,142,9.976223945617676,4.737184047698975,0.7569279968738556,0.029472000896930695,15.07913589477539,3.4901440143585205,0.054048001766204834,32.712223052978516
0.21,90,1,5485608.737786457,40,143,9.94108772277832,4.596896171569824,0.5411520153284073,0.06764800101518631,16.258399963378906,3.5556800365448,0.09417600184679031,34.1736946105957
0.2,87,1,5359609.091493173,40,144,9.94422435760498,4.509535789489746,0.9364479780197144,0.028831999748945236,13.938495635986328,3.4101760387420654,0.05427199974656105,30.956960678100586
0.22,92,1,5251904.390599868,40,145,9.964991569519043,4.581344127655029,0.8917439877986908,0.05132799968123436,14.89020824432373,3.391711950302124,0.07887999713420868,31.887231826782227
0.21,89,1,5162919.265630348,40,146,9.952223777770996,4.571199893951416,0.9836479723453522,0.02924799919128418,13.808064460754395,3.412384033203125,0.05382400006055832,30.91276741027832
0.2,86,1,5093004.544356419,40,147,9.952095985412598,4.671328067779541,0.8831040114164352,0.06348799914121628,15.009759902954102,3.3775041103363037,0.09011200070381165,31.900096893310547
0.22,91,1,5042435.868643943,40,148,9.963168144226074,4.567039966583252,0.9430719912052155,0.02985600009560585,13.59990406036377,3.4166080951690674,0.05612799897789955,30.6691837310791
0.22,91,1,5011412.607722657,40,149,9.965056419372559,4.536064147949219,0.8779520243406296,0.028672000393271446,13.647808074951172,3.292479991912842,0.05395200103521347,30.465152740478516
0.22,91,1,5000057.07216421,40,150,9.965184211730957,4.53542423248291,0.8803520202636719,0.029823999851942062,14.250016212463379,3.420543909072876,0.05548800155520439,31.23619270324707
0.22,91,1,5008414.031667344,40,151,9.975616455078125,4.5550079345703125,0.9099839925765991,0.030719999223947525,13.728927612304688,3.3745601177215576,0.06963200122117996,30.652448654174805
0.22,91,1,5036450.538551395,40,152,9.98316764831543,4.491360187530518,0.6909439712762833,0.02921600081026554,14.803839683532715,3.510432004928589,0.05379199981689453,32.39606475830078
0.2,86,1,5084056.057653966,40,153,9.964735984802246,4.552256107330322,0.8733439743518829,0.02969600073993206,15.774944305419922,3.4161601066589355,0.05459199845790863,32.73689651489258
0.21,89,1,5151042.902120676,40,154,9.944992065429688,4.569151878356934,0.892767995595932,0.02800000086426735,14.688703536987305,3.410111904144287,0.0525440014898777,31.660736083984375
0.22,92,1,5237146.973368839,40,155,10.00271987915039,4.509823799133301,1.1861759722232819,0.048287998884916306,15.833279609680176,3.3517119884490967,0.07468800246715546,33.183265686035156
0.22,92,1,5342028.802307762,40,156,9.977791786193848,4.531775951385498,0.6118080019950867,0.029279999434947968,15.506175994873047,3.5182080268859863,0.05392000079154968,33.07427215576172
0.21,90,1,5465274.887710554,40,157,9.95849609375,4.505536079406738,0.895904004573822,0.029184000566601753,14.598367691040039,3.3857920169830322,0.05385600030422211,32.01148986816406
