pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,jpeg_time_mean,jpeg_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
0.02,60,13.634920618427333,29.339937748383093,4.529913809762072,0.08416347002161967,3.836495240232838,18.074280900983343,4.656780908356851,3.6566224913796566,10.663248133303513,21.753295214979964,0.42584262543649815,0.053143444286229184,17.837278067176022,1.344954775975516
0.02,70,10.003349489240504,0.19750324098177033,4.597586147820771,0.6380279364437148,1.6437674066913661,0.116618531798482,4.279310315402586,0.30871645607182463,8.166844218524535,0.44558774121729716,0.44945528569506177,0.0585605742869548,18.08561182733792,1.237096829265701
0.02,80,10.003972352440677,0.18539680799640243,4.618460662329375,0.7002029513360747,1.6221831627746126,0.30986638806039063,4.267146487734211,0.3532237123019727,8.0072009314352,0.7521575185526835,0.47690316056137655,0.05304384578607066,18.07444781687722,1.4459882659613215
0.02,90,10.00229920913924,0.2167768069946751,4.596645255586994,0.6969928289145122,1.5990471715357766,0.2842897103225865,4.695659922130072,0.46556815458355294,8.42227871738263,0.8087888532521454,0.5518891984847054,0.05600321656678366,17.79915087970335,1.1821201673118489
0.02,100,9.978006918038895,0.0805147710696624,4.516102228591691,0.06709685269438846,1.6540651944146227,0.42377301932881745,5.750053726025482,0.5058513656513172,9.572473803562904,0.794473693427326,0.7846686564274689,0.057502384211616554,17.92659245676069,1.2767458914348324
0.04,60,9.989872249204721,0.0826773793086757,4.61565325865105,0.772072754916094,1.6568272184969774,0.1151687494133711,4.158145915216474,0.3850487245636932,8.056324311156772,0.579892487744248,0.44100011951887785,0.0524127111696687,17.948641962079858,1.1632344827745678
0.04,70,9.987632295978603,0.08275912381538703,4.517635338342012,0.044884097958871425,1.6047426889191811,0.15939255816028944,4.320083603930118,0.3647223642924568,8.216148084668971,1.0408620897779315,0.45230280685780655,0.05075791824031621,17.796445191796145,0.9032548942758483
0.04,80,9.984358616729281,0.07261889607684253,4.645107589550872,0.8388326172136636,1.6471216643034523,0.16753778350966392,4.317766677087812,0.3777601095033455,8.081760982968914,0.5741280468885325,0.4945719428916476,0.053148945561872815,17.857942410369418,1.4021966606028569
0.04,90,9.960726880315525,0.0675239172168341,4.6101898577675895,0.6831491708634333,1.7895426892522555,0.871716199685822,4.604653824621172,0.6079347839222178,8.559722537425026,1.2139501041052154,0.5765454337668063,0.0786628557413942,17.869787814012213,1.5710209694582962
0.04,100,9.962895322201858,0.07142043135332603,4.511655159850619,0.08662375247736763,1.5711164154223543,0.16210634778739064,5.776518209656673,0.7510396408239589,9.43006519061416,0.9729280483128914,0.8009432847820112,0.05548187134840684,17.97234335942055,1.3911992763700074
0.06,60,10.02146819100451,0.29571975145026835,4.527795599467718,0.06900908732449033,1.605299583121912,0.2743769747685487,4.0287255066544265,0.3331310201802682,7.834944483059556,1.3436384320140562,0.4454046572322276,0.04937430815064508,17.514733414151774,0.9699063322183277
0.06,70,9.9761079531997,0.07561861974875049,4.526021736771313,0.06883695038678592,1.5678447769648993,0.18279499250197875,4.109196406691821,0.3293970763537839,7.808309982072061,0.6174938657272944,0.46927236176248804,0.053109296570293965,17.633059715157124,0.9547360731992796
0.06,80,9.986374698468108,0.06949935149012584,4.566234268359284,0.20920854133929098,1.6443935614913257,0.1464424550742624,4.462881896033216,0.3113567008260617,8.308451346497037,0.5046573895197638,0.5375168977388695,0.08972934502531967,18.291970893518247,1.308142125372558
0.06,90,9.993108051926342,0.20095828093962667,4.627972254112585,0.7004979613547693,1.6122617312331697,0.18092685559435653,4.612387344018737,0.3339707999205278,8.344952811056109,0.5339485376277278,0.5713490172108607,0.0713414288478481,17.889264277557828,1.3178397913262694
0.06,100,10.001851281123376,0.19661131516175254,4.599116880502274,0.7465502525408353,1.6070748603166038,0.19921550329037024,5.8003849485027255,0.4854529378852732,9.583700564370227,0.6957367631432314,0.821088955473544,0.039154769116248,18.306732974835295,1.0938780377671848
0.08,60,9.9786278311886,0.0667831169175169,4.5436088291566765,0.1481043907792125,1.6049327690209916,0.16858956600215705,4.18218461079384,0.36535196009956117,7.871799390707443,0.6174686997696229,0.4571419696309673,0.06762052800690013,17.566673734294834,1.0366809358091182
