pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0,100,1,34970430.91989335,40,1,243.7935333251953,4.4765119552612305,97.48204593360424,0.028672000393271446,17.68454360961914,50.31897735595703,0.05427199974656105,414.18975830078125
0,90,1,34881840.25697317,40,2,9.902239799499512,4.51580810546875,1.1577600538730621,0.02969600073993206,13.475168228149414,3.3744959831237793,0.05564799904823303,31.205856323242188
0,80,1,34734577.28382728,40,3,9.87929630279541,4.608799934387207,1.026304006576538,0.02969600073993206,14.291680335998535,2.710815906524658,0.05475199967622757,32.037662506103516
0,70,1,34529222.59120898,40,4,9.93331241607666,4.756735801696777,1.1933119893074036,0.03161599859595299,16.57689666748047,2.631999969482422,0.12188799679279327,33.443809509277344
0,60,1,34266585.79903243,40,5,9.926655769348145,4.6472320556640625,1.2941440343856812,0.028831999748945236,15.403807640075684,2.5553600788116455,0.05459199845790863,32.57737731933594
0,50,1,33947702.364410535,40,6,9.949760437011719,4.6532158851623535,1.349664032459259,0.043007999658584595,14.964896202087402,3.3663361072540283,0.06883200258016586,33.76457595825195
0.05,100,1,33573829.49931972,40,7,9.917728424072266,4.550367832183838,1.2974079549312592,0.0306560005992651,16.68390464782715,5.414815902709961,0.05801599845290184,37.52217483520508
0.05,90,1,33146441.213986304,40,8,9.9235200881958,4.598879814147949,1.2274879962205887,0.029311999678611755,15.598015785217285,3.6510400772094727,0.05593600124120712,34.943809509277344
0.05,80,1,32667222.505536392,40,9,9.93727970123291,4.504735946655273,1.4969279766082764,0.05734400078654289,15.877056121826172,3.3629119396209717,0.08297599852085114,34.95507049560547
0.05,70,1,32138062.71482048,40,10,9.955488204956055,4.633600234985352,1.43305604159832,0.03993599861860275,18.599552154541016,3.4907519817352295,0.09113600105047226,38.335391998291016
0.05,60,1,31561048.077604026,40,11,9.94604778289795,4.479104042053223,1.1777919828891754,0.029279999434947968,16.592384338378906,3.678431987762451,0.0549440011382103,35.70057678222656
0.05,50,1,30938453.499491103,40,12,9.973695755004883,4.6113600730896,1.2274239808321,0.0432640016078949,17.167104721069336,3.7333760261535645,0.08806400001049042,35.81711959838867
0.1,100,1,30272733.58700893,40,13,9.944992065429688,4.6242241859436035,1.55103999376297,0.02969600073993206,15.784192085266113,5.9693121910095215,0.05632000043988228,37.8342399597168
0.1,90,1,29566512.970213614,40,14,9.920415878295898,4.678976058959961,1.1779520064592361,0.03081599995493889,16.036191940307617,3.8660480976104736,0.058368001133203506,34.78678512573242
0.1,80,1,28822575.954970628,40,15,9.941568374633789,4.7084479331970215,1.1841919720172882,0.03001599945127964,15.821087837219238,3.7072958946228027,0.05632000043988228,34.68374252319336
0.1,70,1,28043855.54570636,40,16,9.933247566223145,4.578559875488281,1.145375981926918,0.028863999992609024,19.26460838317871,3.6856958866119385,0.055296000093221664,37.602142333984375
0.1,60,1,27233421.88190912,40,17,9.92745590209961,4.5002241134643555,1.4103680402040482,0.028896000236272812,16.277759552001953,3.7789440155029297,0.055296000093221664,35.21651077270508
0.1,50,1,26394470.13396903,40,18,9.921407699584961,4.523839950561523,1.3254079520702362,0.028704000636935234,14.022720336914062,3.9974400997161865,0.055296000093221664,32.851104736328125
0.15,100,1,25530307.90607815,40,19,9.947967529296875,4.526463985443115,1.0104000121355057,0.029823999851942062,16.611135482788086,4.665919780731201,0.05734400078654289,35.666561126708984
0.15,90,1,24644342.19585536,40,20,9.927071571350098,4.576064109802246,1.0569279789924622,0.029983999207615852,16.871776580810547,3.717888116836548,0.0578560009598732,35.277313232421875
0.15,80,1,23740065.962108318,40,21,9.928352355957031,4.451200008392334,1.4339840114116669,0.029823999851942062,15.708671569824219,3.7178239822387695,0.078015998005867,34.72617721557617
0.15,70,1,22821044.35368957,40,22,9.950400352478027,5.065760135650635,1.3132800459861755,0.029888000339269638,16.669696807861328,3.8681280612945557,0.05737600103020668,36.148353576660156
0.15,60,1,21890900.65374034,40,23,9.912128448486328,4.696288108825684,1.1979520469903946,0.05222399905323982,16.405824661254883,3.4192960262298584,0.08191999793052673,34.410560607910156
0.15,50,1,20953301.994737215,40,24,9.95417594909668,4.485407829284668,1.1272320002317429,0.03046399913728237,16.040544509887695,3.511392116546631,0.05708799883723259,34.14470291137695
0.2,100,1,20011944.900661,40,25,9.981344223022461,4.825727939605713,1.451839953660965,0.02969600073993206,15.504192352294922,4.568096160888672,0.056095998734235764,36.6130256652832
0.2,90,1,19070540.71328818,40,26,9.920479774475098,4.534624099731445,1.3739199340343475,0.030719999223947525,15.926400184631348,4.051968097686768,0.07372800260782242,35.846527099609375
0.2,80,1,18132800.960062645,40,27,9.943743705749512,4.723680019378662,1.2360320538282394,0.02969600073993206,16.316768646240234,3.531424045562744,0.055296000093221664,34.70915222167969
0.2,70,1,17202422.721235376,40,28,9.958080291748047,4.468287944793701,1.2414719760417938,0.029664000496268272,16.994047164916992,3.576672077178955,0.05740800127387047,35.30809783935547
0.2,60,1,16283074.053962823,40,29,10.136128425598145,4.4912638664245605,1.276736006140709,0.029759999364614487,16.841567993164062,3.4661760330200195,0.05641600117087364,36.1544303894043
0.2,50,1,15378379.530830115,40,30,9.936767578125,4.522079944610596,1.3086079508066177,0.029311999678611755,16.244991302490234,3.72544002532959,0.05696000158786774,35.322975158691406
0.25,100,1,14491905.949814126,40,31,9.902912139892578,4.580383777618408,1.2685440480709076,0.03276799991726875,16.553375244140625,4.050943851470947,0.08009599894285202,35.386783599853516
0.25,90,1,13627148.272025462,40,32,9.921855926513672,4.570496082305908,1.035455971956253,0.02908799983561039,15.527775764465332,3.2229440212249756,0.05632000043988228,33.032161712646484
0.25,80,1,12787515.842670444,40,33,9.952256202697754,4.580287933349609,1.1418239772319794,0.03062400035560131,14.977631568908691,3.5627200603485107,0.09433600306510925,34.2077751159668
0.25,70,1,11976318.949557556,40,34,9.905823707580566,4.646336078643799,1.2902079969644547,0.0315839983522892,16.119583129882812,4.041183948516846,0.05993599817156792,35.17491149902344
0.25,60,1,11196755.77214211,40,35,9.983360290527344,4.559487819671631,1.0959040224552155,0.03017600066959858,14.829216003417969,3.28003191947937,0.0560000017285347,32.579776763916016
0.25,50,1,10451899.77256292,40,36,9.920063972473145,4.594560146331787,1.1502080112695694,0.02953599952161312,15.557472229003906,3.495487928390503,0.056384000927209854,33.64851379394531
0.35,100,1,9744687.57838259,40,37,9.92627239227295,4.579391956329346,1.3731519877910614,0.029440000653266907,15.553152084350586,3.7643520832061768,0.05446400120854378,34.668094635009766
0.35,90,1,9077907.404804064,40,38,9.938655853271484,4.571872234344482,1.0900479853153229,0.02969600073993206,15.86473560333252,3.7415359020233154,0.058368001133203506,35.959808349609375
0.35,80,1,8454188.062009484,40,39,9.993408203125,4.548768043518066,1.2451839596033096,0.031808000057935715,15.616064071655273,3.370176076889038,0.07046400010585785,33.969791412353516
0.35,70,1,7875988.590960344,40,40,9.931488037109375,4.4958720207214355,1.1118080168962479,0.06339199841022491,15.359999656677246,3.291584014892578,0.09398400038480759,33.2523193359375
0.35,60,1,7345588.568520261,40,41,9.941823959350586,4.740767955780029,1.4028800427913666,0.02969600073993206,16.114303588867188,3.451359987258911,0.05632000043988228,34.905887603759766
0.35,50,1,6865079.120122829,40,42,9.951744079589844,4.56931209564209,0.9730879664421082,0.030400000512599945,15.39510440826416,4.260767936706543,0.057023998349905014,35.443328857421875
0,100,1,6436354.675417615,40,43,9.953920364379883,4.687839984893799,0.8241279721260071,0.02969600073993206,16.428991317749023,5.3788161277771,0.055424001067876816,37.6649284362793
0,90,1,6061105.49939784,40,44,9.934432029724121,4.569791793823242,1.195232018828392,0.02969600073993206,16.903871536254883,3.453119993209839,0.055296000093221664,35.06617736816406
0,80,1,5740811.028456267,40,45,9.912927627563477,4.5068159103393555,1.2935360372066498,0.029440000653266907,15.104096412658691,3.25545597076416,0.05503999814391136,34.27052688598633
0,70,1,5476734.037642086,40,46,9.887359619140625,4.504447937011719,1.220800057053566,0.029311999678611755,15.362144470214844,3.6315839290618896,0.05596800148487091,34.45676803588867
0,60,1,5269915.662114728,40,47,9.923456192016602,4.521535873413086,1.1813439726829529,0.02908799983561039,17.134464263916016,3.2108800411224365,0.05564799904823303,35.12287902832031
0,50,1,5121171.292422662,40,48,9.934335708618164,4.7288641929626465,1.4359999597072601,0.02937600016593933,16.45180892944336,3.4513280391693115,0.055424001067876816,35.959903717041016
0.05,100,1,5031087.359790262,40,49,9.931839942932129,4.619808197021484,1.177631989121437,0.0297279991209507,18.221599578857422,5.89408016204834,0.05539200082421303,39.402687072753906
0.05,90,1,5000019.0240869075,40,50,9.935392379760742,4.568480014801025,1.2878719717264175,0.04713600128889084,15.881279945373535,4.1518402099609375,0.07433599978685379,35.131744384765625
0.05,80,1,5028088.773593556,40,51,9.91385555267334,4.565631866455078,1.3218560367822647,0.035999998450279236,17.276927947998047,4.157599925994873,0.0737600028514862,36.76544189453125
0.05,70,1,5115185.942087313,40,52,9.924223899841309,4.533631801605225,1.4073920398950577,0.029983999207615852,17.36934471130371,3.980799913406372,0.057472001761198044,37.014686584472656
0.05,60,1,5260967.145147875,40,53,9.943072319030762,4.555840015411377,1.5246400237083435,0.02969600073993206,16.633983612060547,4.064640045166016,0.05603199824690819,37.09244918823242
0.05,50,1,5464857.633965731,40,54,9.978591918945312,4.56006383895874,1.3484479486942291,0.028991999104619026,18.301376342773438,4.234911918640137,0.055296000093221664,38.75347137451172
0.1,100,1,5726053.561314635,40,55,9.94918441772461,4.693088054656982,1.4345919787883759,0.02969600073993206,17.480512619018555,6.751039981842041,0.055135998874902725,41.54915237426758
0.1,90,1,6043525.150754677,40,56,9.952095985412598,4.4916157722473145,1.4738239645957947,0.031168000772595406,18.919967651367188,4.988287925720215,0.060416001826524734,40.16291046142578
0.1,80,1,6416020.756571224,40,57,9.988224029541016,4.590464115142822,1.424799993634224,0.031007999554276466,17.395967483520508,4.514880180358887,0.058559998869895935,38.17929458618164
0.1,70,1,6842071.7984432485,40,58,9.952704429626465,4.460351943969727,1.4664639979600906,0.028736000880599022,16.650400161743164,4.432735919952393,0.05500800162553787,37.638431549072266
0.1,60,1,7319998.551385863,40,59,9.955039978027344,4.482624053955078,1.4244480729103088,0.029823999851942062,16.87504005432129,4.266208171844482,0.05632000043988228,37.352928161621094
0.1,50,1,7847916.768140011,40,60,9.947680473327637,4.678207874298096,1.5485119968652725,0.02924799919128418,17.01126480102539,4.024320125579834,0.05484800040721893,37.3507194519043
0.15,100,1,8423745.107900238,40,61,9.963264465332031,4.533535957336426,1.2926720157265663,0.0307839997112751,18.089696884155273,6.7707200050354,0.059647999703884125,42.53615951538086
0.15,90,1,9045213.342092402,40,62,9.956480026245117,4.5069122314453125,1.4255679547786713,0.029311999678611755,17.164384841918945,4.9818878173828125,0.05596800148487091,38.581695556640625
0.15,80,1,9709871.304849759,40,63,9.975808143615723,4.502528190612793,1.4307199567556381,0.030719999223947525,17.105119705200195,4.4958720207214355,0.05734400078654289,37.79542541503906
0.15,70,1,10415098.552899739,40,64,9.965855598449707,4.573984146118164,1.4638720452785492,0.029632000252604485,16.785280227661133,4.420767784118652,0.0562559999525547,37.40438461303711
0.15,60,1,11158114.696776876,40,65,9.960991859436035,4.605472087860107,1.3225920423865318,0.045471999794244766,16.657503128051758,4.438528060913086,0.0727040022611618,38.206912994384766
0.15,50,1,11935990.362630645,40,66,9.966879844665527,4.56060791015625,1.3992320001125336,0.028672000393271446,17.251583099365234,4.090176105499268,0.055296000093221664,37.49507141113281
0.2,100,1,12745658.741410851,40,67,9.953856468200684,4.611807823181152,1.4087680280208588,0.05244800075888634,17.939424514770508,6.18009614944458,0.08191999793052673,40.02975845336914
0.2,90,1,13583927.679897219,40,68,9.968000411987305,4.571839809417725,1.420895978808403,0.028672000393271446,16.897695541381836,4.38483190536499,0.055296000093221664,37.41263961791992
0.2,80,1,14447492.265904002,40,69,9.92188835144043,4.613311767578125,1.2864639610052109,0.029184000566601753,16.906719207763672,3.9257280826568604,0.05462399870157242,36.70665740966797
0.2,70,1,15332947.858041767,40,70,9.927136421203613,4.538623809814453,1.4367680549621582,0.029120000079274178,16.40025520324707,4.020480155944824,0.05552000179886818,36.64102554321289
0.2,60,1,16236803.508665863,40,71,9.947039604187012,4.537439823150635,1.3534400016069412,0.02924799919128418,17.560224533081055,4.0207037925720215,0.054207999259233475,37.88671875
0.2,50,1,17155495.727091204,40,72,9.972384452819824,4.700575828552246,1.426879957318306,0.02940800040960312,19.028480529785156,4.036352157592773,0.05603199824690819,39.61590576171875
0.25,100,1,18085402.528811127,40,73,9.98425579071045,4.565887928009033,1.4695039838552475,0.03014400042593479,16.773536682128906,4.496511936187744,0.05651199817657471,37.470497131347656
0.25,90,1,19022857.715330712,40,74,9.968799591064453,4.522528171539307,0.8789119869470596,0.030527999624609947,17.30227279663086,3.7668159008026123,0.05788800120353699,37.087520599365234
0.25,80,1,19964165.328315776,40,75,9.984288215637207,4.4997758865356445,1.443296030163765,0.0289280004799366,17.409984588623047,4.062751770019531,0.055296000093221664,37.65446472167969
0.25,70,1,20905614.22107119,40,76,9.9519681930542,4.666463851928711,1.3592320382595062,0.029055999591946602,16.81113624572754,4.027967929840088,0.055296000093221664,36.91068649291992
0.25,60,1,21843492.689900126,40,77,9.96348762512207,4.489376068115234,1.4304959625005722,0.047968000173568726,18.38684844970703,4.0382399559021,0.07664000242948532,38.66239929199219
0.25,50,1,22774103.10765924,40,78,9.954048156738281,4.562880039215088,1.4136640131473541,0.029664000496268272,17.70047950744629,4.103456020355225,0.05628800019621849,38.06697463989258
0.35,100,1,23693776.50181642,40,79,9.965312004089355,4.528512001037598,1.4330240339040756,0.02969600073993206,16.419231414794922,4.24451208114624,0.05632000043988228,36.9615364074707
0.35,90,1,24598887.019536495,40,80,9.95036792755127,4.611199855804443,1.4194560050964355,0.02860799990594387,17.25472068786621,3.9822399616241455,0.054048001766204834,37.406558990478516
0.35,80,1,25485866.22276561,40,81,9.93455982208252,4.598656177520752,1.391807958483696,0.030719999223947525,17.739839553833008,3.9573121070861816,0.058368001133203506,37.91455841064453
0.35,70,1,26351217.156955346,40,82,9.960127830505371,4.454400062561035,1.4190080016851425,0.030368000268936157,17.009023666381836,4.036831855773926,0.056992001831531525,37.220096588134766
0.35,60,1,27191528.13795993,40,83,9.959839820861816,4.484799861907959,1.4591680318117142,0.028672000393271446,16.7227840423584,4.025472164154053,0.05427199974656105,36.93132781982422
0.35,50,1,28003486.2027511,40,84,9.970623970031738,4.9580159187316895,1.4816640466451645,0.029664000496268272,18.900287628173828,3.9919679164886475,0.05692800134420395,39.10345458984375
0,100,1,28783890.170920722,40,85,10.093728065490723,4.508096218109131,1.435328021645546,0.04028800129890442,18.636512756347656,7.1724162101745605,0.12415999919176102,42.285823822021484
0,90,1,29529663.26547541,40,86,9.98095989227295,4.62227201461792,1.3998720049858093,0.02969600073993206,18.170400619506836,5.292640209197998,0.055776000022888184,39.59088134765625
0,80,1,30237865.243165262,40,87,9.961600303649902,4.518784046173096,1.4184959381818771,0.030112000182271004,16.725536346435547,4.556159973144531,0.05632000043988228,37.461055755615234
0,70,1,30905703.98652228,40,88,9.953696250915527,4.600959777832031,1.3286400139331818,0.02816000021994114,16.552352905273438,3.7088000774383545,0.05471999943256378,36.24505615234375
0,60,1,31530546.511906367,40,89,9.962431907653809,9.493023872375488,1.420671969652176,0.05129599943757057,22.10950469970703,3.7887039184570312,0.09216000139713287,42.17555236816406
0,50,1,32109929.350159258,40,90,9.928832054138184,4.6399359703063965,1.4215039610862732,0.02969600073993206,16.574207305908203,4.219871997833252,0.05558399856090546,36.84745788574219
0.05,100,1,32641568.25894005,40,91,9.958911895751953,4.566239833831787,2.0615360140800476,0.11107199639081955,17.39708709716797,8.705344200134277,0.14182400703430176,43.155521392822266
0.05,90,1,33123367.228451196,40,92,9.977727890014648,4.541440010070801,1.4246720224618912,0.029823999851942062,17.656736373901367,4.884096145629883,0.05734400078654289,38.719486236572266
0.05,80,1,33553426.7450494,40,93,9.989215850830078,4.522079944610596,1.4198719561100006,0.029920000582933426,16.57164764404297,4.147168159484863,0.05564799904823303,36.90447998046875
0.05,70,1,33930051.28016173,40,94,9.988032341003418,4.579135894775391,1.4766400456428528,0.028960000723600388,17.18351936340332,4.283391952514648,0.055776000022888184,37.648128509521484
0.05,60,1,34251755.97498168,40,95,10.02079963684082,4.587103843688965,1.4382720440626144,0.02969600073993206,16.667007446289062,4.202943801879883,0.05587200075387955,36.99580764770508
0.05,50,1,34517272.49459034,40,96,9.960479736328125,4.516831874847412,1.4391040205955505,0.02969600073993206,17.01263999938965,4.094399929046631,0.06473600119352341,37.30860900878906
0.1,100,1,34725554.028422646,40,97,9.960479736328125,4.614272117614746,1.1931520104408264,0.02969600073993206,17.91231918334961,6.590591907501221,0.05536000058054924,41.61609649658203
0.1,90,1,34875779.41736412,40,98,9.983839988708496,4.5161919593811035,1.4116799533367157,0.04816000163555145,17.070655822753906,4.789535999298096,0.07622399926185608,38.445377349853516
0.1,80,1,34967356.3912068,40,99,9.983551979064941,4.574495792388916,1.422271966934204,0.03267199918627739,17.402496337890625,4.716544151306152,0.07708799839019775,38.70307159423828
0.1,70,1,34999923.90370063,40,100,9.962112426757812,4.55679988861084,1.3200639933347702,0.02985600009560585,16.814367294311523,4.362048149108887,0.05628800019621849,36.91222381591797
0.1,60,1,34973353.55599416,40,101,9.948384284973145,4.601791858673096,1.4175680428743362,0.029440000653266907,15.833312034606934,4.223104000091553,0.05507199838757515,35.96739196777344
0.1,50,1,34887750.1028527,40,102,9.967904090881348,4.583648204803467,1.3040959984064102,0.02985600009560585,16.24799919128418,4.1354241371154785,0.0570559985935688,36.226463317871094
0.15,100,1,34743451.03965804,40,103,9.953984260559082,4.588768005371094,1.3612160086631775,0.029664000496268272,18.131616592407227,6.423232078552246,0.05721599981188774,41.376190185546875
0.15,90,1,34541025.27181802,40,104,9.983776092529297,4.621471881866455,1.4892800152301788,0.029791999608278275,17.7642879486084,4.851200103759766,0.05644800141453743,39.19068908691406
0.15,80,1,34281270.87183197,40,105,9.966655731201172,4.4937920570373535,1.3689599633216858,0.028863999992609024,16.710912704467773,4.294528007507324,0.05347200110554695,37.07148742675781
0.15,70,1,33965211.93285472,40,106,9.96560001373291,4.545663833618164,1.424031987786293,0.031328000128269196,16.930335998535156,4.261631965637207,0.07228799909353256,37.38060760498047
0.15,60,1,33594094.53116427,40,107,9.957856178283691,4.656256198883057,1.454367995262146,0.028896000236272812,17.108320236206055,4.153183937072754,0.054687999188899994,37.417057037353516
0.15,50,1,33169381.813451238,40,108,9.981023788452148,4.6624321937561035,1.451872006058693,0.030912000685930252,16.964479446411133,4.057184219360352,0.07382400333881378,37.211326599121094
0.2,100,1,32692748.228298604,40,109,9.96729564666748,4.502016067504883,1.385824054479599,0.042527999728918076,18.09052848815918,5.987423896789551,0.06860800087451935,40.43385696411133
0.2,90,1,32166072.924594484,40,110,9.957088470458984,4.500127792358398,1.4440319687128067,0.04915200173854828,17.822975158691406,5.250783920288086,0.09328000247478485,39.74873733520508
0.2,80,1,31591432.34290494,40,111,10.014528274536133,4.505023956298828,1.378719985485077,0.02879999950528145,17.982656478881836,4.142528057098389,0.055743999779224396,38.424190521240234
0.2,70,1,30971092.029015634,40,112,9.958751678466797,4.63705587387085,1.3511360585689545,0.029600000008940697,16.852096557617188,4.1374077796936035,0.056223999708890915,37.20707321166992
0.2,60,1,30307497.70191788,40,113,9.965632438659668,4.663871765136719,1.3504959642887115,0.031039999797940254,18.368032455444336,4.0357441902160645,0.058240000158548355,38.70182418823242
0.2,50,1,29603265.611453842,40,114,9.970463752746582,4.545695781707764,1.414368063211441,0.028384000062942505,17.380447387695312,4.0313920974731445,0.0541439987719059,37.58003234863281
0.25,100,1,28861172.22363639,40,115,9.968671798706055,4.597248077392578,1.4217280149459839,0.02969600073993206,16.71014404296875,4.742720127105713,0.05567999929189682,37.685726165771484
0.25,90,1,28084143.274309665,40,116,9.94166374206543,4.538784027099609,1.4455679953098297,0.07363200187683105,17.03011131286621,4.1730241775512695,0.1265600025653839,37.44905471801758
0.25,80,1,27275242.234306708,40,117,9.961664199829102,4.623839855194092,1.4230400323867798,0.028960000723600388,17.52521514892578,4.039616107940674,0.05632000043988228,37.73263931274414
0.25,70,1,26437658.231580887,40,118,9.96288013458252,4.5390400886535645,1.3168639689683914,0.02969600073993206,16.911455154418945,4.00432014465332,0.05632000043988228,36.975582122802734
0.25,60,1,25574693.477928545,40,119,9.973983764648438,4.615871906280518,1.3650879561901093,0.028896000236272812,16.71494483947754,3.9496641159057617,0.054496001452207565,36.89324951171875
0.25,50,1,24689750.2498737,40,120,9.9519681930542,4.801760196685791,1.373471975326538,0.028384000062942505,19.2271671295166,3.980736017227173,0.05398400127887726,39.41823959350586
0.35,100,1,23786317.475043014,40,121,9.974111557006836,4.506527900695801,1.4162240475416183,0.03049599938094616,19.060192108154297,4.17091178894043,0.05711999908089638,39.01615905761719
