pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,jpeg_time_mean,jpeg_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
0.02,60,11.083170865263257,15.704083362552016,4.562992570655687,0.43112571391026333,2.3549557386764457,9.793743209969087,4.338271269840853,2.0837345324417296,8.912569137556213,11.82888162816932,0.42466442805847954,0.06815778250497867,18.01289176089423,1.3245645214829758
0.02,70,10.025641552039556,0.21442446553136513,4.564977992858205,0.4737444214801738,1.7000210008450918,0.19594082594116824,4.191343263856003,0.5156343876027127,8.084066165345055,0.7166582604061087,0.4451394279354385,0.06324979927797689,17.826190446104324,1.320151940396133
0.02,80,10.015716280256,0.19811082463689522,4.528235437614577,0.10090392780650596,1.725903713277408,0.2062955334790198,4.4482921329992156,0.41244651706217367,8.395160587770599,0.6488100750894549,0.4795930002416883,0.07294225042827583,17.94056871533394,1.3464860757692305
0.02,90,10.032453124012266,0.23943401408396559,4.612177710447993,0.6668938106764952,1.7007735701543945,0.16302672038661187,4.794501440865653,1.485734400843328,8.685344989810671,1.546977588420915,0.5408408576622605,0.06144389817026618,18.073995888233185,1.4775227006337817
0.02,100,10.012193126337868,0.20259167248683396,4.513753991041865,0.049583330789877936,1.685112998421703,0.19013591961820947,6.017167874744961,0.6056872929169265,9.971105701157025,0.886679279430039,0.7899449994521481,0.04894998767092459,18.332688076155527,1.0033537477092185
0.04,60,10.011260994843074,0.17465484591208358,4.566379112856729,0.4445726768489679,1.6922418608197145,0.16925323482839963,4.16330629161426,0.3731167850127462,8.0030647367239,0.5868026054984308,0.43539714214525055,0.05933754332310245,17.822691398007528,1.0373886802283807
0.04,70,10.008828273841313,0.1753318272866155,4.687963279230254,0.9493431476176036,1.7134512849152088,0.19530920618219288,4.279773431164878,0.4146112940422912,8.221704717193331,0.6958189625655075,0.4333358571997711,0.05476030617551368,18.017737162964686,1.5229378027135099
0.04,80,10.005940841776985,0.17826517237409906,4.5770688738141745,0.5202089116549824,1.6955745704472065,0.13410611821404833,4.604417562484741,0.3572338471310915,8.562302295650754,0.5452638274413683,0.48970285789775,0.06904775398957555,18.536783312048232,4.339833546645347
0.04,90,9.996849975415639,0.12354798538852729,4.528361299208233,0.07368829897957827,1.6956499995929855,0.1905011492905207,4.840275841099875,0.4007403784986319,8.784245548503739,0.6419983535564049,0.5879114316776395,0.4238851884508081,18.11572816967964,1.0712425302238844
0.04,100,9.98549997806549,0.11769608381629222,4.575307126556124,0.6227593305511361,1.6757195751581873,0.17673516071585976,5.9086515711886545,0.6447598306301794,9.799669301935605,0.9553892303417013,0.809621426942093,0.04564349910485424,18.0793999178069,1.1526612465742896
0.06,60,10.026593638317925,0.21876846700488486,4.5541597200291495,0.39150306872081425,1.6916077131671565,0.14942851662796564,4.386172275458064,0.3988652726555631,8.312504981245313,0.6026757945949107,0.4500281422265938,0.08651231256218517,17.935331101928437,1.22501602514432
0.06,70,10.014810468469348,0.19889431277455188,4.591165568147387,0.6467826119902055,1.6809749991766043,0.2396576942252261,4.3346344243202894,0.4087954526887056,8.183516864265714,0.7200274386565108,0.4724958562957389,0.06755494159873149,17.840692715985433,1.2934508526427915
0.06,80,9.994641968182155,0.11554638237684198,4.551513282316072,0.342633663933242,1.6846567142222608,0.13389960664475023,4.571481417332377,0.37379223912552445,8.475733103496689,0.5666536908704838,0.5072952861498509,0.06429359114968554,17.910472261054174,1.0175921215440382
0.06,90,10.006362442459379,0.14105782022987656,4.55623043860708,0.436837033223826,1.7120445689984731,0.16935706092058878,4.804692717535155,0.4203707191355182,8.735219129494258,0.6500144462879165,0.5736967129632831,0.06426423764599257,17.921414064509527,1.0386843642040262
0.06,100,9.998064862830299,0.14744252884431205,4.581415717090879,0.6052192831602906,1.6645847127905913,0.22627134290991224,5.8740624231951575,0.6184185977567449,9.751322316271919,0.9213846479775486,0.841459429689816,0.4451307050546337,18.326728305646352,1.2833019042362264
