pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0,100,1,8351070.0,0.25,1,243.31027221679688,4.601439952850342,100.92995390295982,0.029120000079274178,17.395519256591797,55.101566314697266,0.05632000043988228,423.0827331542969
0,90,1,12847800.0,0.25,2,9.89145565032959,4.485599994659424,1.0220480114221573,0.08575999736785889,13.63929557800293,4.547679901123047,0.1162559986114502,33.493343353271484
0,80,1,12847800.0,0.25,3,9.9071683883667,4.495711803436279,0.5368640124797821,0.03136000037193298,15.184703826904297,4.193920135498047,0.06003199890255928,34.92486572265625
0,70,1,20663545.0,0.25,4,9.91590404510498,4.52623987197876,1.1392000019550323,0.028672000393271446,14.401823997497559,3.2678399085998535,0.05536000058054924,34.00822448730469
0,60,1,20663545.0,0.25,5,9.881664276123047,4.512383937835693,2.0430400371551514,0.04278400167822838,14.945280075073242,3.8967039585113525,0.06921599805355072,35.832000732421875
0,50,1,20663545.0,0.25,6,9.875136375427246,4.455039978027344,1.1692160218954086,0.04710400104522705,16.532512664794922,3.4795520305633545,0.07577600330114365,35.967872619628906
0.05,100,1,20663545.0,0.25,7,9.895296096801758,4.5226240158081055,1.9798080325126648,0.03046399913728237,16.228384017944336,6.069056034088135,0.057151999324560165,39.29072189331055
0.05,90,1,32976020.0,0.25,8,9.934847831726074,4.5722880363464355,1.422111988067627,0.028672000393271446,14.251903533935547,3.9190399646759033,0.05539200082421303,34.983646392822266
0.05,80,1,32976020.0,0.25,9,9.874879837036133,4.56387186050415,0.9470079988241196,0.029791999608278275,19.329631805419922,4.425536155700684,0.05721599981188774,39.86751937866211
0.05,70,1,32976020.0,0.25,10,9.937919616699219,4.574880123138428,0.9530880153179169,0.028672000393271446,16.29020881652832,4.097311973571777,0.055296000093221664,37.27366256713867
0.05,60,1,32976020.0,0.25,11,9.908576011657715,4.493599891662598,1.298591986298561,0.029023999348282814,14.692192077636719,4.0854082107543945,0.05567999929189682,34.63206481933594
0.05,50,1,48072185.0,0.25,12,9.897088050842285,4.5280961990356445,1.6359679996967316,0.03532800078392029,15.270272254943848,4.272863864898682,0.06304000318050385,36.30934524536133
0.1,100,1,48072185.0,0.25,13,9.899231910705566,4.682528018951416,1.1876159757375717,0.04598399996757507,17.900672912597656,5.708352088928223,0.07465600222349167,39.24278259277344
0.1,90,1,48072185.0,0.25,14,9.916319847106934,4.523935794830322,1.2464640066027641,0.0297279991209507,17.15011215209961,4.258848190307617,0.056992001831531525,39.40428924560547
0.1,80,1,48072185.0,0.25,15,9.946880340576172,4.503456115722656,1.536895975470543,0.02956799976527691,15.835616111755371,4.135200023651123,0.057023998349905014,37.41632080078125
0.1,70,1,48072185.0,0.25,16,9.90499210357666,4.478559970855713,1.4532479494810104,0.02768000029027462,15.683808326721191,3.880160093307495,0.054496001452207565,36.513343811035156
0.1,60,1,48072185.0,0.25,17,9.922592163085938,4.545119762420654,1.2018240094184875,0.04495999962091446,15.513952255249023,4.432096004486084,0.07356800138950348,35.467071533203125
0.1,50,1,48072185.0,0.25,18,9.930815696716309,4.540287971496582,1.5513599812984467,0.0398080013692379,15.313695907592773,4.120384216308594,0.07177600264549255,36.418846130371094
0.15,100,1,48072185.0,0.25,19,9.955679893493652,4.471615791320801,1.3807679563760757,0.02969600073993206,16.042911529541016,6.1266560554504395,0.05632000043988228,38.688575744628906
0.15,90,1,48072185.0,0.25,20,9.939743995666504,4.660319805145264,1.3006720393896103,0.035840000957250595,16.929279327392578,4.305056095123291,0.06275200098752975,37.916255950927734
0.15,80,1,48072185.0,0.25,21,9.906880378723145,4.557568073272705,1.3220159858465195,0.03046399913728237,15.548576354980469,3.0482239723205566,0.10598400235176086,33.876319885253906
0.15,70,1,48072185.0,0.25,22,9.926591873168945,4.516767978668213,1.4960319995880127,0.0424639992415905,15.087871551513672,3.819904088973999,0.06924799829721451,36.089534759521484
0.15,60,1,48072185.0,0.25,23,9.90668773651123,4.589791774749756,1.4210879802703857,0.03097599931061268,15.61740779876709,3.35862398147583,0.060416001826524734,35.565185546875
0.15,50,1,32976020.0,0.25,24,9.891008377075195,4.565248012542725,2.1667840480804443,0.028704000636935234,15.878047943115234,3.3659839630126953,0.05686400085687637,36.581119537353516
0.2,100,1,32976020.0,0.25,25,9.89897632598877,4.681087970733643,1.3901439905166626,0.030751999467611313,17.989055633544922,4.873631954193115,0.059647999703884125,38.78508758544922
0.2,90,1,32976020.0,0.25,26,9.926719665527344,4.476223945617676,1.5393279492855072,0.02969600073993206,16.77017593383789,3.9590399265289307,0.06700800359249115,37.83359909057617
0.2,80,1,32976020.0,0.25,27,9.901823997497559,4.513343811035156,1.4782399535179138,0.029343999922275543,15.236255645751953,3.961888074874878,0.05632000043988228,36.4582405090332
0.2,70,1,20663545.0,0.25,28,9.93075180053711,4.546304225921631,1.6295360624790192,0.028672000393271446,16.18124771118164,3.4299840927124023,0.055296000093221664,36.95884704589844
0.2,60,1,20663545.0,0.25,29,9.88428783416748,4.5569281578063965,1.2401919960975647,0.10572800040245056,17.026208877563477,3.4371840953826904,0.25091201066970825,36.2760009765625
0.2,50,1,20663545.0,0.25,30,9.926848411560059,4.668511867523193,1.4713279455900192,0.03232000023126602,16.67683219909668,3.332576036453247,0.07273600250482559,37.33049774169922
0.25,100,1,12847800.0,0.25,31,9.904224395751953,4.620351791381836,1.452351987361908,0.02969600073993206,16.91823959350586,4.393887996673584,0.05657599866390228,38.206912994384766
0.25,90,1,12847800.0,0.25,32,9.906335830688477,4.545792102813721,1.4052480459213257,0.02969600073993206,17.02195167541504,3.9308159351348877,0.05660799890756607,38.2256965637207
0.25,80,1,12847800.0,0.25,33,9.872639656066895,4.503583908081055,1.2513280659914017,0.029184000566601753,16.763967514038086,3.437056064605713,0.05676800012588501,35.68620681762695
0.25,70,1,8351070.0,0.25,34,9.891424179077148,4.488639831542969,1.451936036348343,0.045471999794244766,16.180063247680664,3.4753921031951904,0.08908800035715103,36.43644714355469
0.25,60,1,12847800.0,0.25,35,9.900447845458984,4.566143989562988,1.6113279461860657,0.04972799867391586,15.128671646118164,3.8825600147247314,0.09062399715185165,36.811038970947266
