video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,jpeg_time_mean,jpeg_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b610204c-e3c8c65f,0.0,60,15.522971153259277,1.3097862651627774,5.126180791854859,2.9409254752952587,1.2019983947277069,0.18652184787106973,2.701145601272583,0.21282145787652343,605.8017150878907,60.41220195066144,0.5290447980165481,0.04386315433253538,16.080961751937867,3.172578808849544
b610204c-e3c8c65f,0.0,70,15.31812949180603,0.9012094338739186,4.4476320266723635,0.15403429934310864,1.2012207925319671,0.28189478476365104,2.7971984148025513,0.20613734391809896,592.1258239746094,7.867838746362709,0.5750320047140122,0.03484724640714629,15.251051092147828,0.7785206663966119
b610204c-e3c8c65f,0.0,80,15.394742393493653,1.1841923130164997,4.499056053161621,0.03837989555710766,1.1771584093570708,0.1806084225793671,2.9027359962463377,0.1795347931923544,599.2580444335938,22.526708307076813,0.6014480054378509,0.029244234494763943,15.38905601501465,0.6037458300063531
b610204c-e3c8c65f,0.0,90,15.193515348434449,0.7220351755326347,4.512361550331116,0.03988976664864995,1.1367023885250092,0.1599546124695065,3.155675208568573,0.1291174314605446,597.3838256835937,20.407237218516407,0.7164528012275696,0.02809582285548044,15.58051357269287,0.5292337396152927
b610204c-e3c8c65f,0.0,100,15.028550481796264,0.8661341107490983,4.507236766815185,0.041350800331667596,1.1605328023433685,0.15385720355622604,4.1174559712409975,0.22866846515624534,596.0446533203125,10.176729887629442,0.9309440016746521,0.018829662760597828,15.816771078109742,0.5883493258179383
b610204c-e3c8c65f,0.0,60,15.346359968185425,0.9397032590780853,4.4943296074867245,0.35518150640822066,1.1795744001865387,0.16080530110997432,2.7111631870269775,0.20964095923453868,602.2390991210938,28.321402403342702,0.5418576031923295,0.10121329157139679,15.974972772598267,2.0696915460885807
b610204c-e3c8c65f,0.0,70,15.327070474624634,0.9155223095106194,4.741256034374237,1.2895232668272445,1.197270393371582,0.29374119861367043,2.7454512238502504,0.13955409217404147,597.3765411376953,23.853998732321767,0.5778192102909088,0.025460604071522456,15.875923156738281,1.5436725374101097
b610204c-e3c8c65f,0.0,80,15.36424479484558,0.824431642564286,4.50522882938385,0.05262494695042648,1.1426176011562348,0.12608258266174266,2.879699182510376,0.15216555575632731,593.6025817871093,5.975402029981948,0.622433602809906,0.030349867691693212,15.371331214904785,0.7462239014445184
b610204c-e3c8c65f,0.0,90,15.11368794441223,0.8980199610697813,4.55470564365387,0.2407474332208516,1.150729590654373,0.1519493294590012,3.237057590484619,0.25735299392962274,594.116421508789,5.973956796625533,0.7508080065250397,0.13151318396639475,15.688415908813477,0.6398216606649583
b610204c-e3c8c65f,0.0,100,15.81106390953064,0.9476360176275432,4.578011202812195,0.2603331997713548,1.1624288082122802,0.14174803347595374,4.038139200210571,0.25760223979753494,606.9201263427734,24.26011117603762,1.0039695978164673,0.17226735519979436,16.584587144851685,1.6082385815740585
b610204c-e3c8c65f,0.0,60,15.234454584121703,0.8795179365376707,4.7807568430900576,1.534021122862792,1.1629119992256165,0.1562893238645908,2.659324789047241,0.16069215511210247,592.6645233154297,6.708541293594813,0.5462592005729675,0.0977087960944945,15.614105653762817,1.7720478082524822
b610204c-e3c8c65f,0.0,70,15.661569452285766,1.0330814766736351,4.489593601226806,0.3078015190753071,1.1892719984054565,0.17754962773029073,2.7246927976608277,0.10143599032816776,595.1361877441407,5.597623199134386,0.5782896012067795,0.09812404867407142,15.81424160003662,1.4472868116604916
