video_name,pruning_thresh,jepg_quality,data_size_mean,data_size_std,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b4fe0b47-a7819060,0.15,60,294050.85,72344.37388302907,0.25611573457717896,0.38118812441825867,0.36511003971099854,0.25435739755630493,0.790793240070343,0.0,0.03560924530029297,0.27452731132507324,0.2669522762298584,0.8650000095367432,0.0
b4fe0b47-a7819060,0.15,70,345608.3,87759.94494694033,0.27513107657432556,0.41068750619888306,0.3866000771522522,0.2797647714614868,0.7016463279724121,0.0,0.03608193248510361,0.29511556029319763,0.29504284262657166,0.7979999780654907,0.0
b4fe0b47-a7819060,0.15,80,412429.43,105950.2250231924,0.28238192200660706,0.4207920730113983,0.39072874188423157,0.28623440861701965,0.7127560973167419,0.0,0.03634453937411308,0.30094537138938904,0.3006120026111603,0.8180000185966492,0.0
b4fe0b47-a7819060,0.15,90,571936.26,133289.39822901294,0.2781865894794464,0.4207920730113983,0.3779008388519287,0.2839694619178772,0.6582434773445129,0.0,0.03629201650619507,0.29611343145370483,0.2984088063240051,0.7620000243186951,0.0
b4fe0b47-a7819060,0.15,100,1337017.54,197131.95998758904,0.2783797085285187,0.4207920730113983,0.377314031124115,0.2845412492752075,0.6324982643127441,0.0,0.036449581384658813,0.29611343145370483,0.29957160353660583,0.7429999709129333,0.0
b5fa32f1-4e9c7d32,0.15,60,205576.73,17119.215870976685,0.08084820955991745,0.12212570756673813,0.09684103727340698,0.01741849258542061,0.10939084738492966,0.21550244092941284,0.0765201672911644,0.09312916547060013,0.018189415335655212,0.12910622358322144,0.24425119161605835
b5fa32f1-4e9c7d32,0.15,70,257274.04,18888.692214084065,0.09321648627519608,0.14461027085781097,0.11634621024131775,0.02542906254529953,0.1642017662525177,0.22379902005195618,0.0935712680220604,0.11758264154195786,0.02721448428928852,0.17986731231212616,0.2769365608692169
b5fa32f1-4e9c7d32,0.15,80,357525.17,24055.82859851433,0.12305910885334015,0.18205781280994415,0.15725459158420563,0.03745102509856224,0.20886200666427612,0.2689288258552551,0.12215585261583328,0.15595465898513794,0.0409749299287796,0.23097997903823853,0.33173078298568726
b5fa32f1-4e9c7d32,0.15,90,648151.67,36384.82389460062,0.14054884016513824,0.21694448590278625,0.16822853684425354,0.06674575060606003,0.24220652878284454,0.26013240218162537,0.11488795280456543,0.16712473332881927,0.07403899729251862,0.26878678798675537,0.30525824427604675
b5fa32f1-4e9c7d32,0.15,100,1649626.07,78425.58259844233,0.12340715527534485,0.1935025155544281,0.14933909475803375,0.07146035879850388,0.2362309843301773,0.21439431607723236,0.08581297844648361,0.14139874279499054,0.08033426105976105,0.25616830587387085,0.24016991257667542
b4c0a877-66fc6239,0.15,60,96753.73,15004.07291228285,0.06589248776435852,0.13799166679382324,0.042455367743968964,0.0066006602719426155,0.19698776304721832,0.43269965052604675,0.030502598732709885,0.07827845215797424,0.008208955638110638,0.2290429025888443,0.44857141375541687
b4c0a877-66fc6239,0.15,70,122755.42,20045.05308158599,0.0817827433347702,0.1711151897907257,0.04433786869049072,0.03485243022441864,0.24624164402484894,0.4524804353713989,0.03206239268183708,0.09838243573904037,0.04004975035786629,0.29207921028137207,0.4692857265472412
b4c0a877-66fc6239,0.15,80,180230.49,27510.07655187277,0.10095538198947906,0.1975492388010025,0.0762593001127243,0.05706889554858208,0.28771159052848816,0.5108625888824463,0.03674176707863808,0.1169266328215599,0.07139303535223007,0.328052818775177,0.5307142734527588
b4c0a877-66fc6239,0.15,90,354377.67,47346.73341658429,0.1314714252948761,0.2305285781621933,0.1212366446852684,0.11477968841791153,0.31521669030189514,0.6665696501731873,0.03841710090637207,0.14823801815509796,0.13034826517105103,0.34983497858047485,0.7014285922050476
b4c0a877-66fc6239,0.15,100,1117882.46,63176.457806594386,0.13991783559322357,0.240227609872818,0.13632112741470337,0.11774161458015442,0.3708162009716034,0.6426957249641418,0.03824378922581673,0.15782783925533295,0.13880597054958344,0.40759074687957764,0.670714259147644
b49a1b50-186fb520,0.15,60,140854.29,25193.35270197081,0.019805191084742546,0.03454429656267166,0.02418205887079239,0.03361386060714722,0.12214034050703049,0.020251406356692314,0.025090890005230904,0.025090890005230904,0.04609375074505806,0.1388888955116272,0.020720720291137695
b49a1b50-186fb520,0.15,70,179410.99,35211.63476167927,0.027629336342215538,0.04861939325928688,0.027325140312314034,0.04276607185602188,0.16870611906051636,0.027364913374185562,0.0363612063229084,0.037302181124687195,0.0625,0.20694445073604584,0.02918918989598751
b49a1b50-186fb520,0.15,80,249591.68,48788.315070697,0.04177771136164665,0.0683228075504303,0.05181926116347313,0.07089502364397049,0.24822893738746643,0.03304756432771683,0.04673866555094719,0.0503314808011055,0.09609375149011612,0.27916666865348816,0.036036036908626556
b49a1b50-186fb520,0.15,90,469299.62,80450.47289218131,0.04721060022711754,0.07470345497131348,0.06033451482653618,0.09669849276542664,0.2492777556180954,0.041897136718034744,0.0491071417927742,0.05612168461084366,0.13124999403953552,0.2736110985279083,0.044324323534965515
b49a1b50-186fb520,0.15,100,1341751.0,113179.43043601165,0.045683711767196655,0.07459476590156555,0.051295872777700424,0.09679178893566132,0.23736831545829773,0.03951333835721016,0.04676005244255066,0.053517963737249374,0.12812499701976776,0.26944443583488464,0.04126125946640968
b610204c-e3c8c65f,0.15,60,232073.68,30010.230438595434,0.008943110704421997,0.019064079970121384,0.00761950109153986,0.0025964754167944193,0.02470725029706955,0.05667860433459282,0.00407678447663784,0.012857360765337944,0.003236797172576189,0.02951515093445778,0.11839026212692261
b610204c-e3c8c65f,0.15,70,290494.85,36149.830503164194,0.04350096732378006,0.06931059062480927,0.04792426526546478,0.00884939730167389,0.04151861369609833,0.3002695143222809,0.03195399418473244,0.04798173904418945,0.011697898618876934,0.049696970731019974,0.32966476678848267
b610204c-e3c8c65f,0.15,80,402311.49,47248.49270833832,0.08064693212509155,0.13013046979904175,0.09386686235666275,0.030406130477786064,0.10716667771339417,0.43035683035850525,0.056052226573228836,0.08965938538312912,0.04363814368844032,0.11433669924736023,0.47079381346702576
