video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b4fe0b47-a7819060,0.15,60,25.457430839538574,1.2874056261661402,45.501490631103515,0.8115208635290672,80.06021160125732,6.428556452250066,8.271755843162536,1.0536172723073842,68.03662536621094,1.9459463481264383
b4fe0b47-a7819060,0.15,70,25.10346565246582,1.2081594257655657,45.46865814208984,0.8814579016616931,82.77844760894776,6.237029992661425,8.893163809776306,1.2487249964702016,71.55193252563477,23.80614258665373
b4fe0b47-a7819060,0.15,80,25.696754188537597,2.10006929138204,45.461969146728514,0.4577648262430004,85.31837398529052,8.151767031536641,9.677275204658509,1.62716484089076,70.44292678833008,2.974749121260346
b4fe0b47-a7819060,0.15,90,25.093711681365967,1.252995037699426,45.434317359924314,0.09714806580904858,94.4002766418457,6.4261434820868235,11.312731504440308,1.58735502018395,73.2907453918457,3.2096113753359736
b4fe0b47-a7819060,0.15,100,24.979145336151124,1.1017434359508385,45.44769027709961,0.14834232515505094,124.1023021697998,6.012080203068314,18.769333419799803,1.587988595445871,88.13437171936035,3.8235044537517764
b5fa32f1-4e9c7d32,0.15,60,25.295459480285643,1.4704335044138868,45.46688064575196,0.40011457712125476,75.08856624603271,3.712420772244064,7.065658874511719,0.23403660183476102,66.19918117523193,1.4435971183979628
b5fa32f1-4e9c7d32,0.15,70,25.545337867736816,1.3590440364627403,45.430392265319824,0.0677616158595724,77.96434967041016,4.768788046552884,7.733605136871338,0.5899249120899918,67.0372322845459,1.2753922279353385
b5fa32f1-4e9c7d32,0.15,80,25.33701910018921,1.267751029447676,45.44162815093994,0.07171388337935945,83.74811431884766,4.754487851897924,8.891425943374633,0.3092329410158669,69.13931236267089,1.2509609098609946
b5fa32f1-4e9c7d32,0.15,90,25.37169506072998,1.406676593674187,45.49139350891113,0.44822160752827445,96.56680221557617,4.899935964725777,11.944163217544556,0.4149164816086057,74.79936561584472,1.5440830958534335
b5fa32f1-4e9c7d32,0.15,100,24.907115535736082,1.2450669873691935,45.509604110717774,0.4903122694619049,128.7912632751465,5.8178383308615915,20.59275680541992,0.9126474373708914,92.40921943664551,2.28084078108717
b4c0a877-66fc6239,0.15,60,25.18056089401245,1.181390392791362,45.61422565460205,0.9587257628110083,68.64384780883789,3.5519721284050223,5.6190208101272585,0.3248940143951822,63.668713722229,1.6261809096075746
