pruning_thresh,quality,technique,frame_id,datasize,sensitivity,map
0,0,0,1,1384877,1.0,0.75
0,0,0,2,1384877,1.0,0.6666666666666666
0,0,0,3,1384877,1.0,0.6666666666666666
0,0,0,4,1384877,1.0,0.725
0,0,0,5,1384877,1.0,0.85
0,0,0,6,1384877,0.8,0.825
0,0,0,7,1384877,0.6666666666666666,0.59375
0,0,0,8,1384877,0.8333333333333334,0.725
0,0,0,9,1384877,0.8333333333333334,0.725
0,0,0,10,1384877,0.8333333333333334,0.75
0,0,0,11,1384877,0.8,0.875
0,0,0,12,1384877,0.8,0.875
0,0,0,13,1384877,0.8,0.875
0,0,0,14,1384877,0.8,0.84375
0,0,0,15,1384877,1.0,0.7380952380952381
0,0,0,16,1384877,0.6,0.3333333333333333
0,0,0,17,1384877,0.8333333333333334,0.6666666666666666
0,0,0,18,1384877,0.8333333333333334,0.6041666666666666
0,0,0,19,1384877,1.0,0.5595238095238095
0,0,0,20,1384877,1.0,0.5595238095238095
0,0,0,21,1384877,1.0,0.9166666666666666
0,0,0,22,1384877,1.0,0.626984126984127
0,0,0,23,1384877,1.0,0.7388888888888888
0,0,0,24,1384877,1.0,0.7666666666666666
0,0,0,25,1384877,1.0,0.7380952380952381
0,0,0,26,1384877,1.0,0.7666666666666666
0,0,0,27,1384877,0.8333333333333334,0.725
0,0,0,28,1384877,0.8333333333333334,0.7111111111111111
0,0,0,29,1384877,0.8333333333333334,0.5833333333333334
0,0,0,30,1384877,0.8333333333333334,0.6
0,0,0,31,1384877,0.8333333333333334,0.6333333333333333
0,0,0,32,1384877,1.0,0.7388888888888888
0,0,0,33,1384877,1.0,0.8
0,0,0,34,1384877,1.0,0.8333333333333333
0,0,0,35,1384877,1.0,0.7916666666666666
0,0,0,36,1384877,1.0,0.7666666666666666
0,0,0,37,1384877,1.0,0.7833333333333333
0,0,0,38,1384877,1.0,0.8333333333333334
0,0,0,39,1384877,0.8,0.75
0,0,0,40,1384877,1.0,0.8777777777777778
0,0,0,41,1384877,1.0,0.7944444444444444
0,0,0,42,1384877,0.8333333333333334,0.6458333333333333
0,0,0,43,1384877,1.0,0.6666666666666666
0,0,0,44,1384877,0.8333333333333334,0.78125
0,0,0,45,1384877,1.0,0.6666666666666666
0,0,0,46,1384877,1.0,0.8333333333333333
0,0,0,47,1384877,0.8333333333333334,0.575
0,0,0,48,1384877,0.8333333333333334,0.575
0,0,0,49,1384877,1.0,0.5
0,0,0,50,1384877,1.0,0.5
0,0,0,51,1384877,1.0,0.5
0,0,0,52,1384877,1.0,0.5
0,0,0,53,1384877,1.0,0.5
0,0,0,54,1384877,1.0,0.5
0,0,0,55,1384877,1.0,0.5
0,0,0,56,1384877,1.0,0.5
0,0,0,57,1384877,1.0,0.5
0,0,0,58,1384877,1.0,0.5
0,0,0,59,1384877,1.0,0.5
0,0,0,60,1384877,1.0,0.5
0,0,0,61,1384877,1.0,0.5
0,0,0,62,1384877,1.0,0.5
0,0,0,63,1384877,1.0,0.5
0,0,0,64,1384877,1.0,0.5
0,0,0,65,1384877,1.0,0.5
0,0,0,66,1384877,1.0,0.5
0,0,0,67,1384877,1.0,0.5
0,0,0,68,1384877,1.0,0.5
0,0,0,69,1384877,1.0,1.0
0,0,0,70,1384877,1.0,0.5
0,0,0,71,1384877,1.0,0.5
0,0,0,72,1384877,1.0,0.5
0,0,0,73,1384877,1.0,0.5
0,0,0,74,1384877,1.0,0.5
0,0,0,75,1384877,1.0,0.41666666666666663
0,0,0,76,1384877,1.0,0.5
0,0,0,77,1384877,1.0,0.5
0,0,0,78,1384877,1.0,0.5
0,0,0,79,1384877,1.0,0.5
0,0,0,80,1384877,1.0,0.5
0,0,0,81,1384877,1.0,0.5
0,0,0,82,1384877,1.0,0.5
0,0,0,83,1384877,1.0,0.5
0,0,0,84,1384877,1.0,1.0
0,0,0,85,1384877,1.0,0.5
0,0,0,86,1384877,0.0,0.0
0,0,0,87,1384877,0.0,0.0
0,0,0,88,1384877,1.0,1.0
