video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b4fe0b47-a7819060,0.05,60,62.36511627197265,14.526366774256724,4.791657280921936,0.08318604040220638,17.285571217536926,6.44465609987877,39.084234981536866,11.822519378488298,2.2673804676532745,0.32242710157304616,17.372414684295656,1.3785901023861982
b4fe0b47-a7819060,0.05,70,66.0717087173462,14.244479424948045,4.7985209608078,0.08334363637295795,19.006656427383422,6.430148065839809,42.972382106781005,11.858755926739477,2.41461886882782,0.34969866198899663,17.687957439422608,1.366326470691635
b4fe0b47-a7819060,0.05,80,63.701505966186524,13.766635689400408,4.799101133346557,0.05790064659151272,18.526416635513307,5.972360662007697,43.11362171173096,11.16561727248428,2.686856310367584,0.3889805011813118,17.92800799369812,1.0301590603658821
b4fe0b47-a7819060,0.05,90,65.88544059753418,13.254107116369676,4.803350419998169,0.07138357041980638,18.54473289489746,5.666618562770733,44.46179725646973,9.93196921246849,3.24189790725708,0.4248521238237293,19.17778625488281,1.8607091183959452
b4fe0b47-a7819060,0.05,100,60.668493118286136,14.635682564517401,4.809243173599243,0.1144771652232645,17.060092220306398,6.286789359103816,48.52670886993408,12.125844865388466,5.318696336746216,0.8685904998625065,23.481169605255126,1.70729146072188
b4fe0b47-a7819060,0.1,60,67.18615589141845,14.452616412593692,4.782076473236084,0.06158681546990937,18.5269669342041,5.856402972420639,42.27097124099731,10.51456287446265,2.408318078517914,0.2986519001526297,17.603880052566527,1.327214326557286
b4fe0b47-a7819060,0.1,70,63.93070140838623,13.505069256539587,4.7918620824813845,0.09985229287744198,17.815319032669066,5.347637942061752,40.90478601455688,9.778763949202427,2.5635587120056154,0.5673623236750301,17.904005727767945,1.326266514192912
b4fe0b47-a7819060,0.1,80,65.06423610687256,13.832936865646577,4.796109127998352,0.12746339675928378,18.36748387813568,5.796520727829903,42.55917736053467,10.574414504099396,2.8299753570556643,0.6193010587911887,18.40622488975525,1.7645631133239534
b4fe0b47-a7819060,0.1,90,63.44423126220703,13.89887750061817,4.79539457321167,0.04369339401713384,17.300284509658812,5.366397828827854,42.70460737228394,9.9944115047337,3.289789123535156,0.3880551422734372,19.393926753997803,1.3076887031444901
b4fe0b47-a7819060,0.1,100,55.82287155151367,11.772398489242025,4.904094381332397,0.7916117627730701,15.435961260795594,5.5493087887733115,45.65992412567139,10.477250468148025,5.271544976234436,0.260685975006537,23.583842163085937,1.6277115965713351
b4fe0b47-a7819060,0.15000000000000002,60,64.350758934021,14.085192298058223,4.7417587184906,0.13505332809989648,18.166432094573974,6.182548333942047,41.05983325958252,11.385539606785,2.4281641674041747,0.26197412105037005,17.615582189559937,1.2866740371080938
b4fe0b47-a7819060,0.15000000000000002,70,65.99692504882813,14.467142367899662,4.803816666603089,0.4355347003940385,18.87500759601593,5.973287983737781,43.2706937789917,11.025772732628925,2.6897388815879824,0.8502833008788095,18.06288257598877,1.5548853484343004
b4fe0b47-a7819060,0.15000000000000002,80,64.70058876037598,14.971464173532956,4.856612782478333,0.6460660272106883,17.666825652122498,6.108867102092313,42.15522909164429,11.202327275165077,2.8291689562797546,0.5388146327765831,18.42715431213379,1.342933503354432
b4fe0b47-a7819060,0.15000000000000002,90,60.82917594909668,12.468382293787377,4.873038735389709,0.6233897763277423,16.79435387611389,5.919533094717147,41.94620883941651,11.240361430641379,3.3051369643211364,0.37652180191099394,19.534429817199708,1.430795988815399
b4fe0b47-a7819060,0.15000000000000002,100,60.767701873779295,16.756551010943134,4.860857591629029,0.652571266283364,16.967588701248168,7.079978431297614,48.86202081680298,13.5612610585228,5.319751052856446,0.24574717726002387,23.476071453094484,1.2050876126329764
b4fe0b47-a7819060,0.2,60,65.6797163772583,15.439977598675043,4.692211222648621,0.1536350003000596,17.67140962123871,5.480829757429338,40.28287704467773,10.443936913298606,2.289469119310379,0.18855663562289493,17.250874872207643,1.3051118598174454
b4fe0b47-a7819060,0.2,70,64.38801902770996,13.267685339387,4.791762895584107,0.05546092945477281,18.33020008087158,5.692099993335458,42.055209693908694,10.290536768407735,2.4624614512920378,0.25453691283392543,17.703843545913696,1.1703106095370435
b4fe0b47-a7819060,0.2,80,67.74563739776612,13.811979088958244,4.784357099533081,0.06278773025903242,18.954703998565673,5.602809413646766,44.121544971466065,10.267757625251681,2.7363513565063475,0.2922309246516933,18.010864934921266,1.037712349585835
b4fe0b47-a7819060,0.2,90,62.674944190979005,13.45054812697599,4.926545934677124,0.8746171320530989,17.03000062942505,5.505446857990039,41.88689094543457,10.136474538327962,3.3276496028900144,0.3642506282329691,19.403780784606933,1.2869432039695008
b4fe0b47-a7819060,0.2,100,59.946854782104495,14.850773774632714,4.790215678215027,0.06512047750227727,16.46192452430725,6.603219120202035,47.440319995880124,11.956113519902637,5.353533754348755,0.24818020149271994,23.608568382263183,1.1938233467855015
b4fe0b47-a7819060,0.25,60,67.11314399719238,13.998880091098934,4.484574069976807,0.30886217266530436,18.428058290481566,5.133886835060946,39.888501491546634,9.902759936712078,1.5235545599460603,0.18866634250278438,15.678013734817505,1.1453681747950115
b4fe0b47-a7819060,0.25,70,68.44593215942383,13.775183141734857,4.35283998966217,0.2319218705698482,18.88209631919861,5.6146988726469464,41.27100421905518,10.807835721274383,1.7340944027900695,0.1474112692164173,15.78680739402771,0.9048396864666719
b4fe0b47-a7819060,0.25,80,67.06957084655761,10.906198585253629,4.583383049964905,0.4948563594188528,18.90633026123047,5.180068765854619,42.22255926132202,9.33045613741376,2.104196470975876,0.1686021158394425,16.509338912963866,0.8817374010740204
b4fe0b47-a7819060,0.25,90,63.97008907318115,14.577220404647854,4.687676138877869,0.190540685255378,17.25809316635132,5.51836574639418,41.62500257492066,10.442792065819276,3.010211832523346,0.5857676312641301,18.6606227684021,1.1866959514382511
b4fe0b47-a7819060,0.25,100,57.09797183990479,12.04333246741574,4.804208331108093,0.06162621571368993,14.820056934356689,4.900547966219123,44.29593097686767,9.605167754730637,5.2294230556488035,0.5816482347610746,23.333315238952636,1.3167236643936444
