pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,jpeg_time_mean,jpeg_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
0.08,1,9.948416425221001,0.0881920982765115,4.603846699444215,0.1677105989788342,1.4285014867782593,0.2289604694189215,145.19116415906308,3.5374713869717156,182.0704917338357,3.773112418394048,12.867426843785529,3.615046528912947,44.76623802754416,4.589891760845691
0.08,2,9.99147466403335,0.2540300232010845,4.600406917173471,0.12470175051347529,1.475212420990218,0.27594891898185736,148.06449594070662,4.248052915318537,185.29369638926948,4.713438961610278,14.061832200235395,5.447722246961345,47.08672526345324,9.269822656300372
0.08,3,9.948881690181903,0.05450044389780272,4.698389480363077,0.2969241519226868,1.4317124832921952,0.18087940900661073,149.04918818687324,4.227297442627455,189.91996856233968,32.62997905291717,16.726213739879096,7.668138833706133,48.77582868889196,8.162504678445151
0.08,4,9.96918158744698,0.18729848766660637,4.676196290485895,0.31461116709233583,1.4612284169268253,0.3294442739933938,151.75179598224696,5.00308707882457,188.44343453022972,5.383470407145975,15.240690701043428,6.7855688313586215,49.06569609001501,11.622190681312853
0.08,5,9.952229272073774,0.06352581525907594,4.628819579508767,0.2640338063933247,1.4177012532504636,0.2083945313148111,151.9214101762914,4.571089043831911,188.88688682442282,5.047875458681333,15.921674500650434,7.488146892306433,48.14520684996648,8.60345682203535
0.1,1,9.95296865434789,0.06500043765772193,4.840755548050154,1.8105440387336327,1.4159393435093894,0.22050943675338855,143.80139524545243,4.727946871376944,180.90262319080864,5.136316284957989,13.483518073807902,5.443027146871754,47.055810444390595,10.942234706272604
0.1,2,9.970048477400594,0.18638036862491209,4.632215848609583,0.2060137085188785,1.4593447126559358,0.21644680049851844,145.75639502681904,3.833195384125518,182.54230715623544,3.9760235619457767,14.21843535864531,5.6826944794643035,46.404152428925926,6.611040213130755
0.1,3,9.948263666523037,0.049659104930214096,4.628398325905871,0.208404952935197,1.4151756487675566,0.1913052614962389,147.013323655769,3.756327687796334,183.89511837176423,3.8517077199104603,14.961831676426218,6.586081150060658,48.18647578225207,10.382851891238008
0.1,4,9.993296694399705,0.26197195644640825,4.637924763693738,0.18591970714411704,1.3981038830173549,0.1936849589213984,149.27635898874766,4.832011006726305,190.18851414011485,34.87929616714304,16.04030472484987,7.509418356645297,48.1949222621633,8.121768569729687
0.1,5,9.986932085521186,0.18546877652545368,4.709633905496171,0.3911110350828866,1.4459152292849413,0.16981331426795498,150.6180722820225,4.925871797569121,187.29755003060868,5.132811839513555,17.331792247829153,9.996025968797365,50.84654241533422,13.513730728597096
