video_name,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b4fe0b47-a7819060,0.054374173283576965,0.10396039485931396,0.024242114275693893,0.062351103872060776,0.0,0.0,0.027363445609807968,0.05814075469970703,0.06774786114692688,0.0,0.0
b5fa32f1-4e9c7d32,0.029128029942512512,0.055921878665685654,0.027153972536325455,0.008232214488089085,0.057063281536102295,0.08110325038433075,0.02234816737473011,0.03381628170609474,0.01253481861203909,0.06751542538404465,0.08791737258434296
b4c0a877-66fc6239,0.027631400153040886,0.05441742390394211,0.016612639650702477,0.0010794312693178654,0.10830927640199661,0.11276127398014069,0.027729636058211327,0.029231658205389977,0.003482587169855833,0.11188118904829025,0.10928571224212646
b49a1b50-186fb520,0.013424964621663094,0.022159358486533165,0.01857430674135685,0.00532178208231926,0.10538515448570251,0.007128712721168995,0.01634409837424755,0.01634409837424755,0.0078125,0.13750000298023224,0.006666666828095913
b610204c-e3c8c65f,0.044487934559583664,0.0926218181848526,0.033634599298238754,0.011533482000231743,0.06138037145137787,0.2989826798439026,0.038043033331632614,0.05230120196938515,0.019909875467419624,0.0714612826704979,0.34612587094306946
b4d2dede-18dc0cd0,0.0009075907873921096,0.0033003301359713078,0.0008250825339928269,0.0012871286598965526,0.0023102310951799154,0.0,0.0005464481073431671,0.0005464481073431671,0.0013235294027253985,0.001683501643128693,0.0
b69d5b1d-03bd6daa,0.014231911860406399,0.022877287119627,0.014418816193938255,0.0831620991230011,0.02359907329082489,0.0,0.013618486002087593,0.013618486002087593,0.08987341821193695,0.022727273404598236,0.0
b607dd6a-1d8f33b9,0.03015492670238018,0.06820033490657806,0.030782604590058327,0.009078365750610828,0.05446567013859749,0.35552456974983215,0.019963767379522324,0.03690648823976517,0.015155796892940998,0.06153365224599838,0.40512821078300476
b5f9cb1e-c84e2ce9,0.03463944420218468,0.06443343311548233,0.032445166260004044,0.0037534199655056,0.08635472506284714,0.25657737255096436,0.036191947758197784,0.04305005446076393,0.0047701261937618256,0.11791626363992691,0.258653849363327
