frame_id,bandwidth,mAP_drop,technique,feasibility,target_cmp,target_snr,est_cmp,est_snr,pruning_thresh,quality
309,20663545.0,0.25,1,1,26.79981581088821,14,39.3890975304427,14.539351463317871,0.07,71
310,20663545.0,0.25,1,1,26.79981581088821,14,39.232827023350715,14.16132926940918,0.02,70
311,12847800.0,0.25,1,0,43.1030370958452,14,39.232827023350715,14.16132926940918,0.02,70
312,12847800.0,0.25,1,0,43.1030370958452,14,39.232827023350715,14.16132926940918,0.02,70
313,12847800.0,0.25,1,0,43.1030370958452,14,39.232827023350715,14.16132926940918,0.02,70
314,8351070.0,0.25,1,0,66.31236476283878,14,39.232827023350715,14.16132926940918,0.02,70
315,12847800.0,0.25,1,0,43.1030370958452,14,39.232827023350715,14.16132926940918,0.02,70
316,12847800.0,0.25,1,0,43.1030370958452,14,39.232827023350715,14.16132926940918,0.02,70
317,12847800.0,0.25,1,0,43.1030370958452,14,39.232827023350715,14.16132926940918,0.02,70
318,20663545.0,0.25,1,1,26.79981581088821,14,39.3041108335226,14.074789683024088,0.1,71
319,20663545.0,0.25,1,1,26.79981581088821,14,48.98112065133223,15.106387933095295,0.08,98
320,20663545.0,0.25,1,1,26.79981581088821,14,43.613367866476764,15.960487842559811,0.09,98
321,32976020.0,0.25,1,1,16.793391076303326,14,42.11227605271198,14.006210168202719,0.09,71
322,32976020.0,0.25,1,1,16.793391076303326,14,41.17439923863907,14.538832902908325,0.03,62
323,32976020.0,0.25,1,1,16.793391076303326,14,41.17439923863907,16.862149635950725,0.03,62
324,32976020.0,0.25,1,1,16.793391076303326,14,41.17439923863907,18.636974891026814,0.03,62
325,48072185.0,0.25,1,1,11.519742653678005,14,67.40253164556962,19.970029989878338,0.03,62
326,48072185.0,0.25,1,1,11.519742653678005,14,67.40253164556962,18.77526084582011,0.03,62
327,48072185.0,0.25,1,1,11.519742653678005,14,67.40253164556962,17.961675723393757,0.03,62
328,48072185.0,0.25,1,1,11.519742653678005,14,60.988898678414095,17.301257054011028,0.03,62
329,48072185.0,0.25,1,1,11.519742653678005,14,58.08222856183924,17.06623673439026,0.03,62
330,48072185.0,0.25,1,1,11.519742653678005,14,58.08222856183924,16.625725030899048,0.03,62
331,48072185.0,0.25,1,1,11.519742653678005,14,58.08222856183924,16.313992341359455,0.03,62
332,48072185.0,0.25,1,1,11.519742653678005,14,63.94088305930168,15.947465101877848,0.03,62
333,48072185.0,0.25,1,1,11.519742653678005,14,63.94088305930168,15.703518788019815,0.03,62
334,48072185.0,0.25,1,1,11.519742653678005,14,50.62337282433816,15.701308647791544,0.03,62
335,48072185.0,0.25,1,1,11.519742653678005,14,50.62337282433816,15.733742713928223,0.03,62
336,48072185.0,0.25,1,1,11.519742653678005,14,50.62337282433816,15.780055125554403,0.03,62
337,32976020.0,0.25,1,1,16.793391076303326,14,59.28605686879068,15.59599240620931,0.03,62
338,32976020.0,0.25,1,1,16.793391076303326,14,64.46489104116223,15.375667810440063,0.03,62
339,32976020.0,0.25,1,1,16.793391076303326,14,45.6551906080992,15.568440755208334,0.03,62
340,32976020.0,0.25,1,1,16.793391076303326,14,45.6551906080992,15.646262566248575,0.03,62
341,20663545.0,0.25,1,1,26.79981581088821,14,39.3041108335226,14.307310183842977,0.1,71
342,20663545.0,0.25,1,1,26.79981581088821,14,39.3041108335226,14.915578365325928,0.1,71
343,20663545.0,0.25,1,1,26.79981581088821,14,39.060151224466765,14.36330795288086,0.11,73
344,20663545.0,0.25,1,1,26.79981581088821,14,39.060151224466765,14.833573500315348,0.11,73
345,12847800.0,0.25,1,0,43.1030370958452,14,39.060151224466765,14.833573500315348,0.11,73
346,12847800.0,0.25,1,1,43.1030370958452,14,45.6551906080992,15.79030672709147,0.03,62
347,8351070.0,0.25,1,0,66.31236476283878,14,45.6551906080992,15.79030672709147,0.03,62
348,8351070.0,0.25,1,0,66.31236476283878,14,45.6551906080992,15.79030672709147,0.03,62
349,8351070.0,0.25,1,0,66.31236476283878,14,45.6551906080992,15.79030672709147,0.03,62
350,8351070.0,0.25,1,0,66.31236476283878,14,45.6551906080992,15.79030672709147,0.03,62
351,8351070.0,0.25,1,0,66.31236476283878,14,45.6551906080992,15.79030672709147,0.03,62
352,12847800.0,0.25,1,1,43.1030370958452,14,50.34356363636363,16.636289755503338,0.03,62
353,12847800.0,0.25,1,1,43.1030370958452,14,50.34356363636363,16.502450307210285,0.03,62
354,20663545.0,0.25,1,1,26.79981581088821,14,41.075357857848665,17.48840464486016,0.02,62
355,20663545.0,0.25,1,1,26.79981581088821,14,61.085774797034944,16.12796902656555,0.02,62
356,20663545.0,0.25,1,1,26.79981581088821,14,50.33624200116347,16.26352111498515,0.02,62
357,20663545.0,0.25,1,1,26.79981581088821,14,44.203320561941254,16.475906769434612,0.02,62
358,32976020.0,0.25,1,1,16.793391076303326,14,50.34356363636363,16.369889577229817,0.03,62
359,32976020.0,0.25,1,1,16.793391076303326,14,78.75130830489192,16.214019060134888,0.03,62
360,32976020.0,0.25,1,1,16.793391076303326,14,44.1807505744192,16.297528743743896,0.03,62
361,32976020.0,0.25,1,1,16.793391076303326,14,44.1807505744192,16.33498986562093,0.03,62
362,48072185.0,0.25,1,1,11.519742653678005,14,44.1807505744192,16.25005880991618,0.03,62
363,48072185.0,0.25,1,1,11.519742653678005,14,60.881618293755494,16.088071664174397,0.03,62
364,48072185.0,0.25,1,1,11.519742653678005,14,43.366996616965295,16.68945550918579,0.02,62
365,48072185.0,0.25,1,1,11.519742653678005,14,43.366996616965295,16.62750045458476,0.02,62
366,48072185.0,0.25,1,1,11.519742653678005,14,43.366996616965295,16.38716459274292,0.02,62
367,48072185.0,0.25,1,1,11.519742653678005,14,80.00739713361072,16.060268481572468,0.02,62
368,48072185.0,0.25,1,1,11.519742653678005,14,59.9224376731302,15.959980090459188,0.02,62
369,48072185.0,0.25,1,1,11.519742653678005,14,59.9224376731302,15.860619942347208,0.02,62
370,48072185.0,0.25,1,1,11.519742653678005,14,58.822569680489465,15.884438355763754,0.02,62
371,48072185.0,0.25,1,1,11.519742653678005,14,58.822569680489465,15.783565044403076,0.02,62
372,48072185.0,0.25,1,1,11.519742653678005,14,48.86517012565297,15.89432954788208,0.02,62
373,48072185.0,0.25,1,1,11.519742653678005,14,42.577438799360316,15.939375956853231,0.02,62
374,32976020.0,0.25,1,1,16.793391076303326,14,42.577438799360316,15.976894696553549,0.02,62
375,32976020.0,0.25,1,1,16.793391076303326,14,40.65687771643369,15.58813770612081,0.11,73
376,32976020.0,0.25,1,1,16.793391076303326,14,40.65687771643369,15.768765211105347,0.11,73
377,32976020.0,0.25,1,1,16.793391076303326,14,41.47537447573397,15.945127805074057,0.11,73
378,20663545.0,0.25,1,1,26.79981581088821,14,41.47537447573397,16.08284552892049,0.11,73
379,20663545.0,0.25,1,1,26.79981581088821,14,38.74098947839713,17.860554059346516,0.0,70
380,20663545.0,0.25,1,1,26.79981581088821,14,38.74098947839713,17.005491654078167,0.0,70
381,12847800.0,0.25,1,0,43.1030370958452,14,38.74098947839713,17.005491654078167,0.0,70
382,12847800.0,0.25,1,0,43.1030370958452,14,38.74098947839713,17.005491654078167,0.0,70
383,12847800.0,0.25,1,0,43.1030370958452,14,38.74098947839713,17.005491654078167,0.0,70
384,8351070.0,0.25,1,0,66.31236476283878,14,38.74098947839713,17.005491654078167,0.0,70
385,12847800.0,0.25,1,0,43.1030370958452,14,38.74098947839713,17.005491654078167,0.0,70
386,12847800.0,0.25,1,0,43.1030370958452,14,38.74098947839713,17.005491654078167,0.0,70
387,12847800.0,0.25,1,1,43.1030370958452,14,60.742716742716745,16.87060236930847,0.0,70
388,20663545.0,0.25,1,1,26.79981581088821,14,60.742716742716745,16.62207007408142,0.0,70
389,20663545.0,0.25,1,1,26.79981581088821,14,60.742716742716745,16.463781197865803,0.0,70
390,20663545.0,0.25,1,1,26.79981581088821,14,41.97332039776862,16.369675795237224,0.0,70
391,32976020.0,0.25,1,1,16.793391076303326,14,41.97332039776862,16.318976084391277,0.0,70
392,32976020.0,0.25,1,1,16.793391076303326,14,41.97332039776862,16.388602654139202,0.0,70
393,32976020.0,0.25,1,1,16.793391076303326,14,43.7617903654065,16.438774665196735,0.0,70
394,32976020.0,0.25,1,1,16.793391076303326,14,43.7617903654065,16.597364743550617,0.0,70
395,48072185.0,0.25,1,1,11.519742653678005,14,46.56424054890354,16.545729637145996,0.0,70
396,48072185.0,0.25,1,1,11.519742653678005,14,40.50936329588015,16.241449515024822,0.03,62
397,48072185.0,0.25,1,1,11.519742653678005,14,40.50936329588015,16.578835646311443,0.03,62
398,48072185.0,0.25,1,1,11.519742653678005,14,40.50936329588015,16.804531812667847,0.03,62
399,48072185.0,0.25,1,1,11.519742653678005,14,49.19158612848209,16.661641995112102,0.03,62
400,48072185.0,0.25,1,1,11.519742653678005,14,103.22457500745601,16.29821260770162,0.03,62
401,48072185.0,0.25,1,1,11.519742653678005,14,110.01652892561984,15.952074925104776,0.03,62
402,48072185.0,0.25,1,1,11.519742653678005,14,94.12890943704106,15.723628203074137,0.03,62
403,48072185.0,0.25,1,1,11.519742653678005,14,43.17225894973182,15.905258655548096,0.03,62
404,48072185.0,0.25,1,1,11.519742653678005,14,43.17225894973182,16.00371281305949,0.03,62
405,48072185.0,0.25,1,1,11.519742653678005,14,43.17225894973182,16.010626554489136,0.03,62
406,48072185.0,0.25,1,1,11.519742653678005,14,93.54378378378378,15.71255366007487,0.03,62
407,32976020.0,0.25,1,1,16.793391076303326,14,57.104768190067645,15.692065159479776,0.03,62
408,32976020.0,0.25,1,1,16.793391076303326,14,46.507927976350445,15.913977225621542,0.03,62
409,32976020.0,0.25,1,1,16.793391076303326,14,39.219490084985836,16.13046169281006,0.02,62
410,32976020.0,0.25,1,1,16.793391076303326,14,39.219490084985836,16.419535477956135,0.02,62
411,20663545.0,0.25,1,1,26.79981581088821,14,39.86210917587811,15.39877874510629,0.06,64
412,20663545.0,0.25,1,1,26.79981581088821,14,38.38012863162564,15.986496210098267,0.11,73
413,20663545.0,0.25,1,1,26.79981581088821,14,38.38012863162564,16.265316406885784,0.11,73
414,20663545.0,0.25,1,1,26.79981581088821,14,38.38012863162564,16.532892386118572,0.11,73
415,12847800.0,0.25,1,0,43.1030370958452,14,38.38012863162564,16.532892386118572,0.11,73
416,12847800.0,0.25,1,0,43.1030370958452,14,38.38012863162564,16.532892386118572,0.11,73
417,8351070.0,0.25,1,0,66.31236476283878,14,38.38012863162564,16.532892386118572,0.11,73
418,8351070.0,0.25,1,0,66.31236476283878,14,38.38012863162564,16.532892386118572,0.11,73
419,8351070.0,0.25,1,0,66.31236476283878,14,38.38012863162564,16.532892386118572,0.11,73
420,8351070.0,0.25,1,0,66.31236476283878,14,38.38012863162564,16.532892386118572,0.11,73
421,8351070.0,0.25,1,0,66.31236476283878,14,38.38012863162564,16.532892386118572,0.11,73
422,12847800.0,0.25,1,0,43.1030370958452,14,38.38012863162564,16.532892386118572,0.11,73
423,12847800.0,0.25,1,0,43.1030370958452,14,38.38012863162564,16.532892386118572,0.11,73
424,20663545.0,0.25,1,1,26.79981581088821,14,40.39117750029175,16.543104251225788,0.11,73
425,20663545.0,0.25,1,1,26.79981581088821,14,42.49022946837047,14.262754784690008,0.17,61
426,20663545.0,0.25,1,1,26.79981581088821,14,51.125376156397266,14.692268768946333,0.18,61
427,20663545.0,0.25,1,1,26.79981581088821,14,148.3549078439777,16.012420654296875,0.18,61
428,32976020.0,0.25,1,1,16.793391076303326,14,50.898823529411764,16.58812165260315,0.17,61
429,32976020.0,0.25,1,1,16.793391076303326,14,50.898823529411764,16.05807860692342,0.17,61
430,32976020.0,0.25,1,1,16.793391076303326,14,50.898823529411764,15.42312741279602,0.17,61
431,32976020.0,0.25,1,1,16.793391076303326,14,139.56129032258065,14.71012274424235,0.17,61
432,48072185.0,0.25,1,1,11.519742653678005,14,136.80316205533597,14.479866822560629,0.17,61
433,48072185.0,0.25,1,1,11.519742653678005,14,136.80316205533597,14.14876619974772,0.17,61
434,48072185.0,0.25,1,1,11.519742653678005,14,40.06389628429216,16.588841676712036,0.11,73
435,48072185.0,0.25,1,1,11.519742653678005,14,40.06389628429216,15.56075612703959,0.11,73
436,48072185.0,0.25,1,1,11.519742653678005,14,40.06389628429216,14.986554384231567,0.11,73
437,48072185.0,0.25,1,1,11.519742653678005,14,40.16152239498724,14.535444180170694,0.11,73
438,48072185.0,0.25,1,1,11.519742653678005,14,38.32063773250664,16.296099821726482,0.03,62
439,48072185.0,0.25,1,1,11.519742653678005,14,38.444074197489726,14.716507196426392,0.02,61
440,48072185.0,0.25,1,1,11.519742653678005,14,38.444074197489726,15.529020229975382,0.02,61
441,48072185.0,0.25,1,1,11.519742653678005,14,54.07155132010623,15.94300905863444,0.02,61
442,48072185.0,0.25,1,1,11.519742653678005,14,54.07155132010623,16.457558472951252,0.02,61
443,48072185.0,0.25,1,1,11.519742653678005,14,63.85830258302583,16.393929322560627,0.02,61
444,32976020.0,0.25,1,1,16.793391076303326,14,39.14746958222369,14.305489261945088,0.07,67
445,32976020.0,0.25,1,1,16.793391076303326,14,89.96932674811542,16.463322639465332,0.07,67
446,32976020.0,0.25,1,1,16.793391076303326,14,142.84440775897647,15.868074893951416,0.18,61
447,32976020.0,0.25,1,1,16.793391076303326,14,45.51807824860357,15.639351379303704,0.06,65
448,20663545.0,0.25,1,1,26.79981581088821,14,91.56402116402117,15.776361227035522,0.06,65
449,20663545.0,0.25,1,1,26.79981581088821,14,55.60985003846353,14.599401478966078,0.1,67
450,20663545.0,0.25,1,1,26.79981581088821,14,83.58462519864642,14.370584819051953,0.13,66
