pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,sparsity,decomposability,regularity,pictoriality,compression_ratio,datasize_est,datasize_real,reconstruct_snr,target_cmp,target_snr
0.07,65,1,32976020.0,0.25,200,0.6220992048816568,-1,-1,-1,49.72159172532682,6961,7705,13.796902894973755,58.517972574268335,14.710588238456035
0.08,72,1,20663545.0,0.25,201,0.6702916974852071,-1,-1,-1,70.26228177019894,4926,5670,13.155049085617065,50.89357234326676,14.220320681730906
0.12,62,1,20663545.0,0.25,202,0.841715976331361,-1,-1,-1,76.86253608705307,4503,5247,12.404652833938599,53.80292642520091,14.144328133813268
0.1,62,1,20663545.0,0.25,203,0.7624930658284024,-1,-1,-1,74.01881950384944,4676,5420,12.068933248519897,62.327585531710525,14.27654169854664
0.06,62,1,20663545.0,0.25,204,0.528383875739645,-1,-1,-1,68.93288189603665,5021,5765,12.139267921447754,54.153166878150344,15.528526937260345
0.04,62,1,12847800.0,0.25,205,0.3870192307692308,-1,-1,-1,39.07337999548431,8858,9602,14.051904678344727,53.83495595464292,15.168467495176529
0.05,97,1,12847800.0,0.25,206,0.4807692307692308,-1,-1,-1,8.486465280502157,40784,41528,25.075321197509766,51.248788355741,15.103981147209804
0.05,97,1,8351070.0,0.25,207,0.4826761279585799,-1,-1,-1,12.563049001814882,27550,28294,27.968111038208008,51.248788355741,15.103981147209804
0.13,98,1,8351070.0,0.25,208,0.8737980769230769,-1,-1,-1,9.722520295513918,35599,36343,23.74666929244995,69.88193928524109,14.215065495173134
0.13,98,1,8351070.0,0.25,209,0.8644716161242604,-1,-1,-1,11.748540393754244,29460,30204,23.470885753631592,69.88193928524109,14.215065495173134
0.13,98,1,8351070.0,0.25,210,0.8602648853550295,-1,-1,-1,12.226217810590272,28309,29053,23.16350221633911,69.88193928524109,14.215065495173134
0.13,98,1,8351070.0,0.25,211,0.8687592455621301,-1,-1,-1,10.464775956945033,33074,33818,23.248848915100098,69.88193928524109,14.215065495173134
0.2,99,1,12847800.0,0.25,212,0.9699056952662722,-1,-1,-1,12.286982143491072,28169,28913,20.199244022369385,100.2927668872473,14.996223810646267
0.23,97,1,12847800.0,0.25,213,0.9892982618343196,-1,-1,-1,35.09195984994424,9863,10607,17.971874475479126,69.05669190299542,14.643505899111428
0.09,73,1,20663545.0,0.25,214,0.7166004068047337,-1,-1,-1,59.39797494422516,5827,6571,18.41338038444519,48.54391339997895,14.015174825986227
0.12,73,1,20663545.0,0.25,215,0.838306675295858,-1,-1,-1,53.06024835198528,6523,7267,17.695640325546265,58.501725594669956,14.241734445095062
0.12,73,1,20663545.0,0.25,216,0.8348858173076923,-1,-1,-1,50.65300746377872,6833,7577,17.26110816001892,59.39797494422516,18.41338038444519
0.12,73,1,20663545.0,0.25,217,0.8350129437869822,-1,-1,-1,57.24644392987099,6046,6790,16.508936882019043,53.06024835198528,18.17413369814555
0.12,73,1,32976020.0,0.25,218,0.839635724852071,-1,-1,-1,47.32184850970741,7314,8058,16.281169652938843,50.65300746377872,17.790042956670124
0.12,73,1,32976020.0,0.25,219,0.8363997781065089,-1,-1,-1,58.4451198919284,5922,6666,15.6691312789917,50.65300746377872,17.15522845586141
0.03,62,1,32976020.0,0.25,220,0.28173539201183434,-1,-1,-1,66.31768538034106,5219,5963,15.618536472320557,52.801779744875894,14.90071487426758
0.03,62,1,32976020.0,0.25,221,0.3040056397928994,-1,-1,-1,61.58576512455516,5620,6364,15.09630799293518,58.4451198919284,15.6691312789917
0.02,61,1,48072185.0,0.25,222,0.2041304548816568,-1,-1,-1,53.76079527803666,6438,7182,15.261003971099854,47.510835850365375,14.729315793072736
0.02,61,1,48072185.0,0.25,223,0.21734005177514792,-1,-1,-1,62.160919540229884,5568,6312,14.573099613189697,61.58576512455516,15.09630799293518
0.03,62,1,48072185.0,0.25,224,0.3077500924556213,-1,-1,-1,63.378868339132026,5461,6205,14.380536079406738,58.4451198919284,15.652266343434652
0.03,62,1,48072185.0,0.25,225,0.30365893121301774,-1,-1,-1,77.77797752808989,4450,5194,14.028334617614746,58.4451198919284,15.286922454833984
0.03,62,1,48072185.0,0.25,226,0.3012088572485207,-1,-1,-1,54.973316391359596,6296,7040,14.271304607391357,62.160919540229884,14.857390721638998
0.03,62,1,48072185.0,0.25,227,0.3060627773668639,-1,-1,-1,51.43587457274484,6729,7473,14.4755220413208,62.160919540229884,14.32732343673706
0.03,62,1,48072185.0,0.25,228,0.30229521079881655,-1,-1,-1,70.02063524175603,4943,5687,14.230281114578247,54.973316391359596,14.226725101470947
0.02,61,1,48072185.0,0.25,229,0.2039108727810651,-1,-1,-1,59.26575342465753,5840,6584,14.150886535644531,53.76079527803666,15.151206652323404
0.02,61,1,48072185.0,0.25,230,0.20700813609467456,-1,-1,-1,55.716677398583386,6212,6956,14.127563238143921,53.76079527803666,14.862531026204428
0.02,61,1,48072185.0,0.25,231,0.205078125,-1,-1,-1,64.38095238095238,5376,6120,14.073172807693481,53.76079527803666,14.547390540440878
0.02,61,1,48072185.0,0.25,232,0.20521680843195267,-1,-1,-1,50.95127336964522,6793,7537,14.196010828018188,55.716677398583386,14.1695769627889
0.02,61,1,48072185.0,0.25,233,0.20594489644970415,-1,-1,-1,41.17439923863907,8406,9150,14.869672060012817,55.716677398583386,14.117207527160645
0.03,62,1,32976020.0,0.25,234,0.30258413461538464,-1,-1,-1,70.36226875381175,4919,5663,14.512367248535156,51.43587457274484,14.258387088775635
0.04,60,1,32976020.0,0.25,235,0.3907867973372781,-1,-1,-1,72.95784148397976,4744,5488,14.067940711975098,49.74616458630679,17.186526722378204
0.04,60,1,32976020.0,0.25,236,0.3857826368343195,-1,-1,-1,65.66344147220642,5271,6015,13.695968389511108,70.36226875381175,14.512367248535156
0.04,60,1,32976020.0,0.25,237,0.383436575443787,-1,-1,-1,63.309310407901954,5467,6211,13.620448112487793,70.36226875381175,14.364225069681803
0.07,68,1,20663545.0,0.25,238,0.615939349112426,-1,-1,-1,41.396005262528405,8361,9105,13.964415788650513,47.86426753569413,14.073167244593302
0.06,68,1,20663545.0,0.25,239,0.5307992788461539,-1,-1,-1,53.953546375681995,6415,7159,13.794454336166382,57.04896559240661,14.510612620247736
0.07,69,1,20663545.0,0.25,240,0.5995747041420119,-1,-1,-1,34.91496015333401,9913,10657,14.864290952682495,53.82783915181126,14.004649172226587
0.04,60,1,12847800.0,0.25,241,0.36743019600591714,-1,-1,-1,47.128540305010894,7344,8088,14.948828220367432,65.66344147220642,14.092092116673788
0.08,66,1,12847800.0,0.25,242,0.6655533468934911,-1,-1,-1,38.444074197489726,9003,9747,15.086541175842285,48.899689177733826,14.07874584197998
0.02,61,1,12847800.0,0.25,243,0.18239182692307693,-1,-1,-1,67.83849470795766,5102,5846,14.866969585418701,50.95127336964522,14.132248957951864
0.02,61,1,8351070.0,0.25,244,0.19401812130177515,-1,-1,-1,61.574808752890945,5621,6365,14.641685485839844,50.95127336964522,14.132248957951864
0.06,69,1,12847800.0,0.25,245,0.5336422892011834,-1,-1,-1,55.41338456612232,6246,6990,14.385935068130493,50.659268282714805,14.404284904400507
0.06,69,1,12847800.0,0.25,246,0.5212994637573964,-1,-1,-1,44.584825454077034,7763,8507,14.607199430465698,61.574808752890945,14.641685485839844
0.06,69,1,12847800.0,0.25,247,0.5271935096153846,-1,-1,-1,38.05937981086431,9094,9838,14.995924234390259,55.41338456612232,14.556435346603394
0.16,61,1,20663545.0,0.25,248,0.9285549186390533,-1,-1,-1,84.39697634723238,4101,4845,14.062575101852417,47.795924952486004,14.063885509967804
0.1,71,1,20663545.0,0.25,249,0.7474921412721893,-1,-1,-1,51.5968992248062,6708,7452,13.9881432056427,47.15422343324251,15.41478157043457
0.1,71,1,20663545.0,0.25,250,0.7519415680473372,-1,-1,-1,39.3041108335226,8806,9550,14.173650741577148,47.15422343324251,14.964046080907186
0.1,71,1,32976020.0,0.25,251,0.7599274223372781,-1,-1,-1,32.81926796889816,10546,11290,14.344372749328613,47.15422343324251,14.488499959309896
0.06,70,1,32976020.0,0.25,252,0.5145386464497042,-1,-1,-1,36.89893390191898,9380,10124,14.912114143371582,46.828845893654446,14.067588647206625
0.08,66,1,32976020.0,0.25,253,0.6572785687869822,-1,-1,-1,41.34655357782822,8371,9115,14.839557409286499,47.1285403050109,14.368773301442465
0.1,75,1,32976020.0,0.25,254,0.7531897189349113,-1,-1,-1,31.782552800734617,10890,11634,15.19654393196106,46.65549262073881,14.36459441979726
0.17,63,1,48072185.0,0.25,255,0.9472540680473372,-1,-1,-1,118.89797320508417,2911,3655,14.132992029190063,45.958305669897754,17.50051697095235
0.12,73,1,48072185.0,0.25,256,0.8286103920118343,-1,-1,-1,66.98509773562996,5167,5911,13.86026382446289,47.321848509707415,16.683738231658936
0.12,73,1,48072185.0,0.25,257,0.831199149408284,-1,-1,-1,56.25093450349423,6153,6897,13.621691465377808,47.321848509707415,15.64103285471598
0.12,73,1,48072185.0,0.25,258,0.8303092640532544,-1,-1,-1,37.50671868227135,9228,9972,14.122624397277832,47.321848509707415,14.758141835530598
0.09,66,1,48072185.0,0.25,259,0.6851886094674556,-1,-1,-1,48.45471090578189,7143,7887,14.320582151412964,50.254174856964966,14.164766861104416
0.11,73,1,48072185.0,0.25,260,0.7925989275147929,-1,-1,-1,39.060151224466765,8861,9605,14.44875955581665,49.1979429523109,15.238390896055433
0.11,73,1,48072185.0,0.25,261,0.7886811205621301,-1,-1,-1,39.3890975304427,8787,9531,14.539351463317871,48.45471090578189,14.320582151412964
0.07,71,1,48072185.0,0.25,262,0.5567330806213018,-1,-1,-1,34.21093209449442,10117,10861,15.274147987365723,44.85658435099274,14.131794903013441
0.11,75,1,48072185.0,0.25,263,0.7980538091715976,-1,-1,-1,31.03030303030303,11154,11898,15.44522762298584,46.687127035719385,14.167547583580017
0.13,74,1,48072185.0,0.25,264,0.8651650332840237,-1,-1,-1,54.224032586558046,6383,7127,14.76463794708252,52.563950472532255,14.025608455693279
0.15,74,1,48072185.0,0.25,265,0.9179340791420119,-1,-1,-1,76.59039610533304,4519,5263,14.009543657302856,46.586999895865866,14.310948471228283
0.16,74,1,48072185.0,0.25,266,0.9358589127218935,-1,-1,-1,68.80954274353877,5030,5774,13.399633169174194,61.238677750270256,14.152129423618316
0.24,98,1,32976020.0,0.25,267,0.9938401442307693,-1,-1,-1,37.980028530670474,9113,9857,13.1229567527771,83.61864136409496,14.570965508619953
0.23,99,1,32976020.0,0.25,268,0.9905117418639053,-1,-1,-1,22.598067380517108,15316,16060,12.680929899215698,82.75810623349463,15.200664003690083
0.13,75,1,32976020.0,0.25,269,0.8578263683431953,-1,-1,-1,51.619985085756895,6705,7449,12.974764108657837,48.867988428796934,14.613552765968517
0.16,74,1,32976020.0,0.25,270,0.9367487980769231,-1,-1,-1,66.56,5200,5944,12.615431547164917,76.59039610533304,14.009543657302856
0.15,74,1,20663545.0,0.25,271,0.9166281434911243,-1,-1,-1,48.93425703379047,7073,7817,12.680363655090332,54.224032586558046,14.76463794708252
0.15,74,1,20663545.0,0.25,272,0.9186043823964497,-1,-1,-1,50.92878163625662,6796,7540,12.633591890335083,54.224032586558046,14.048235813776651
0.05,71,1,20663545.0,0.25,273,0.4022859652366864,-1,-1,-1,37.65361183637946,9192,9936,14.280325174331665,44.7288705091755,14.985164403915405
0.05,71,1,20663545.0,0.25,274,0.44105954142011833,-1,-1,-1,79.16559926806953,4372,5116,13.876674175262451,44.7288705091755,14.136987129847208
0.05,71,1,12847800.0,0.25,275,0.4337671042899408,-1,-1,-1,30.48907681465821,11352,12096,15.478357076644897,44.7288705091755,14.136987129847208
0.05,71,1,12847800.0,0.25,276,0.44137157914201186,-1,-1,-1,61.81675299160565,5599,6343,15.084940195083618,44.7288705091755,14.136987129847208
0.05,71,1,8351070.0,0.25,277,0.4343333949704142,-1,-1,-1,49.557846506300116,6984,7728,15.00325083732605,44.7288705091755,14.136987129847208
0.05,71,1,8351070.0,0.25,278,0.4373844304733728,-1,-1,-1,57.67572071321447,6001,6745,14.71922516822815,44.7288705091755,14.136987129847208
0.05,71,1,8351070.0,0.25,279,0.4335821930473373,-1,-1,-1,38.34611123421227,9026,9770,15.321482419967651,44.7288705091755,14.136987129847208
0.05,71,1,8351070.0,0.25,280,0.4451853735207101,-1,-1,-1,38.74098947839713,8934,9678,15.354390144348145,44.7288705091755,14.136987129847208
0.05,71,1,8351070.0,0.25,281,0.44350961538461536,-1,-1,-1,36.341033179336414,9524,10268,15.378512144088745,44.7288705091755,14.136987129847208
0.05,71,1,12847800.0,0.25,282,0.4401927699704142,-1,-1,-1,76.98220640569394,4496,5240,14.813052415847778,44.7288705091755,14.136987129847208
0.05,71,1,12847800.0,0.25,283,0.44422614644970415,-1,-1,-1,37.68641114982579,9184,9928,14.993481636047363,44.7288705091755,14.136987129847208
0.06,69,1,20663545.0,0.25,284,0.5201322115384616,-1,-1,-1,37.51078356995773,9227,9971,15.140655040740967,44.584825454077034,14.544939994812012
0.0,61,1,20663545.0,0.25,285,0.0,-1,-1,-1,80.64119291705498,4292,5036,14.783234596252441,43.24621954191655,16.636835204230415
0.1,74,1,20663545.0,0.25,286,0.7563100961538461,-1,-1,-1,34.18052538020936,10126,10870,14.81383204460144,41.93047648029699,15.39591630299886
0.1,74,1,20663545.0,0.25,287,0.744637573964497,-1,-1,-1,35.66694146743611,9704,10448,14.768671989440918,80.64119291705498,14.783234596252441
0.09,75,1,32976020.0,0.25,288,0.6888174926035503,-1,-1,-1,38.538247411201425,8981,9725,14.667670726776123,41.09021260675987,15.33808716138204
0.12,70,1,32976020.0,0.25,289,0.833487426035503,-1,-1,-1,56.12323658180639,6167,6911,14.02824878692627,42.895702170236845,14.35883124669393
0.13,70,1,32976020.0,0.25,290,0.8677653476331361,-1,-1,-1,84.81058564077432,4081,4825,13.297921419143677,42.98911646503883,14.067822363641527
0.13,70,1,32976020.0,0.25,291,0.8673724112426036,-1,-1,-1,54.86873811033608,6308,7052,13.094300031661987,56.12323658180639,14.02824878692627
0.1,75,1,48072185.0,0.25,292,0.7321676220414202,-1,-1,-1,38.84098305465155,8911,9655,13.669764995574951,41.34655357782822,14.839557409286499
0.1,75,1,48072185.0,0.25,293,0.7449380547337278,-1,-1,-1,34.93610578378924,9907,10651,14.016777276992798,41.34655357782822,14.257804950078329
0.12,74,1,48072185.0,0.25,294,0.832944249260355,-1,-1,-1,52.078242551910925,6646,7390,13.487346172332764,40.191609521710774,14.410772323608398
0.03,69,1,48072185.0,0.25,295,0.24781573594674555,-1,-1,-1,35.89256455459919,9643,10387,14.544483423233032,40.77643400381322,16.233776609102883
0.02,69,1,48072185.0,0.25,296,0.18933755547337278,-1,-1,-1,38.74098947839713,8934,9678,14.661333560943604,46.552556249001,15.435804071880519
0.0,70,1,48072185.0,0.25,297,0.0,-1,-1,-1,57.839572192513366,5984,6728,14.454565048217773,40.15686274509804,18.503137429555256
0.05,69,1,48072185.0,0.25,298,0.45262805103550297,-1,-1,-1,48.124582869855395,7192,7936,14.100443124771118,42.483688283854164,14.2705856429206
0.05,69,1,48072185.0,0.25,299,0.4343565088757396,-1,-1,-1,41.33174110341533,8374,9118,14.280941486358643,57.839572192513366,14.454565048217773
0.05,69,1,48072185.0,0.25,300,0.4391179733727811,-1,-1,-1,52.8980589943451,6543,7287,14.110318422317505,48.124582869855395,14.336524407068888
0.07,64,1,48072185.0,0.25,301,0.5855098927514792,-1,-1,-1,43.822739934160545,7898,8642,14.005053043365479,41.617725607301814,14.855693036859686
0.07,64,1,48072185.0,0.25,302,0.5734791050295858,-1,-1,-1,53.84443061605476,6428,7172,13.728694915771484,52.8980589943451,14.110318422317505
0.07,64,1,48072185.0,0.25,303,0.5699889053254438,-1,-1,-1,64.3570100409074,5378,6122,13.404930830001831,43.822739934160545,14.07522996266683
0.05,69,1,32976020.0,0.25,304,0.4180958764792899,-1,-1,-1,51.35192878338279,6740,7484,13.464990854263306,41.33174110341533,14.278649886449179
0.19,61,1,32976020.0,0.25,305,0.9661150147928994,-1,-1,-1,106.00673813169985,3265,4009,12.675029039382935,39.999075465156594,15.726594924926758
0.19,61,1,32976020.0,0.25,306,0.9690273668639053,-1,-1,-1,96.38318017265385,3591,4335,12.24922776222229,39.999075465156594,14.311690330505371
0.19,61,1,32976020.0,0.25,307,0.9696861131656804,-1,-1,-1,133.8924564796905,2585,3329,11.818037033081055,39.999075465156594,14.065791765848795
0.14,74,1,20663545.0,0.25,308,0.8824889053254438,-1,-1,-1,43.68997727846504,7922,8666,12.132326364517212,39.982280032046766,14.39935266971588
0.07,71,1,20663545.0,0.25,309,0.5596454326923077,-1,-1,-1,36.67994913098771,9436,10180,13.367668390274048,39.3890975304427,14.539351463317871
0.02,70,1,20663545.0,0.25,310,0.17659023668639054,-1,-1,-1,26.487487564092753,13067,13811,15.203840732574463,39.232827023350715,14.16132926940918
0.02,70,1,12847800.0,0.25,311,0.19771634615384615,-1,-1,-1,49.857677902621724,6942,7686,14.280394315719604,39.232827023350715,14.16132926940918
0.02,70,1,12847800.0,0.25,312,0.19274685650887574,-1,-1,-1,33.127105666156204,10448,11192,14.918161630630493,39.232827023350715,14.16132926940918
0.02,70,1,12847800.0,0.25,313,0.19307045118343194,-1,-1,-1,47.56899395272128,7276,8020,14.67713475227356,39.232827023350715,14.16132926940918
0.02,70,1,8351070.0,0.25,314,0.1907243897928994,-1,-1,-1,49.275626423690206,7024,7768,14.581339359283447,39.232827023350715,14.16132926940918
0.02,70,1,12847800.0,0.25,315,0.18857479659763313,-1,-1,-1,34.13669987178223,10139,10883,15.067662000656128,39.232827023350715,14.16132926940918
0.02,70,1,12847800.0,0.25,316,0.19255038831360946,-1,-1,-1,42.23968757627532,8194,8938,15.026769638061523,39.232827023350715,14.16132926940918
0.02,70,1,12847800.0,0.25,317,0.19047013683431951,-1,-1,-1,52.38565158165582,6607,7351,14.760136604309082,39.232827023350715,14.16132926940918
0.1,71,1,20663545.0,0.25,318,0.7551428439349113,-1,-1,-1,52.086079759217455,6645,7389,14.085521697998047,39.3041108335226,14.074789683024088
0.08,98,1,20663545.0,0.25,319,0.6269646819526628,-1,-1,-1,7.126044883673049,48570,49314,21.226317882537842,48.98112065133223,15.106387933095295
0.09,98,1,20663545.0,0.25,320,0.6951275887573964,-1,-1,-1,9.227192748600373,37510,38254,24.91511344909668,43.613367866476764,15.960487842559811
0.09,71,1,32976020.0,0.25,321,0.7174440643491125,-1,-1,-1,83.30012033694344,4155,4899,21.241254806518555,42.11227605271198,14.006210168202719
0.03,62,1,32976020.0,0.25,322,0.30755362426035504,-1,-1,-1,79.05710370031979,4378,5122,19.799997806549072,41.17439923863907,14.538832902908325
0.03,62,1,32976020.0,0.25,323,0.3125577847633136,-1,-1,-1,67.40253164556962,5135,5879,18.868837356567383,41.17439923863907,16.862149635950725
0.03,62,1,32976020.0,0.25,324,0.3058316383136095,-1,-1,-1,93.41754385964913,3705,4449,17.656947374343872,41.17439923863907,18.636974891026814
0.03,62,1,48072185.0,0.25,325,0.31388683431952663,-1,-1,-1,71.27512355848435,4856,5600,17.35924243927002,67.40253164556962,19.970029989878338
0.03,62,1,48072185.0,0.25,326,0.32419563609467456,-1,-1,-1,60.988898678414095,5675,6419,16.88758134841919,67.40253164556962,18.77526084582011
0.03,62,1,48072185.0,0.25,327,0.3112287352071006,-1,-1,-1,58.08222856183924,5959,6703,16.951886415481567,67.40253164556962,17.961675723393757
0.03,62,1,48072185.0,0.25,328,0.33121070636094674,-1,-1,-1,64.39293023255814,5375,6119,16.037707328796387,60.988898678414095,17.301257054011028
0.03,62,1,48072185.0,0.25,329,0.3124075443786982,-1,-1,-1,63.94088305930168,5413,6157,15.952383279800415,58.08222856183924,17.06623673439026
0.03,62,1,48072185.0,0.25,330,0.3108126849112426,-1,-1,-1,64.13044283861404,5397,6141,15.852304697036743,58.08222856183924,16.625725030899048
0.03,62,1,48072185.0,0.25,331,0.31189903846153844,-1,-1,-1,100.09022556390977,3458,4202,15.30586838722229,58.08222856183924,16.313992341359455
0.03,62,1,48072185.0,0.25,332,0.31306629068047337,-1,-1,-1,50.62337282433816,6837,7581,15.9457528591156,63.94088305930168,15.947465101877848
0.03,62,1,48072185.0,0.25,333,0.31078957100591714,-1,-1,-1,59.28605686879068,5838,6582,15.949606895446777,63.94088305930168,15.703518788019815
0.03,62,1,48072185.0,0.25,334,0.30919471153846156,-1,-1,-1,82.34879847727814,4203,4947,15.44480562210083,50.62337282433816,15.701308647791544
0.03,62,1,48072185.0,0.25,335,0.3089751294378698,-1,-1,-1,64.46489104116223,5369,6113,15.393564701080322,50.62337282433816,15.733742713928223
0.03,62,1,48072185.0,0.25,336,0.3095760909763314,-1,-1,-1,67.19316637546108,5151,5895,15.288633108139038,50.62337282433816,15.780055125554403
0.03,62,1,32976020.0,0.25,337,0.30809680103550297,-1,-1,-1,45.6551906080992,7581,8325,16.02312445640564,59.28605686879068,15.59599240620931
0.03,62,1,32976020.0,0.25,338,0.3082585983727811,-1,-1,-1,71.5846949327818,4835,5579,15.62703013420105,64.46489104116223,15.375667810440063
0.03,62,1,32976020.0,0.25,339,0.305103550295858,-1,-1,-1,58.08222856183924,5959,6703,15.720765590667725,45.6551906080992,15.568440755208334
0.03,62,1,32976020.0,0.25,340,0.3079003328402367,-1,-1,-1,52.6646378575776,6572,7316,15.812947750091553,45.6551906080992,15.646262566248575
0.1,71,1,20663545.0,0.25,341,0.7725013868343196,-1,-1,-1,37.64951593603829,9193,9937,16.079076528549194,39.3041108335226,14.307310183842977
0.1,71,1,20663545.0,0.25,342,0.758852625739645,-1,-1,-1,54.360295272498824,6367,7111,15.73137879371643,39.3041108335226,14.915578365325928
0.11,73,1,20663545.0,0.25,343,0.8042021079881657,-1,-1,-1,40.65687771643369,8513,9257,15.619291067123413,39.060151224466765,14.36330795288086
0.11,73,1,20663545.0,0.25,344,0.7962855954142012,-1,-1,-1,51.056498008555835,6779,7523,15.413743257522583,39.060151224466765,14.833573500315348
0.11,73,1,12847800.0,0.25,345,0.7936968380177515,-1,-1,-1,38.87588453330338,8903,9647,15.786234140396118,39.060151224466765,14.833573500315348
0.03,62,1,12847800.0,0.25,346,0.2676243528106509,-1,-1,-1,67.33696498054475,5140,5884,15.856549739837646,45.6551906080992,15.79030672709147
0.03,62,1,8351070.0,0.25,347,0.2833302514792899,-1,-1,-1,39.65990603873038,8727,9471,16.967062950134277,45.6551906080992,15.79030672709147
0.03,62,1,8351070.0,0.25,348,0.2934888128698225,-1,-1,-1,79.07516563856522,4377,5121,16.673898696899414,45.6551906080992,15.79030672709147
0.03,62,1,8351070.0,0.25,349,0.2907151442307692,-1,-1,-1,66.57280246201192,5199,5943,16.51992440223694,45.6551906080992,15.79030672709147
0.03,62,1,8351070.0,0.25,350,0.29243713017751477,-1,-1,-1,50.34356363636363,6875,7619,16.715046167373657,45.6551906080992,15.79030672709147
0.03,62,1,8351070.0,0.25,351,0.29140856139053256,-1,-1,-1,110.79129321382842,3124,3868,16.272380352020264,45.6551906080992,15.79030672709147
0.03,62,1,12847800.0,0.25,352,0.29257581360946744,-1,-1,-1,78.75130830489192,4395,5139,16.122242212295532,50.34356363636363,16.636289755503338
0.03,62,1,12847800.0,0.25,353,0.2945520525147929,-1,-1,-1,61.085774797034944,5666,6410,16.12796902656555,50.34356363636363,16.502450307210285
0.02,62,1,20663545.0,0.25,354,0.1980514977810651,-1,-1,-1,50.33624200116347,6876,7620,16.53462529182434,41.075357857848665,17.48840464486016
0.02,62,1,20663545.0,0.25,355,0.20098696375739644,-1,-1,-1,44.203320561941254,7830,8574,16.76512598991394,61.085774797034944,16.12796902656555
0.02,62,1,20663545.0,0.25,356,0.20336769600591717,-1,-1,-1,43.366996616965295,7981,8725,16.768615245819092,50.33624200116347,16.26352111498515
0.02,62,1,20663545.0,0.25,357,0.20030510355029585,-1,-1,-1,105.81228981962703,3271,4015,16.247434616088867,44.203320561941254,16.475906769434612
0.03,62,1,32976020.0,0.25,358,0.3020062869822485,-1,-1,-1,44.1807505744192,7834,8578,16.52290940284729,50.34356363636363,16.369889577229817
0.03,62,1,32976020.0,0.25,359,0.29315366124260356,-1,-1,-1,64.86356821589206,5336,6080,16.234625577926636,78.75130830489192,16.214019060134888
0.03,62,1,32976020.0,0.25,360,0.28891225961538464,-1,-1,-1,83.22000480884829,4159,4903,15.99264144897461,44.1807505744192,16.297528743743896
0.03,62,1,32976020.0,0.25,361,0.2895825628698225,-1,-1,-1,60.881618293755494,5685,6429,16.03694796562195,44.1807505744192,16.33498986562093
0.03,62,1,48072185.0,0.25,362,0.2906342455621302,-1,-1,-1,40.50936329588015,8544,9288,16.694759130477905,44.1807505744192,16.25005880991618
0.03,62,1,48072185.0,0.25,363,0.29278383875739644,-1,-1,-1,88.15894039735099,3926,4670,16.34876012802124,60.881618293755494,16.088071664174397
0.02,62,1,48072185.0,0.25,364,0.1950582470414201,-1,-1,-1,88.11405295315683,3928,4672,16.044118404388428,43.366996616965295,16.68945550918579
0.02,62,1,48072185.0,0.25,365,0.19869868713017752,-1,-1,-1,80.00739713361072,4326,5070,15.78792691230774,43.366996616965295,16.62750045458476
0.02,62,1,48072185.0,0.25,366,0.19749676405325445,-1,-1,-1,59.9224376731302,5776,6520,16.047894954681396,43.366996616965295,16.38716459274292
0.02,62,1,48072185.0,0.25,367,0.1987449149408284,-1,-1,-1,89.38842975206612,3872,4616,15.74603796005249,80.00739713361072,16.060268481572468
0.02,62,1,48072185.0,0.25,368,0.19849066198224852,-1,-1,-1,58.822569680489465,5884,6628,15.859382152557373,59.9224376731302,15.959980090459188
0.02,62,1,48072185.0,0.25,369,0.19682646079881658,-1,-1,-1,84.85216964942389,4079,4823,15.745275020599365,59.9224376731302,15.860619942347208
0.02,62,1,48072185.0,0.25,370,0.19914940828402367,-1,-1,-1,48.86517012565297,7083,7827,16.078331470489502,58.822569680489465,15.884438355763754
0.02,62,1,48072185.0,0.25,371,0.20577154215976332,-1,-1,-1,42.577438799360316,8129,8873,15.994521379470825,58.822569680489465,15.783565044403076
0.02,62,1,48072185.0,0.25,372,0.20194619082840237,-1,-1,-1,57.53191489361702,6016,6760,15.857831239700317,48.86517012565297,15.89432954788208
0.02,62,1,48072185.0,0.25,373,0.1987911427514793,-1,-1,-1,39.219490084985836,8825,9569,16.539032459259033,42.577438799360316,15.939375956853231
0.02,62,1,32976020.0,0.25,374,0.19981971153846154,-1,-1,-1,82.34879847727814,4203,4947,16.273261308670044,42.577438799360316,15.976894696553549
0.11,73,1,32976020.0,0.25,375,0.8023876664201184,-1,-1,-1,41.47537447573397,8345,9089,16.14837884902954,40.65687771643369,15.58813770612081
0.11,73,1,32976020.0,0.25,376,0.7918592825443787,-1,-1,-1,52.44121212121212,6600,7344,15.82689642906189,40.65687771643369,15.768765211105347
0.11,73,1,32976020.0,0.25,377,0.790518676035503,-1,-1,-1,38.38012863162564,9018,9762,15.98421335220337,41.47537447573397,15.945127805074057
0.11,73,1,20663545.0,0.25,378,0.7890971708579881,-1,-1,-1,41.20871532325277,8399,9143,16.100975275039673,41.47537447573397,16.08284552892049
0.0,70,1,20663545.0,0.25,379,0.0,-1,-1,-1,43.88942429622115,7886,8630,16.6294527053833,38.74098947839713,17.860554059346516
0.0,70,1,20663545.0,0.25,380,0.0,-1,-1,-1,34.785125628140705,9950,10694,17.422561645507812,38.74098947839713,17.005491654078167
0.0,70,1,12847800.0,0.25,381,0.0,-1,-1,-1,104.43934821967412,3314,4058,17.11898684501648,38.74098947839713,17.005491654078167
0.0,70,1,12847800.0,0.25,382,0.0,-1,-1,-1,42.58267716535433,8128,8872,17.38544225692749,38.74098947839713,17.005491654078167
