pruning_thresh,target_sparsity,quality,technique,bandwidth,mAP_drop,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0.001,0.0,96,1,16843435.968692716,40,19,9.933440208435059,4.490848064422607,1.3361279964447021,0.02864000014960766,15.096832275390625,4.179808139801025,0.05423999950289726,33.888671875
0.001,0.0,93,1,16548114.06528512,40,20,9.941439628601074,4.52236795425415,1.3253760486841202,0.030592000111937523,13.899744033813477,3.422719955444336,0.05644800141453743,31.86636734008789
0.001,0.0,92,1,16246688.654036107,40,21,9.987839698791504,4.555808067321777,1.0736959725618362,0.029343999922275543,14.630080223083496,3.6634879112243652,0.05632000043988228,34.53788757324219
0.001,0.0,92,1,15940348.117896523,40,22,9.941408157348633,4.592895984649658,1.3870719820261002,0.048128001391887665,14.445311546325684,3.5556480884552,0.07420799881219864,32.52979278564453
0.001,0.0,92,1,15630300.217913445,40,23,9.94422435760498,4.864319801330566,1.3224639594554901,0.0727040022611618,15.334367752075195,3.4903039932250977,0.12185599654912949,33.31267166137695
0.001,0.0,92,1,15317767.331579072,40,24,9.951583862304688,4.507904052734375,1.362272024154663,0.03872000053524971,14.087072372436523,3.446847915649414,0.06665600091218948,32.041534423828125
0.001,0.0,92,1,15003981.633553667,40,25,9.974528312683105,4.681151866912842,1.3020479530096054,0.06880000233650208,15.683648109436035,3.778143882751465,0.0976639986038208,35.28169631958008
0.001,0.0,92,1,14690180.237762727,40,26,10.01148796081543,4.50489616394043,1.3453440517187119,0.048128001391887665,14.574239730834961,3.4270079135894775,0.07782399654388428,32.7309455871582
0.001,0.0,92,1,14377600.320020882,40,27,9.96780776977539,4.578207969665527,1.3359360545873642,0.0306560005992651,15.095104217529297,3.6146240234375,0.0575999990105629,33.22092819213867
0.001,0.0,92,1,14067474.240411792,40,28,9.934656143188477,4.594399929046631,1.374111995100975,0.03174399957060814,14.288031578063965,3.540640115737915,0.05843200162053108,32.374080657958984
0.001,0.0,92,1,13761024.684654275,40,29,9.957535743713379,4.466080188751221,1.3613439947366714,0.028672000393271446,13.660160064697266,3.659359931945801,0.054687999188899994,31.97551918029785
0.001,0.0,91,1,13459459.843610039,40,30,10.023200035095215,4.5972161293029785,1.4277759492397308,0.029920000582933426,14.787615776062012,3.6510400772094727,0.056384000927209854,33.157630920410156
0.001,0.0,71,1,13163968.649938043,40,31,9.969856262207031,4.655519962310791,1.3688319623470306,0.052928000688552856,14.535679817199707,3.308799982070923,0.08262400329113007,32.462913513183594
0.001,0.0,69,1,12875716.090675155,40,32,9.964608192443848,4.6638078689575195,1.335903987288475,0.030912000685930252,14.803711891174316,3.1614720821380615,0.05820799991488457,32.718143463134766
0.001,0.0,70,1,12595838.61422348,40,33,9.9683198928833,4.521056175231934,1.5220799893140793,0.029120000079274178,14.216416358947754,2.5750720500946045,0.05548800155520439,31.805631637573242
0.001,0.0,70,1,12325439.649852518,40,34,9.954943656921387,4.5543999671936035,1.4329279959201813,0.03155200183391571,14.272704124450684,2.493056058883667,0.05817599967122078,31.431840896606445
0.001,0.0,70,1,12065585.257380703,40,35,9.974271774291992,4.430431842803955,1.516319990158081,0.028896000236272812,14.647680282592773,2.556191921234131,0.05564799904823303,32.65375900268555
0.001,0.0,70,1,11817299.92418764,40,36,9.97606372833252,4.572832107543945,1.3280319422483444,0.030559999868273735,13.982303619384766,2.569727897644043,0.056543998420238495,31.048320770263672
0.001,0.0,70,1,11581562.52612753,40,37,9.966591835021973,4.848927974700928,1.4071680456399918,0.08755200356245041,14.825599670410156,3.2980799674987793,0.13289600610733032,32.96806335449219
0.001,0.0,70,1,11359302.468268022,40,38,9.946592330932617,4.520127773284912,1.3331200331449509,0.029664000496268272,13.586784362792969,3.2372798919677734,0.057312000542879105,31.313312530517578
0.001,0.0,70,1,11151396.02066983,40,39,9.94934368133545,4.546815872192383,1.3281280398368835,0.08073599636554718,14.38479995727539,2.4700798988342285,0.11184000223875046,31.304479598999023
0.001,0.0,95,1,10958662.863653447,40,40,9.974623680114746,4.633024215698242,1.7142719626426697,0.030271999537944794,15.706368446350098,3.771775960922241,0.057920001447200775,34.670654296875
0.001,0.0,70,1,10781862.85617342,40,41,10.164223670959473,4.4712958335876465,1.343232050538063,0.028672000393271446,13.486111640930176,3.151103973388672,0.055296000093221664,31.498239517211914
0.001,0.0,97,1,10621693.040040944,40,42,9.949664115905762,4.543583869934082,1.3140799850225449,0.0883840024471283,14.514495849609375,3.8406078815460205,0.11776000261306763,32.89148712158203
0.001,0.0,99,1,10478784.891805872,40,43,10.069503784179688,4.854752063751221,1.5538240522146225,0.06668800115585327,14.884927749633789,4.491648197174072,0.0979200005531311,34.53443145751953
0.001,0.0,98,1,10353701.833132613,40,44,9.990528106689453,10.782367706298828,1.5081599801778793,0.02879999950528145,20.500255584716797,3.8545920848846436,0.05443200096487999,39.187774658203125
0.001,0.0,97,1,10246937.009485424,40,45,9.926976203918457,4.629727840423584,1.381824016571045,0.028672000393271446,14.760416030883789,4.1045122146606445,0.054496001452207565,33.45830535888672
0.001,0.0,70,1,10158911.345880695,40,46,10.017951965332031,4.754176139831543,1.3135679811239243,0.02953599952161312,16.72617530822754,3.3892159461975098,0.056095998734235764,35.643775939941406
0.001,0.0,95,1,10089971.887371577,40,47,9.924703598022461,4.494207859039307,1.3286720216274261,0.02969600073993206,14.511839866638184,3.792799949645996,0.05612799897789955,32.89503860473633
0.001,0.0,61,1,10040390.430807553,40,48,9.934816360473633,4.483903884887695,1.4666239470243454,0.028672000393271446,14.610527992248535,3.2243199348449707,0.055296000093221664,32.61510467529297
0.001,0.0,97,1,10010362.45326342,40,49,9.957632064819336,4.446432113647461,1.394048050045967,0.02783999964594841,15.30726432800293,3.7901439666748047,0.053568001836538315,33.7663688659668
0.001,0.0,97,1,10000006.341362301,40,50,9.924448013305664,4.569568157196045,1.334624022245407,0.03206399828195572,14.858431816101074,3.990463972091675,0.06083200126886368,33.41120147705078
0.001,0.0,60,1,10009362.924531184,40,51,9.948287963867188,4.556896209716797,1.3272640258073807,0.062463998794555664,14.279071807861328,3.1712958812713623,0.11366400122642517,31.957120895385742
0.001,0.0,60,1,10038395.314029105,40,52,9.94591999053955,4.513088226318359,1.3782719522714615,0.02985600009560585,13.145376205444336,2.304447889328003,0.055743999779224396,29.917600631713867
0.001,0.0,97,1,10086989.048382625,40,53,9.94547176361084,4.514527797698975,1.3363839983940125,0.02876799926161766,13.663167953491211,3.762176036834717,0.05536000058054924,31.84841537475586
0.001,0.0,60,1,10154952.544655245,40,54,9.939167976379395,4.655488014221191,1.3820160180330276,0.030592000111937523,14.539072036743164,3.179744005203247,0.058880001306533813,32.283199310302734
0.024000000000000014,0.22,98,1,10242017.853771545,40,55,9.93718433380127,4.626495838165283,12.559455692768097,0.028511999174952507,14.25267219543457,3.885312080383301,0.055135998874902725,43.9516487121582
0.001,0.0,97,1,10347841.716918226,40,56,9.949376106262207,4.54640007019043,1.338496059179306,0.0315839983522892,15.27126407623291,3.9266560077667236,0.05958399921655655,33.743614196777344
0.001,0.0,97,1,10472006.918857075,40,57,9.943455696105957,4.534815788269043,1.461599975824356,0.02816000021994114,14.325599670410156,3.9523839950561523,0.05427199974656105,32.92879867553711
0.001,0.0,97,1,10614023.932814416,40,58,9.950559616088867,4.553440093994141,1.4121600538492203,0.030432000756263733,14.465215682983398,4.1044158935546875,0.05740800127387047,33.212223052978516
0.001,0.0,97,1,10773332.850461954,40,59,9.938655853271484,4.549952030181885,1.3629120141267776,0.058368001133203506,13.908224105834961,3.9581758975982666,0.10070399940013885,32.53091049194336
0.001,0.0,99,1,10949305.589380004,40,60,9.956255912780762,4.533408164978027,1.341984048485756,0.030112000182271004,14.51260757446289,4.440447807312012,0.05651199817657471,33.51465606689453
0.001,0.0,98,1,11141248.369300079,40,61,9.951744079589844,4.609663963317871,1.4229440242052078,0.028672000393271446,14.632863998413086,4.341216087341309,0.05632000043988228,33.7020149230957
0.001,0.0,97,1,11348404.447364133,40,62,9.922687530517578,4.519423961639404,1.4332160353660583,0.03270399942994118,13.83078384399414,4.14793586730957,0.07273600250482559,32.68921661376953
0.005,0.07,98,1,11569957.101616587,40,63,9.94262409210205,4.534719944000244,3.3666240125894547,0.028704000636935234,13.946751594543457,4.355616092681885,0.05484800040721893,34.8636474609375
0.001,0.0,87,1,11805032.85096658,40,64,9.935647964477539,4.577311992645264,1.347552016377449,0.04403200000524521,14.832415580749512,3.4268479347229004,0.08745600283145905,32.753536224365234
0.001,0.0,62,1,12052704.898925625,40,65,9.964127540588379,4.685311794281006,1.6184640526771545,0.030208000913262367,15.733887672424316,3.2131199836730957,0.056832000613212585,34.06844711303711
0.001,0.0,62,1,12311996.787543548,40,66,9.93881607055664,4.564320087432861,1.4004799574613571,0.029759999364614487,13.600288391113281,2.3498239517211914,0.05804799869656563,30.454784393310547
0.001,0.0,62,1,12581886.24713695,40,67,9.946335792541504,4.569791793823242,1.3154239505529404,0.030079999938607216,13.732576370239258,2.448352098464966,0.05648000165820122,30.559904098510742
0.001,0.0,63,1,12861309.226632407,40,68,9.953344345092773,4.48473596572876,1.426656037569046,0.02969600073993206,14.322976112365723,2.3417279720306396,0.056703999638557434,31.234783172607422
0.001,0.0,68,1,13149164.088634666,40,69,10.014592170715332,4.867616176605225,1.384703978896141,0.030112000182271004,15.088543891906738,2.546783924102783,0.05724800005555153,32.291263580322266
0.001,0.0,78,1,13444315.95268059,40,70,9.933343887329102,4.712224006652832,1.3316159546375275,0.029920000582933426,14.506815910339355,2.6418240070343018,0.05612799897789955,31.747648239135742
0.001,0.0,81,1,13745601.169555288,40,71,9.958368301391602,4.603871822357178,1.3281599879264832,0.028672000393271446,13.893247604370117,2.61628794670105,0.054687999188899994,31.178335189819336
0.001,0.0,83,1,14051831.909030402,40,72,9.928383827209473,4.609471797943115,1.3319359570741653,0.029279999434947968,14.599935531616211,3.431839942932129,0.05478399991989136,32.57929611206055
0.001,0.0,83,1,14361800.842937043,40,73,9.99289608001709,4.485375881195068,1.2898239940404892,0.02969600073993206,13.679648399353027,3.630687952041626,0.056703999638557434,32.68534469604492
0.001,0.0,83,1,14674285.905110238,40,74,9.928319931030273,4.5648322105407715,1.3351040482521057,0.0297279991209507,13.403360366821289,3.3737599849700928,0.05552000179886818,31.216352462768555
0.001,0.0,83,1,14988055.109438593,40,75,9.96560001373291,4.819680213928223,1.372991994023323,0.02969600073993206,15.112031936645508,3.426111936569214,0.05564799904823303,33.13407897949219
0.001,0.0,83,1,15301871.40702373,40,76,9.935359954833984,4.517151832580566,1.3807359635829926,0.028672000393271446,13.921119689941406,3.5143680572509766,0.055296000093221664,32.038177490234375
0.001,0.0,83,1,15614497.563300043,40,77,9.958751678466797,4.623199939727783,1.4453440010547638,0.030719999223947525,15.53660774230957,3.496351957321167,0.05939200147986412,33.65516662597656
0.001,0.0,82,1,15924701.035886412,40,78,9.945887565612793,4.551680088043213,1.5308480560779572,0.04572800174355507,15.61564826965332,3.50598406791687,0.09385599941015244,34.15260696411133
0.001,0.0,82,1,16231258.833938807,40,79,9.930944442749023,4.428736209869385,1.4397440254688263,0.02812799997627735,14.478048324584961,3.3401920795440674,0.05443200096487999,32.47411346435547
0.001,0.0,91,1,16532962.339845499,40,80,9.972864151000977,4.528768062591553,1.3774720579385757,0.0297279991209507,13.714240074157715,3.8843839168548584,0.055296000093221664,32.2224006652832
0.001,0.0,96,1,16828622.074255202,40,81,9.928576469421387,4.610400199890137,1.4165440499782562,0.0306560005992651,16.449920654296875,3.9713919162750244,0.05737600103020668,35.046207427978516
0.001,0.0,94,1,17117072.385651782,40,82,9.99567985534668,4.618527889251709,1.5220160633325577,0.02956799976527691,14.008831977844238,3.759615898132324,0.05612799897789955,32.77132797241211
0.001,0.0,92,1,17397176.045986645,40,83,9.956992149353027,4.522687911987305,1.5297920107841492,0.030432000756263733,14.025247573852539,3.5197439193725586,0.060127999633550644,32.39241409301758
0.001,0.0,91,1,17667828.734250367,40,84,9.957088470458984,4.524288177490234,1.3776640444993973,0.030047999694943428,14.170720100402832,3.537951946258545,0.05718399956822395,32.393280029296875
0.001,0.0,91,1,17927963.39030691,40,85,9.964960098266602,4.478528022766113,1.5145279616117477,0.02937600016593933,14.778559684753418,3.666656017303467,0.0560000017285347,33.293663024902344
0.001,0.0,91,1,18176554.421825137,40,86,9.963040351867676,4.543231964111328,1.3033600151538849,0.030400000512599945,13.843903541564941,3.5456318855285645,0.056992001831531525,32.02252960205078
0.001,0.0,91,1,18412621.747721754,40,87,9.949567794799805,4.712639808654785,1.338304042816162,0.02879999950528145,15.143232345581055,3.77622389793396,0.055296000093221664,33.55654525756836
0.001,0.0,91,1,18635234.662174094,40,88,9.947967529296875,4.8436479568481445,1.3512960523366928,0.029823999851942062,16.05023956298828,3.5826239585876465,0.05641600117087364,34.25788879394531
0.001,0.0,91,1,18843515.50396879,40,89,9.945023536682129,4.635231971740723,1.3341760039329529,0.03174399957060814,14.550751686096191,3.6414079666137695,0.05974400043487549,32.70329666137695
0.001,0.0,91,1,19036643.116719753,40,90,9.953824043273926,4.579775810241699,1.4297920316457748,0.02969600073993206,14.502847671508789,3.608896017074585,0.055296000093221664,32.70975875854492
