video_name,pruning_thresh,jepg_quality,data_size_mean,data_size_std,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
football,0.01,60,11928.265957446809,956.3245818561713,0.0021953836549073458,0.008950894698500633,0.0004950495203956962,0.0025886811781674623,0.0009900990407913923,-1.0,0.0019909688271582127,0.0027093596290796995,0.0030747398268431425,0.0006211180007085204,-1.0
football,0.01,70,14419.691489361701,1055.9810909271312,0.00870122853666544,0.026285402476787567,0.002246165880933404,0.009608867578208447,0.009075907990336418,-1.0,0.005090312100946903,0.0109195401892066,0.011967833153903484,0.008074534125626087,-1.0
football,0.01,80,18636.77659574468,1388.982921591737,0.039345718920230865,0.09004460275173187,0.022065456956624985,0.0391528457403183,0.07601162046194077,-1.0,0.014286673627793789,0.04634742811322212,0.04660359397530556,0.08074533939361572,-1.0
football,0.01,90,28841.22340425532,1683.6867106003542,0.07618045061826706,0.1558782011270523,0.05826902762055397,0.07403308153152466,0.1482473909854889,-1.0,0.028820227831602097,0.08783090114593506,0.08670923858880997,0.1593167632818222,-1.0
football,0.01,100,65145.62765957447,2822.832480404468,0.08009261637926102,0.16111019253730774,0.07186850160360336,0.07736510038375854,0.15833593904972076,-1.0,0.030476266518235207,0.09201157093048096,0.09038631618022919,0.17142857611179352,-1.0
football,0.02,60,12015.255319148937,983.227067735132,0.0038015723694115877,0.009338433854281902,0.002475247485563159,0.003814429510384798,0.0014851485611870885,-1.0,0.0024014778900891542,0.0033045976888388395,0.003736991435289383,0.0009316770010627806,-1.0
football,0.02,70,14469.074468085106,1088.5008941577237,0.01121871080249548,0.03281741216778755,0.0017211190424859524,0.011983441188931465,0.008663366548717022,-1.0,0.007349454332143068,0.014102327637374401,0.015433616936206818,0.007453416008502245,-1.0
football,0.02,80,18716.712765957447,1368.2735403881754,0.03764316812157631,0.09214483201503754,0.0159829780459404,0.03720742464065552,0.07984193414449692,-1.0,0.01432772446423769,0.04577271640300751,0.045799434185028076,0.08260869234800339,-1.0
football,0.02,90,28773.58510638298,1698.3207125737188,0.07280877232551575,0.15099267661571503,0.05542226508259773,0.07038863003253937,0.1497582048177719,-1.0,0.025577589869499207,0.08506035059690475,0.0838741734623909,0.15993788838386536,-1.0
football,0.02,100,65151.03191489362,2834.886922027679,0.07512878626585007,0.15379539132118225,0.06056038662791252,0.07249473035335541,0.15525659918785095,-1.0,0.025864945724606514,0.08659975975751877,0.0851040706038475,0.16708074510097504,-1.0
football,0.03,60,11948.148936170213,960.6550176438991,0.0031717969104647636,0.009378802962601185,0.0006188118713907897,0.003416247433051467,0.0,-1.0,0.0021141215693205595,0.002894088625907898,0.0033349101431667805,0.0,-1.0
football,0.03,70,14321.734042553191,1033.1852131083688,0.009132628329098225,0.026249108836054802,0.0028490261174738407,0.009926628321409225,0.006683168467134237,-1.0,0.005233990028500557,0.011555829085409641,0.012890255078673363,0.0055900621227920055,-1.0
football,0.03,80,18681.68085106383,1363.9781711359776,0.03676438704133034,0.08722613751888275,0.017452416941523552,0.03730302304029465,0.061062686145305634,-1.0,0.012887873686850071,0.04367605224251747,0.04494323581457138,0.06335403770208359,-1.0
football,0.03,90,28798.85106382979,1718.2781891372613,0.07451655715703964,0.1524479240179062,0.06110798940062523,0.07229449599981308,0.14542922377586365,-1.0,0.02985263802111149,0.08625657856464386,0.08501576632261276,0.1552795022726059,-1.0
football,0.03,100,65115.64893617021,2841.302573279446,0.07592376321554184,0.15569064021110535,0.0594310387969017,0.07317700982093811,0.15370437502861023,-1.0,0.028545532375574112,0.08831564337015152,0.08692052960395813,0.16428571939468384,-1.0
football,0.04,60,11861.04255319149,961.5058326782695,0.002622859785333276,0.006550565827637911,0.0008250825339928269,0.002810288220643997,0.0,-1.0,0.001580459764227271,0.0024835795629769564,0.002861873246729374,0.0,-1.0
football,0.04,70,14292.946808510638,1054.7903327708477,0.010387270711362362,0.02566770277917385,0.004316622391343117,0.01114971749484539,0.007178217638283968,-1.0,0.007770897820591927,0.012389124371111393,0.013476821593940258,0.0055900621227920055,-1.0
football,0.04,80,18614.308510638297,1333.7181990992026,0.03257120028138161,0.08223094046115875,0.013825328089296818,0.033069923520088196,0.05574522539973259,-1.0,0.011817480437457561,0.039342112839221954,0.04044465348124504,0.05807453393936157,-1.0
football,0.04,90,28709.31914893617,1660.3708327958775,0.06893756240606308,0.1435447782278061,0.052503254264593124,0.0662112757563591,0.14255627989768982,-1.0,0.026999983936548233,0.07954514026641846,0.07778145372867584,0.1540372669696808,-1.0
football,0.04,100,65077.13829787234,2839.169475508803,0.07256576418876648,0.1508430540561676,0.05588354542851448,0.06954088062047958,0.15020935237407684,-1.0,0.025680217891931534,0.0837261974811554,0.0822421982884407,0.16118012368679047,-1.0
football,0.05,60,11623.468085106382,898.514917790505,0.001979484222829342,0.007072135806083679,0.0007425742805935442,0.002173967892304063,0.0,-1.0,0.0018678160849958658,0.0023193759843707085,0.00267265853472054,0.0,-1.0
