pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,sparsity,decomposability,regularity,pictoriality,datasize_est,datasize_real,reconstruct_snr,target_cmp,target_snr
0.08,62,1,7302792.041339656,20,39,-1,-1,-1,-1,5044,5788,13.415871858596802,63.19263427663076,30
0.2,91,1,6917325.727306897,20,40,-1,-1,-1,-1,6680,7424,13.014214038848877,66.71402863752874,30
0.21,93,1,6563725.712346841,20,41,-1,-1,-1,-1,7260,8004,12.744741439819336,70.30803645536018,30
0.21,92,1,6243386.080081886,20,42,-1,-1,-1,-1,6060,6804,12.577793598175049,73.9154460011568,30
0.21,91,1,5957569.783611743,20,43,-1,-1,-1,-1,6187,6931,12.377647161483765,77.46156292388328,30
0.2,88,1,5707403.666265227,20,44,-1,-1,-1,-1,5197,5941,12.07491397857666,80.85684729018803,30
0.21,90,1,5493874.018970845,20,45,-1,-1,-1,-1,4973,5717,11.818979978561401,83.99949927375931,30
0.2,87,1,5317822.691761389,20,46,-1,-1,-1,-1,6046,6790,11.770627498626709,86.78037862782007,30
0.21,89,1,5179943.774743153,20,47,-1,-1,-1,-1,4613,5357,11.552044153213501,89.09028490170229,30
0.21,89,1,5080780.861615106,20,48,-1,-1,-1,-1,5246,5990,11.17522120475769,90.8290830161819,30
0.2,86,1,5020724.906526841,20,49,-1,-1,-1,-1,5635,6379,11.163212060928345,91.91554511715002,30
0.2,86,1,5000012.682724604,20,50,-1,-1,-1,-1,4813,5557,11.004595756530762,92.29629921962433,30
0.22,91,1,5018725.84906237,20,51,-1,-1,-1,-1,4834,5578,10.868285894393921,91.95215689115271,30
0.21,89,1,5076790.628058208,20,52,-1,-1,-1,-1,5219,5963,10.855623483657837,90.90047245914816,30
0.21,89,1,5173978.09676525,20,53,-1,-1,-1,-1,4574,5318,10.801568031311035,89.19300739892653,30
0.2,87,1,5309905.089310488,20,54,-1,-1,-1,-1,5350,6094,10.720100402832031,86.90977689896752,30
0.21,90,1,5484035.70754309,20,55,-1,-1,-1,-1,5078,5822,10.629152059555054,84.15019363056192,30
0.21,91,1,5695683.433836451,20,56,-1,-1,-1,-1,5481,6225,10.612871646881104,81.023229613698,30
0.21,91,1,5944013.837714149,20,57,-1,-1,-1,-1,5976,6720,10.598229169845581,77.6382221283886,30
0.21,92,1,6228047.865628833,20,58,-1,-1,-1,-1,6260,7004,10.638161897659302,74.09748232885036,30
0.21,93,1,6546665.7009239085,20,59,-1,-1,-1,-1,6342,7086,10.668277740478516,70.49125276116347,30
0.2,91,1,6898611.178760007,20,60,-1,-1,-1,-1,8480,9224,10.732080936431885,66.89501041709906,30
0.08,62,1,7282496.738600158,20,61,-1,-1,-1,-1,7003,7747,11.486995220184326,63.3687433350465,30
0.2,93,1,7696808.894728268,20,62,-1,-1,-1,-1,14282,15026,11.595137119293213,59.9576620620979,30
0.19,91,1,8139914.203233173,20,63,-1,-1,-1,-1,11769,12513,11.65295124053955,56.69379985397952,30
0.19,92,1,8610065.70193316,20,64,-1,-1,-1,-1,10338,11082,11.66756272315979,53.598042412504824,30
0.06,61,1,9105409.79785125,20,65,-1,-1,-1,-1,8105,8849,12.646623849868774,50.682251201430844,30
0.19,93,1,9623993.575087097,20,66,-1,-1,-1,-1,16968,17712,12.80756950378418,47.95126504045803,30
0.19,94,1,10163772.494273901,20,67,-1,-1,-1,-1,13395,14139,12.687844038009644,45.40466317272039,30
0.18,92,1,10722618.453264814,20,68,-1,-1,-1,-1,11461,12205,12.683792114257812,43.03824375343271,30
0.05,74,1,11298328.177269334,20,69,-1,-1,-1,-1,10827,11571,14.111860990524292,40.845217046811015,30
0.18,94,1,11888631.905361177,20,70,-1,-1,-1,-1,19906,20650,14.235666990280151,38.81713811482052,30
0.05,77,1,12491202.339110576,20,71,-1,-1,-1,-1,12540,13284,15.47650694847107,36.94461542919223,30
0.05,78,1,13103663.818060804,20,72,-1,-1,-1,-1,13867,14611,16.151968240737915,35.21783472730766,30
0.05,79,1,13723601.685874086,20,73,-1,-1,-1,-1,14585,15329,16.562862396240234,33.62693535048295,30
0.05,80,1,14348571.810220476,20,74,-1,-1,-1,-1,9773,10517,16.26912236213684,32.16227181146718,30
0.05,81,1,14976110.218877185,20,75,-1,-1,-1,-1,15304,16048,16.827274560928345,30.81458802867076,30
0.05,82,1,15603742.81404746,20,76,-1,-1,-1,-1,15610,16354,16.94942355155945,29.575126440254532,30
0.05,82,1,16228995.126600085,20,77,-1,-1,-1,-1,16176,16920,17.415448427200317,28.435689521544983,30
0.05,82,1,16849402.071772825,20,78,-1,-1,-1,-1,15166,15910,17.249072790145874,27.388667247710316,30
0.05,82,1,17462517.667877614,20,79,-1,-1,-1,-1,11120,11864,17.000291347503662,26.427040787799243,30
0.05,82,1,18065924.679690998,20,80,-1,-1,-1,-1,14489,15233,17.337926626205444,25.544370124904116,30
0.05,82,1,18657244.148510408,20,81,-1,-1,-1,-1,7559,8303,16.710416078567505,24.73477127668458,30
0.05,82,1,19234144.771303564,20,82,-1,-1,-1,-1,15556,16300,17.388596534729004,23.992887240569026,30
0.05,82,1,19794352.091973286,20,83,-1,-1,-1,-1,14682,15426,17.585909366607666,23.313855615097417,30
0.05,82,1,20335657.468500733,20,84,-1,-1,-1,-1,10154,10898,17.164947986602783,22.693274971880708,30
0.05,82,1,20855926.780613814,20,85,-1,-1,-1,-1,13133,13877,17.282756567001343,22.1271714041319,30
0.05,82,1,21353108.843650274,20,86,-1,-1,-1,-1,12190,12934,17.23875880241394,21.61196620340821,30
0.05,82,1,21825243.495443508,20,87,-1,-1,-1,-1,14683,15427,17.48915672302246,21.144445273337325,30
0.05,82,1,22270469.324348185,20,88,-1,-1,-1,-1,11567,12311,17.161588668823242,20.721730644541477,30
0.05,82,1,22687031.00793758,20,89,-1,-1,-1,-1,15193,15937,17.651063203811646,20.341254283348327,30
0.05,82,1,23073286.233439505,20,90,-1,-1,-1,-1,13444,14188,17.495673894882202,20.000734268959576,30
0.05,82,1,23427712.172626697,20,91,-1,-1,-1,-1,18633,19377,18.167656660079956,19.69815333508622,30
0.05,82,1,23748911.485634133,20,92,-1,-1,-1,-1,10292,11036,17.787142992019653,19.43173972187401,30
0.05,82,1,24035617.830032934,20,93,-1,-1,-1,-1,16931,17675,18.10437321662903,19.19995025424459,30
0.05,82,1,24286700.853441153,20,94,-1,-1,-1,-1,11310,12054,17.78026819229126,19.001455547688344,30
0.05,82,1,24501170.649987787,20,95,-1,-1,-1,-1,16242,16986,18.319242000579834,18.835127237763096,30
0.05,82,1,24678181.663060226,20,96,-1,-1,-1,-1,11532,12276,18.051974773406982,18.70002713196011,30
0.05,82,1,24817036.01894843,20,97,-1,-1,-1,-1,19186,19930,19.22519087791443,18.59539818994956,30
0.05,82,1,24917186.278242745,20,98,-1,-1,-1,-1,9866,10610,18.89485001564026,18.520657248913587,30
0.05,82,1,24978237.594137866,20,99,-1,-1,-1,-1,14341,15085,18.98812770843506,18.475389423590553,30
0.05,82,1,24999949.269133754,20,100,-1,-1,-1,-1,9174,9918,18.49976420402527,18.459344125007377,30
0.05,82,1,24982235.703996107,20,101,-1,-1,-1,-1,7596,8340,18.226969242095947,18.472432657132,30
0.05,82,1,24925166.735235136,20,102,-1,-1,-1,-1,7925,8669,17.949635982513428,18.514727366469238,30
0.05,82,1,24828967.359772027,20,103,-1,-1,-1,-1,14727,15471,18.582146167755127,18.586462335697554,30
0.05,82,1,24694016.84787868,20,104,-1,-1,-1,-1,15320,16064,18.991196155548096,18.688035628610578,30
0.05,82,1,24520847.24788798,20,105,-1,-1,-1,-1,15210,15954,19.01169776916504,18.82001310971891,30
0.05,82,1,24310141.28856981,20,106,-1,-1,-1,-1,17507,18251,19.019808769226074,18.983133877697675,30
0.05,82,1,24062729.687442847,20,107,-1,-1,-1,-1,8197,8941,18.44854712486267,19.1783173671893,30
0.05,82,1,23779587.87563416,20,108,-1,-1,-1,-1,16905,17649,18.8977313041687,19.40667218793672,30
0.05,82,1,23461832.152199067,20,109,-1,-1,-1,-1,11573,12317,18.629401922225952,19.669506783314535,30
0.05,82,1,23110715.283062987,20,110,-1,-1,-1,-1,9522,10266,18.428953886032104,19.968342001291095,30
0.05,82,1,22727621.561936628,20,111,-1,-1,-1,-1,12169,12913,18.500348329544067,20.30492567860865,30
0.05,82,1,22314061.35267709,20,112,-1,-1,-1,-1,16282,17026,19.060593843460083,20.681249341967103,30
0.05,82,1,21871665.13461192,20,113,-1,-1,-1,-1,11623,12367,18.941141366958618,21.099567126069893,30
0.05,82,1,21402177.07430256,20,114,-1,-1,-1,-1,10022,10766,18.641092777252197,21.562416994519943,30
0.05,82,1,20907448.149090927,20,115,-1,-1,-1,-1,9466,10210,18.26818346977234,22.072644321575527,30
0.05,82,1,20389428.849539775,20,116,-1,-1,-1,-1,12442,13186,18.60595464706421,22.633427844992486,30
0.05,82,1,19850161.489537805,20,117,-1,-1,-1,-1,6877,7621,18.043372631072998,23.24830792484459,30
0.05,82,1,19291772.154387258,20,118,-1,-1,-1,-1,15586,16330,18.80045771598816,23.92121692986707,30
0.05,82,1,18716462.31861903,20,119,-1,-1,-1,-1,6863,7607,18.391300439834595,24.656511407478234,30
0.05,82,1,18126500.166582465,20,120,-1,-1,-1,-1,13535,14279,18.605670928955078,25.45900545751484,30
0.05,82,1,17524211.650028676,20,121,-1,-1,-1,-1,15541,16285,18.085768222808838,26.334004398189947,30
0.05,82,1,16911971.31794344,20,122,-1,-1,-1,-1,14641,15385,18.276246786117554,27.287337353572614,30
0.05,82,1,16292192.954783283,20,123,-1,-1,-1,-1,17757,18501,19.126217365264893,28.32538676330729,30
0.05,82,1,15667320.06402403,20,124,-1,-1,-1,-1,12024,12768,18.911527395248413,29.45511196432011,30
0.05,81,1,15039816.234540788,20,125,-1,-1,-1,-1,7714,8458,18.669495582580566,30.68406285489147,30
0.05,80,1,14412155.427800389,20,126,-1,-1,-1,-1,7386,8130,18.357367515563965,32.02037814388871,30
0.05,79,1,13786812.224159418,20,127,-1,-1,-1,-1,10106,10850,18.36638569831848,33.472760719695906,30
0.05,78,1,13166252.066722194,20,128,-1,-1,-1,-1,12415,13159,18.70828628540039,35.05042014447436,30
0.05,77,1,12552921.541222919,20,129,-1,-1,-1,-1,5906,6650,18.109346628189087,36.76296909458007,30
0.06,76,1,11949238.730253607,20,130,-1,-1,-1,-1,8337,9081,17.99062490463257,38.620256661059464,30
0.19,95,1,11357583.679867167,20,131,-1,-1,-1,-1,16455,17199,17.675552368164062,40.63211680180762,30
0.18,92,1,10780289.016140964,20,132,-1,-1,-1,-1,10348,11092,17.238807678222656,42.80800505215623,30
0.19,94,1,10219630.748695897,20,133,-1,-1,-1,-1,15151,15895,16.967921257019043,45.15649126809747,30
0.19,93,1,9677819.297428336,20,134,-1,-1,-1,-1,8086,8830,16.68716311454773,47.68457154281599,30
0.19,93,1,9156990.777832285,20,135,-1,-1,-1,-1,9140,9884,16.421619653701782,50.396760012453846,30
0.19,92,1,8659198.57927014,20,136,-1,-1,-1,-1,8183,8927,15.900278091430664,53.293923501355216,30
0.07,61,1,8186405.269394652,20,137,-1,-1,-1,-1,4209,4953,16.008129119873047,56.37183250528119,30
0.2,93,1,7740474.856639634,20,138,-1,-1,-1,-1,13113,13857,15.581527948379517,59.619425838043455,30
0.2,92,1,7323165.441284642,20,139,-1,-1,-1,-1,8131,8875,15.41053295135498,63.016829316054974,30
0.2,91,1,6936122.284067283,20,140,-1,-1,-1,-1,5646,6390,15.184423923492432,66.53323683850296,30
0.21,93,1,6580871.319670279,20,141,-1,-1,-1,-1,4974,5718,15.02324104309082,70.12485797850069,30
0.21,92,1,6258813.140656849,20,142,-1,-1,-1,-1,4847,5591,14.849445819854736,73.73325521877379,30
0.21,91,1,5971217.475572914,20,143,-1,-1,-1,-1,3955,4699,14.681031703948975,77.284518367402,30
0.21,91,1,5719218.182986345,20,144,-1,-1,-1,-1,4783,5527,14.616718292236328,80.68981666751154,30
0.21,90,1,5503808.7811997365,20,145,-1,-1,-1,-1,4751,5495,14.446415901184082,83.84787426536852,30
0.22,92,1,5325838.531260695,20,146,-1,-1,-1,-1,3559,4303,14.319109916687012,86.64976678469216,30
0.21,89,1,5186009.088712838,20,147,-1,-1,-1,-1,4103,4847,14.235875606536865,88.98608906626622,30
0.21,89,1,5084871.737287886,20,148,-1,-1,-1,-1,4202,4946,14.06614065170288,90.75600929765187,30
0.22,91,1,5022825.215445314,20,149,-1,-1,-1,-1,2745,3489,13.839637041091919,91.87711036561572,30
0.22,91,1,5000114.144328419,20,150,-1,-1,-1,-1,3562,4306,13.708186149597168,92.29442635627068,30
0.22,91,1,5016828.063334689,20,151,-1,-1,-1,-1,5344,6088,13.646420240402222,91.98694091978088,30
0.2,86,1,5072901.07710279,20,152,-1,-1,-1,-1,4942,5686,13.743493556976318,90.97016867717562,30
0.2,86,1,5168112.115307933,20,153,-1,-1,-1,-1,4891,5635,13.629485368728638,89.29424446883736,30
0.22,92,1,5302085.804241352,20,154,-1,-1,-1,-1,3930,4674,13.613853454589844,87.03794765024514,30
0.2,87,1,5474293.946737679,20,155,-1,-1,-1,-1,4122,4866,13.59057068824768,84.2999428157635,30
0.21,91,1,5684057.604615524,20,156,-1,-1,-1,-1,5062,5806,13.56345534324646,81.1889496496195,30
0.21,91,1,5930549.775421107,20,157,-1,-1,-1,-1,5232,5976,13.531861305236816,77.81448333496171,30
0.21,92,1,6212798.65292188,20,158,-1,-1,-1,-1,4307,5051,13.553045988082886,74.2793533876446,30
0.21,93,1,6529691.458495315,20,159,-1,-1,-1,-1,5435,6179,13.60763430595398,70.6744981137301,30
0.2,91,1,6879978.828307669,20,160,-1,-1,-1,-1,6384,7128,13.705191612243652,67.07617540447895,30
0.2,92,1,7262279.7389858095,20,161,-1,-1,-1,-1,5976,6720,13.726288080215454,63.5451515574796,30
0.2,93,1,7675086.952362723,20,162,-1,-1,-1,-1,8103,8847,13.782366514205933,60.12735354413182,30
0.19,91,1,8116772.95783028,20,163,-1,-1,-1,-1,9513,10257,13.975716829299927,56.85543615230394,30
0.19,92,1,8585596.388871465,20,164,-1,-1,-1,-1,8375,9119,14.073376655578613,53.750799101718115,30
0.19,92,1,9079708.88847451,20,165,-1,-1,-1,-1,9926,10670,14.177619218826294,50.82571174197644,30
0.19,93,1,9597162.396361725,20,166,-1,-1,-1,-1,11858,12602,14.330863952636719,48.08532434979055,30
0.19,94,1,10135916.829302987,20,167,-1,-1,-1,-1,11881,12625,14.359350204467773,45.52944488775973,30
0.18,92,1,10693848.124233533,20,168,-1,-1,-1,-1,11425,12169,14.314413070678711,43.154032234747376,30
0.18,93,1,11268756.612466222,20,169,-1,-1,-1,-1,15248,15992,14.604250192642212,40.952403405016746,30
0.18,93,1,11858375.691982016,20,170,-1,-1,-1,-1,12042,12786,14.660532474517822,38.91617862796302,30
0.05,77,1,12460380.763608312,20,171,-1,-1,-1,-1,11955,12699,16.759800910949707,37.03600037765052,30
0.05,78,1,13072398.395853462,20,172,-1,-1,-1,-1,12819,13563,17.63190984725952,35.30206567243606,30
0.18,95,1,13692015.682264823,20,173,-1,-1,-1,-1,25667,26411,18.073010444641113,33.70450906395193,30
0.05,80,1,14316789.754418785,20,174,-1,-1,-1,-1,8898,9642,18.298475742340088,32.233669319913915,30
0.05,81,1,14944257.413036898,20,175,-1,-1,-1,-1,9401,10145,18.32575559616089,30.88026751092254,30
0.05,82,1,15571944.839257596,20,176,-1,-1,-1,-1,11899,12643,18.736379146575928,29.6355189689118,30
0.05,82,1,16197377.347775798,20,177,-1,-1,-1,-1,8235,8979,18.431541919708252,28.491196862190584,30
0.05,82,1,16818089.14339876,20,178,-1,-1,-1,-1,12910,13654,18.827513456344604,27.43966111321288,30
0.05,82,1,17431633.04255212,20,179,-1,-1,-1,-1,11288,12032,18.9388370513916,26.473863093615364,30
0.05,82,1,18035590.121408768,20,180,-1,-1,-1,-1,15209,15953,19.38973307609558,25.587333908130535,30
0.05,82,1,18627579.252602644,20,181,-1,-1,-1,-1,9791,10535,18.10707449913025,24.774162031933823,30
0.05,82,1,19205266.492928043,20,182,-1,-1,-1,-1,14174,14918,18.86217713356018,24.02896449453583,30
0.05,82,1,19766374.285013568,20,183,-1,-1,-1,-1,11082,11826,18.731597661972046,23.346854613420568,30
0.05,82,1,20308690.436692163,20,184,-1,-1,-1,-1,17120,17864,19.888980388641357,22.723408390375365,30
0.05,82,1,20830076.842666227,20,185,-1,-1,-1,-1,10389,11133,19.812718629837036,22.154631024759933,30
0.05,82,1,21328477.91408181,20,186,-1,-1,-1,-1,13157,13901,19.86668825149536,21.636924515929927,30
0.05,82,1,21801928.682778087,20,187,-1,-1,-1,-1,17692,18436,20.623741149902344,21.16705697836742,30
0.05,82,1,22248562.548260927,20,188,-1,-1,-1,-1,5941,6685,20.143659114837646,20.742134044194184,30
0.05,82,1,22666618.63685742,20,189,-1,-1,-1,-1,7652,8396,19.810519218444824,20.359572552928796,30
0.05,82,1,23054448.74403787,20,190,-1,-1,-1,-1,11403,12147,20.052547454833984,20.017076608088974,30
0.05,82,1,23410523.832534663,20,191,-1,-1,-1,-1,9499,10243,19.968860149383545,19.712615999874526,30
0.05,82,1,23733440.060639046,20,192,-1,-1,-1,-1,13400,14144,20.175812244415283,19.444406941748706,30
0.05,82,1,24021924.316908795,20,193,-1,-1,-1,-1,9950,10694,19.80406880378723,19.21089503815619,30
0.05,82,1,24274839.239466168,20,194,-1,-1,-1,-1,11268,12012,19.950979948043823,19.01074038489967,30
0.05,82,1,24491187.700097136,20,195,-1,-1,-1,-1,11567,12311,19.75143551826477,18.842804698476765,30
0.05,82,1,24670116.735473238,20,196,-1,-1,-1,-1,15330,16074,19.949105978012085,18.706140372781427,30
0.05,81,1,24810920.909997094,20,197,-1,-1,-1,-1,7487,8231,19.72827672958374,18.59998136871739,30
0.05,82,1,24913045.09701325,20,198,-1,-1,-1,-1,13812,14556,19.586271047592163,18.52373585282806,30
0.05,82,1,24976086.66741948,20,199,-1,-1,-1,-1,15167,15911,20.09932041168213,18.476980513871148,30
0.05,82,1,24999797.077049732,20,200,-1,-1,-1,-1,5366,6110,19.11935806274414,18.459456500561608,30
