video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b4fe0b47-a7819060,0.05,60,64.33075200080872,461.3451131736293,12.417496361732482,36.157315475309645,36.10586985588074,290.37905475472286,4.228528666496277,8.972012476122671,110.06456962585449,60.704108375139185
b5fa32f1-4e9c7d32,0.05,60,15.742360019683838,1.4947101155991058,7.372913284301758,1.8837404406071172,6.593055028915405,0.9501950301681974,3.4588873600959777,1.7901973971682816,98.33644901275635,30.352002812382676
b4c0a877-66fc6239,0.05,60,16.695893077850343,2.3938813739017033,7.181324791908264,2.5595398487499126,6.916277747154236,1.3267894965975056,3.449745280742645,1.848570570395928,102.26352626800536,37.01829989809286
b49a1b50-186fb520,0.05,60,15.958003568649293,1.8936589913512996,5.973338222503662,1.471857517060011,6.791310081481933,1.0075228511427103,3.3561184096336363,0.6280145813043542,90.7848386001587,31.48938632171594
b610204c-e3c8c65f,0.05,60,15.789731817245483,1.4170331102326585,7.104702725410461,1.6833716089921693,6.899664325714111,0.9331654862323283,3.4362137687206267,1.7657350684617934,102.43915630340577,35.94368694622473
b4d2dede-18dc0cd0,0.05,60,15.860804805755615,1.2995498556648468,5.307930228710174,1.0594647993097441,6.616088309288025,0.9677802814003744,3.286175035238266,0.6356989177975243,90.94300830841064,34.27863599921443
b69d5b1d-03bd6daa,0.05,60,15.972086706161498,1.3369369664706239,6.231563200950623,1.5848142541197292,6.740620818138122,0.7919416631697,3.2759673655033112,0.6569862831772734,93.46514312744141,35.96776977914723
b607dd6a-1d8f33b9,0.05,60,15.67344666481018,1.7408374462259961,7.855649299621582,3.619968094281042,6.757404475212097,0.817558299582171,3.3786895990371706,0.623283050925764,101.87870845794677,34.786599039509056
b5f9cb1e-c84e2ce9,0.05,60,15.892804193496705,1.214938666668159,6.959014396667481,1.7599249546381026,7.074886074066162,1.1316874357546278,3.1384988689422606,0.7011364406606823,106.39068099975586,41.90751493182567
