video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b4fe0b47-a7819060,0.05,60,11.76683325767517,0.9955014625899022,5.771206722259522,0.4063720362623833,2.3465836787223817,0.10180935185772749,21.420499811172487,2.021346119057686,1.8002483141422272,0.3097910047477092,18.52335927963257,1.4020378430606604
b4fe0b47-a7819060,0.05,70,11.750886373519897,1.1841445580584613,5.801676797866821,0.5527880301198451,2.316285448074341,0.05087778098436027,21.959321250915526,2.2261047698907044,1.941511354446411,0.6577159487958628,21.04961265563965,23.69857326560271
b4fe0b47-a7819060,0.05,80,11.835054721832275,0.9796676518686365,5.83012095451355,0.5907422698401483,2.34853728055954,0.09111649325870466,23.318296337127684,2.3054555898133366,2.0958086371421816,0.38601997024731716,19.157475223541258,1.3116387715794255
b4fe0b47-a7819060,0.05,90,11.771661100387574,0.880584187937507,5.780392317771912,0.15894527177211554,2.3282726335525514,0.04033670343728824,25.5470534324646,2.5565169286714533,2.5519600045681,0.439165147349722,19.8862943649292,1.6830476616775196
b4fe0b47-a7819060,0.05,100,11.701723155975342,0.9910063649071034,5.783962559700012,0.1359982731996324,2.3397120094299315,0.04368592526265571,35.99646213531494,2.9186286259583496,4.404000971317291,0.8139434030965419,23.40454845428467,1.5250829093772398
b4fe0b47-a7819060,0.1,60,11.612316465377807,0.7784055002751301,5.7725689458847045,0.6127296372946854,2.3349158453941343,0.032271172188422924,22.15773317337036,1.691150568554109,1.8766531145572662,0.2718638392824351,18.683883209228515,1.1246457495502618
b4fe0b47-a7819060,0.1,70,11.78567675590515,0.837853549790491,5.760918402671814,0.0949232875079081,2.333399350643158,0.02460344145680834,22.56630905151367,1.9400423354314196,2.005258563756943,0.6700155434678938,18.788740425109864,1.2486872288956354
b4fe0b47-a7819060,0.1,80,11.684528017044068,0.851637027021698,5.806880626678467,0.4787881111886534,2.3511500763893127,0.08133204877289969,23.70113245010376,2.1753573375911945,2.116874235868454,0.3426080042271771,18.990340175628663,1.001078604350897
b4fe0b47-a7819060,0.1,90,11.908480596542358,1.1210386052169923,5.7666531181335445,0.0651595125892913,2.3358704113960265,0.03767959993358529,25.906328945159913,2.4300984781858452,2.555824956893921,0.39226014918948804,19.844343013763428,1.2843629974576767
b4fe0b47-a7819060,0.1,100,12.000387496948242,1.200364779998847,5.77215585231781,0.14954831478387567,2.3444105625152587,0.029966261655462876,36.47517988204956,2.6110965017422,4.402600016593933,0.7033501104789508,23.221346492767335,2.0291571025737776
b4fe0b47-a7819060,0.15000000000000002,60,11.90998818397522,1.1260659271279452,5.737335996627808,0.07115563079641171,2.3351033663749696,0.03970306675055719,22.42042303085327,1.6215890176816257,1.9165744042396546,0.25342485009950355,18.409556179046632,0.7737687574475952
b4fe0b47-a7819060,0.15000000000000002,70,12.004059181213378,1.1600635639922021,5.707809300422668,0.11653618885577405,2.3581811213493347,0.19890603186478945,23.07576025009155,1.6870240391164735,2.0492716801166533,0.59161770497579,18.67217975616455,0.9238179473021677
