video_name,jepg_quality,model_time_mean,model_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b49a1b50-186fb520,100,7.156314249038696,1.3555335803535677,7.9166291093826295,1.0301473003570938,8.732301435470582,0.8113843923960419,29.613060722351076,4.779716794325223
b610204c-e3c8c65f,60,8.00858494758606,0.7295450616627213,4.6305334496498105,0.4838792322857497,6.14632004737854,2.2154020985972127,24.594056301116943,3.571442830840616
b610204c-e3c8c65f,70,8.012309756278992,0.6351481860849032,4.820430710315704,0.4046356351995453,6.510195550918579,3.0819781941338142,24.53860891342163,4.483116386533213
b610204c-e3c8c65f,80,8.163430728912353,1.848645516847625,4.882808973789215,0.6028343255131323,6.52621666431427,2.1092700746168207,24.981601543426514,4.19761801432204
b610204c-e3c8c65f,90,8.128290572166442,1.1683907203523012,5.2861088013648985,0.5863262885043696,6.817830023765564,1.8934590199975745,26.457597217559815,4.3418043569705205
b610204c-e3c8c65f,100,9.691455683708192,3.4394327416790564,8.472303037643433,0.7697238787837473,11.013691234588624,2.8602280742210118,36.82096426010132,7.779820968614105
b4d2dede-18dc0cd0,60,6.632319021224975,1.0538570684347217,4.237083508968353,0.7444629094746471,6.0455948877334595,2.298655725339864,23.535206737518312,4.943755900722069
b4d2dede-18dc0cd0,70,6.67346941947937,0.7018406303470959,4.481360337734222,0.3301244437910272,6.077782382965088,1.7826153999838084,22.502311325073244,3.985154317124471
b4d2dede-18dc0cd0,80,6.630555863380432,0.5817150517506716,4.498568959236145,0.5443504025540863,6.226034231185913,1.919483316584143,23.509880962371827,4.456210699171626
b4d2dede-18dc0cd0,90,6.630700469017029,0.5006503428140817,4.811872973442077,0.5464085928625019,6.804572157859802,2.6261020168594986,23.344645824432373,3.519434432310028
b4d2dede-18dc0cd0,100,6.912472634315491,2.263591213242786,7.71744065284729,0.79698992804691,8.570142064094544,0.5313026807643965,28.168512630462647,3.6338262021076027
b69d5b1d-03bd6daa,60,7.318154883384705,2.2908772135447406,4.389263670444489,0.42820835746656866,6.016354894638061,2.115306012172725,23.778817405700682,4.708288540578717
b69d5b1d-03bd6daa,70,7.309684476852417,2.111277572109274,4.397360322475433,0.5967129581329188,6.225806059837342,3.1412862586414474,23.70639493942261,5.280073390667971
b69d5b1d-03bd6daa,80,7.199601287841797,0.8428144167923317,4.774256312847138,0.25936900911727845,6.09653567314148,1.5153872947901288,23.501930923461913,4.193671183253774
b69d5b1d-03bd6daa,90,7.996327338218689,2.160987286842295,4.893778541088104,0.5162382452971697,6.604769940376282,1.4274887957161577,25.382285499572752,4.582382822924498
b69d5b1d-03bd6daa,100,7.876563177108765,2.5580180827926706,8.121895360946656,0.6518208574752419,9.787104654312134,4.538463294458654,31.675496158599852,6.75644923383316
b607dd6a-1d8f33b9,60,8.316934723854065,2.5945067128703516,4.562852461338043,0.4827505491422016,6.178511996269226,1.7412393157882888,24.611927299499513,4.140614872068001
b607dd6a-1d8f33b9,70,8.249819221496582,1.0931989040876269,4.644229438304901,0.4551353897131041,6.4565718412399296,2.02529128193981,25.870623207092287,4.448923574026345
b607dd6a-1d8f33b9,80,8.14056257724762,0.777200073970885,4.780779523849487,0.540424663673733,6.588692135810852,2.241318864729172,25.021212825775148,4.575745930465592
b607dd6a-1d8f33b9,90,8.133720631599425,0.7830785284559982,5.184483540058136,0.5618302270447845,6.660832004547119,1.4499500179937677,26.223712425231934,4.701995351109892
b607dd6a-1d8f33b9,100,10.864414348602295,5.479875128583018,8.382668437957763,1.08596994279569,12.962132577896119,5.992574832276203,39.96489219665527,9.341211189395466
b5f9cb1e-c84e2ce9,60,8.585496988296509,2.1004202979425366,4.476119041442871,0.7345917527287071,7.156957454681397,2.9830200218438137,27.24969024658203,6.131512248499698
b5f9cb1e-c84e2ce9,70,8.043146257400513,0.4636533320488545,4.7288409614562985,0.5438467438506828,6.49293628692627,2.1628194502776443,24.98348382949829,4.468438299522509
b5f9cb1e-c84e2ce9,80,8.01871199607849,0.34755737719255736,4.8698316669464115,0.6439606624545612,6.793033909797669,2.405142654753121,25.95806936264038,4.297471270639919
b5f9cb1e-c84e2ce9,90,8.361652779579163,1.5135790441835506,5.367746870517731,0.5990606479200611,7.34124125957489,1.8867282341827778,28.269294662475588,5.801635085056977
b5f9cb1e-c84e2ce9,100,10.12717348575592,4.580619885137501,8.771217279434204,0.9687606574407496,12.639274158477782,4.4224131655985,39.28595579147339,8.350996100630413
