video_name,jepg_quality,data_size_mean,data_size_std,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b4c0a877-66fc6239,60,15978.02,179.84076178664282,0.017408113926649094,0.03940512612462044,0.007713342551141977,0.0,0.06268493831157684,0.07623762637376785,0.017273252829909325,0.017273252829909325,0.0,0.06534653156995773,0.07214285433292389
b4c0a877-66fc6239,70,18819.03,238.92678606635965,0.019277941435575485,0.042626723647117615,0.005959656089544296,0.0003300330135971308,0.06613370031118393,0.09334433078765869,0.019641825929284096,0.019757365807890892,0.0004975124611519277,0.06963696330785751,0.09214285761117935
b4c0a877-66fc6239,80,23894.16,340.56296686515986,0.02067585289478302,0.04457208514213562,0.006953911855816841,0.00014144270971883088,0.07590625435113907,0.09841584414243698,0.021432697772979736,0.021721547469496727,0.0007462686626240611,0.07821781933307648,0.09714286029338837
b4c0a877-66fc6239,90,36612.07,604.6284355701442,0.024404963478446007,0.04852756857872009,0.009900026023387909,0.0005610560765489936,0.09360861778259277,0.10511551052331924,0.025303293019533157,0.025938764214515686,0.0017412935849279165,0.09834983199834824,0.10285714268684387
b4c0a877-66fc6239,100,148720.47,3458.736400638245,0.027505891397595406,0.054037850350141525,0.016484864056110382,0.0010331467492505908,0.10721644759178162,0.11623797565698624,0.027845175936818123,0.02940496802330017,0.0037313431967049837,0.11089108884334564,0.1128571406006813
b49a1b50-186fb520,60,15966.24,1060.5508202816118,0.01628892309963703,0.027386846020817757,0.021532677114009857,0.004331683274358511,0.13313423097133636,0.00789438933134079,0.016515184193849564,0.016515184193849564,0.0054687499068677425,0.1388888955116272,0.007387387566268444
b49a1b50-186fb520,70,18928.09,1262.3564955669217,0.01530772726982832,0.024217013269662857,0.02177504636347294,0.0018151815747842193,0.12998223304748535,0.005808580666780472,0.015317578800022602,0.015317578800022602,0.0031250000465661287,0.1388888955116272,0.0054054055362939835
b49a1b50-186fb520,80,24156.77,1587.9269999278933,0.013912176713347435,0.02254731021821499,0.018754493445158005,0.002764026401564479,0.11798103898763657,0.007029702886939049,0.015830839052796364,0.015830839052796364,0.00390625,0.13750000298023224,0.00648648664355278
b49a1b50-186fb520,90,37383.09,2288.958580206291,0.008800240233540535,0.017178114503622055,0.011342206038534641,0.002970297122374177,0.09056786447763443,0.006765676662325859,0.009751924313604832,0.009751924313604832,0.0031250000465661287,0.1041666641831398,0.006306306459009647
b49a1b50-186fb520,100,156292.3,6229.292344239433,0.01647818088531494,0.027765819802880287,0.022766442969441414,0.00532178208231926,0.13710683584213257,0.006249882280826569,0.019554641097784042,0.019554641097784042,0.0078125,0.15833333134651184,0.006666666828095913
b610204c-e3c8c65f,60,30060.95,1066.7542676268044,0.04157484322786331,0.08252093940973282,0.037116698920726776,0.006954616401344538,0.0598091259598732,0.2460729032754898,0.040311962366104126,0.047851212322711945,0.01395468134433031,0.06513804942369461,0.2844085991382599
b610204c-e3c8c65f,70,35591.99,1267.4240055719317,0.04021002724766731,0.08081485331058502,0.034580331295728683,0.009296543896198273,0.05441786348819733,0.2595553696155548,0.0363466702401638,0.045309796929359436,0.016926782205700874,0.060383837670087814,0.2912397086620331
b610204c-e3c8c65f,80,44613.17,1582.118137529559,0.043326422572135925,0.08616691827774048,0.03886023163795471,0.011216997168958187,0.05440276488661766,0.2738489806652069,0.03929922729730606,0.04999656230211258,0.01905808597803116,0.062309764325618744,0.32968059182167053
b610204c-e3c8c65f,90,65208.41,1982.3688208554934,0.04383593052625656,0.08983895182609558,0.03562142327427864,0.012033325619995594,0.05596531182527542,0.2992880940437317,0.03881111741065979,0.0502021349966526,0.019512373954057693,0.06447474658489227,0.33285894989967346
