video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b4fe0b47-a7819060,0.05,60,39.74504825592041,8.231968191102006,5.245222406387329,0.05091192680161753,27.138259878158568,5.30289541040899,56.77457298278809,8.646101404756646,3.5405999994277955,0.6195037022219373,19.086655292510986,1.2954630189138843
b4fe0b47-a7819060,0.05,70,39.894009532928465,8.487345301633383,5.2469535779953,0.03638449399125901,27.347706823349,5.9144165230929655,57.81703384399414,9.66191491760185,3.795795838832855,0.7071054510476609,19.670947189331056,1.5078908464951668
b4fe0b47-a7819060,0.05,80,37.699246139526366,6.785157211783695,5.252319688796997,0.04592986851163987,26.139312467575074,6.033789973215756,56.7389075088501,9.199298936206088,4.201690230369568,0.7600040777751681,20.347661094665526,1.6434441007454257
b4fe0b47-a7819060,0.05,90,37.463722972869874,8.371925970983103,5.2534505653381345,0.06791807538902592,25.585537300109863,7.196634894473425,58.4638985824585,10.601321951422646,5.269408626556396,1.2139487027409321,22.302631187438966,2.3669147108194037
b4fe0b47-a7819060,0.05,100,37.927984733581546,7.307460677268299,5.2870022439956665,0.40952304317062216,27.805639781951903,6.4247942512564915,72.7371496963501,9.027168561265336,8.904015378952026,0.74569478209344,29.693930244445802,2.1863748957893314
b4fe0b47-a7819060,0.1,60,38.36983766555786,6.432050283410517,5.298760333061218,0.6105769284194799,26.453846340179442,6.178844901011991,56.144360313415525,9.066069931409505,3.7849299192428587,0.524679288244039,19.55999423980713,1.3638081401166484
b4fe0b47-a7819060,0.1,70,38.58611505508423,7.6502343184772945,5.312830100059509,0.644874047319169,26.965477085113527,6.715321653288154,57.46546279907226,10.028059606186082,4.0276655888557436,0.6037199400196687,20.186789169311524,1.6161187469752
b4fe0b47-a7819060,0.1,80,38.16200588226318,7.787806799432817,5.24133026599884,0.03811122447723685,26.33145444869995,5.595118590474145,57.553140830993655,9.265676837472071,4.3843398499488835,0.7183538681292202,20.68419267654419,1.5705465403402896
b4fe0b47-a7819060,0.1,90,38.408414421081545,8.367647417123411,5.2550057554244995,0.07507278681705322,27.036653099060057,6.123381340233406,60.84946273803711,9.222464153552128,5.309567048549652,0.8003306282233649,22.500684833526613,1.810231892662058
b4fe0b47-a7819060,0.1,100,37.14543661117554,9.101369559090081,5.252115826606751,0.06639601164525764,25.9894083404541,7.020641819096709,70.74103511810303,9.77948771730878,8.957662029266357,0.7048521363416164,32.364530925750735,26.759798073077633
b4fe0b47-a7819060,0.15000000000000002,60,38.46938203811646,5.979505066056078,5.306670374870301,0.6163837335743866,26.241251888275148,5.2609932615895865,55.569199600219726,8.30160671687712,3.96209951877594,0.47708175034709543,20.11712001800537,1.5704841348065086
b4fe0b47-a7819060,0.15000000000000002,70,38.25456678390503,7.326683811250527,5.267172169685364,0.137689368165833,26.596886777877806,6.838186702394918,56.62064666748047,10.321723647731526,4.278541424274445,0.6966859763083366,20.43875747680664,1.2960653411772083
b4fe0b47-a7819060,0.15000000000000002,80,38.28335823059082,7.362781775791492,5.3833628749847415,0.8434935854439798,26.091729249954223,6.4162285563078605,56.85986801147461,9.83978365661703,4.620903668403625,0.8831171422802896,21.258041915893553,1.8952287067259164
b4fe0b47-a7819060,0.15000000000000002,90,37.29937383651733,8.942227856301836,5.332348780632019,0.5797586311057381,24.867930631637574,6.509870622794659,57.74071300506592,10.42439669901597,5.344815673828125,0.7181358037953082,22.89219362258911,1.9455368038583547
b4fe0b47-a7819060,0.15000000000000002,100,36.36038665771484,8.05032413447513,5.349655346870422,0.6977645558407053,25.819067211151122,6.309479966821485,71.6339546585083,9.223075969205803,9.052115793228149,0.7669677876528074,30.159725704193114,2.3665301869421906
b4fe0b47-a7819060,0.2,60,37.45696325302124,6.9561189246881066,5.252987833023071,0.06215306875227178,25.941923141479492,5.7943737943170195,55.60876979827881,8.988731389397952,4.055531210899353,0.4168203495956481,20.1432905960083,1.2150080825400411
b4fe0b47-a7819060,0.2,70,38.34666742324829,7.765251144833869,5.295233306884765,0.4456930125599944,26.809993143081666,6.487234802465064,57.298909187316895,9.456982849033452,4.322905592918396,0.7992179818223131,20.752789344787598,1.7988366692923736
b4fe0b47-a7819060,0.2,80,37.555448322296144,7.407056606600878,5.293729286193848,0.46566405651957077,25.906369905471802,6.259002436002386,57.823890686035156,9.173607507272264,4.661481931209564,0.8146798656549952,21.204185581207277,1.5630209282954108
b4fe0b47-a7819060,0.2,90,37.399773292541504,8.583755507950762,5.2384096097946165,0.04006521318804199,26.095235872268677,6.457951740921659,59.79496089935303,9.672238102465819,5.437454724311829,0.6920687878510292,22.727849349975585,1.609381526204231
b4fe0b47-a7819060,0.2,100,38.71688938140869,8.95595008612534,5.244489622116089,0.059876846554211625,27.399289855957033,6.964168843399766,73.24280616760254,10.47918245322102,9.112516808509827,0.6646838412903334,29.868161907196043,2.013778528778576
b4fe0b47-a7819060,0.25,60,38.940346221923825,7.3395066455859075,5.2896390581130985,0.42464455813568897,27.130310640335082,5.800259204694413,57.46361701965332,9.198550929962453,3.9617743945121764,0.3764926123374197,19.975567378997802,1.287751974433636
b4fe0b47-a7819060,0.25,70,37.96661283493042,6.967892420150361,5.254130568504333,0.10966002552579251,26.241539001464844,6.39970789272327,56.93794250488281,10.272369849202512,4.238459222316742,0.4864088109931402,20.377956733703613,1.0316086095174166
b4fe0b47-a7819060,0.25,80,38.0922615814209,7.566250128768044,5.284358706474304,0.4064662646169348,26.18746265411377,5.866235490663585,57.78733055114746,9.24698612000571,4.5791401672363286,0.5574299493418847,21.135886402130126,1.4127768808985655
