pruning_thresh,quality,technique,frame_id,datasize,sensitivity,map
0,0,0,1,2769325,1.0,0.75
0,0,0,2,2769325,1.0,0.6666666666666666
0,0,0,3,2769325,1.0,0.6666666666666666
0,0,0,4,2769325,1.0,0.725
0,0,0,5,2769325,1.0,0.85
0,0,0,6,2769325,0.8,0.825
0,0,0,7,2769325,0.6666666666666666,0.59375
0,0,0,8,2769325,0.8333333333333334,0.725
0,0,0,9,2769325,0.8333333333333334,0.725
0,0,0,10,2769325,0.8333333333333334,0.75
0,0,0,11,2769325,0.8,0.875
0,0,0,12,2769325,0.8,0.875
0,0,0,13,2769325,0.8,0.875
0,0,0,14,2769325,0.8,0.84375
0,0,0,15,2769325,1.0,0.7380952380952381
0,0,0,16,2769325,0.6,0.3333333333333333
0,0,0,17,2769325,0.8333333333333334,0.6666666666666666
0,0,0,18,2769325,0.8333333333333334,0.6041666666666666
0,0,0,19,2769325,1.0,0.5595238095238095
0,0,0,20,2769325,1.0,0.5595238095238095
0,0,0,21,2769325,1.0,0.9166666666666666
0,0,0,22,2769325,1.0,0.626984126984127
0,0,0,23,2769325,1.0,0.7388888888888888
0,0,0,24,2769325,1.0,0.7666666666666666
0,0,0,25,2769325,1.0,0.7380952380952381
0,0,0,26,2769325,1.0,0.7666666666666666
0,0,0,27,2769325,0.8333333333333334,0.725
0,0,0,28,2769325,0.8333333333333334,0.7111111111111111
0,0,0,29,2769325,0.8333333333333334,0.5833333333333334
0,0,0,30,2769325,0.8333333333333334,0.6
0,0,0,31,2769325,0.8333333333333334,0.6333333333333333
0,0,0,32,2769325,1.0,0.7388888888888888
0,0,0,33,2769325,1.0,0.8
0,0,0,34,2769325,1.0,0.8333333333333333
0,0,0,35,2769325,1.0,0.7916666666666666
0,0,0,36,2769325,1.0,0.7666666666666666
0,0,0,37,2769325,1.0,0.7833333333333333
0,0,0,38,2769325,1.0,0.8333333333333334
0,0,0,39,2769325,0.8,0.75
0,0,0,40,2769325,1.0,0.8777777777777778
0,0,0,41,2769325,1.0,0.7944444444444444
0,0,0,42,2769325,0.8333333333333334,0.6458333333333333
0,0,0,43,2769325,1.0,0.6666666666666666
0,0,0,44,2769325,0.8333333333333334,0.78125
0,0,0,45,2769325,1.0,0.6666666666666666
0,0,0,46,2769325,1.0,0.8333333333333333
0,0,0,47,2769325,0.8333333333333334,0.575
0,0,0,48,2769325,0.8333333333333334,0.575
0,0,0,49,2769325,1.0,0.5
0,0,0,50,2769325,1.0,0.5
0,0,0,51,2769325,1.0,0.5
0,0,0,52,2769325,1.0,0.5
0,0,0,53,2769325,1.0,0.5
0,0,0,54,2769325,1.0,0.5
0,0,0,55,2769325,1.0,0.5
0,0,0,56,2769325,1.0,0.5
0,0,0,57,2769325,1.0,0.5
0,0,0,58,2769325,1.0,0.5
0,0,0,59,2769325,1.0,0.5
0,0,0,60,2769325,1.0,0.5
0,0,0,61,2769325,1.0,0.5
0,0,0,62,2769325,1.0,0.5
0,0,0,63,2769325,1.0,0.5
0,0,0,64,2769325,1.0,0.5
0,0,0,65,2769325,1.0,0.5
0,0,0,66,2769325,1.0,0.5
