frame_id,head_time,serialize_time,tail_time
1,242.83203125,68.1674575805664,1944.0667724609375
2,10.671839714050293,3.011136054992676,14.58182430267334
3,10.552639961242676,2.4758400917053223,12.389568328857422
4,10.413311958312988,2.173504114151001,11.973855972290039
5,10.45967960357666,2.693023920059204,16.027936935424805
6,10.327168464660645,2.2195839881896973,11.978143692016602
7,10.378560066223145,2.2599680423736572,12.007807731628418
8,10.328895568847656,1.8874880075454712,11.806816101074219
9,10.528512001037598,1.9806079864501953,11.829952239990234
10,10.380000114440918,2.284127950668335,11.877632141113281
11,10.460895538330078,2.1387200355529785,11.77791976928711
12,10.237343788146973,1.9379839897155762,11.816896438598633
13,10.316543579101562,1.8778239488601685,12.073151588439941
14,10.368736267089844,2.094719886779785,11.850336074829102
15,10.420000076293945,1.7272319793701172,11.805855751037598
16,10.272159576416016,2.083807945251465,11.790847778320312
17,10.307007789611816,2.1027519702911377,11.676351547241211
18,10.243103981018066,1.7405439615249634,11.650879859924316
19,10.289600372314453,1.8482240438461304,11.652671813964844
20,10.319711685180664,1.9217920303344727,11.668831825256348
21,10.319744110107422,2.2713279724121094,11.909152030944824
22,10.31174373626709,1.9026880264282227,11.606911659240723
23,10.332032203674316,2.103424072265625,11.90339183807373
24,10.316479682922363,2.0266239643096924,11.850303649902344
25,10.382304191589355,2.2653439044952393,11.980575561523438
26,10.318367958068848,2.0851519107818604,11.909215927124023
27,10.313823699951172,1.9818559885025024,11.65062427520752
28,10.320223808288574,1.9392000436782837,11.689984321594238
29,10.395232200622559,2.296544075012207,11.921407699584961
30,10.339200019836426,1.9137599468231201,11.619711875915527
31,10.354432106018066,1.9414399862289429,11.649151802062988
32,10.369824409484863,2.1302719116210938,11.757023811340332
33,10.35206413269043,2.4287359714508057,12.69161605834961
34,10.349568367004395,2.052448034286499,12.241215705871582
35,10.231231689453125,2.0293118953704834,11.764608383178711
36,10.328319549560547,1.8534400463104248,11.585184097290039
37,10.281632423400879,1.8868160247802734,11.635456085205078
38,10.336511611938477,2.3347840309143066,12.079584121704102
39,10.358816146850586,2.0971839427948,12.135168075561523
40,10.279328346252441,1.8952959775924683,11.635775566101074
41,10.371711730957031,1.9722880125045776,11.744799613952637
42,10.364447593688965,2.0569920539855957,11.788448333740234
43,10.229344367980957,2.0644800662994385,11.79308795928955
44,10.21622371673584,1.7548799514770508,11.533247947692871
45,10.278495788574219,1.8690240383148193,11.6909761428833
46,10.421279907226562,2.3829119205474854,12.162688255310059
47,10.302847862243652,2.131648063659668,12.466239929199219
48,10.269344329833984,2.115679979324341,11.853983879089355
49,10.291775703430176,1.8851840496063232,11.697216033935547
50,10.346559524536133,2.3439040184020996,11.794367790222168
51,10.25984001159668,2.2987520694732666,11.919487953186035
52,10.232064247131348,1.8824959993362427,11.70787239074707
53,10.325599670410156,2.063744068145752,11.907967567443848
54,10.32156753540039,2.2313919067382812,12.018912315368652
55,10.511263847351074,2.1470398902893066,11.923808097839355
56,10.403871536254883,1.9738880395889282,11.8156156539917
57,10.31875228881836,2.0460479259490967,11.8570556640625
58,10.33676815032959,2.135999917984009,11.890591621398926
59,10.276639938354492,2.1900479793548584,11.929120063781738
60,10.312895774841309,1.9284800291061401,11.766016006469727
61,10.299967765808105,1.917248010635376,11.938079833984375
62,10.342592239379883,2.252671957015991,12.136351585388184
63,10.307968139648438,1.860416054725647,11.804384231567383
64,10.415072441101074,1.8804479837417603,11.864192008972168
65,10.400992393493652,2.0021440982818604,11.834431648254395
66,10.363648414611816,1.9031360149383545,11.85155200958252
67,10.313440322875977,2.090816020965576,11.941696166992188
68,10.405792236328125,1.9912320375442505,11.750783920288086
69,10.396672248840332,2.282655954360962,11.79263973236084
70,10.316991806030273,2.136320114135742,11.894111633300781
71,10.33238410949707,2.1441280841827393,11.960895538330078
72,10.355680465698242,2.155071973800659,11.89782428741455
73,10.407808303833008,2.089344024658203,11.892319679260254
74,10.401023864746094,2.2625598907470703,11.913023948669434
75,10.30720043182373,2.1797120571136475,11.968128204345703
76,10.31049633026123,1.8835519552230835,11.59875202178955
77,10.362079620361328,2.1246399879455566,11.882880210876465
78,10.335871696472168,2.2827200889587402,12.008319854736328
79,10.317215919494629,2.3316800594329834,11.85747241973877
80,10.346464157104492,2.4081919193267822,12.015583992004395
81,10.332991600036621,2.071743965148926,11.957344055175781
82,10.351327896118164,2.1374399662017822,11.877920150756836
83,10.351743698120117,2.1334400177001953,11.77337646484375
84,10.302623748779297,1.976639986038208,11.67961597442627
85,10.358688354492188,2.049056053161621,11.918144226074219
86,10.312255859375,2.2347519397735596,11.876416206359863
87,10.259584426879883,2.285759925842285,11.896991729736328
88,10.332063674926758,1.9572800397872925,11.761343955993652
89,10.289952278137207,2.1645760536193848,11.910335540771484
90,10.42137622833252,2.2167038917541504,13.171551704406738
91,10.396320343017578,2.1163840293884277,11.897184371948242
92,10.208864212036133,1.7546559572219849,11.535743713378906
93,10.267552375793457,1.8438719511032104,11.573087692260742
94,10.278592109680176,1.9347200393676758,11.765055656433105
95,10.358271598815918,2.1452479362487793,12.036224365234375
96,10.287712097167969,1.885599970817566,11.618816375732422
97,10.321023941040039,2.006432056427002,11.753439903259277
98,10.32636833190918,2.1294078826904297,12.016927719116211
99,10.312800407409668,2.079103946685791,11.986592292785645
100,10.336447715759277,2.079296112060547,11.850015640258789
101,10.335488319396973,1.907039999961853,11.74512004852295
102,10.359552383422852,2.079296112060547,11.858943939208984
103,10.346400260925293,2.1701440811157227,11.962080001831055
104,10.264287948608398,1.9394240379333496,11.696096420288086
