pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,sparsity,decomposability,regularity,pictoriality,datasize_est,datasize_real,reconstruct_snr,target_cmp,target_snr
60,0.1,1,27233421.88190912,40,17,-1,-1,-1,-1,3140,3884,12.570210695266724,12.709089643630811,20
50,0.1,1,26394470.13396903,40,18,-1,-1,-1,-1,2239,2983,11.131397485733032,13.113049750317296,20
100,0.15,1,25530307.90607815,40,19,-1,-1,-1,-1,38456,39200,12.780903577804565,13.556906609716174,20
90,0.15,1,24644342.19585536,40,20,-1,-1,-1,-1,8849,9593,12.67979621887207,14.044278287054805,20
80,0.15,1,23740065.962108318,40,21,-1,-1,-1,-1,4837,5581,11.91158652305603,14.5792349756918,20
70,0.15,1,22821044.35368957,40,22,-1,-1,-1,-1,3471,4215,10.98694920539856,15.166352364765581,20
60,0.15,1,21890900.65374034,40,23,-1,-1,-1,-1,2745,3489,9.93637502193451,15.810770213370017,20
50,0.15,1,20953301.994737215,40,24,-1,-1,-1,-1,2606,3350,9.083395004272461,16.518255694827097,20
100,0.2,1,20011944.900661,40,25,-1,-1,-1,-1,27144,27888,9.36189889907837,17.295270485607215,20
90,0.2,1,19070540.71328818,40,26,-1,-1,-1,-1,5551,6295,9.130625128746033,18.149039673470416,20
80,0.2,1,18132800.960062645,40,27,-1,-1,-1,-1,3105,3849,8.754065036773682,19.087619213507555,20
70,0.2,1,17202422.721235376,40,28,-1,-1,-1,-1,2651,3395,8.217391967773438,20.119956683353976,20
60,0.2,1,16283074.053962823,40,29,-1,-1,-1,-1,2429,3173,7.645878791809082,21.255937229847977,20
50,0.2,1,15378379.530830115,40,30,-1,-1,-1,-1,2009,2753,7.159140706062317,22.506402531302143,20
100,0.25,1,14491905.949814126,40,31,-1,-1,-1,-1,12143,12887,7.156679034233093,23.88312491114664,20
90,0.25,1,13627148.272025462,40,32,-1,-1,-1,-1,3201,3945,6.891538500785828,25.39871094750742,20
80,0.25,1,12787515.842670444,40,33,-1,-1,-1,-1,2560,3304,6.67496383190155,27.066398529498965,20
70,0.25,1,11976318.949557556,40,34,-1,-1,-1,-1,1918,2662,6.397563219070435,28.899697933711632,20
60,0.25,1,11196755.77214211,40,35,-1,-1,-1,-1,1836,2580,5.882774591445923,30.911811157044063,20
50,0.25,1,10451899.77256292,40,36,-1,-1,-1,-1,1705,2449,5.36190390586853,33.11474540815747,20
100,0.35,1,9744687.57838259,40,37,-1,-1,-1,-1,2723,3467,5.178660750389099,35.51801914797223,20
90,0.35,1,9077907.404804064,40,38,-1,-1,-1,-1,1769,2513,4.968240559101105,38.12684846475039,20
80,0.35,1,8454188.062009484,40,39,-1,-1,-1,-1,1593,2337,4.784880578517914,40.93970910764578,20
70,0.35,1,7875988.590960344,40,40,-1,-1,-1,-1,1489,2233,4.659482538700104,43.94521348053368,20
60,0.35,1,7345588.568520261,40,41,-1,-1,-1,-1,1506,2250,4.2287033796310425,47.11834821286796,20
50,0.35,1,6865079.120122829,40,42,-1,-1,-1,-1,1448,2192,3.7171801924705505,50.41631624979835,20
100,0,1,6436354.675417615,40,43,-1,-1,-1,-1,51531,52275,29.88837957382202,53.77453814375804,20
90,0,1,6061105.49939784,40,44,-1,-1,-1,-1,10133,10877,20.821826457977295,57.10377422639905,20
80,0,1,5740811.028456267,40,45,-1,-1,-1,-1,5668,6412,16.731109619140625,60.2897392518895,20
70,0,1,5476734.037642086,40,46,-1,-1,-1,-1,4057,4801,13.810219764709473,63.19678801656991,20
60,0,1,5269915.662114728,40,47,-1,-1,-1,-1,2815,3559,11.65435791015625,65.67695238240512,20
50,0,1,5121171.292422662,40,48,-1,-1,-1,-1,3045,3789,10.911145210266113,67.5845388167568,20
100,0.05,1,5031087.359790262,40,49,-1,-1,-1,-1,45571,46315,22.496962547302246,68.79467106180977,20
90,0.05,1,5000019.0240869075,40,50,-1,-1,-1,-1,8691,9435,19.140876531600952,69.22213662241138,20
80,0.05,1,5028088.773593556,40,51,-1,-1,-1,-1,5833,6577,16.765666007995605,68.83569793312043,20
70,0.05,1,5115185.942087313,40,52,-1,-1,-1,-1,4434,5178,14.392306804656982,67.66362042721067,20
60,0.05,1,5260967.145147875,40,53,-1,-1,-1,-1,3417,4161,12.61924147605896,65.78866403285085,20
50,0.05,1,5464857.633965731,40,54,-1,-1,-1,-1,3227,3971,10.330365896224976,63.33412930079093,20
100,0.1,1,5726053.561314635,40,55,-1,-1,-1,-1,43973,44717,13.675308227539062,60.44512093605647,20
90,0.1,1,6043525.150754677,40,56,-1,-1,-1,-1,12668,13412,13.498892784118652,57.26988659206287,20
80,0.1,1,6416020.756571224,40,57,-1,-1,-1,-1,6526,7270,12.676522731781006,53.94496263833242,20
70,0.1,1,6842071.7984432485,40,58,-1,-1,-1,-1,5352,6096,10.154143571853638,50.585847415215596,20
60,0.1,1,7319998.551385863,40,59,-1,-1,-1,-1,4434,5178,9.719280004501343,47.283069466519514,20
50,0.1,1,7847916.768140011,40,60,-1,-1,-1,-1,3385,4129,9.593231081962585,44.10240452665122,20
100,0.15,1,8423745.107900238,40,61,-1,-1,-1,-1,43887,44631,11.440975666046143,41.08766297728995,20
90,0.15,1,9045213.342092402,40,62,-1,-1,-1,-1,12808,13552,11.954132318496704,38.26465854479612,20
80,0.15,1,9709871.304849759,40,63,-1,-1,-1,-1,6249,6993,11.76351547241211,35.64537460214622,20
70,0.15,1,10415098.552899739,40,64,-1,-1,-1,-1,3955,4699,11.282339096069336,33.23175467251211,20
60,0.15,1,11158114.696776876,40,65,-1,-1,-1,-1,2849,3593,10.476913452148438,31.018860211212708,20
50,0.15,1,11935990.362630645,40,66,-1,-1,-1,-1,2133,2877,9.900248646736145,28.997342447897072,20
100,0.2,1,12745658.741410851,40,67,-1,-1,-1,-1,24683,25427,10.071215629577637,27.15528534241047,20
90,0.2,1,13583927.679897219,40,68,-1,-1,-1,-1,5220,5964,9.974988102912903,25.47952316561647,20
80,0.2,1,14447492.265904002,40,69,-1,-1,-1,-1,3277,4021,9.762480854988098,23.956545096537084,20
70,0.2,1,15332947.858041767,40,70,-1,-1,-1,-1,2474,3218,9.314305782318115,22.57308921966186,20
60,0.2,1,16236803.508665863,40,71,-1,-1,-1,-1,1984,2728,8.783895373344421,21.31651096321231,20
50,0.2,1,17155495.727091204,40,72,-1,-1,-1,-1,2177,2921,8.483584523200989,20.174992638273643,20
100,0.25,1,18085402.528811127,40,73,-1,-1,-1,-1,6861,7605,8.434612154960632,19.137644265789657,20
90,0.25,1,19022857.715330712,40,74,-1,-1,-1,-1,2939,3683,8.227697610855103,18.19453234521461,20
80,0.25,1,19964165.328315776,40,75,-1,-1,-1,-1,2297,3041,7.877079248428345,17.336662680763265,20
70,0.25,1,20905614.22107119,40,76,-1,-1,-1,-1,1871,2615,7.68196702003479,16.55593546977188,20
60,0.25,1,21843492.689900126,40,77,-1,-1,-1,-1,1880,2624,7.34407901763916,15.845085074697478,20
50,0.25,1,22774103.10765924,40,78,-1,-1,-1,-1,1816,2560,7.033969163894653,15.197612760592,20
100,0.35,1,23693776.50181642,40,79,-1,-1,-1,-1,2144,2888,6.665714979171753,14.607717768143301,20
90,0.35,1,24598887.019536495,40,80,-1,-1,-1,-1,1774,2518,6.139926910400391,14.070230076877747,20
80,0.35,1,25485866.22276561,40,81,-1,-1,-1,-1,1545,2289,6.082572937011719,13.580546840147443,20
70,0.35,1,26351217.156955346,40,82,-1,-1,-1,-1,1728,2472,5.908470153808594,13.134573554551897,20
60,0.35,1,27191528.13795993,40,83,-1,-1,-1,-1,1514,2258,5.776325464248657,12.728670424256904,20
50,0.35,1,28003486.2027511,40,84,-1,-1,-1,-1,1414,2158,5.630764961242676,12.359603996947977,20
100,0,1,28783890.170920722,40,85,-1,-1,-1,-1,53336,54080,31.99338436126709,12.024503913291882,20
90,0,1,29529663.26547541,40,86,-1,-1,-1,-1,9599,10343,18.00986409187317,11.720824477015173,20
80,0,1,30237865.243165262,40,87,-1,-1,-1,-1,10964,11708,20.04563331604004,11.446310684191983,20
70,0,1,30905703.98652228,40,88,-1,-1,-1,-1,2580,3324,15.280108451843262,11.198968324777088,20
60,0,1,31530546.511906367,40,89,-1,-1,-1,-1,4291,5035,16.181164979934692,10.977037770953427,20
50,0,1,32109929.350159258,40,90,-1,-1,-1,-1,5260,6004,16.93159580230713,10.778971084789488,20
100,0.05,1,32641568.25894005,40,91,-1,-1,-1,-1,55828,56572,29.263694286346436,10.603412104907212,20
90,0.05,1,33123367.228451196,40,92,-1,-1,-1,-1,12403,13147,27.962749004364014,10.44917920369848,20
80,0.05,1,33553426.7450494,40,93,-1,-1,-1,-1,3298,4042,24.850687980651855,10.315250440137733,20
70,0.05,1,33930051.28016173,40,94,-1,-1,-1,-1,4423,5167,23.51790189743042,10.200750866603174,20
60,0.05,1,34251755.97498168,40,95,-1,-1,-1,-1,3010,3754,18.915538787841797,10.10494178029321,20
50,0.05,1,34517272.49459034,40,96,-1,-1,-1,-1,2551,3295,14.494483470916748,10.027211740274199,20
100,0.1,1,34725554.028422646,40,97,-1,-1,-1,-1,37742,38486,17.971389293670654,9.967069199722761,20
90,0.1,1,34875779.41736412,40,98,-1,-1,-1,-1,10470,11214,17.757256031036377,9.924136629550881,20
80,0.1,1,34967356.3912068,40,99,-1,-1,-1,-1,8997,9741,19.16075587272644,9.898146034483645,20
70,0.1,1,34999923.90370063,40,100,-1,-1,-1,-1,5725,6469,19.02442455291748,9.888935786040514,20
60,0.1,1,34973353.55599416,40,101,-1,-1,-1,-1,3510,4254,18.34641456604004,9.896448719047106,20
50,0.1,1,34887750.1028527,40,102,-1,-1,-1,-1,2577,3321,17.123191356658936,9.920731459599027,20
100,0.15,1,34743451.03965804,40,103,-1,-1,-1,-1,37246,37990,17.992680072784424,9.961934973153047,20
90,0.15,1,34541025.27181802,40,104,-1,-1,-1,-1,13409,14153,18.373128175735474,10.020316341981669,20
80,0.15,1,34281270.87183197,40,105,-1,-1,-1,-1,4797,5541,18.340657949447632,10.096241801945308,20
70,0.15,1,33965211.93285472,40,106,-1,-1,-1,-1,3363,4107,15.568962097167969,10.190191089760406,20
60,0.15,1,33594094.53116427,40,107,-1,-1,-1,-1,2955,3699,14.72109079360962,10.302763174013272,20
50,0.15,1,33169381.813451238,40,108,-1,-1,-1,-1,2362,3106,14.576425552368164,10.434683466414215,20
100,0.2,1,32692748.228298604,40,109,-1,-1,-1,-1,27727,28471,15.076473951339722,10.586812634503694,20
90,0.2,1,32166072.924594484,40,110,-1,-1,-1,-1,6446,7190,15.045818090438843,10.760157163461487,20
80,0.2,1,31591432.34290494,40,111,-1,-1,-1,-1,3054,3798,13.948330879211426,10.955881843000151,20
70,0.2,1,30971092.029015634,40,112,-1,-1,-1,-1,3025,3769,13.61302375793457,11.175324385583203,20
60,0.2,1,30307497.70191788,40,113,-1,-1,-1,-1,2458,3202,13.48863959312439,11.42001241422507,20
50,0.2,1,29603265.611453842,40,114,-1,-1,-1,-1,2128,2872,13.235423564910889,11.691683091411553,20
100,0.25,1,28861172.22363639,40,115,-1,-1,-1,-1,10370,11114,13.21909785270691,11.992305694241523,20
90,0.25,1,28084143.274309665,40,116,-1,-1,-1,-1,2957,3701,12.955386638641357,12.324107473009883,20
80,0.25,1,27275242.234306708,40,117,-1,-1,-1,-1,1871,2615,12.674219608306885,12.689603158305282,20
70,0.25,1,26437658.231580887,40,118,-1,-1,-1,-1,1656,2400,12.39051103591919,13.091628500838803,20
60,0.25,1,25574693.477928545,40,119,-1,-1,-1,-1,1626,2370,12.146075963973999,13.533378231833016,20
50,0.25,1,24689750.2498737,40,120,-1,-1,-1,-1,1613,2357,11.777516603469849,14.018448809613638,20
100,0.35,1,23786317.475043014,40,121,-1,-1,-1,-1,1482,2226,11.559746265411377,14.55088625480368,20
90,0.35,1,22867956.97691516,40,122,-1,-1,-1,-1,1606,2350,11.509425640106201,15.13523924981119,20
80,0.35,1,21938289.432174925,40,123,-1,-1,-1,-1,1406,2150,11.299939155578613,15.776617455524518,20
70,0.35,1,21000980.096036043,40,124,-1,-1,-1,-1,1404,2148,11.085234880447388,16.48075463227209,20
60,0.35,1,20059724.35181118,40,125,-1,-1,-1,-1,1442,2186,10.779846906661987,17.254075576006095,20
50,0.35,1,19118233.141700584,40,126,-1,-1,-1,-1,1402,2146,10.322751998901367,18.10376499934308,20
100,0,1,18180218.336239126,40,127,-1,-1,-1,-1,48498,49242,34.64531898498535,19.03783516780354,20
90,0,1,17249378.10008329,40,128,-1,-1,-1,-1,12171,12915,28.227055072784424,20.065187161636203,20
80,0,1,16329382.31183438,40,129,-1,-1,-1,-1,5235,5979,25.59274911880493,21.195657826515735,20
70,0,1,15423858.09538041,40,130,-1,-1,-1,-1,3729,4473,22.83604860305786,22.440040478825704,20
60,0,1,14536375.519800749,40,131,-1,-1,-1,-1,3384,4128,20.873279571533203,23.81006183615324,20
50,0,1,13670433.524211444,40,132,-1,-1,-1,-1,3118,3862,19.95848298072815,25.31828997134638,20
100,0.05,1,12829446.123043844,40,133,-1,-1,-1,-1,48229,48973,31.26533031463623,26.97793783773132,20
90,0.05,1,12016728.946142506,40,134,-1,-1,-1,-1,12394,13138,28.488924503326416,28.802513691640314,20
80,0.05,1,11235486.166748429,40,135,-1,-1,-1,-1,5112,5856,25.828824043273926,30.805253538945472,20
70,0.05,1,10488797.868905209,40,136,-1,-1,-1,-1,4643,5387,23.306474685668945,32.99825245236861,20
60,0.05,1,9779607.904091978,40,137,-1,-1,-1,-1,3618,4362,20.89768409729004,35.39119394093294,20
50,0.05,1,9110712.28495945,40,138,-1,-1,-1,-1,3147,3891,19.865635633468628,37.98956537913989,20
100,0.1,1,8484748.161926962,40,139,-1,-1,-1,-1,47451,48195,24.34206247329712,40.79225374691555,20
90,0.1,1,7904183.426100925,40,140,-1,-1,-1,-1,19816,20560,22.5638747215271,43.78845749670747,20
80,0.1,1,7371306.979505418,40,141,-1,-1,-1,-1,7858,8602,21.043968200683594,46.95395280135553,20
70,0.1,1,6888219.710985273,40,142,-1,-1,-1,-1,5523,6267,19.92404818534851,50.246945440492205,20
60,0.1,1,6456826.213359369,40,143,-1,-1,-1,-1,4058,4802,18.985430002212524,53.604044551157926,20
50,0.1,1,6078827.274479518,40,144,-1,-1,-1,-1,3117,3861,17.76156783103943,56.93729799710995,20
100,0.15,1,5755713.171799606,40,145,-1,-1,-1,-1,41210,41954,19.264636039733887,60.13364281177048,20
90,0.15,1,5488757.796891045,40,146,-1,-1,-1,-1,6383,7127,13.432008028030396,63.058348137723534,20
80,0.15,1,5279013.633069256,40,147,-1,-1,-1,-1,5568,6312,13.96217942237854,65.56376324392403,20
70,0.15,1,5127307.60593183,40,148,-1,-1,-1,-1,3903,4647,13.380967378616333,67.50365427648222,20
60,0.15,1,5034237.82316797,40,149,-1,-1,-1,-1,2457,3201,12.809303998947144,68.75161884628584,20
50,0.15,1,5000171.216492629,40,150,-1,-1,-1,-1,2357,3101,12.383553981781006,69.22002967785977,20
100,0.2,1,5025242.095002033,40,151,-1,-1,-1,-1,28724,29468,12.600034475326538,68.87469169778575,20
90,0.2,1,5109351.615654184,40,152,-1,-1,-1,-1,5820,6564,12.31948733329773,67.7408849568254,20
80,0.2,1,5252168.1729619,40,153,-1,-1,-1,-1,2921,3665,11.704671382904053,65.89887996766373,20
70,0.2,1,5453128.706362028,40,154,-1,-1,-1,-1,2228,2972,11.334728002548218,63.47035227615293,20
60,0.2,1,5711440.920106519,40,155,-1,-1,-1,-1,2020,2764,10.774248838424683,60.59976892723333,20
50,0.2,1,6026086.406923287,40,156,-1,-1,-1,-1,2023,2767,10.29356598854065,57.435618513925846,20
100,0.25,1,6395824.66313166,40,157,-1,-1,-1,-1,6734,7478,10.03825068473816,54.115304629149925,20
90,0.25,1,6819197.979382819,40,158,-1,-1,-1,-1,2786,3530,9.868509769439697,50.75552888278591,20
80,0.25,1,7294537.187742973,40,159,-1,-1,-1,-1,2154,2898,9.493876695632935,47.44810960475639,20
70,0.25,1,7819968.242461504,40,160,-1,-1,-1,-1,1810,2554,9.225924015045166,44.26002629021595,20
60,0.25,1,8393419.608478714,40,161,-1,-1,-1,-1,1749,2493,8.8289475440979,41.23611306771447,20
50,0.25,1,9012630.428544084,40,162,-1,-1,-1,-1,1774,2518,8.4153151512146,38.40299485750816,20
100,0.35,1,9675159.43674542,40,163,-1,-1,-1,-1,2462,3206,8.149983882904053,35.77326061268784,20
90,0.35,1,10378394.583307197,40,164,-1,-1,-1,-1,1746,2490,7.931920886039734,33.349281261351635,20
80,0.35,1,11119563.332711764,40,165,-1,-1,-1,-1,1574,2318,7.727631330490112,31.12640214762755,20
70,0.35,1,11895743.594542589,40,166,-1,-1,-1,-1,1531,2275,7.568944692611694,29.095448909876115,20
60,0.35,1,12703875.24395448,40,167,-1,-1,-1,-1,1430,2174,6.982822418212891,27.24460004160602,20
50,0.35,1,13540772.1863503,40,168,-1,-1,-1,-1,1439,2183,6.614171862602234,25.560728386590554,20
100,0,1,14403134.918699332,40,169,-1,-1,-1,-1,45745,46489,30.958359241485596,24.03032408942091,20
90,0,1,15287563.537973022,40,170,-1,-1,-1,-1,12394,13138,24.86483335494995,22.640102141867597,20
80,0,1,16190571.14541247,40,171,-1,-1,-1,-1,4125,4869,19.458484649658203,21.37738050692976,20
70,0,1,17108597.593780193,40,172,-1,-1,-1,-1,3098,3842,16.580840349197388,20.230296381851222,20
60,0,1,18038023.523397237,40,173,-1,-1,-1,-1,2872,3616,14.82907772064209,19.187911555335088,20
50,0,1,18975184.631628178,40,174,-1,-1,-1,-1,3140,3884,14.021767377853394,18.240244125113506,20
100,0.05,1,19916386.119555347,40,175,-1,-1,-1,-1,47737,48481,25.5952787399292,17.378253159099092,20
90,0.05,1,20857917.258886393,40,176,-1,-1,-1,-1,14253,14997,22.883875370025635,16.593794850372273,20
80,0.05,1,21796066.021663696,40,177,-1,-1,-1,-1,5414,6158,19.42535400390625,15.879562837440021,20
70,0.05,1,22727133.715098146,40,178,-1,-1,-1,-1,5484,6228,17.107081413269043,15.229021148851253,20
60,0.05,1,23647449.56382818,40,179,-1,-1,-1,-1,3747,4491,15.550717115402222,14.636335265914802,20
50,0.05,1,24553385.182113152,40,180,-1,-1,-1,-1,2938,3682,14.191821813583374,14.096304743027387,20
100,0.1,1,25441368.878903966,40,181,-1,-1,-1,-1,42249,42993,18.702951669692993,13.604299424587833,20
90,0.1,1,26307899.73939207,40,182,-1,-1,-1,-1,13508,14252,19.631617069244385,13.15620035915486,20
80,0.1,1,27149561.427520353,40,183,-1,-1,-1,-1,6619,7363,18.35338830947876,12.748345895899481,20
70,0.1,1,27963035.65503824,40,184,-1,-1,-1,-1,4852,5596,16.590737104415894,12.377483055479322,20
60,0.1,1,28745115.26399934,40,185,-1,-1,-1,-1,3964,4708,15.271875858306885,12.040724026369586,20
50,0.1,1,29492716.87112271,40,186,-1,-1,-1,-1,3239,3983,13.913264274597168,11.735507498764537,20
100,0.15,1,30202893.024167128,40,187,-1,-1,-1,-1,40122,40866,15.035510063171387,11.459564476921308,20
90,0.15,1,30872843.82239139,40,188,-1,-1,-1,-1,9894,10638,14.943797588348389,11.210888183516564,20
80,0.15,1,31499927.95528613,40,189,-1,-1,-1,-1,4967,5711,14.314343929290771,10.987707670039846,20
70,0.15,1,32081673.116056807,40,190,-1,-1,-1,-1,4154,4898,13.427029848098755,10.788464764537848,20
60,0.15,1,32615785.74880199,40,191,-1,-1,-1,-1,4214,4958,12.37224817276001,10.611794014887806,20
50,0.15,1,33100160.090958565,40,192,-1,-1,-1,-1,3021,3765,11.614947319030762,10.456505317463458,20
100,0.2,1,33532886.475363195,40,193,-1,-1,-1,-1,33810,34554,11.805150508880615,10.321568954533348,20
90,0.2,1,33912258.859199256,40,194,-1,-1,-1,-1,7945,8689,11.700040102005005,10.206102797133827,20
80,0.2,1,34236781.5501457,40,195,-1,-1,-1,-1,4072,4816,11.304043531417847,10.109361462410215,20
70,0.2,1,34505175.10320986,40,196,-1,-1,-1,-1,3200,3944,10.86948275566101,10.030727244963401,20
60,0.2,1,34716381.36499564,40,197,-1,-1,-1,-1,2554,3298,10.414080619812012,9.969702670364802,20
50,0.2,1,34869567.645519875,40,198,-1,-1,-1,-1,2369,3113,9.922137260437012,9.92590454572124,20
100,0.25,1,34964130.001129225,40,199,-1,-1,-1,-1,10234,10978,9.637656211853027,9.899059407135876,20
90,0.25,1,34999695.6155746,40,200,-1,-1,-1,-1,3351,4095,9.410308003425598,9.889000287362007,20
80,0.25,1,34976124.26985567,40,201,-1,-1,-1,-1,2082,2826,9.08797025680542,9.895664749175715,20
70,0.25,1,34893508.8950404,40,202,-1,-1,-1,-1,2105,2849,8.80687952041626,9.91909415132494,20
60,0.25,1,34752175.205880255,40,203,-1,-1,-1,-1,1797,2541,8.478879928588867,9.959434134685072,20
50,0.25,1,34552680.41666543,40,204,-1,-1,-1,-1,1796,2540,8.05861234664917,10.016936336813494,20
100,0.35,1,34295811.044383034,40,205,-1,-1,-1,-1,1881,2625,7.820266485214233,10.091961363797115,20
90,0.35,1,33982579.807839155,40,206,-1,-1,-1,-1,1585,2329,7.576683759689331,10.184983069477212,20
80,0.35,1,33614221.63497056,40,207,-1,-1,-1,-1,1469,2213,7.354253530502319,10.296594214156139,20
70,0.35,1,33192188.794086717,40,208,-1,-1,-1,-1,1452,2196,7.141693830490112,10.427513598068614,20
60,0.35,1,32718145.168238293,40,209,-1,-1,-1,-1,1409,2153,6.814136505126953,10.578594789535751,20
100,0.02,1,32193959.695284836,40,210,-1,-1,-1,-1,51588,52332,29.32565450668335,10.750836594067426,20
100,0.01,1,31621698.999525104,40,211,-1,-1,-1,-1,46187,46931,40.91219425201416,10.945395438910412,20
100,0.02,1,31003619.243939705,40,212,-1,-1,-1,-1,42813,43557,38.82515907287598,11.16359987770314,20
100,0.04,1,30342157.235169377,40,213,-1,-1,-1,-1,32335,33079,34.64039325714111,11.406967451833781,20
100,0.05,1,29639920.816297382,40,214,-1,-1,-1,-1,44899,45643,34.39512491226196,11.67722417833491,20
100,0.06,1,28899678.58531356,40,215,-1,-1,-1,-1,43697,44441,32.36900091171265,11.97632696772931,20
100,0.07,1,28124348.9797947,40,216,-1,-1,-1,-1,40147,40891,30.951368808746338,12.306489307491395,20
100,0.08,1,27316988.77083616,40,217,-1,-1,-1,-1,41278,42022,29.666752815246582,12.67021057494858,20
100,0.09,1,26480781.011596978,40,218,-1,-1,-1,-1,45128,45872,28.30550193786621,13.07030936317263,20
100,0.1,1,25619022.487973116,40,219,-1,-1,-1,-1,37193,37937,27.139370441436768,13.509961208023556,20
100,0.12,1,24735110.720873456,40,220,-1,-1,-1,-1,42254,42998,25.476598739624023,13.992741083949268,20
83,0.0,1,23832530.57134462,40,221,-1,-1,-1,-1,11687,12431,23.102927207946777,14.522670975450364,20
100,0.13,1,22914840.501352366,40,222,-1,-1,-1,-1,45484,46228,23.281733989715576,15.104272708316406,20
100,0.13,1,21985658.54438912,40,223,-1,-1,-1,-1,46452,47196,22.860257625579834,15.742626007822267,20
81,0.0,1,21048648.041217387,40,224,-1,-1,-1,-1,7622,8366,21.652202606201172,16.443431393894976,20
80,0.0,1,20107503.19698775,40,225,-1,-1,-1,-1,7566,8310,21.02159023284912,17.213076959841047,20
100,0.14,1,19165934.51667232,40,226,-1,-1,-1,-1,46061,46805,21.794912815093994,18.05870721821153,20
80,0.0,1,18227654.176235624,40,227,-1,-1,-1,-1,8359,9103,21.42967462539673,18.98829090422644,20
82,0.02,1,17296361.387217592,40,228,-1,-1,-1,-1,9861,10605,22.16608762741089,20.010682724043026,20
82,0.01,1,16375727.812428923,40,229,-1,-1,-1,-1,10258,11002,21.93800449371338,21.135671279129735,20
82,0.01,1,15469383.090259343,40,230,-1,-1,-1,-1,8890,9634,21.075689792633057,22.374001469905895,20
82,0.01,1,14580900.524667937,40,231,-1,-1,-1,-1,8439,9183,20.861632823944092,23.737354178807298,20
82,0.01,1,13713782.99727549,40,232,-1,-1,-1,-1,11921,12665,21.71254873275757,25.23825847825956,20
82,0.01,1,12871449.157099199,40,233,-1,-1,-1,-1,10771,11515,21.11283779144287,26.88990150025984,20
82,0.01,1,12057219.942378677,40,234,-1,-1,-1,-1,9499,10243,20.847504138946533,28.705788038541673,20
100,0.14,1,11274305.487630574,40,235,-1,-1,-1,-1,46384,47128,21.564512252807617,30.699185894841264,20
82,0.02,1,10525792.467552152,40,236,-1,-1,-1,-1,10159,10903,20.647308826446533,32.88227476144519,20
100,0.14,1,9814631.92767024,40,237,-1,-1,-1,-1,44650,45394,21.32643699645996,35.264898627956875,20
100,0.15,1,9143627.649714544,40,238,-1,-1,-1,-1,46801,47545,20.723237991333008,37.852809985192835,20
78,0.02,1,8515425.097584592,40,239,-1,-1,-1,-1,7274,8018,20.488450527191162,40.64529909354437,20
100,0.19,1,7932500.987492058,40,240,-1,-1,-1,-1,36603,37347,19.563040733337402,43.63214080221965,20
100,0.19,1,7397153.523397848,40,241,-1,-1,-1,-1,33883,34627,18.84958028793335,46.789890044220016,20
100,0.2,1,6911493.336242147,40,242,-1,-1,-1,-1,26775,27519,18.43647003173828,50.0777448753477,20
100,0.23,1,6477435.162688689,40,243,-1,-1,-1,-1,13573,14317,17.345937490463257,53.43349509597159,20
65,0.0,1,6096690.296191512,40,244,-1,-1,-1,-1,4672,5416,17.750539779663086,56.77047433690534,20
100,0.24,1,5770759.840144914,40,245,-1,-1,-1,-1,18599,19343,16.795685291290283,59.97685046468829,20
100,0.24,1,5500928.789717466,40,246,-1,-1,-1,-1,13925,14669,15.972555875778198,62.91882938876886,20
100,0.25,1,5288260.965701865,40,247,-1,-1,-1,-1,13183,13927,15.416184663772583,65.44911498218082,20
61,0.0,1,5133594.820354709,40,248,-1,-1,-1,-1,4253,4997,15.918605327606201,67.42098122502101,20
