time,signal,rx bitrate, tx bitrate,mcs_number_rx,mcs_number_tx,bandwidth_tx,bandwidth_rx,connections,bitrate1 5G,bitrate2 5G
95.826908799,-41dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4,173.6,173.6
97.272659629,-36dBm,115.6_MBit/s_MCS_13_short_GI___,104.0_MBit/s_MCS_13_____,13,13,104,115.6,4,141.4,141.4
97.313891315,-35dBm,115.6_MBit/s_MCS_13_short_GI___,104.0_MBit/s_MCS_13_____,13,13,104,115.6,4,141.4,141.4
97.354204957,-37dBm,115.6_MBit/s_MCS_13_short_GI___,104.0_MBit/s_MCS_13_____,13,13,104,115.6,4,141.4,141.4
98.025519389,-37dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4,141.4,156.6
98.076636393,-36dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4,141.4,156.6
98.340968119,-35dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4,141.4,156.6
98.5404546,-34dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4,141.4,156.6
98.672969326,-39dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4,141.4,156.6
98.692444798,-38dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4,141.4,156.6
98.794021992,-38dBm,130.0_MBit/s_MCS_14_short_GI___,117.0_MBit/s_MCS_14_____,14,14,117,130,4,156.6,156.6
100.403623376,-39dBm,115.6_MBit/s_MCS_13_short_GI___,117.0_MBit/s_MCS_14_____,13,14,117,115.6,4,156.6,141.4
103.110168903,-40dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4,156.6,173.6
103.356994295,-42dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4,156.6,173.6
103.373140169,-43dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4,156.6,173.6
103.388314422,-46dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4,156.6,173.6
103.473410788,-38dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4,156.6,173.6
103.560513684,-40dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4,173.6,173.6
103.669216909,-43dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4,173.6,173.6
103.675151106,-42dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4,173.6,173.6
104.084078794,-44dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4,173.6,173.6
104.188413546,-39dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4,173.6,156.6
104.853239952,-38dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4,173.6,156.6
104.99473378,-37dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4,173.6,141.4
105.049925288,-38dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4,173.6,141.4
105.520394973,-37dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4,156.6,173.6
106.377490258,-37dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4,173.6,121.6
109.761739954,-38dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4,173.6,121.6
109.778632523,-39dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4,173.6,121.6
109.827098556,-40dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4,173.6,121.6
109.890094546,-40dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4,173.6,141.4
109.917869666,-39dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4,173.6,141.4
115.230931456,-40dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4,173.6,156.6
122.570920411,-45dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4,173.6,173.6
122.608772263,-46dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4,173.6,173.6
126.02606855,-39dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,4,173.6,173.6
127.834307256,-40dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,4,173.6,173.6
127.922103218,-43dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,4,173.6,173.6
127.976827776,-42dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,4,173.6,156.6
127.983453119,-43dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,4,173.6,156.6
127.98754704,-41dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,4,173.6,141.4
128.011982891,-37dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,4,173.6,141.4
128.018324087,-38dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,4,173.6,141.4
128.056889154,-39dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,4,173.6,121.6
128.060735148,-39dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,4,173.6,141.4
128.146517428,-38dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,4,173.6,156.6
128.336957962,-38dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,4,173.6,121.6
140.735394096,-45dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4,173.6,173.6
141.589522256,-41dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4,173.6,156.6
141.599672263,-42dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4,173.6,156.6
146.802366975,-46dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4,173.6,173.6
146.810045865,-44dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4,173.6,156.6
146.818365284,-45dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4,173.6,156.6
