pruning_thresh,target_sparsity,quality,technique,bandwidth,mAP_drop,frame_id,sparsity,decomposability,regularity,pictoriality,datasize_est,datasize_real,reconstruct_snr,target_cmp,target_snr
0.058000000000000045,0.51,60,1,5179943.774743153,40,47,0.5131402551775148,-1,-1,-1,3955,4699,14.348570108413696,89.09028490170229,20
0.07900000000000006,0.65,61,1,5080780.861615106,40,48,0.6558801775147929,-1,-1,-1,5254,5998,13.814595937728882,90.8290830161819,20
0.10800000000000008,0.79,61,1,5020724.906526841,40,49,0.7941591161242604,-1,-1,-1,5373,6117,13.50265383720398,91.91554511715002,20
0.1530000000000001,0.92,60,1,5000012.682724604,40,50,0.9209388868343196,-1,-1,-1,3196,3940,12.688790559768677,92.29629921962433,20
0.17900000000000013,0.96,61,1,5018725.84906237,40,51,0.9602440828402367,-1,-1,-1,3308,4052,12.143312692642212,91.95215689115271,20
0.1450000000000001,0.9,61,1,5076790.628058208,40,52,0.9014423076923077,-1,-1,-1,3394,4138,11.93993330001831,90.90047245914816,20
0.09500000000000007,0.71,62,1,5173978.09676525,40,53,0.7132604474852071,-1,-1,-1,6155,6899,12.78702974319458,89.19300739892653,20
0.06900000000000005,0.57,64,1,5309905.089310488,40,54,0.571930473372781,-1,-1,-1,5185,5929,12.856429815292358,86.90977689896752,20
0.06800000000000005,0.57,62,1,5484035.70754309,40,55,0.575755824704142,-1,-1,-1,5612,6356,12.987022399902344,84.15019363056192,20
0.07700000000000005,0.63,62,1,5695683.433836451,40,56,0.6339219674556213,-1,-1,-1,6008,6752,13.174933195114136,81.023229613698,20
0.07700000000000005,0.63,60,1,5944013.837714149,40,57,0.6310327292899408,-1,-1,-1,4974,5718,12.896289825439453,77.6382221283886,20
0.10200000000000008,0.76,62,1,6228047.865628833,40,58,0.7633136094674556,-1,-1,-1,8056,8800,13.433014154434204,74.09748232885036,20
0.10100000000000008,0.75,60,1,6546665.7009239085,40,59,0.7517219859467456,-1,-1,-1,6198,6942,13.336989879608154,70.49125276116347,20
0.09200000000000007,0.7,62,1,6898611.178760007,40,60,0.7026396079881657,-1,-1,-1,6745,7489,13.41036081314087,66.89501041709906,20
0.09600000000000007,0.74,62,1,7282496.738600158,40,61,0.7407544378698225,-1,-1,-1,5549,6293,12.79609203338623,63.3687433350465,20
0.10900000000000008,0.79,62,1,7696808.894728268,40,62,0.7932461168639053,-1,-1,-1,6805,7549,12.784911394119263,59.9576620620979,20
0.03300000000000002,0.28,60,1,8139914.203233173,40,63,0.28657775517751477,-1,-1,-1,7573,8317,13.692197799682617,56.69379985397952,20
0.036000000000000025,0.33,60,1,8610065.70193316,40,64,0.33838757396449703,-1,-1,-1,7293,8037,14.017081260681152,53.598042412504824,20
0.03000000000000002,0.28,60,1,9105409.79785125,40,65,0.28359606139053256,-1,-1,-1,6923,7667,14.23280954360962,50.682251201430844,20
0.03900000000000003,0.36,60,1,9623993.575087097,40,66,0.3653383875739645,-1,-1,-1,5454,6198,14.025654792785645,47.95126504045803,20
0.023000000000000013,0.21,60,1,10163772.494273901,40,67,0.21439302884615385,-1,-1,-1,4086,4830,13.62830638885498,45.40466317272039,20
0.004,0.03,60,1,10722618.453264814,40,68,0.0382188424556213,-1,-1,-1,4855,5599,13.607258796691895,43.03824375343271,20
0.002,0.01,74,1,11298328.177269334,40,69,0.020097540680473373,-1,-1,-1,12040,12784,16.273735761642456,40.845217046811015,20
0.001,0.0,61,1,11888631.905361177,40,70,0.009615384615384616,-1,-1,-1,4021,4765,15.594099760055542,38.81713811482052,20
0.001,0.0,60,1,12491202.339110576,40,71,0.009603827662721894,-1,-1,-1,4307,5051,15.22689938545227,36.94461542919223,20
0.002,0.01,87,1,13103663.818060804,40,72,0.019427237426035502,-1,-1,-1,21091,21835,21.752076148986816,35.21783472730766,20
0.001,0.01,94,1,13723601.685874086,40,73,0.01019323224852071,-1,-1,-1,28366,29110,27.150793075561523,33.62693535048295,20
0.001,0.0,68,1,14348571.810220476,40,74,0.010898206360946745,-1,-1,-1,3678,4422,21.6485333442688,32.16227181146718,20
0.001,0.0,61,1,14976110.218877185,40,75,0.01037814349112426,-1,-1,-1,3563,4307,19.525529146194458,30.81458802867076,20
0.001,0.0,66,1,15603742.81404746,40,76,0.011094674556213017,-1,-1,-1,5711,6455,18.640575408935547,29.575126440254532,20
0.001,0.0,67,1,16228995.126600085,40,77,0.011152459319526627,-1,-1,-1,5807,6551,18.427497148513794,28.435689521544983,20
0.001,0.0,85,1,16849402.071772825,40,78,0.011880547337278106,-1,-1,-1,14016,14760,20.70521116256714,27.388667247710316,20
0.001,0.0,93,1,17462517.667877614,40,79,0.009881194526627219,-1,-1,-1,22195,22939,24.72259759902954,26.427040787799243,20
0.001,0.0,92,1,18065924.679690998,40,80,0.010355029585798817,-1,-1,-1,17482,18226,25.06281852722168,25.544370124904116,20
0.001,0.0,90,1,18657244.148510408,40,81,0.010424371301775148,-1,-1,-1,9306,10050,23.031599521636963,24.73477127668458,20
0.001,0.0,93,1,19234144.771303564,40,82,0.009927422337278106,-1,-1,-1,22587,23331,25.66329002380371,23.992887240569026,20
0.001,0.0,95,1,19794352.091973286,40,83,0.01030880177514793,-1,-1,-1,24906,25650,27.463107109069824,23.313855615097417,20
0.001,0.0,94,1,20335657.468500733,40,84,0.011256471893491124,-1,-1,-1,19389,20133,26.308300495147705,22.693274971880708,20
0.001,0.0,93,1,20855926.780613814,40,85,0.010828864644970414,-1,-1,-1,18541,19285,25.845754146575928,22.1271714041319,20
0.001,0.0,87,1,21353108.843650274,40,86,0.010227903106508876,-1,-1,-1,7540,8284,23.599190711975098,21.61196620340821,20
0.001,0.0,83,1,21825243.495443508,40,87,0.010123890532544378,-1,-1,-1,8621,9365,22.53375768661499,21.144445273337325,20
0.001,0.0,86,1,22270469.324348185,40,88,0.009546042899408283,-1,-1,-1,10696,11440,22.21848964691162,20.721730644541477,20
0.001,0.0,86,1,22687031.00793758,40,89,0.009650055473372781,-1,-1,-1,11927,12671,22.963850498199463,20.341254283348327,20
0.001,0.0,93,1,23073286.233439505,40,90,0.009603827662721894,-1,-1,-1,22400,23144,25.741467475891113,20.000734268959576,20
0.001,0.0,95,1,23427712.172626697,40,91,0.011210244082840236,-1,-1,-1,31338,32082,29.143412113189697,19.69815333508622,20
0.001,0.0,94,1,23748911.485634133,40,92,0.01147605399408284,-1,-1,-1,16869,17613,27.240307331085205,19.43173972187401,20
0.001,0.0,93,1,24035617.830032934,40,93,0.012747318786982249,-1,-1,-1,23850,24594,27.022624015808105,19.19995025424459,20
0.001,0.0,93,1,24286700.853441153,40,94,0.01067862426035503,-1,-1,-1,16426,17170,25.832390785217285,19.001455547688344,20
0.001,0.0,85,1,24501170.649987787,40,95,0.009615384615384616,-1,-1,-1,8715,9459,24.38798427581787,18.835127237763096,20
0.001,0.0,93,1,24678181.663060226,40,96,0.010412814349112426,-1,-1,-1,19340,20084,26.124248504638672,18.70002713196011,20
0.001,0.0,96,1,24817036.01894843,40,97,0.01025101701183432,-1,-1,-1,32891,33635,32.50446081161499,18.59539818994956,20
0.001,0.0,95,1,24917186.278242745,40,98,0.011452940088757397,-1,-1,-1,16980,17724,30.54933786392212,18.520657248913587,20
0.001,0.0,94,1,24978237.594137866,40,99,0.011857433431952663,-1,-1,-1,20142,20886,29.637956619262695,18.475389423590553,20
0.001,0.0,94,1,24999949.269133754,40,100,0.011834319526627219,-1,-1,-1,18047,18791,28.226616382598877,18.459344125007377,20
0.001,0.0,89,1,24982235.703996107,40,101,0.010331915680473373,-1,-1,-1,6474,7218,25.91484785079956,18.472432657132,20
0.001,0.0,94,1,24925166.735235136,40,102,0.01055149778106509,-1,-1,-1,16543,17287,27.004566192626953,18.514727366469238,20
0.001,0.0,97,1,24828967.359772027,40,103,0.011140902366863905,-1,-1,-1,33962,34706,33.4535551071167,18.586462335697554,20
0.001,0.0,97,1,24694016.84787868,40,104,0.01153383875739645,-1,-1,-1,26891,27635,34.08275604248047,18.688035628610578,20
0.001,0.0,97,1,24520847.24788798,40,105,0.0140416974852071,-1,-1,-1,34114,34858,35.05962133407593,18.82001310971891,20
0.001,0.0,97,1,24310141.28856981,40,106,0.017878605769230768,-1,-1,-1,36714,37458,34.402616024017334,18.983133877697675,20
0.001,0.0,84,1,24062729.687442847,40,107,0.013394508136094675,-1,-1,-1,5872,6616,25.495030879974365,19.1783173671893,20
0.001,0.0,75,1,23779587.87563416,40,108,0.01428439349112426,-1,-1,-1,8138,8882,22.88883686065674,19.40667218793672,20
0.001,0.0,82,1,23461832.152199067,40,109,0.011395155325443787,-1,-1,-1,8922,9666,22.96090841293335,19.669506783314535,20
0.001,0.0,83,1,23110715.283062987,40,110,0.011210244082840236,-1,-1,-1,8575,9319,23.057591915130615,19.968342001291095,20
0.001,0.0,91,1,22727621.561936628,40,111,0.010690181213017751,-1,-1,-1,17541,18285,26.302690505981445,20.30492567860865,20
0.001,0.0,95,1,22314061.35267709,40,112,0.010574611686390532,-1,-1,-1,27677,28421,30.61331033706665,20.681249341967103,20
0.001,0.0,94,1,21871665.13461192,40,113,0.011198687130177515,-1,-1,-1,14564,15308,29.543628692626953,21.099567126069893,20
0.001,0.0,93,1,21402177.07430256,40,114,0.011580066568047337,-1,-1,-1,15257,16001,27.806544303894043,21.562416994519943,20
0.001,0.0,93,1,20907448.149090927,40,115,0.010389700443786983,-1,-1,-1,15200,15944,26.747472286224365,22.072644321575527,20
0.001,0.0,93,1,20389428.849539775,40,116,0.010898206360946745,-1,-1,-1,17273,18017,27.850453853607178,22.633427844992486,20
0.001,0.0,91,1,19850161.489537805,40,117,0.010574611686390532,-1,-1,-1,9723,10467,25.267634391784668,23.24830792484459,20
0.001,0.0,84,1,19291772.154387258,40,118,0.010875092455621302,-1,-1,-1,9976,10720,24.02355670928955,23.92121692986707,20
0.001,0.0,88,1,18716462.31861903,40,119,0.010031434911242603,-1,-1,-1,8904,9648,23.799805641174316,24.656511407478234,20
0.001,0.0,89,1,18126500.166582465,40,120,0.010331915680473373,-1,-1,-1,17078,17822,25.628585815429688,25.45900545751484,20
0.001,0.0,92,1,17524211.650028676,40,121,0.012724204881656804,-1,-1,-1,24022,24766,25.9295916557312,26.334004398189947,20
0.001,0.0,90,1,16911971.31794344,40,122,0.011187130177514793,-1,-1,-1,16813,17557,24.89875316619873,27.287337353572614,20
0.001,0.0,89,1,16292192.954783283,40,123,0.010597725591715977,-1,-1,-1,15672,16416,24.799823760986328,28.32538676330729,20
0.001,0.0,75,1,15667320.06402403,40,124,0.01000832100591716,-1,-1,-1,4379,5123,22.784042358398438,29.45511196432011,20
0.001,0.0,67,1,15039816.234540788,40,125,0.00969628328402367,-1,-1,-1,3057,3801,21.54806613922119,30.68406285489147,20
0.001,0.0,73,1,14412155.427800389,40,126,0.009765625,-1,-1,-1,3952,4696,20.879480838775635,32.02037814388871,20
0.001,0.0,74,1,13786812.224159418,40,127,0.009962093195266272,-1,-1,-1,5884,6628,20.90205192565918,33.472760719695906,20
0.001,0.0,89,1,13166252.066722194,40,128,0.009765625,-1,-1,-1,17515,18259,24.899210929870605,35.05042014447436,20
0.001,0.0,93,1,12552921.541222919,40,129,0.01007766272189349,-1,-1,-1,18659,19403,25.588204860687256,36.76296909458007,20
0.001,0.0,91,1,11949238.730253607,40,130,0.009384245562130177,-1,-1,-1,14880,15624,25.049707889556885,38.620256661059464,20
0.001,0.0,89,1,11357583.679867167,40,131,0.009684726331360947,-1,-1,-1,6309,7053,24.176549911499023,40.63211680180762,20
0.006,0.05,60,1,10780289.016140964,40,132,0.05891734467455621,-1,-1,-1,2511,3255,21.619019508361816,42.80800505215623,20
0.003,0.02,61,1,10219630.748695897,40,133,0.029007951183431954,-1,-1,-1,3290,4034,20.408101081848145,45.15649126809747,20
0.002,0.01,82,1,9677819.297428336,40,134,0.020039755917159764,-1,-1,-1,7475,8219,21.866445541381836,47.68457154281599,20
0.002,0.01,91,1,9156990.777832285,40,135,0.020236224112426034,-1,-1,-1,17568,18312,24.28730010986328,50.396760012453846,20
0.002,0.01,89,1,8659198.57927014,40,136,0.020663831360946745,-1,-1,-1,12590,13334,22.699308395385742,53.293923501355216,20
0.002,0.01,85,1,8186405.269394652,40,137,0.019022744082840236,-1,-1,-1,7685,8429,22.454605102539062,56.37183250528119,20
0.03400000000000002,0.33,60,1,7740474.856639634,40,138,0.33475869082840237,-1,-1,-1,3092,3836,19.694045782089233,59.619425838043455,20
0.058000000000000045,0.51,73,1,7323165.441284642,40,139,0.5162837463017751,-1,-1,-1,5906,6650,19.692025184631348,63.016829316054974,20
0.02100000000000001,0.19,65,1,6936122.284067283,40,140,0.19305889423076922,-1,-1,-1,3939,4683,19.254679679870605,66.53323683850296,20
0.02900000000000002,0.27,69,1,6580871.319670279,40,141,0.27408468934911245,-1,-1,-1,4194,4938,18.882135152816772,70.12485797850069,20
0.02100000000000001,0.2,67,1,6258813.140656849,40,142,0.20088295118343194,-1,-1,-1,4423,5167,18.651540279388428,73.73325521877379,20
0.01900000000000001,0.18,67,1,5971217.475572914,40,143,0.18308524408284024,-1,-1,-1,3488,4232,18.32316517829895,77.284518367402,20
0.02100000000000001,0.2,67,1,5719218.182986345,40,144,0.20203864644970415,-1,-1,-1,5769,6513,18.713268041610718,80.68981666751154,20
0.03200000000000002,0.3,66,1,5503808.7811997365,40,145,0.3023992233727811,-1,-1,-1,4512,5256,18.360706567764282,83.84787426536852,20
0.02000000000000001,0.18,70,1,5325838.531260695,40,146,0.1885054548816568,-1,-1,-1,6884,7628,18.967496156692505,86.64976678469216,20
0.01800000000000001,0.17,66,1,5186009.088712838,40,147,0.17350453032544377,-1,-1,-1,3032,3776,18.24244976043701,88.98608906626622,20
0.08400000000000006,0.68,64,1,5084871.737287886,40,148,0.684425850591716,-1,-1,-1,3361,4105,17.41100549697876,90.75600929765187,20
0.046000000000000034,0.4,68,1,5022825.215445314,40,149,0.40660826553254437,-1,-1,-1,3815,4559,17.326984405517578,91.87711036561572,20
0.03900000000000003,0.36,71,1,5000114.144328419,40,150,0.36061159393491127,-1,-1,-1,5399,6143,17.634422779083252,92.29442635627068,20
0.037000000000000026,0.34,67,1,5016828.063334689,40,151,0.3471015162721893,-1,-1,-1,7925,8669,18.46622109413147,91.98694091978088,20
0.04100000000000003,0.37,70,1,5072901.07710279,40,152,0.37543916420118345,-1,-1,-1,3674,4418,17.97910451889038,90.97016867717562,20
0.03900000000000003,0.36,71,1,5168112.115307933,40,153,0.3645987426035503,-1,-1,-1,5817,6561,17.67248272895813,89.29424446883736,20
0.036000000000000025,0.33,72,1,5302085.804241352,40,154,0.3338919193786982,-1,-1,-1,5408,6152,17.721813917160034,87.03794765024514,20
0.07800000000000006,0.64,66,1,5474293.946737679,40,155,0.6448201738165681,-1,-1,-1,6006,6750,17.620978355407715,84.2999428157635,20
0.03400000000000002,0.29,69,1,5684057.604615524,40,156,0.2980884800295858,-1,-1,-1,8902,9646,18.619145154953003,81.1889496496195,20
0.07700000000000005,0.64,60,1,5930549.775421107,40,157,0.6407983542899408,-1,-1,-1,5528,6272,18.159759044647217,77.81448333496171,20
0.10400000000000008,0.77,64,1,6212798.65292188,40,158,0.7713572485207101,-1,-1,-1,4826,5570,17.78072237968445,74.2793533876446,20
0.11700000000000009,0.82,63,1,6529691.458495315,40,159,0.8220113720414202,-1,-1,-1,4304,5048,17.389357089996338,70.6744981137301,20
0.10200000000000008,0.75,63,1,6879978.828307669,40,160,0.7502658099112426,-1,-1,-1,5754,6498,17.44035243988037,67.07617540447895,20
0.04900000000000004,0.4,60,1,7262279.7389858095,40,161,0.40045996671597633,-1,-1,-1,5616,6360,17.717183828353882,63.5451515574796,20
0.04400000000000003,0.39,62,1,7675086.952362723,40,162,0.39396495931952663,-1,-1,-1,4699,5443,17.599555253982544,60.12735354413182,20
0.036000000000000025,0.32,62,1,8116772.95783028,40,163,0.3260563054733728,-1,-1,-1,5985,6729,17.703622579574585,56.85543615230394,20
0.015000000000000006,0.14,61,1,8585596.388871465,40,164,0.14054410133136094,-1,-1,-1,6765,7509,18.10720682144165,53.750799101718115,20
0.010000000000000002,0.09,61,1,9079708.88847451,40,165,0.09722864275147929,-1,-1,-1,10883,11627,19.383238554000854,50.82571174197644,20
0.008,0.07,61,1,9597162.396361725,40,166,0.07626433062130178,-1,-1,-1,5704,6448,18.792104721069336,48.08532434979055,20
0.010000000000000002,0.09,66,1,10135916.829302987,40,167,0.09503282174556213,-1,-1,-1,4014,4758,18.41278910636902,45.52944488775973,20
0.002,0.02,62,1,10693848.124233533,40,168,0.020028198964497042,-1,-1,-1,5731,6475,17.817387580871582,43.154032234747376,20
0.002,0.01,82,1,11268756.612466222,40,169,0.018999630177514795,-1,-1,-1,14139,14883,20.54706573486328,40.952403405016746,20
0.001,0.0,61,1,11858375.691982016,40,170,0.009037536982248521,-1,-1,-1,2881,3625,19.832966327667236,38.91617862796302,20
0.001,0.01,89,1,12460380.763608312,40,171,0.010227903106508876,-1,-1,-1,18234,18978,23.11502456665039,37.03600037765052,20
0.002,0.01,96,1,13072398.395853462,40,172,0.018756934171597635,-1,-1,-1,30685,31429,30.683562755584717,35.30206567243606,20
0.001,0.01,94,1,13692015.682264823,40,173,0.010759522928994084,-1,-1,-1,13832,14576,29.705567359924316,33.70450906395193,20
0.001,0.0,67,1,14316789.754418785,40,174,0.009927422337278106,-1,-1,-1,2474,3218,25.091028213500977,32.233669319913915,20
0.001,0.0,64,1,14944257.413036898,40,175,0.010470599112426036,-1,-1,-1,2326,3070,22.79693841934204,30.88026751092254,20
0.001,0.0,66,1,15571944.839257596,40,176,0.010297244822485207,-1,-1,-1,2635,3379,21.84873342514038,29.6355189689118,20
0.001,0.0,66,1,16197377.347775798,40,177,0.011129345414201183,-1,-1,-1,2478,3222,20.480456352233887,28.491196862190584,20
0.001,0.0,93,1,16818089.14339876,40,178,0.011556952662721894,-1,-1,-1,16158,16902,26.390252113342285,27.43966111321288,20
0.001,0.0,98,1,17431633.04255212,40,179,0.010216346153846154,-1,-1,-1,33971,34715,35.54514169692993,26.473863093615364,20
0.001,0.0,97,1,18035590.121408768,40,180,0.015405417899408283,-1,-1,-1,30562,31306,34.65380907058716,25.587333908130535,20
0.001,0.0,96,1,18627579.252602644,40,181,0.01939256656804734,-1,-1,-1,27524,28268,28.76535654067993,24.774162031933823,20
0.001,0.0,80,1,19205266.492928043,40,182,0.011545395710059171,-1,-1,-1,6520,7264,24.497809410095215,24.02896449453583,20
0.001,0.0,72,1,19766374.285013568,40,183,0.010297244822485207,-1,-1,-1,3641,4385,22.98560857772827,23.346854613420568,20
0.001,0.0,77,1,20308690.436692163,40,184,0.010597725591715977,-1,-1,-1,7304,8048,23.69924306869507,22.723408390375365,20
0.001,0.0,79,1,20830076.842666227,40,185,0.010042991863905325,-1,-1,-1,5859,6603,23.704538345336914,22.154631024759933,20
0.001,0.0,90,1,21328477.91408181,40,186,0.009915865384615384,-1,-1,-1,17031,17775,26.525754928588867,21.636924515929927,20
0.001,0.0,96,1,21801928.682778087,40,187,0.009811852810650888,-1,-1,-1,33144,33888,34.26558256149292,21.16705697836742,20
0.001,0.0,95,1,22248562.548260927,40,188,0.01093287721893491,-1,-1,-1,11278,12022,31.46087646484375,20.742134044194184,20
0.001,0.0,93,1,22666618.63685742,40,189,0.01147605399408284,-1,-1,-1,13285,14029,29.1823148727417,20.359572552928796,20
0.001,0.0,96,1,23054448.74403787,40,190,0.00983496671597633,-1,-1,-1,26724,27468,32.8110671043396,20.017076608088974,20
0.001,0.0,96,1,23410523.832534663,40,191,0.010955991124260355,-1,-1,-1,17541,18285,32.10929870605469,19.712615999874526,20
0.001,0.0,96,1,23733440.060639046,40,192,0.011845876479289941,-1,-1,-1,25378,26122,32.62596130371094,19.444406941748706,20
0.001,0.0,96,1,24021924.316908795,40,193,0.012724204881656804,-1,-1,-1,25099,25843,31.663453578948975,19.21089503815619,20
0.001,0.0,87,1,24274839.239466168,40,194,0.010979105029585799,-1,-1,-1,5096,5840,28.742873668670654,19.01074038489967,20
0.001,0.0,80,1,24491187.700097136,40,195,0.011799648668639053,-1,-1,-1,6282,7026,25.429997444152832,18.842804698476765,20
0.001,0.0,86,1,24670116.735473238,40,196,0.01263174926035503,-1,-1,-1,12980,13724,25.178751945495605,18.706140372781427,20
0.001,0.0,86,1,24810920.909997094,40,197,0.010181675295857989,-1,-1,-1,6338,7082,24.744267463684082,18.59998136871739,20
0.001,0.0,95,1,24913045.09701325,40,198,0.011036889792899409,-1,-1,-1,30065,30809,29.891202449798584,18.52373585282806,20
0.001,0.0,98,1,24976086.66741948,40,199,0.01129114275147929,-1,-1,-1,37004,37748,38.20106744766235,18.476980513871148,20
0.001,0.0,97,1,24999797.077049732,40,200,0.015844582100591715,-1,-1,-1,18991,19735,32.18005180358887,18.459456500561608,20
