pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,sparsity,decomposability,regularity,pictoriality,datasize_est,datasize_real,reconstruct_snr,target_cmp,target_snr
53,0.01,1,5288260.965701865,20,247,-1,-1,-1,-1,2558,3302,13.43651294708252,104.71858397148934,30
72,0.15,1,5133594.820354709,20,248,-1,-1,-1,-1,4848,5592,13.160638809204102,107.87356996003362,30
96,0.32,1,5037540.131761538,20,249,-1,-1,-1,-1,2386,3130,12.725780010223389,109.93047906624881,30
73,0.12,1,5000475.599759901,20,250,-1,-1,-1,-1,7553,8297,13.486621379852295,110.74530591181964,30
75,0.11,1,5022547.352898581,20,251,-1,-1,-1,-1,10059,10803,14.242171049118042,110.25863194309287,30
73,0.11,1,5103668.372319361,20,252,-1,-1,-1,-1,8348,9092,14.516351222991943,108.50610964527367,30
74,0.09,1,5243518.834832689,20,253,-1,-1,-1,-1,9648,10392,15.354297161102295,105.61213136515225,30
74,0.11,1,5441547.373834707,20,254,-1,-1,-1,-1,8138,8882,15.133004188537598,101.76869959137134,30
54,0.0,1,5696973.253094314,20,255,-1,-1,-1,-1,3748,4492,14.622876644134521,97.20586272705678,30
59,0.05,1,6008789.444840187,20,256,-1,-1,-1,-1,4652,5396,14.376616477966309,92.16152522627269,30
72,0.1,1,6375766.600011963,20,257,-1,-1,-1,-1,6092,6836,14.095313549041748,86.85688086495526,30
59,0.03,1,6796457.8950232435,20,258,-1,-1,-1,-1,5257,6001,14.273854494094849,81.48056069110778,30
71,0.08,1,7269204.735926982,20,259,-1,-1,-1,-1,8817,9561,14.999200105667114,76.18153843748921,30
94,0.22,1,7792143.2974953875,20,260,-1,-1,-1,-1,12715,13459,14.725738763809204,71.06891889141721,30
59,0.0,1,8363211.871432645,20,261,-1,-1,-1,-1,6279,7023,15.202279090881348,66.21609119955679,30
70,0.06,1,8980158.994751005,20,262,-1,-1,-1,-1,8179,8923,15.468014478683472,61.666970520643304,30
71,0.07,1,9640552.326262232,20,263,-1,-1,-1,-1,10233,10977,16.151143312454224,57.44268391048788,30
72,0.08,1,10341788.236190181,20,264,-1,-1,-1,-1,7037,7781,15.79078197479248,53.54772185936841,30
96,0.17,1,11081102.07109561,20,265,-1,-1,-1,-1,23073,23817,16.034364700317383,49.97510143368319,30
96,0.2,1,11855579.053644128,20,266,-1,-1,-1,-1,15291,16035,15.341218709945679,46.71043038001431,30
69,0.02,1,12662165.774243947,20,267,-1,-1,-1,-1,5447,6191,15.860726833343506,43.73495102444794,30
68,0.0,1,13497682.22924786,20,268,-1,-1,-1,-1,8452,9196,16.117877960205078,41.027725397181655,30
68,0.0,1,14358834.35825741,20,269,-1,-1,-1,-1,6574,7318,15.884788036346436,38.56714174584341,30
69,0.0,1,15242227.031101085,20,270,-1,-1,-1,-1,3943,4687,15.345243215560913,36.331908642355096,30
73,0.03,1,16144377.433284214,20,271,-1,-1,-1,-1,11537,12281,17.09115982055664,34.301675756062025,30
96,0.17,1,17061728.797138944,20,272,-1,-1,-1,-1,25258,26002,17.2910213470459,32.457390841475714,30
73,0.01,1,17990664.424536616,20,273,-1,-1,-1,-1,5812,6556,17.056314945220947,30.78147571052055,30
96,0.18,1,18927521.945879888,20,274,-1,-1,-1,-1,16000,16744,16.67575240135193,29.25788180742518,30
73,0.02,1,19868607.759155817,20,275,-1,-1,-1,-1,8358,9102,17.6195228099823,27.87206867802845,30
96,0.12,1,20810211.592124403,20,276,-1,-1,-1,-1,28398,29142,19.737263917922974,26.610935575954308,30
73,0.03,1,21748621.130230255,20,277,-1,-1,-1,-1,5417,6161,18.774378299713135,25.462726886637206,30
96,0.18,1,22680136.65256593,20,278,-1,-1,-1,-1,19732,20476,18.236125707626343,24.416925192439166,30
70,0.0,1,23601085.618184738,20,279,-1,-1,-1,-1,6415,7159,18.616691827774048,23.464140970418356,30
69,0.0,1,24507837.145254876,20,280,-1,-1,-1,-1,6233,6977,17.992690801620483,22.596004564491764,30
96,0.12,1,25396816.325970963,20,281,-1,-1,-1,-1,29740,30484,19.976848363876343,21.80506378800328,30
96,0.12,1,26264518.320785142,20,282,-1,-1,-1,-1,23667,24411,20.850439071655273,21.084688979875626,30
96,0.18,1,27107522.17639184,20,283,-1,-1,-1,-1,23398,24142,19.222885370254517,20.428986330675798,30
69,0.0,1,27922504.312986013,20,284,-1,-1,-1,-1,5482,6226,19.02173638343811,19.83271965124031,30
68,0.0,1,28706251.627623394,20,285,-1,-1,-1,-1,4733,5477,18.409759998321533,19.29124036058788,30
68,0.0,1,29455674.16201999,20,286,-1,-1,-1,-1,6581,7325,18.310842514038086,18.800425240785707,30
68,0.0,1,30167817.284848735,20,287,-1,-1,-1,-1,5907,6651,17.8816556930542,18.35662138798905,30
68,0.0,1,30839873.34050338,20,288,-1,-1,-1,-1,4087,4831,17.137634754180908,17.956597742335635,30
96,0.16,1,31469192.718404517,20,289,-1,-1,-1,-1,25098,25842,17.78557777404785,17.59750257832723,30
68,0.0,1,32053294.299205765,20,290,-1,-1,-1,-1,3635,4379,16.878678798675537,17.27682636395105,30
96,0.15,1,32589875.236716077,20,291,-1,-1,-1,-1,22298,23042,17.683088779449463,16.99236943920874,30
75,0.06,1,33076820.036972065,20,292,-1,-1,-1,-1,7467,8211,18.526415824890137,16.742214015162457,30
96,0.14,1,33512208.898666255,20,293,-1,-1,-1,-1,27266,28010,19.26530122756958,16.52470004810813,30
96,0.17,1,33894325.282048106,20,294,-1,-1,-1,-1,14963,15707,18.102515935897827,16.33840459698737,30
96,0.15,1,34221662.67645762,20,295,-1,-1,-1,-1,21189,21933,18.416091203689575,16.182124323870614,30
73,0.04,1,34492930.53980976,20,296,-1,-1,-1,-1,6725,7469,18.194648027420044,16.054860846365596,30
66,0.0,1,34707059.386613704,20,297,-1,-1,-1,-1,3912,4656,17.029860019683838,15.955808696762976,30
66,0.0,1,34863205.00446615,20,298,-1,-1,-1,-1,4647,5391,15.867564678192139,15.884345685632116,30
91,0.16,1,34960751.78239612,20,299,-1,-1,-1,-1,14155,14899,16.346408128738403,15.840025507656442,30
91,0.05,1,34999315.137938164,20,300,-1,-1,-1,-1,19777,20521,20.971155166625977,15.822572465131486,30
91,0.07,1,34978743.03336573,20,301,-1,-1,-1,-1,21202,21946,22.510933876037598,15.831878220202421,30
92,0.11,1,34899116.57510655,20,302,-1,-1,-1,-1,16991,17735,21.396973133087158,15.868000521108014,30
96,0.14,1,34760749.69397702,20,303,-1,-1,-1,-1,22802,23546,21.12809658050537,15.931163880966382,30
91,0.12,1,34564187.90749609,20,304,-1,-1,-1,-1,11144,11888,19.95342493057251,16.021762220540975,30
91,0.15,1,34310206.16915849,20,305,-1,-1,-1,-1,10808,11552,18.923699855804443,16.14036351952304,30
96,0.16,1,33999805.8131464,20,306,-1,-1,-1,-1,20015,20759,18.9609694480896,16.287716554718532,30
96,0.16,1,33634210.60652547,20,307,-1,-1,-1,-1,18862,19606,18.832712173461914,16.464759838679242,30
91,0.15,1,33214861.924489133,20,308,-1,-1,-1,-1,14241,14985,18.533447980880737,16.6726329092972,30
89,0.13,1,32743413.067673676,20,309,-1,-1,-1,-1,12177,12921,18.69163751602173,16.912690160169195,30
85,0.05,1,32221722.74394752,20,310,-1,-1,-1,-1,13789,14533,20.56159019470215,17.186517443547338,30
83,0.03,1,31651847.740373764,20,311,-1,-1,-1,-1,10272,11016,18.4352707862854,17.495951722705357,30
84,0.04,1,31036034.81423655,20,312,-1,-1,-1,-1,14298,15042,19.684865474700928,17.84310409865811,30
84,0.03,1,30376711.83510178,20,313,-1,-1,-1,-1,11556,12300,19.430670738220215,18.230386587138142,30
84,0.04,1,29676478.21283424,20,314,-1,-1,-1,-1,11915,12659,19.572770595550537,18.660543074835147,30
87,0.07,1,28938094.649309956,20,315,-1,-1,-1,-1,16422,17166,20.46978235244751,19.136684937658988,30
87,0.06,1,28164472.25422746,20,316,-1,-1,-1,-1,12819,13563,20.342679023742676,19.662331855583705,30
86,0.06,1,27358661.06792988,20,317,-1,-1,-1,-1,10578,11322,19.669910669326782,20.241458404159477,30
84,0.05,1,26523838.036486164,20,318,-1,-1,-1,-1,8816,9560,19.298999309539795,20.878547035245123,30
84,0.05,1,25663294.486442007,20,319,-1,-1,-1,-1,14773,15517,20.476527214050293,21.578648068452907,30
84,0.05,1,24780423.14861951,20,320,-1,-1,-1,-1,9575,10319,19.696074724197388,22.34744728444439,30
88,0.09,1,23878704.782127082,20,321,-1,-1,-1,-1,16345,17089,20.15995740890503,23.19134161809718,30
88,0.07,1,22961694.45131285,20,322,-1,-1,-1,-1,16279,17023,20.758390426635742,24.117523259192104,30
87,0.08,1,22033007.5097677,20,323,-1,-1,-1,-1,14521,15265,20.31531810760498,25.13407213039336,30
88,0.09,1,21096305.34663405,20,324,-1,-1,-1,-1,13820,14564,19.956252574920654,26.250056154423095,30
84,0.11,1,20155280.951418266,20,325,-1,-1,-1,-1,11585,12329,19.10373330116272,27.47563784076313,30
83,0.09,1,19213644.35421695,20,326,-1,-1,-1,-1,12330,13074,18.749237060546875,28.82218437016392,30
81,0.06,1,18275107.99875991,20,327,-1,-1,-1,-1,11799,12543,19.20041799545288,30.302376327274107,30
82,0.06,1,17343372.10593764,20,328,-1,-1,-1,-1,13560,14304,19.048824310302734,31.93030724459918,30
82,0.08,1,16422110.085517012,20,329,-1,-1,-1,-1,10104,10848,18.592017889022827,33.72156179176932,30
91,0.16,1,15514954.05356232,20,330,-1,-1,-1,-1,14760,15504,18.09355616569519,35.6932542686357,30
81,0.09,1,14625480.512657259,20,331,-1,-1,-1,-1,7339,8083,17.65533685684204,37.86400040126856,30
66,0.0,1,13757196.25138633,20,332,-1,-1,-1,-1,6814,7558,17.53559708595276,40.25378353850226,30
91,0.17,1,12913524.518666402,20,333,-1,-1,-1,-1,14663,15407,17.386330366134644,42.88366039802041,30
91,0.17,1,12097791.527437374,20,334,-1,-1,-1,-1,11296,12040,16.95864200592041,45.775230854660364,30
87,0.15,1,11313213.340920964,20,335,-1,-1,-1,-1,10160,10904,16.74926996231079,48.949770795617205,30
86,0.17,1,10562883.19315012,20,336,-1,-1,-1,-1,6739,7483,15.997978448867798,52.42689802336524,30
88,0.2,1,9849759.293757576,20,337,-1,-1,-1,-1,6068,6812,15.53086519241333,56.22261250089282,30
71,0.08,1,9176653.165104363,20,338,-1,-1,-1,-1,6724,7468,15.949212312698364,60.34653266681481,30
71,0.09,1,8546218.557728898,20,339,-1,-1,-1,-1,8522,9266,16.337761878967285,64.79815561224814,30
95,0.26,1,7960940.987818845,20,340,-1,-1,-1,-1,4976,5720,15.433099269866943,69.56202801243545,30
96,0.28,1,7423127.937954081,20,341,-1,-1,-1,-1,4376,5120,14.542269706726074,74.60186657548427,30
56,0.01,1,6934899.759755209,20,342,-1,-1,-1,-1,4854,5598,14.892480373382568,79.8539588436023,30
72,0.11,1,6498181.314303648,20,343,-1,-1,-1,-1,8865,9609,15.041205883026123,85.2206445488115,30
95,0.28,1,6114694.383292491,20,344,-1,-1,-1,-1,3476,4220,14.356801509857178,90.56531124648204,30
73,0.12,1,5785950.880826103,20,345,-1,-1,-1,-1,6144,6888,14.29836392402649,95.71100954817177,30
73,0.13,1,5513246.892632347,20,346,-1,-1,-1,-1,8419,9163,14.574333429336548,100.44520239789105,30
67,0.11,1,5297657.566187516,20,347,-1,-1,-1,-1,8384,9128,14.981814622879028,104.53284174774055,30
72,0.14,1,5140032.871900143,20,348,-1,-1,-1,-1,6619,7363,14.700363874435425,107.73845494791195,30
96,0.3,1,5040994.252065169,20,349,-1,-1,-1,-1,2041,2785,14.170076847076416,109.85515402504784,30
59,0.07,1,5000932.170800401,20,350,-1,-1,-1,-1,3880,4624,14.134814739227295,110.73519517689587,30
59,0.07,1,5020004.574624527,20,351,-1,-1,-1,-1,5532,6276,14.430525302886963,110.31448114594996,30
72,0.15,1,5098136.26974602,20,352,-1,-1,-1,-1,6938,7682,14.261895418167114,108.62385207047205,30
100,0.34,1,5235019.218517937,20,353,-1,-1,-1,-1,1748,2492,13.620245456695557,105.78360401067984,30
52,0.01,1,5430113.753889982,20,354,-1,-1,-1,-1,3601,4345,13.775995969772339,101.98298324842422,30
52,0.0,1,5682650.707069486,20,355,-1,-1,-1,-1,6793,7537,14.608790874481201,97.45086026685969,30
96,0.29,1,5991634.4400033355,20,356,-1,-1,-1,-1,4444,5188,14.079976081848145,92.42539836921222,30
95,0.14,1,6355846.770724757,20,357,-1,-1,-1,-1,30196,30940,16.190732717514038,87.12909860425295,30
55,0.01,1,6773851.776089385,20,358,-1,-1,-1,-1,6413,7157,16.39853835105896,81.75248267975867,30
95,0.18,1,7244001.45296536,20,359,-1,-1,-1,-1,21875,22619,16.67770266532898,76.44658875286507,30
72,0.1,1,7764442.215558348,20,360,-1,-1,-1,-1,7596,8340,16.876156330108643,71.32247038819352,30
95,0.08,1,8333122.203255031,20,361,-1,-1,-1,-1,34934,35678,22.92043924331665,66.45518768267748,30
95,0.1,1,8947799.370173948,20,362,-1,-1,-1,-1,29316,30060,24.771475791931152,61.8899884865472,30
95,0.04,1,9606050.324529909,20,363,-1,-1,-1,-1,24139,24883,28.26134443283081,57.64900050397147,30
95,0.13,1,10305279.882963004,20,364,-1,-1,-1,-1,18034,18778,24.961040019989014,53.737424532789674,30
72,0.03,1,11042731.30216306,20,365,-1,-1,-1,-1,4318,5062,22.365059852600098,50.148752590903406,30
95,0.15,1,11815497.147451581,20,366,-1,-1,-1,-1,17861,18605,22.392752170562744,46.86888694475641,30
95,0.07,1,12620530.755470697,20,367,-1,-1,-1,-1,19361,20105,24.63503360748291,43.87923223909977,30
95,0.08,1,13454658.245788045,20,368,-1,-1,-1,-1,25217,25961,25.784854888916016,41.15891982417015,30
95,0.14,1,14314591.034059443,20,369,-1,-1,-1,-1,14927,15671,24.028820991516113,38.68634449160054,30
95,0.15,1,15196938.797417901,20,370,-1,-1,-1,-1,18789,19533,22.832679748535156,36.44018097211078,30
95,0.16,1,16098222.840970533,20,371,-1,-1,-1,-1,24471,25215,20.647408962249756,34.40002076444195,30
95,0.18,1,17014889.81270637,20,372,-1,-1,-1,-1,16673,17417,20.202291011810303,32.54674030192362,30
88,0.13,1,17943325.712742858,20,373,-1,-1,-1,-1,12314,13058,20.63671112060547,30.862684480320237,30
86,0.11,1,18879870.14167977,20,374,-1,-1,-1,-1,12049,12793,20.89224338531494,29.331727169958672,30
83,0.1,1,19820830.731884755,20,375,-1,-1,-1,-1,8567,9311,20.72892665863037,27.93925277355624,30
82,0.05,1,20762497.70481528,20,376,-1,-1,-1,-1,7968,8712,20.821075439453125,26.672089643220836,30
81,0.02,1,21701158.496983826,20,377,-1,-1,-1,-1,11490,12234,21.64346694946289,25.518416451221622,30
82,0.03,1,22633112.39690285,20,378,-1,-1,-1,-1,12756,13500,22.47462034225464,24.467655631656736,30
91,0.16,1,23554685.13530275,20,379,-1,-1,-1,-1,10871,11615,21.00450038909912,23.510363089932355,30
83,0.0,1,24462243.37109997,20,380,-1,-1,-1,-1,8542,9286,21.298928260803223,22.638119963038317,30
83,0.0,1,25352209.016004466,20,381,-1,-1,-1,-1,5846,6590,20.98801851272583,21.843429882201097,30
82,0.0,1,26221073.341290057,20,382,-1,-1,-1,-1,9090,9834,21.173791885375977,21.11962362455886,30
83,0.0,1,27065410.81111197,20,383,-1,-1,-1,-1,9929,10673,21.080281734466553,20.46077201136147,30
83,0.0,1,27881892.587832477,20,384,-1,-1,-1,-1,7465,8209,21.017086505889893,19.861607251211726,30
83,0.0,1,28667299.656110097,20,385,-1,-1,-1,-1,9083,9827,20.69171667098999,19.3174525205749,30
83,0.0,1,29418535.51400907,20,386,-1,-1,-1,-1,8833,9577,19.96114730834961,18.824159337785222,30
83,0.0,1,30132638.381094605,20,387,-1,-1,-1,-1,11619,12363,20.921621322631836,18.378052163777475,30
83,0.0,1,30806792.875382416,20,388,-1,-1,-1,-1,10591,11335,20.13598918914795,17.97587961330836,30
82,0.0,1,31438341.11310655,20,389,-1,-1,-1,-1,8751,9495,20.032846927642822,17.614771657564688,30
82,0.0,1,32024793.187542554,20,390,-1,-1,-1,-1,9719,10463,20.306670665740967,17.292202224600675,30
81,0.0,1,32563836.98557478,20,391,-1,-1,-1,-1,6976,7720,19.937806129455566,17.005956645874214,30
82,0.0,1,33053347.30330389,20,392,-1,-1,-1,-1,9910,10654,20.21085262298584,16.754103447327594,30
82,0.0,1,33491394.224756844,20,393,-1,-1,-1,-1,5763,6507,19.994971752166748,16.534970036889245,30
82,0.0,1,33876250.73066547,20,394,-1,-1,-1,-1,11194,11938,20.465543270111084,16.347121893825985,30
82,0.0,1,34206399.5073161,20,395,-1,-1,-1,-1,9746,10490,20.35395622253418,16.189344917215188,30
82,0.0,1,34480538.928625524,20,396,-1,-1,-1,-1,9028,9772,20.441091060638428,16.060630639976917,30
82,0.0,1,34697588.18785924,20,397,-1,-1,-1,-1,6857,7601,19.96102809906006,15.960164061021642,30
82,0.03,1,34856691.55875941,20,398,-1,-1,-1,-1,8943,9687,19.808566570281982,15.88731389112104,30
82,0.0,1,34957221.76928349,20,399,-1,-1,-1,-1,3838,4582,19.33854341506958,15.841625048321186,30
82,0.0,1,34998782.47465171,20,400,-1,-1,-1,-1,7274,8018,19.275853633880615,15.822813276464153,30
82,0.0,1,34981209.8199539,20,401,-1,-1,-1,-1,15561,16305,21.237430572509766,15.830761796126172,30
82,0.0,1,34904573.08615466,20,402,-1,-1,-1,-1,4452,5196,20.34933567047119,15.865519931531935,30
81,0.0,1,34769174.416950084,20,403,-1,-1,-1,-1,9407,10151,20.11427402496338,15.927303690306516,30
81,0.0,1,34575547.62755299,20,404,-1,-1,-1,-1,6584,7328,19.847153425216675,16.016498305834425,30
81,0.0,1,34324456.10010291,20,405,-1,-1,-1,-1,10527,11271,20.52605628967285,16.133662785070022,30
85,0.0,1,34016889.773998424,20,406,-1,-1,-1,-1,16959,17703,22.53896474838257,16.279536538443136,30
86,0.0,1,33654061.24301742,20,407,-1,-1,-1,-1,15151,15895,22.844252586364746,16.455048203577473,30
85,0.0,1,33237400.974612996,20,408,-1,-1,-1,-1,10320,11064,22.808098793029785,16.661326811412877,30
81,0.0,1,32768551.67023228,20,409,-1,-1,-1,-1,7157,7901,22.14665174484253,16.899715482483955,30
81,0.0,1,32249361.788893856,20,410,-1,-1,-1,-1,11425,12169,22.351443767547607,17.17178788296866,30
81,0.01,1,31681878.25955652,20,411,-1,-1,-1,-1,6175,6919,22.043790817260742,17.4793677149794,30
81,0.0,1,31068338.411012184,20,412,-1,-1,-1,-1,7920,8664,21.673853397369385,17.82455156352078,30
81,0.0,1,30411161.15111818,20,413,-1,-1,-1,-1,9377,10121,21.470093727111816,18.20973547337367,30
81,0.0,1,29712937.430146724,20,414,-1,-1,-1,-1,6600,7344,21.37068271636963,18.637645682184758,30
81,0.0,1,28976420.025849458,20,415,-1,-1,-1,-1,17014,17758,23.032503128051758,19.111373989815903,30
81,0.0,1,28204512.69051028,20,416,-1,-1,-1,-1,11653,12397,21.830167770385742,19.63441829598868,30
81,0.05,1,27400258.702773497,20,417,-1,-1,-1,-1,7538,8282,21.285409927368164,20.210728884247565,30
81,0.01,1,26566828.869384408,20,418,-1,-1,-1,-1,12171,12915,20.97628355026245,20.844761063604945,30
81,0.01,1,25707509.024143875,20,419,-1,-1,-1,-1,11008,11752,21.145646572113037,21.541534789695255,30
81,0.02,1,24825687.073364142,20,420,-1,-1,-1,-1,9550,10294,21.22305154800415,22.306701859388138,30
82,0.03,1,23924839.638898816,20,421,-1,-1,-1,-1,7563,8307,20.824577808380127,23.146621183601326,30
82,0.05,1,23008518.351408377,20,422,-1,-1,-1,-1,7640,8384,20.474250316619873,24.068442458664556,30
82,0.03,1,22080335.847899865,20,423,-1,-1,-1,-1,13569,14313,21.664137840270996,25.080198227721784,30
82,0.02,1,21143951.528746706,20,424,-1,-1,-1,-1,5999,6743,21.01497173309326,26.190903779130302,30
81,0.02,1,20203057.130341325,20,425,-1,-1,-1,-1,5523,6267,20.507526397705078,27.41066346678415,30
81,0.02,1,19261362.170262173,20,426,-1,-1,-1,-1,6358,7102,20.563790798187256,28.75078071347341,30
81,0.02,1,18322579.32233733,20,427,-1,-1,-1,-1,5334,6078,20.072035789489746,30.223866970786123,30
82,0.03,1,17390409.77926448,20,428,-1,-1,-1,-1,11402,12146,20.97346067428589,31.843941978888886,30
81,0.02,1,16468528.660496015,20,429,-1,-1,-1,-1,5707,6451,20.72096824645996,33.62651341940347,30
82,0.03,1,15560570.5229185,20,430,-1,-1,-1,-1,13130,13874,21.333084106445312,35.588617987005186,30
66,0.0,1,14670115.031452455,20,431,-1,-1,-1,-1,4255,4999,18.72179388999939,37.748797389298424,30
82,0.05,1,13800672.846065493,20,432,-1,-1,-1,-1,11162,11906,19.82004404067993,40.12697106705778,30
65,0.0,1,12955671.780841567,20,433,-1,-1,-1,-1,3091,3835,19.053771495819092,42.744151701875545,30
93,0.22,1,12138443.28967233,20,434,-1,-1,-1,-1,10738,11482,18.743796348571777,45.62192917037131,30
93,0.17,1,11352209.331853805,20,435,-1,-1,-1,-1,14788,15532,19.036409854888916,48.781623366133644,30
92,0.19,1,10600069.669370122,20,436,-1,-1,-1,-1,10547,11291,18.79457116127014,52.24297738345966,30
93,0.19,1,9884989.64594568,20,437,-1,-1,-1,-1,10348,11092,18.645676374435425,56.022233693196846,30
93,0.21,1,9209788.496046348,20,438,-1,-1,-1,-1,4966,5710,18.203617334365845,60.12941559273927,30
93,0.22,1,8577128.229924096,20,439,-1,-1,-1,-1,4138,4882,17.739994525909424,64.56464041985072,30
56,0.0,1,7989503.1385241,20,440,-1,-1,-1,-1,3454,4198,17.990517616271973,69.31334657467818,30
76,0.14,1,7449229.959633224,20,441,-1,-1,-1,-1,6224,6968,17.898905277252197,74.34046243717604,30
76,0.11,1,6958438.744038818,20,442,-1,-1,-1,-1,8902,9646,18.45935344696045,79.58382912753434,30
93,0.23,1,6519064.457710188,20,443,-1,-1,-1,-1,5660,6404,17.804428339004517,84.94764909787595,30
76,0.14,1,6132839.353109881,20,444,-1,-1,-1,-1,4530,5274,17.586078643798828,90.29735952877779,30
52,0.0,1,5801286.139712224,20,445,-1,-1,-1,-1,4537,5281,17.708959579467773,95.4580047705543,30
52,0.01,1,5525711.98065407,20,446,-1,-1,-1,-1,5274,6018,17.559850215911865,100.21861471224383,30
87,0.28,1,5307203.339186689,20,447,-1,-1,-1,-1,2480,3224,17.03502893447876,104.34482430908042,30
97,0.34,1,5146621.69524654,20,448,-1,-1,-1,-1,2703,3447,16.08052372932434,107.6005257024185,30
96,0.34,1,5044600.14903276,20,449,-1,-1,-1,-1,2070,2814,15.650275945663452,109.77662919551321,30
63,0.11,1,5001540.924981678,20,450,-1,-1,-1,-1,2586,3330,15.178219079971313,110.72171722798183,30
