pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,feasible,sensitivity,map
0.25,60,1,11196755.77214211,20,35,-1,1.0,0.75
0.25,50,1,10451899.77256292,20,36,-1,1.0,0.75
0.35,100,1,9744687.57838259,20,37,-1,1.0,0.6825396825396826
0.35,90,1,9077907.404804064,20,38,-1,0.6,0.3611111111111111
0.35,80,1,8454188.062009484,20,39,-1,0.8,0.4444444444444445
0.35,70,1,7875988.590960344,20,40,-1,0.6,0.3277777777777778
0.35,60,1,7345588.568520261,20,41,-1,0.6,0.3277777777777778
0.35,50,1,6865079.120122829,20,42,-1,0.6666666666666666,0.325
0,100,1,6436354.675417615,20,43,-1,1.0,0.6666666666666666
0,90,1,6061105.49939784,20,44,-1,0.8333333333333334,0.78125
0,80,1,5740811.028456267,20,45,-1,1.0,0.6666666666666666
0,70,1,5476734.037642086,20,46,-1,1.0,1.0
0,60,1,5269915.662114728,20,47,-1,0.8333333333333334,0.6979166666666666
0,50,1,5121171.292422662,20,48,-1,0.8333333333333334,0.6145833333333333
0.05,100,1,5031087.359790262,20,49,-1,1.0,0.5
0.05,90,1,5000019.0240869075,20,50,-1,1.0,0.6666666666666666
0.05,80,1,5028088.773593556,20,51,-1,1.0,0.5
0.05,70,1,5115185.942087313,20,52,-1,1.0,0.5
0.05,60,1,5260967.145147875,20,53,-1,1.0,1.0
0.05,50,1,5464857.633965731,20,54,-1,1.0,0.5
0.1,100,1,5726053.561314635,20,55,-1,0.0,0.0
0.1,90,1,6043525.150754677,20,56,-1,1.0,0.5
0.1,80,1,6416020.756571224,20,57,-1,1.0,0.5
0.1,70,1,6842071.7984432485,20,58,-1,0.0,0.0
0.1,60,1,7319998.551385863,20,59,-1,1.0,0.5
0.1,50,1,7847916.768140011,20,60,-1,1.0,0.5
0.15,100,1,8423745.107900238,20,61,-1,1.0,0.5
0.15,90,1,9045213.342092402,20,62,-1,1.0,0.5
0.15,80,1,9709871.304849759,20,63,-1,1.0,0.5
0.15,70,1,10415098.552899739,20,64,-1,1.0,0.5
0.15,60,1,11158114.696776876,20,65,-1,1.0,0.5
0.15,50,1,11935990.362630645,20,66,-1,1.0,0.5
0.2,100,1,12745658.741410851,20,67,-1,1.0,0.5
0.2,90,1,13583927.679897219,20,68,-1,1.0,0.3333333333333333
0.2,80,1,14447492.265904002,20,69,-1,1.0,0.5
0.2,70,1,15332947.858041767,20,70,-1,0.0,0.0
0.2,60,1,16236803.508665863,20,71,-1,0.0,0.0
0.2,50,1,17155495.727091204,20,72,-1,0.0,0.0
0.25,100,1,18085402.528811127,20,73,-1,0.0,0.0
0.25,90,1,19022857.715330712,20,74,-1,0.0,0.0
0.25,80,1,19964165.328315776,20,75,-1,0.5,0.16666666666666666
0.25,70,1,20905614.22107119,20,76,-1,0.0,0.0
0.25,60,1,21843492.689900126,20,77,-1,1.0,0.5
0.25,50,1,22774103.10765924,20,78,-1,1.0,0.5
0.35,100,1,23693776.50181642,20,79,-1,1.0,0.3333333333333333
0.35,90,1,24598887.019536495,20,80,-1,0.0,0.0
0.35,80,1,25485866.22276561,20,81,-1,0.0,0.0
0.35,70,1,26351217.156955346,20,82,-1,0.0,0.0
0.35,60,1,27191528.13795993,20,83,-1,0.0,0.0
0.35,50,1,28003486.2027511,20,84,-1,0.0,0.0
0,100,1,28783890.170920722,20,85,-1,1.0,0.5
0,90,1,29529663.26547541,20,86,-1,1.0,0.25
0,80,1,30237865.243165262,20,87,-1,1.0,0.2
0,70,1,30905703.98652228,20,88,-1,1.0,1.0
0,60,1,31530546.511906367,20,89,-1,1.0,1.0
0,50,1,32109929.350159258,20,90,-1,1.0,1.0
0.05,100,1,32641568.25894005,20,91,-1,1.0,1.0
0.05,90,1,33123367.228451196,20,92,-1,1.0,1.0
0.05,80,1,33553426.7450494,20,93,-1,1.0,1.0
0.05,70,1,33930051.28016173,20,94,-1,1.0,1.0
0.05,60,1,34251755.97498168,20,95,-1,1.0,1.0
0.05,50,1,34517272.49459034,20,96,-1,1.0,1.0
0.1,100,1,34725554.028422646,20,97,-1,0.0,0.0
0.1,90,1,34875779.41736412,20,98,-1,1.0,1.0
0.1,80,1,34967356.3912068,20,99,-1,1.0,0.3333333333333333
0.1,70,1,34999923.90370063,20,100,-1,1.0,0.6666666666666666
0.1,60,1,34973353.55599416,20,101,-1,1.0,0.6666666666666666
0.1,50,1,34887750.1028527,20,102,-1,1.0,0.3333333333333333
0.15,100,1,34743451.03965804,20,103,-1,1.0,0.3333333333333333
0.15,90,1,34541025.27181802,20,104,-1,1.0,0.3333333333333333
0.15,80,1,34281270.87183197,20,105,-1,1.0,0.5
0.15,70,1,33965211.93285472,20,106,-1,1.0,1.0
0.15,60,1,33594094.53116427,20,107,-1,0.0,0.0
0.15,50,1,33169381.813451238,20,108,-1,0.0,0.0
0.2,100,1,32692748.228298604,20,109,-1,0.0,0.0
0.2,90,1,32166072.924594484,20,110,-1,0.0,0.0
0.2,80,1,31591432.34290494,20,111,-1,0.0,0.0
0.2,70,1,30971092.029015634,20,112,-1,1.0,0.5
0.2,60,1,30307497.70191788,20,113,-1,1.0,0.5
0.2,50,1,29603265.611453842,20,114,-1,1.0,0.6666666666666666
0.25,100,1,28861172.22363639,20,115,-1,1.0,0.5
0.25,90,1,28084143.274309665,20,116,-1,1.0,0.6666666666666666
0.25,80,1,27275242.234306708,20,117,-1,1.0,0.8333333333333333
0.25,70,1,26437658.231580887,20,118,-1,1.0,0.6666666666666666
0.25,60,1,25574693.477928545,20,119,-1,1.0,0.6666666666666666
0.25,50,1,24689750.2498737,20,120,-1,0.5,0.16666666666666666
0.35,100,1,23786317.475043014,20,121,-1,0.5,0.16666666666666666
0.35,90,1,22867956.97691516,20,122,-1,0.6666666666666666,0.4444444444444444
0.35,80,1,21938289.432174925,20,123,-1,1.0,1.0
0.35,70,1,21000980.096036043,20,124,-1,0.75,0.7222222222222222
0.35,60,1,20059724.35181118,20,125,-1,1.0,0.3333333333333333
0.03,100,1,19118233.141700584,20,126,1,1.0,1.0
0.01,100,1,18180218.336239126,20,127,1,1.0,0.9166666666666666
0.02,100,1,17249378.10008329,20,128,1,0.6666666666666666,0.6666666666666666
0.03,100,1,16329382.31183438,20,129,1,0.6666666666666666,0.6666666666666666
0.05,100,1,15423858.09538041,20,130,1,0.6666666666666666,0.5555555555555556
0.07,100,1,14536375.519800749,20,131,1,0.5,0.5
0.09,100,1,13670433.524211444,20,132,1,0.5,0.5
0.1,100,1,12829446.123043844,20,133,1,0.6666666666666666,0.5
0.13,100,1,12016728.946142506,20,134,1,0.5,0.5
0.14,100,1,11235486.166748429,20,135,1,0.5,0.5
0.15,100,1,10488797.868905209,20,136,1,0.5,0.5
0.18,100,1,9779607.904091978,20,137,1,0.5,0.5
0.19,100,1,9110712.28495945,20,138,1,0.6666666666666666,0.6666666666666666
0.2,100,1,8484748.161926962,20,139,1,0.4,0.4
0.23,100,1,7904183.426100925,20,140,1,0.5,0.5
0.25,100,1,7371306.979505418,20,141,1,0.75,0.8333333333333333
0.0,61,1,6888219.710985273,20,142,1,1.0,1.0
0.0,59,1,6456826.213359369,20,143,1,1.0,1.0
0.0,57,1,6078827.274479518,20,144,1,1.0,1.0
0.32,100,1,5755713.171799606,20,145,1,0.5,0.16666666666666666
0.32,100,1,5488757.796891045,20,146,1,0.0,0.0
0.04,58,1,5279013.633069256,20,147,1,1.0,0.35
0.0,56,1,5127307.60593183,20,148,1,1.0,0.35
0.34,100,1,5034237.82316797,20,149,1,1.0,0.35
0.35,100,1,5000171.216492629,20,150,1,1.0,0.2
0.34,97,1,5025242.095002033,20,151,1,1.0,0.2
0.29,96,1,5109351.615654184,20,152,1,1.0,0.375
0.3,97,1,5252168.1729619,20,153,1,1.0,0.375
0.22,94,1,5453128.706362028,20,154,1,0.6,0.29166666666666663
0.24,95,1,5711440.920106519,20,155,1,0.6,0.3472222222222222
0.24,94,1,6026086.406923287,20,156,1,0.75,0.375
0.08,93,1,6395824.66313166,20,157,1,1.0,0.3333333333333333
0.0,60,1,6819197.979382819,20,158,1,1.0,0.5708333333333333
0.26,95,1,7294537.187742973,20,159,1,1.0,0.6190476190476191
0.08,93,1,7819968.242461504,20,160,1,0.8333333333333334,0.5625
0.19,94,1,8393419.608478714,20,161,1,0.8333333333333334,0.7291666666666666
0.21,94,1,9012630.428544084,20,162,1,1.0,0.6555555555555554
0.04,70,1,9675159.43674542,20,163,1,0.75,0.5444444444444444
0.06,73,1,10378394.583307197,20,164,1,0.8571428571428571,0.775
0.08,93,1,11119563.332711764,20,165,1,0.8333333333333334,0.7083333333333333
0.07,93,1,11895743.594542589,20,166,1,0.8,0.4833333333333333
0.02,91,1,12703875.24395448,20,167,1,0.8,0.5555555555555556
0.02,93,1,13540772.1863503,20,168,1,0.5,0.25
0.01,96,1,14403134.918699332,20,169,1,1.0,0.5
0.01,94,1,15287563.537973022,20,170,1,1.0,0.5
0.04,94,1,16190571.14541247,20,171,1,1.0,0.5833333333333333
0.02,97,1,17108597.593780193,20,172,1,0.75,0.41666666666666663
0.01,98,1,18038023.523397237,20,173,1,0.8,0.5476190476190476
0.0,98,1,18975184.631628178,20,174,1,0.6666666666666666,0.5416666666666666
0.01,97,1,19916386.119555347,20,175,1,0.7142857142857143,0.8
0.03,97,1,20857917.258886393,20,176,1,0.75,0.5416666666666666
0.03,99,1,21796066.021663696,20,177,1,0.5714285714285714,0.7
0.01,93,1,22727133.715098146,20,178,1,0.8,0.8333333333333333
0.08,99,1,23647449.56382818,20,179,1,0.6666666666666666,0.5
0.06,96,1,24553385.182113152,20,180,1,0.5,0.5
0.05,92,1,25441368.878903966,20,181,1,0.75,0.75
0.08,94,1,26307899.73939207,20,182,1,1.0,0.9166666666666666
0.08,94,1,27149561.427520353,20,183,1,1.0,1.0
0.07,92,1,27963035.65503824,20,184,1,1.0,1.0
0.08,93,1,28745115.26399934,20,185,1,1.0,0.9166666666666666
0.0,80,1,29492716.87112271,20,186,1,1.0,1.0
0.1,93,1,30202893.024167128,20,187,1,1.0,1.0
0.0,78,1,30872843.82239139,20,188,1,1.0,0.6666666666666666
0.09,93,1,31499927.95528613,20,189,1,1.0,1.0
0.04,93,1,32081673.116056807,20,190,1,1.0,1.0
0.0,77,1,32615785.74880199,20,191,1,1.0,1.0
0.17,99,1,33100160.090958565,20,192,1,1.0,1.0
0.13,99,1,33532886.475363195,20,193,1,1.0,0.8492063492063493
0.13,98,1,33912258.859199256,20,194,1,1.0,0.9047619047619048
0.09,93,1,34236781.5501457,20,195,1,1.0,0.7777777777777778
0.1,93,1,34505175.10320986,20,196,1,1.0,0.9047619047619048
0.11,94,1,34716381.36499564,20,197,1,1.0,0.5416666666666666
0.11,93,1,34869567.645519875,20,198,1,1.0,0.5714285714285714
0.14,94,1,34964130.001129225,20,199,1,1.0,0.9166666666666666
0.16,99,1,34999695.6155746,20,200,1,0.8,0.75
0.17,99,1,34976124.26985567,20,201,1,1.0,0.5833333333333334
0.03,78,1,34893508.8950404,20,202,1,1.0,0.9
0.0,75,1,34752175.205880255,20,203,1,1.0,0.8777777777777778
0.0,76,1,34552680.41666543,20,204,1,1.0,1.0
0.0,76,1,34295811.044383034,20,205,1,1.0,0.9166666666666666
0.0,76,1,33982579.807839155,20,206,1,1.0,0.9166666666666666
0.0,76,1,33614221.63497056,20,207,1,1.0,0.9166666666666666
0.0,76,1,33192188.794086717,20,208,1,1.0,0.9166666666666666
0.0,76,1,32718145.168238293,20,209,1,0.8,0.7083333333333333
0.0,76,1,32193959.695284836,20,210,1,1.0,1.0
0.0,76,1,31621698.999525104,20,211,1,0.8,0.75
0.0,76,1,31003619.243939705,20,212,1,0.8,0.75
0.0,76,1,30342157.235169377,20,213,1,1.0,0.9166666666666666
0.17,96,1,29639920.816297382,20,214,1,1.0,0.75
0.0,76,1,28899678.58531356,20,215,1,1.0,0.8333333333333333
0.0,75,1,28124348.9797947,20,216,1,1.0,0.8333333333333333
0.12,96,1,27316988.77083616,20,217,1,1.0,0.8214285714285714
0.0,75,1,26480781.011596978,20,218,1,1.0,0.85
0.0,72,1,25619022.487973116,20,219,1,1.0,0.85
0.11,96,1,24735110.720873456,20,220,1,1.0,0.85
0.09,96,1,23832530.57134462,20,221,1,1.0,1.0
0.1,96,1,22914840.501352366,20,222,1,1.0,0.875
0.0,73,1,21985658.54438912,20,223,1,0.8,0.7083333333333333
0.11,96,1,21048648.041217387,20,224,1,0.6,0.5
0.0,72,1,20107503.19698775,20,225,1,0.75,0.5
0.11,96,1,19165934.51667232,20,226,1,1.0,0.8583333333333334
0.11,96,1,18227654.176235624,20,227,1,0.8,0.75
0.13,96,1,17296361.387217592,20,228,1,1.0,0.9166666666666666
0.05,77,1,16375727.812428923,20,229,1,1.0,0.9166666666666666
0.03,74,1,15469383.090259343,20,230,1,1.0,0.9583333333333333
0.17,96,1,14580900.524667937,20,231,1,1.0,0.8095238095238095
0.03,74,1,13713782.99727549,20,232,1,0.8,0.5833333333333334
0.04,73,1,12871449.157099199,20,233,1,1.0,0.8333333333333333
0.0,68,1,12057219.942378677,20,234,1,1.0,0.738095238095238
0.0,67,1,11274305.487630574,20,235,1,1.0,0.6547619047619048
0.0,66,1,10525792.467552152,20,236,1,1.0,0.5833333333333333
0.18,96,1,9814631.92767024,20,237,1,1.0,0.7
0.0,67,1,9143627.649714544,20,238,1,1.0,1.0
0.0,66,1,8515425.097584592,20,239,1,1.0,0.9166666666666666
0.0,65,1,7932500.987492058,20,240,1,1.0,0.875
0.03,64,1,7397153.523397848,20,241,1,1.0,0.875
0.26,96,1,6911493.336242147,20,242,1,1.0,0.7847222222222222
0.0,57,1,6477435.162688689,20,243,1,0.8333333333333334,0.75
0.0,56,1,6096690.296191512,20,244,1,1.0,0.9166666666666666
0.27,95,1,5770759.840144914,20,245,1,1.0,0.9166666666666666
0.3,98,1,5500928.789717466,20,246,1,1.0,1.0
0.01,53,1,5288260.965701865,20,247,1,1.0,1.0
0.15,72,1,5133594.820354709,20,248,1,1.0,0.7666666666666666
0.32,96,1,5037540.131761538,20,249,1,1.0,0.9166666666666666
0.12,73,1,5000475.599759901,20,250,1,1.0,0.875
0.11,75,1,5022547.352898581,20,251,1,1.0,1.0
0.11,73,1,5103668.372319361,20,252,1,1.0,0.6666666666666666
0.09,74,1,5243518.834832689,20,253,1,1.0,0.75
0.11,74,1,5441547.373834707,20,254,1,1.0,0.6666666666666666
0.0,54,1,5696973.253094314,20,255,1,1.0,0.6
0.05,59,1,6008789.444840187,20,256,1,1.0,0.6666666666666666
0.1,72,1,6375766.600011963,20,257,1,1.0,0.625
0.03,59,1,6796457.8950232435,20,258,1,1.0,1.0
0.08,71,1,7269204.735926982,20,259,1,1.0,0.5833333333333334
0.22,94,1,7792143.2974953875,20,260,1,0.8,0.75
0.0,59,1,8363211.871432645,20,261,1,0.8,0.75
0.06,70,1,8980158.994751005,20,262,1,0.8333333333333334,0.7222222222222222
0.07,71,1,9640552.326262232,20,263,1,0.8333333333333334,0.75
0.08,72,1,10341788.236190181,20,264,1,0.8333333333333334,0.7333333333333334
0.17,96,1,11081102.07109561,20,265,1,0.8,0.5625
0.2,96,1,11855579.053644128,20,266,1,1.0,0.625
0.02,69,1,12662165.774243947,20,267,1,1.0,0.75
0.0,68,1,13497682.22924786,20,268,1,1.0,0.8055555555555556
0.0,68,1,14358834.35825741,20,269,1,1.0,1.0
0.0,69,1,15242227.031101085,20,270,1,0.8333333333333334,0.8333333333333333
0.03,73,1,16144377.433284214,20,271,1,0.75,0.7428571428571429
0.17,96,1,17061728.797138944,20,272,1,0.6666666666666666,0.5833333333333334
0.01,73,1,17990664.424536616,20,273,1,0.6,0.4722222222222222
0.18,96,1,18927521.945879888,20,274,1,0.8,0.5833333333333333
0.02,73,1,19868607.759155817,20,275,1,0.8,0.5833333333333333
0.12,96,1,20810211.592124403,20,276,1,0.8,0.5833333333333333
0.03,73,1,21748621.130230255,20,277,1,1.0,0.6666666666666666
0.18,96,1,22680136.65256593,20,278,1,1.0,0.6166666666666667
0.0,70,1,23601085.618184738,20,279,1,1.0,0.7833333333333333
0.0,69,1,24507837.145254876,20,280,1,1.0,0.7833333333333333
0.12,96,1,25396816.325970963,20,281,1,0.8,0.6666666666666666
0.12,96,1,26264518.320785142,20,282,1,1.0,0.75
0.18,96,1,27107522.17639184,20,283,1,1.0,0.7261904761904763
0.0,69,1,27922504.312986013,20,284,1,1.0,0.5833333333333333
0.0,68,1,28706251.627623394,20,285,1,0.6,0.4722222222222222
0.0,68,1,29455674.16201999,20,286,1,0.75,0.4666666666666666
0.0,68,1,30167817.284848735,20,287,1,1.0,0.5833333333333333
0.0,68,1,30839873.34050338,20,288,1,1.0,0.8333333333333333
0.16,96,1,31469192.718404517,20,289,1,0.75,0.4666666666666666
0.0,68,1,32053294.299205765,20,290,1,1.0,0.625
0.15,96,1,32589875.236716077,20,291,1,0.75,0.4666666666666666
0.06,75,1,33076820.036972065,20,292,1,0.8,0.5
0.14,96,1,33512208.898666255,20,293,1,0.8333333333333334,0.75
0.17,96,1,33894325.282048106,20,294,1,0.8333333333333334,0.7777777777777778
0.15,96,1,34221662.67645762,20,295,1,0.7142857142857143,0.5555555555555556
0.04,73,1,34492930.53980976,20,296,1,0.5714285714285714,0.4895833333333333
0.0,66,1,34707059.386613704,20,297,1,0.625,0.5666666666666667
0.0,66,1,34863205.00446615,20,298,1,0.75,0.41666666666666663
0.16,91,1,34960751.78239612,20,299,1,0.8333333333333334,0.5277777777777777
0.05,91,1,34999315.137938164,20,300,1,0.75,0.43333333333333335
0.07,91,1,34978743.03336573,20,301,1,0.875,0.7583333333333333
0.11,92,1,34899116.57510655,20,302,1,1.0,0.8333333333333333
0.14,96,1,34760749.69397702,20,303,1,1.0,0.7444444444444445
0.12,91,1,34564187.90749609,20,304,1,0.875,0.7333333333333333
0.15,91,1,34310206.16915849,20,305,1,0.8571428571428571,0.6833333333333333
0.16,96,1,33999805.8131464,20,306,1,1.0,0.7428571428571429
0.16,96,1,33634210.60652547,20,307,1,1.0,0.7666666666666666
0.15,91,1,33214861.924489133,20,308,1,1.0,0.7666666666666666
0.13,89,1,32743413.067673676,20,309,1,0.875,0.7
0.05,85,1,32221722.74394752,20,310,1,1.0,0.6833333333333333
0.03,83,1,31651847.740373764,20,311,1,1.0,0.75
0.04,84,1,31036034.81423655,20,312,1,0.6666666666666666,0.6
0.03,84,1,30376711.83510178,20,313,1,0.6666666666666666,0.6
0.04,84,1,29676478.21283424,20,314,1,0.875,0.725
0.07,87,1,28938094.649309956,20,315,1,0.8333333333333334,0.5625
0.06,87,1,28164472.25422746,20,316,1,0.8333333333333334,0.5625
0.06,86,1,27358661.06792988,20,317,1,0.8333333333333334,0.5625
0.05,84,1,26523838.036486164,20,318,1,0.8571428571428571,0.7333333333333334
0.05,84,1,25663294.486442007,20,319,1,0.8333333333333334,0.5625
0.05,84,1,24780423.14861951,20,320,1,1.0,1.0
0.09,88,1,23878704.782127082,20,321,1,1.0,0.6458333333333333
0.07,88,1,22961694.45131285,20,322,1,0.8,0.5416666666666666
0.08,87,1,22033007.5097677,20,323,1,0.875,0.7708333333333333
0.09,88,1,21096305.34663405,20,324,1,1.0,0.8095238095238095
0.11,84,1,20155280.951418266,20,325,1,0.8571428571428571,0.7142857142857143
0.09,83,1,19213644.35421695,20,326,1,0.75,0.6875
0.06,81,1,18275107.99875991,20,327,1,0.7142857142857143,0.6666666666666666
0.06,82,1,17343372.10593764,20,328,1,0.7,0.75
0.08,82,1,16422110.085517012,20,329,1,1.0,0.8666666666666667
0.16,91,1,15514954.05356232,20,330,1,0.6363636363636364,0.6964285714285714
0.09,81,1,14625480.512657259,20,331,1,0.875,0.84375
0.0,66,1,13757196.25138633,20,332,1,0.75,0.7083333333333333
0.17,91,1,12913524.518666402,20,333,1,0.75,0.7083333333333333
0.17,91,1,12097791.527437374,20,334,1,0.75,0.6875
0.15,87,1,11313213.340920964,20,335,1,0.6666666666666666,0.64
0.17,86,1,10562883.19315012,20,336,1,0.6,0.6166666666666667
0.2,88,1,9849759.293757576,20,337,1,0.6666666666666666,0.5666666666666667
0.08,71,1,9176653.165104363,20,338,1,0.7777777777777778,0.7
0.09,71,1,8546218.557728898,20,339,1,0.7777777777777778,0.7266666666666667
0.26,95,1,7960940.987818845,20,340,1,0.6666666666666666,0.6016666666666667
0.28,96,1,7423127.937954081,20,341,1,0.5555555555555556,0.455
0.01,56,1,6934899.759755209,20,342,1,0.5,0.4
0.11,72,1,6498181.314303648,20,343,1,0.7142857142857143,0.5083333333333333
0.28,95,1,6114694.383292491,20,344,1,0.7142857142857143,0.4861111111111111
0.12,73,1,5785950.880826103,20,345,1,0.6666666666666666,0.425
0.13,73,1,5513246.892632347,20,346,1,0.7142857142857143,0.6083333333333334
0.11,67,1,5297657.566187516,20,347,1,0.75,0.71875
0.14,72,1,5140032.871900143,20,348,1,0.75,0.6875
0.3,96,1,5040994.252065169,20,349,1,0.625,0.5625
0.07,59,1,5000932.170800401,20,350,1,0.7142857142857143,0.6527777777777778
0.07,59,1,5020004.574624527,20,351,1,0.625,0.5222222222222221
0.15,72,1,5098136.26974602,20,352,1,0.6666666666666666,0.5666666666666667
0.34,100,1,5235019.218517937,20,353,1,0.6666666666666666,0.5666666666666667
0.01,52,1,5430113.753889982,20,354,1,0.75,0.65
0.0,52,1,5682650.707069486,20,355,1,0.7142857142857143,0.65
0.29,96,1,5991634.4400033355,20,356,1,0.7142857142857143,0.65
0.14,95,1,6355846.770724757,20,357,1,0.6666666666666666,0.5625
0.01,55,1,6773851.776089385,20,358,1,0.625,0.4555555555555556
0.18,95,1,7244001.45296536,20,359,1,0.4444444444444444,0.4
0.1,72,1,7764442.215558348,20,360,1,0.625,0.4416666666666667
0.08,95,1,8333122.203255031,20,361,1,0.5555555555555556,0.4625
0.1,95,1,8947799.370173948,20,362,1,0.6666666666666666,0.65
0.04,95,1,9606050.324529909,20,363,1,0.75,0.6142857142857143
0.13,95,1,10305279.882963004,20,364,1,0.75,0.6473214285714286
0.03,72,1,11042731.30216306,20,365,1,0.8571428571428571,0.75
0.15,95,1,11815497.147451581,20,366,1,0.8571428571428571,0.6000000000000001
0.07,95,1,12620530.755470697,20,367,1,0.6,0.6000000000000001
0.08,95,1,13454658.245788045,20,368,1,0.7142857142857143,0.4625
0.14,95,1,14314591.034059443,20,369,1,0.7272727272727273,0.7
0.15,95,1,15196938.797417901,20,370,1,0.7777777777777778,0.7125
0.16,95,1,16098222.840970533,20,371,1,0.5714285714285714,0.4
0.18,95,1,17014889.81270637,20,372,1,0.6666666666666666,0.5666666666666667
0.13,88,1,17943325.712742858,20,373,1,0.5555555555555556,0.525
0.11,86,1,18879870.14167977,20,374,1,0.75,0.7333333333333334
0.1,83,1,19820830.731884755,20,375,1,0.625,0.5666666666666667
0.05,82,1,20762497.70481528,20,376,1,0.625,0.5666666666666667
0.02,81,1,21701158.496983826,20,377,1,0.7142857142857143,0.65
0.03,82,1,22633112.39690285,20,378,1,0.8333333333333334,0.9
0.16,91,1,23554685.13530275,20,379,1,0.5555555555555556,0.525
0.0,83,1,24462243.37109997,20,380,1,0.625,0.5666666666666667
0.0,83,1,25352209.016004466,20,381,1,0.8333333333333334,0.9
0.0,82,1,26221073.341290057,20,382,1,0.7142857142857143,0.65
0.0,83,1,27065410.81111197,20,383,1,0.8333333333333334,0.9
0.0,83,1,27881892.587832477,20,384,1,0.8333333333333334,0.65
0.0,83,1,28667299.656110097,20,385,1,0.625,0.5666666666666667
0.0,83,1,29418535.51400907,20,386,1,0.7142857142857143,0.65
0.0,83,1,30132638.381094605,20,387,1,0.7142857142857143,0.65
0.0,83,1,30806792.875382416,20,388,1,0.7142857142857143,0.65
0.0,82,1,31438341.11310655,20,389,1,0.7142857142857143,0.65
0.0,82,1,32024793.187542554,20,390,1,0.7142857142857143,0.65
0.0,81,1,32563836.98557478,20,391,1,0.7142857142857143,0.65
0.0,82,1,33053347.30330389,20,392,1,0.7142857142857143,0.65
0.0,82,1,33491394.224756844,20,393,1,0.8333333333333334,0.65
0.0,82,1,33876250.73066547,20,394,1,0.7142857142857143,0.65
0.0,82,1,34206399.5073161,20,395,1,0.8333333333333334,0.525
0.0,82,1,34480538.928625524,20,396,1,0.7142857142857143,0.65
0.0,82,1,34697588.18785924,20,397,1,0.5714285714285714,0.4
0.03,82,1,34856691.55875941,20,398,1,0.7142857142857143,0.525
0.0,82,1,34957221.76928349,20,399,1,0.8,0.8
0.0,82,1,34998782.47465171,20,400,1,0.8,0.8
0.0,82,1,34981209.8199539,20,401,1,0.8333333333333334,0.5666666666666667
0.0,82,1,34904573.08615466,20,402,1,0.8,0.8
0.0,81,1,34769174.416950084,20,403,1,0.6666666666666666,0.4
0.0,81,1,34575547.62755299,20,404,1,0.8,0.8
0.0,81,1,34324456.10010291,20,405,1,0.8,0.8
0.0,85,1,34016889.773998424,20,406,1,0.8,0.8
0.0,86,1,33654061.24301742,20,407,1,0.8,0.8
0.0,85,1,33237400.974612996,20,408,1,0.8,0.8
0.0,81,1,32768551.67023228,20,409,1,0.8,0.8
0.0,81,1,32249361.788893856,20,410,1,1.0,0.65
0.01,81,1,31681878.25955652,20,411,1,0.8333333333333334,0.5
