pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0,100,1,34970430.91989335,20,1,243.83126831054688,4.556064128875732,99.67314986884594,0.029791999608278275,17.85353660583496,50.205055236816406,0.05539200082421303,416.5154113769531
0,90,1,34881840.25697317,20,2,9.886943817138672,4.550911903381348,0.9871359914541245,0.02953599952161312,13.969087600708008,2.810784101486206,0.056063998490571976,31.254623413085938
0,80,1,34734577.28382728,20,3,9.916223526000977,4.584864139556885,1.232255980372429,0.03235200047492981,15.778176307678223,3.1155200004577637,0.05923200026154518,34.349151611328125
0,70,1,34529222.59120898,20,4,9.903776168823242,4.632575988769531,1.5946559756994247,0.029152000322937965,14.66755199432373,2.6908159255981445,0.05644800141453743,33.08345413208008
0,60,1,34266585.79903243,20,5,9.873824119567871,4.677343845367432,1.267807975411415,0.031168000772595406,16.635360717773438,2.4981439113616943,0.09561599791049957,33.45065689086914
0,50,1,33947702.364410535,20,6,9.868255615234375,4.532735824584961,1.1313920319080353,0.03174399957060814,15.65715217590332,2.9994559288024902,0.06143999844789505,33.11299133300781
0.05,100,1,33573829.49931972,20,7,9.891424179077148,4.588992118835449,2.0724160224199295,0.030719999223947525,15.134655952453613,5.407040119171143,0.058368001133203506,35.906593322753906
0.05,90,1,33146441.213986304,20,8,9.906368255615234,4.614560127258301,1.3697920143604279,0.03049599938094616,14.946335792541504,3.6348159313201904,0.05740800127387047,33.73612976074219
0.05,80,1,32667222.505536392,20,9,9.883423805236816,4.546080112457275,1.2580160200595856,0.033952001482248306,14.642623901367188,3.260319948196411,0.0870399996638298,32.91756820678711
0.05,70,1,32138062.71482048,20,10,9.940799713134766,4.447968006134033,1.04374398291111,0.028672000393271446,15.541888236999512,3.3326399326324463,0.055296000093221664,33.15987014770508
0.05,60,1,31561048.077604026,20,11,9.90550422668457,4.553215980529785,1.0755520015954971,0.02969600073993206,15.906559944152832,3.491328001022339,0.07372800260782242,35.38630294799805
0.05,50,1,30938453.499491103,20,12,9.907232284545898,4.528639793395996,1.1681919991970062,0.028672000393271446,15.389856338500977,3.61244797706604,0.05475199967622757,33.70399856567383
0.1,100,1,30272733.58700893,20,13,9.933088302612305,4.637824058532715,1.4139199405908585,0.02969600073993206,17.25004768371582,5.811039924621582,0.055296000093221664,39.0847053527832
0.1,90,1,29566512.970213614,20,14,9.94758415222168,4.567296028137207,1.2634240090847015,0.029920000582933426,15.258336067199707,3.789599895477295,0.05657599866390228,34.87836837768555
0.1,80,1,28822575.954970628,20,15,9.92745590209961,4.536096096038818,1.2469440400600433,0.029664000496268272,16.20534324645996,3.2649600505828857,0.056095998734235764,34.08607864379883
0.1,70,1,28043855.54570636,20,16,9.947104454040527,4.551936149597168,1.2069439888000488,0.030432000756263733,15.513855934143066,3.5054080486297607,0.058079998940229416,33.612449645996094
0.1,60,1,27233421.88190912,20,17,9.904831886291504,4.579135894775391,1.2809279561042786,0.03139200061559677,15.641152381896973,3.708735942840576,0.059167999774217606,34.609375
0.1,50,1,26394470.13396903,20,18,9.9071683883667,4.543424129486084,1.4144320487976074,0.03001599945127964,15.825887680053711,3.4916160106658936,0.05632000043988228,35.812896728515625
