pruning_thresh,target_sparsity,quality,technique,bandwidth,mAP_drop,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0.001,0.1,86,1,24980287.2799289,40,1,250.1689910888672,4.518784046173096,159.25014799833298,0.029920000582933426,16.545408248901367,34.69532775878906,0.05718399956822395,466.2710266113281
0.011000000000000003,0.1,73,1,24921226.837982114,40,2,9.984064102172852,9.142496109008789,7.471391931176186,0.02969600073993206,19.587039947509766,2.8928639888763428,0.0926079973578453,43.803550720214844
0.011000000000000003,0.1,69,1,24823051.52255152,40,3,9.938207626342773,4.551328182220459,6.875103861093521,0.05612799897789955,15.1396484375,3.814176082611084,0.10118400305509567,39.285377502441406
0.011000000000000003,0.1,72,1,24686148.39413932,40,4,9.979519844055176,4.519231796264648,7.23916782438755,0.02969600073993206,14.62054443359375,3.849760055541992,0.05734400078654289,39.64438247680664
0.011000000000000003,0.1,72,1,24511057.19935495,40,5,9.98476791381836,4.685408115386963,6.679327964782715,0.028960000723600388,14.924063682556152,3.3692479133605957,0.05632000043988228,38.461280822753906
0.011000000000000003,0.1,72,1,24298468.24294036,40,6,9.961440086364746,4.688447952270508,7.123776078224182,0.028672000393271446,15.584159851074219,2.9819839000701904,0.055296000093221664,39.51046371459961
0.011000000000000003,0.1,72,1,24049219.666213144,40,7,9.944767951965332,4.658495903015137,6.5582399517297745,0.02969600073993206,14.31283187866211,3.534048080444336,0.0568000003695488,37.6328010559082
0.011000000000000003,0.1,94,1,23764294.142657533,40,8,9.95081615447998,4.54095983505249,6.452768221497536,0.029055999591946602,14.210399627685547,4.841919898986816,0.05734400078654289,39.285438537597656
0.010000000000000002,0.1,97,1,23444815.00369093,40,9,9.94934368133545,4.639872074127197,6.070271968841553,0.02940800040960312,15.888511657714844,4.390304088592529,0.0570559985935688,39.68649673461914
0.008,0.1,95,1,23092041.809880324,40,10,9.942655563354492,4.627808094024658,4.977151945233345,0.02908799983561039,14.169568061828613,3.5952320098876953,0.05632000043988228,35.9851188659668
0.010000000000000002,0.1,94,1,22707365.38506935,40,11,9.936832427978516,4.827040195465088,6.202112019062042,0.02969600073993206,14.930399894714355,3.842816114425659,0.057760000228881836,38.22880172729492
0.010000000000000002,0.1,91,1,22292302.332994066,40,12,9.970272064208984,4.543136119842529,5.960000082850456,0.032607998698949814,14.652480125427246,3.886591911315918,0.06128000095486641,37.84880065917969
0.010000000000000002,0.1,94,1,21848489.05800595,40,13,9.943967819213867,4.483327865600586,5.894815877079964,0.03174399957060814,14.249024391174316,4.021215915679932,0.07103999704122543,37.60192108154297
0.010000000000000002,0.1,93,1,21377675.313475743,40,14,9.961888313293457,4.647744178771973,5.894784033298492,0.043007999658584595,16.865312576293945,3.6679039001464844,0.0721919983625412,39.74457550048828
0.010000000000000002,0.1,90,1,20881717.30331375,40,15,9.936479568481445,4.4956159591674805,5.912832036614418,0.02969600073993206,13.943391799926758,4.453152179718018,0.05753599852323532,38.54713439941406
0.009000000000000001,0.1,90,1,20362570.36380424,40,16,9.948512077331543,4.460832118988037,5.596416190266609,0.029600000008940697,13.703680038452148,3.870431900024414,0.05724800005555153,36.50236892700195
0.010000000000000002,0.1,90,1,19822281.25460608,40,17,9.952896118164062,4.704800128936768,5.851968213915825,0.02937600016593933,16.156864166259766,3.728384017944336,0.05552000179886818,39.00694274902344
0.009000000000000001,0.1,90,1,19262980.089312688,40,18,9.888992309570312,4.585504055023193,5.392384022474289,0.02969600073993206,14.094176292419434,3.835360050201416,0.05641600117087364,36.584449768066406
0.010000000000000002,0.1,91,1,18686871.937385432,40,19,9.94752025604248,4.657983779907227,6.083552077412605,0.1016319990158081,16.47123146057129,3.8247361183166504,0.15804800391197205,39.61484909057617
0.010000000000000002,0.1,90,1,18096228.13057024,40,20,9.948127746582031,4.481823921203613,6.082783937454224,0.02940800040960312,14.139679908752441,3.51580810546875,0.05603199824690819,37.069278717041016
0.011000000000000003,0.1,90,1,17493377.308072213,40,21,9.939680099487305,4.588287830352783,6.541568085551262,0.029600000008940697,13.984607696533203,3.7392001152038574,0.0562559999525547,37.5992317199707
0.010000000000000002,0.1,90,1,16880696.235793047,40,22,9.95359992980957,4.755263805389404,6.000799939036369,0.04608000069856644,14.854144096374512,3.7446401119232178,0.0870399996638298,37.857887268066406
0.010000000000000002,0.1,90,1,16260600.435826892,40,23,9.946784019470215,4.617472171783447,6.156927898526192,0.028863999992609024,14.305536270141602,3.6527040004730225,0.05632000043988228,37.331905364990234
0.010000000000000002,0.1,90,1,15635534.663158145,40,24,9.948863983154297,4.72105598449707,6.008224040269852,0.029120000079274178,14.300864219665527,2.893280029296875,0.05632000043988228,36.4288330078125
0.011000000000000003,0.1,93,1,15007963.267107332,40,25,9.927871704101562,4.881728172302246,6.462175861001015,0.02969600073993206,16.01932716369629,4.003871917724609,0.05632000043988228,39.87129592895508
0.010000000000000002,0.1,93,1,14380360.475525454,40,26,9.957568168640137,4.793568134307861,6.210944160819054,0.02956799976527691,15.571264266967773,4.081344127655029,0.05632000043988228,39.34467315673828
0.010000000000000002,0.1,84,1,13755200.640041763,40,27,9.97276782989502,4.583583831787109,6.160511940717697,0.030719999223947525,13.912447929382324,3.7543680667877197,0.05734400078654289,37.180992126464844
0.011000000000000003,0.1,69,1,13134948.480823584,40,28,9.925375938415527,4.560480117797852,6.503967851400375,0.028960000723600388,13.877280235290527,3.3954880237579346,0.08739200234413147,36.947265625
