pruning_thresh,quality,technique,frame_id,datasize,sensitivity,map
0,0,0,1,86968,0.9444444444444444,0.9778645833333334
0,0,0,2,86968,0.9333333333333333,0.75
0,0,0,3,86968,0.9230769230769231,0.6666666666666666
0,0,0,4,86968,1.0,1.0
0,0,0,5,86968,0.9375,0.9666666666666667
0,0,0,6,86968,1.0,0.7436974789915967
0,0,0,7,86968,0.9285714285714286,0.6581196581196581
0,0,0,8,86968,0.9473684210526315,0.6666666666666666
0,0,0,9,86968,0.95,0.6666666666666666
0,0,0,10,86968,1.0,0.7491034685479129
0,0,0,11,86968,1.0,1.0
0,0,0,12,86968,1.0,0.8333333333333334
0,0,0,13,86968,1.0,0.8833333333333335
0,0,0,14,86968,0.9411764705882353,0.6666666666666666
0,0,0,15,86968,0.8823529411764706,0.4762962962962963
0,0,0,16,86968,1.0,0.8333333333333334
0,0,0,17,86968,0.9333333333333333,0.6666666666666666
0,0,0,18,86968,1.0,0.9945746527777778
0,0,0,19,86968,0.9444444444444444,0.625
0,0,0,20,86968,1.0,0.8333333333333334
0,0,0,21,86968,1.0,1.0
0,0,0,22,86968,1.0,1.0
0,0,0,23,86968,1.0,0.8273809523809524
0,0,0,24,86968,0.95,0.6707386363636363
0,0,0,25,86968,1.0,1.0
0,0,0,26,86968,1.0,1.0
0,0,0,27,86968,1.0,1.0
0,0,0,28,86968,1.0,0.7083333333333333
0,0,0,29,86968,1.0,1.0
0,0,0,30,86968,1.0,1.0
0,0,0,31,86968,0.9444444444444444,0.6652777777777777
0,0,0,32,86968,0.8571428571428571,0.6666666666666666
0,0,0,33,86968,1.0,1.0
0,0,0,34,86968,0.9444444444444444,0.6619883040935672
0,0,0,35,86968,0.95,0.6647173489278753
0,0,0,36,86968,0.9090909090909091,0.95
0,0,0,37,86968,0.9333333333333333,0.6128602756892231
0,0,0,38,86968,1.0,0.9953703703703703
0,0,0,39,86968,0.9444444444444444,0.8333333333333333
0,0,0,40,86968,1.0,1.0
0,0,0,41,86968,1.0,1.0
0,0,0,42,86968,0.9473684210526315,0.6601307189542484
0,0,0,43,86968,1.0,0.7777777777777777
0,0,0,44,86968,0.9333333333333333,0.6666666666666666
0,0,0,45,86968,0.9285714285714286,0.9583333333333333
0,0,0,46,86968,1.0,0.98125
0,0,0,47,86968,1.0,1.0
0,0,0,48,86968,0.8571428571428571,0.6388888888888888
0,0,0,49,86968,0.8,0.6666666666666666
0,0,0,50,86968,1.0,1.0
0,0,0,51,86968,1.0,1.0
0,0,0,52,86968,1.0,0.75
0,0,0,53,86968,1.0,1.0
0,0,0,54,86968,0.8888888888888888,0.6666666666666666
0,0,0,55,86968,1.0,0.8333333333333334
0,0,0,56,86968,0.9285714285714286,0.6645299145299145
0,0,0,57,86968,1.0,1.0
0,0,0,58,86968,0.9523809523809523,0.6311274509803921
0,0,0,59,86968,0.9375,0.5
0,0,0,60,86968,0.8888888888888888,0.7333333333333334
0,0,0,61,86968,0.9545454545454546,0.6613756613756614
0,0,0,62,86968,1.0,1.0
0,0,0,63,86968,1.0,1.0
0,0,0,64,86968,1.0,0.8292374727668846
0,0,0,65,86968,1.0,0.8333333333333334
0,0,0,66,86968,1.0,0.8731060606060606
0,0,0,67,86968,0.9444444444444444,0.6666666666666666
0,0,0,68,86968,0.9444444444444444,0.6666666666666666
0,0,0,69,86968,0.9523809523809523,0.6666666666666666
0,0,0,70,86968,1.0,0.8311965811965812
0,0,0,71,86968,0.9411764705882353,0.7476190476190476
0,0,0,72,86968,0.9375,0.665079365079365
0,0,0,73,86968,0.8666666666666667,0.6319444444444445
0,0,0,74,86968,1.0,0.9871794871794872
0,0,0,75,86968,0.9333333333333333,0.8152958152958153
0,0,0,76,86968,1.0,1.0
0,0,0,77,86968,1.0,1.0
0,0,0,78,86968,1.0,0.8333333333333334
0,0,0,79,86968,0.9285714285714286,0.6666666666666666
0,0,0,80,86968,1.0,0.75
0,0,0,81,86968,0.9375,0.6666666666666666
0,0,0,82,86968,1.0,1.0
0,0,0,83,86968,0.9166666666666666,0.6606060606060605
0,0,0,84,86968,1.0,1.0
0,0,0,85,86968,1.0,0.7465811965811966
0,0,0,86,86968,1.0,1.0
0,0,0,87,86968,1.0,1.0
0,0,0,88,86968,1.0,1.0
0,0,0,89,86968,0.9411764705882353,0.5
0,0,0,90,86968,0.8666666666666667,0.7291666666666666
0,0,0,91,86968,1.0,0.8333333333333334
0,0,0,92,86968,0.9166666666666666,0.6666666666666666
0,0,0,93,86968,1.0,1.0
0,0,0,94,86968,0.9444444444444444,0.7083333333333333
0,0,0,95,86968,1.0,1.0
0,0,0,96,86968,1.0,0.9857142857142858
0,0,0,97,86968,0.9090909090909091,0.6666666666666666
0,0,0,98,86968,1.0,1.0
0,0,0,99,86968,1.0,0.7321428571428572
0,0,0,100,86968,1.0,1.0
0,0,0,101,86968,0.9285714285714286,0.6623931623931624
0,0,0,102,86968,1.0,0.9895833333333334
0,0,0,103,86968,0.8,0.2887400793650794
0,0,0,104,86968,0.8695652173913043,0.38225772765246446
0,0,0,105,86968,0.9545454545454546,0.41354207888141403
0,0,0,106,86968,1.0,0.9945054945054945
0,0,0,107,86968,0.8421052631578947,0.33106378915202445
0,0,0,108,86968,0.9285714285714286,0.6474358974358975
0,0,0,109,86968,0.8333333333333334,0.2538142230576441
0,0,0,110,86968,0.8571428571428571,0.3951330532212885
0,0,0,111,86968,1.0,0.7476190476190476
0,0,0,112,86968,0.9090909090909091,0.7444444444444445
0,0,0,113,86968,0.8125,0.4807692307692308
0,0,0,114,86968,0.8333333333333334,0.6071428571428572
0,0,0,115,86968,0.8823529411764706,0.4984126984126984
0,0,0,116,86968,1.0,0.8333333333333334
0,0,0,117,86968,0.9090909090909091,0.28478955063096334
0,0,0,118,86968,0.8636363636363636,0.4932383040935673
0,0,0,119,86968,0.95,0.6278156821767369
0,0,0,120,86968,0.9090909090909091,0.6666666666666666
0,0,0,121,86968,0.8235294117647058,0.48086734693877553
0,0,0,122,86968,1.0,0.9970238095238096
0,0,0,123,86968,1.0,0.7777777777777777
0,0,0,124,86968,1.0,0.9959041394335513
0,0,0,125,86968,0.9090909090909091,0.6666666666666666
0,0,0,126,86968,1.0,0.7456427015250545
0,0,0,127,86968,0.7272727272727273,0.4309912854030501
0,0,0,128,86968,1.0,0.9798534798534799
0,0,0,129,86968,1.0,0.9933386096821
0,0,0,130,86968,0.9444444444444444,0.6574557165861513
0,0,0,131,86968,1.0,0.8333333333333334
0,0,0,132,86968,0.8571428571428571,0.4953109220046026
0,0,0,133,86968,0.9411764705882353,0.6652777777777777
0,0,0,134,86968,0.9411764705882353,0.6666666666666666
0,0,0,135,86968,1.0,1.0
0,0,0,136,86968,0.9473684210526315,0.6666666666666666
0,0,0,137,86968,0.8947368421052632,0.7291666666666666
0,0,0,138,86968,1.0,1.0
0,0,0,139,86968,0.9333333333333333,0.6666666666666666
0,0,0,140,86968,0.8888888888888888,0.6458333333333334
0,0,0,141,86968,1.0,0.7083333333333333
0,0,0,142,86968,0.9411764705882353,0.8111111111111112
0,0,0,143,86968,0.8571428571428571,0.6336088154269972
0,0,0,144,86968,0.8095238095238095,0.375
0,0,0,145,86968,0.9523809523809523,0.5911405723905724
0,0,0,146,86968,1.0,0.9949494949494949
0,0,0,147,86968,0.875,0.6042899408284024
0,0,0,148,86968,0.9411764705882353,0.6666666666666666
0,0,0,149,86968,0.8636363636363636,0.31850499037999036
0,0,0,150,86968,0.9090909090909091,0.5
0,0,0,151,86968,0.8666666666666667,0.553030303030303
0,0,0,152,86968,1.0,1.0
0,0,0,153,86968,0.9285714285714286,0.6666666666666666
0,0,0,154,86968,0.8260869565217391,0.34796791443850267
0,0,0,155,86968,0.8,0.48106060606060613
0,0,0,156,86968,0.8260869565217391,0.38067867036011077
0,0,0,157,86968,0.8888888888888888,0.625
0,0,0,158,86968,1.0,1.0
0,0,0,159,86968,0.6666666666666666,0.5
0,0,0,160,86968,1.0,0.3957255828966355
0,0,0,161,86968,0.9473684210526315,0.8241421568627452
0,0,0,162,86968,0.8571428571428571,0.4039224664224664
0,0,0,163,86968,1.0,0.75
0,0,0,164,86968,0.9473684210526315,0.5539826127819549
0,0,0,165,86968,0.9230769230769231,0.5
0,0,0,166,86968,0.8421052631578947,0.2713541666666667
0,0,0,167,86968,0.8823529411764706,0.4762962962962963
0,0,0,168,86968,0.8571428571428571,0.45937211449676824
0,0,0,169,86968,0.8823529411764706,0.5
0,0,0,170,86968,0.9523809523809523,0.6808814966709704
0,0,0,171,86968,1.0,0.9929846938775511
0,0,0,172,86968,0.782608695652174,0.3558662280701754
0,0,0,173,86968,0.9411764705882353,0.5486263736263737
0,0,0,174,86968,1.0,0.9951739209615735
0,0,0,175,86968,0.782608695652174,0.3397064966337412
0,0,0,176,86968,1.0,1.0
0,0,0,177,86968,0.8095238095238095,0.37886382623224724
0,0,0,178,86968,1.0,0.6628787878787878
0,0,0,179,86968,0.8888888888888888,0.6566220238095238
0,0,0,180,86968,0.7083333333333334,0.3159187030075188
0,0,0,181,86968,0.8636363636363636,0.29937527642636
0,0,0,182,86968,1.0,0.9857142857142858
0,0,0,183,86968,0.9,0.4249131944444444
0,0,0,184,86968,0.95,0.6506172839506172
0,0,0,185,86968,0.9333333333333333,0.5625
0,0,0,186,86968,0.8888888888888888,0.6666666666666666
0,0,0,187,86968,0.8461538461538461,0.8987179487179487
0,0,0,188,86968,0.9411764705882353,0.6666666666666666
0,0,0,189,86968,0.9333333333333333,0.5833333333333333
0,0,0,190,86968,1.0,0.8333333333333334
0,0,0,191,86968,1.0,0.9647435897435899
0,0,0,192,86968,0.9444444444444444,0.7333333333333334
0,0,0,193,86968,0.9047619047619048,0.5401234567901234
0,0,0,194,86968,1.0,0.9989583333333334
0,0,0,195,86968,1.0,1.0
0,0,0,196,86968,0.782608695652174,0.3263925727722792
0,0,0,197,86968,0.9444444444444444,0.29235334110334116
0,0,0,198,86968,0.7142857142857143,0.24548611111111115
0,0,0,199,86968,1.0,0.8125
0,0,0,200,86968,0.9523809523809523,0.42191027926322044
0,0,0,201,86968,0.8235294117647058,0.7597883597883598
0,0,0,202,86968,0.8095238095238095,0.34883764111705284
0,0,0,203,86968,0.75,0.6022694262890341
0,0,0,204,86968,1.0,0.9807692307692308
0,0,0,205,86968,0.9411764705882353,0.6568877551020409
0,0,0,206,86968,0.9473684210526315,0.7569444444444443
0,0,0,207,86968,0.875,0.34167699593185863
0,0,0,208,86968,0.8571428571428571,0.31327160493827155
0,0,0,209,86968,1.0,0.42922206034116434
0,0,0,210,86968,0.7857142857142857,0.5754132231404958
0,0,0,211,86968,0.8333333333333334,0.34099567099567096
0,0,0,212,86968,1.0,0.9444444444444443
0,0,0,213,86968,0.85,0.5134486607142857
0,0,0,214,86968,0.9090909090909091,0.3771690522127997
0,0,0,215,86968,1.0,0.75
0,0,0,216,86968,1.0,1.0
0,0,0,217,86968,0.9166666666666666,0.5
0,0,0,218,86968,0.7619047619047619,0.33604691876750703
0,0,0,219,86968,0.8095238095238095,0.3752535496957404
0,0,0,220,86968,1.0,1.0
0,0,0,221,86968,0.9444444444444444,0.4184292178409825
0,0,0,222,86968,0.9444444444444444,0.7459449192782527
0,0,0,223,86968,0.9230769230769231,0.6666666666666666
0,0,0,224,86968,0.9166666666666666,0.40555980744700626
0,0,0,225,86968,1.0,0.875
0,0,0,226,86968,1.0,0.6975924660135187
0,0,0,227,86968,0.7272727272727273,0.4223625140291807
0,0,0,228,86968,0.9166666666666666,0.5461486578172816
