video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,jpeg_time_mean,jpeg_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b610204c-e3c8c65f,0.0,1,12.220214462280273,1.5429891273723804,5.434569573402404,0.48029605211448406,2.2659711956977846,0.10320654126725674,320.59680099487304,49.76243610530884,850.1711975097656,101.13882030350695,17.385315132141113,5.6950605791425195,48.6316032409668,6.583189400621955
b610204c-e3c8c65f,0.0,2,12.152507114410401,1.1004568401158865,5.363825583457947,0.37150484953735613,2.3126800060272217,0.24832799432340658,405.07967681884764,51.53226013521116,918.2532958984375,47.25485645135707,18.704985570907592,6.072386264382485,50.03677101135254,6.380262820924082
b610204c-e3c8c65f,0.0,3,12.044006395339967,1.0527911543215638,5.284656023979187,0.2524033560348116,2.253873598575592,0.08457011034538801,412.2630859375,64.0871199159819,924.4094146728515,66.10900927782689,16.58714246749878,5.260641264877321,48.415609741210936,6.173097050997251
b610204c-e3c8c65f,0.0,4,11.959811210632324,1.5621842887608897,5.154620790481568,0.03646722431801003,2.216712009906769,0.07859870270563829,415.9341766357422,39.80863342051674,924.9810363769532,45.50967737675346,17.755707216262817,5.31978147899578,48.90231647491455,5.186188527560169
b610204c-e3c8c65f,0.0,5,12.085406398773193,1.0890882572567353,5.348809599876404,0.40589750143222536,2.2397152185440063,0.05975825858496363,578.6826416015625,95.23340618516815,1102.9493774414063,92.88555280455141,22.601235151290894,7.608258145212878,53.99683818817139,7.933526849340481
b610204c-e3c8c65f,0.02,1,12.814504146575928,0.9703676023280292,5.185804843902588,0.1467882496573592,2.2788432002067567,0.05471131046165789,327.00512542724607,48.00982004560438,986.8677795410156,57.878599645164314,18.289356851577757,5.465343630696478,49.19989929199219,5.649464580224478
b610204c-e3c8c65f,0.02,2,12.644158363342285,1.6535432259592382,5.305913615226745,0.23950394814855017,2.2845824122428895,0.06951895088011278,341.87893829345705,61.92273535185018,998.2325561523437,77.85647184424393,23.311467123031616,7.027466208688,54.4622688293457,7.213751478736437
b610204c-e3c8c65f,0.02,3,13.237923288345337,1.2368111217383524,5.190663981437683,0.16224652045409058,2.35769761800766,0.27624157316689607,373.25907135009766,50.416161295739876,1039.4333251953126,59.21277421588039,21.867910385131836,7.576402149148486,53.32245578765869,8.419203292343386
b610204c-e3c8c65f,0.02,4,12.666339254379272,1.0152618854336248,5.217831969261169,0.17155963341793942,2.287780797481537,0.11046435772969292,403.5020050048828,59.57549232799931,1060.4829559326172,61.188757098648956,21.394115257263184,6.458285576510596,52.41036529541016,6.6726175916011865
b610204c-e3c8c65f,0.02,5,12.659153604507447,1.3145053268645932,5.151179218292237,0.03143311598296418,2.3116223931312563,0.09870688959548225,595.9819686889648,96.11006162598055,1269.8825256347657,96.75145508125928,21.034573078155518,6.250941090111593,52.48271579742432,6.73678088876869
b610204c-e3c8c65f,0.04,1,12.214329624176026,1.255982029663301,5.170945572853088,0.08591610007280652,2.2685888051986693,0.06937822891629687,310.2455459594727,50.62679667613812,1140.4064727783202,216.77513944175533,17.926884841918945,6.589324903240456,48.49871387481689,7.447174177812248
b610204c-e3c8c65f,0.04,2,12.376219177246094,0.9220220950335749,5.192779231071472,0.16368418535493695,2.2197951793670656,0.06762494507405573,331.0493217468262,60.987126742360005,1071.3452209472657,270.60514565913644,17.196783924102782,4.200452520654251,48.463196754455566,4.087803058353925
b610204c-e3c8c65f,0.04,3,12.499161624908448,0.8618986637282328,5.158751964569092,0.048187223757931476,2.273247992992401,0.1005360275861025,365.2247604370117,46.47525755989195,1134.7804931640626,214.00938492857827,17.977892875671387,4.8826536972927475,49.122551918029785,5.139712149333094
b610204c-e3c8c65f,0.04,4,13.60363836288452,1.758032892929334,5.154758358001709,0.041774257072368565,2.2853808045387267,0.07003702209118333,375.1621826171875,39.73591147702568,1135.8524047851563,236.74176349088276,19.20713939666748,6.8527750285138795,50.50912208557129,7.305199081164005
b610204c-e3c8c65f,0.04,5,13.127819204330445,1.7100215593296308,5.156279993057251,0.03412206427812629,2.302348816394806,0.08214641210900918,568.378010559082,111.00714597665664,1355.3926025390624,230.85294502884642,18.575399971008302,3.6706982615019235,49.84945774078369,4.214029931745318
b610204c-e3c8c65f,0.06,1,12.491395092010498,0.9053467329081019,5.217235159873963,0.3305509058883277,2.266491198539734,0.12952926531730727,357.73308715820315,61.072200310784034,1340.7161773681642,422.8070224860208,15.182412767410279,2.657179628673777,47.18069477081299,3.9144039558406605
b610204c-e3c8c65f,0.06,2,12.459353685379028,0.7386771199907339,5.182299184799194,0.1532314022034234,2.243884813785553,0.0559449423391979,352.2439224243164,60.98510872520299,1130.2086334228516,171.211175715028,15.555190467834473,2.32788549226626,46.22954559326172,3.7287495694472668
b610204c-e3c8c65f,0.06,3,12.553665590286254,1.0788009596464299,5.176289582252503,0.0977994473497249,2.2013823986053467,0.058833305133963565,375.92149658203124,56.7533531893481,1164.7108642578125,251.7369692266301,17.681980848312378,5.120107795013986,48.714966201782225,6.110824175240108
b610204c-e3c8c65f,0.06,4,12.450699281692504,1.5957618330147179,5.198806357383728,0.20956701509349435,2.291334402561188,0.08594951858835252,355.9588562011719,55.50473279667419,1160.1514984130858,251.50704789559967,19.638864040374756,7.200275420949112,53.839094734191896,15.185979867133177
b610204c-e3c8c65f,0.06,5,12.353697538375854,1.0957004994129937,5.98402087688446,3.4567689008060607,2.2563680171966554,0.055398155136623835,507.56920928955077,88.66866061738229,1342.1203369140626,203.974660074253,19.976107120513916,6.596804574647432,52.06104793548584,8.318276604334278
b610204c-e3c8c65f,0.08,1,12.44806079864502,1.4523617791057284,5.197316765785217,0.16163132941277852,2.234873592853546,0.0524961567082933,312.95693359375,74.69585951534165,1235.3661499023438,289.7209359544881,17.31453585624695,6.080530217421162,49.10058364868164,6.815289010028914
b610204c-e3c8c65f,0.08,2,12.339990377426147,1.0157575552776137,6.044188857078552,3.556235967336741,2.238318371772766,0.10917282252202375,316.8444374084473,60.64006155790061,1161.642315673828,249.67868338512463,15.349547147750854,4.4365710584035725,47.31150360107422,5.7627416958040545
b610204c-e3c8c65f,0.08,3,12.549308824539185,1.3900901656764026,5.153201556205749,0.042458813590933085,2.243403196334839,0.08665394972395424,314.7403106689453,62.533329937490265,1135.4740600585938,244.3718418556098,16.207956790924072,4.187160506856725,46.851814651489256,4.501920539310274
b610204c-e3c8c65f,0.08,4,11.491041612625121,0.8170479170047463,5.173135995864868,0.1486105383326142,2.2244223833084105,0.05774020400013486,327.3315589904785,44.74661627949055,1266.8829193115234,306.2899992040387,15.388878345489502,0.3607677753036016,47.065073776245114,3.0201951830672598
b610204c-e3c8c65f,0.08,5,12.611764812469483,1.313291827966277,5.161799955368042,0.07893052962343687,2.2697087645530702,0.09662246762874566,501.5768356323242,102.90632408373203,1334.8144165039062,229.0211709556813,15.76457438468933,0.36088777766395824,46.86466293334961,0.880838652530445
