video_name,pruning_thresh,jepg_quality,data_size_mean,data_size_std,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b4fe0b47-a7819060,0.05,60,125559.3,787.9904885212765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4fe0b47-a7819060,0.05,70,156980.3,832.9750116300007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4fe0b47-a7819060,0.05,80,203721.66,1003.6245535059413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4fe0b47-a7819060,0.05,90,311947.26,1241.2844848784666,0.06191268190741539,0.10891088843345642,0.068764828145504,0.07063669711351395,0.0,0.0,0.030724789947271347,0.06313025206327438,0.07356180995702744,0.0,0.0
b4fe0b47-a7819060,0.05,100,823768.17,2481.0424061470612,0.05459706857800484,0.10396039485931396,0.02710333839058876,0.06460679322481155,0.0,0.0,0.02757352963089943,0.058981090784072876,0.0687270537018776,0.0,0.0
b5fa32f1-4e9c7d32,0.05,60,159134.32,16563.786706475064,0.06073769927024841,0.09854338318109512,0.0786958634853363,0.002528877928853035,0.05178079009056091,0.13127340376377106,0.06702256202697754,0.06829363852739334,0.0021448468323796988,0.054619479924440384,0.14611735939979553
b5fa32f1-4e9c7d32,0.05,70,195982.53,18032.577673452568,0.08877233415842056,0.13550494611263275,0.12131563574075699,0.002973085967823863,0.0856482982635498,0.18776899576187134,0.09258809685707092,0.09753125160932541,0.002785515272989869,0.10131360590457916,0.2019105851650238
b5fa32f1-4e9c7d32,0.05,80,249858.22,20770.377419093762,0.09103748947381973,0.14303924143314362,0.12615016102790833,0.0032633363734930754,0.10097209364175797,0.2014491856098175,0.10005022585391998,0.10423954576253891,0.0036211698316037655,0.11573836952447891,0.22724919021129608
b5fa32f1-4e9c7d32,0.05,90,374722.45,28603.75690652366,0.08430644869804382,0.13742733001708984,0.11091119050979614,0.0053078243508934975,0.08768574148416519,0.19937816262245178,0.08649566024541855,0.0937620997428894,0.007799442857503891,0.0947275385260582,0.21912434697151184
b5fa32f1-4e9c7d32,0.05,100,926256.0,48940.85225065048,0.04206930845975876,0.0769491121172905,0.045482978224754333,0.008366305381059647,0.06623989343643188,0.1097378060221672,0.035510651767253876,0.04713942110538483,0.012646239250898361,0.07686583697795868,0.11809376627206802
