video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b4fe0b47-a7819060,0.05,60,16.666142110824584,1.289835424562569,4.615236477851868,2.622686585137265,5.872677745819092,0.4606288978763474,0.5037555178999901,0.04880682948617175,15.898190650939942,2.9125694087870246
b4fe0b47-a7819060,0.05,70,16.67477571487427,1.2912853821190344,4.484928970336914,0.16163359421056137,6.026455991268158,0.5744284283053832,0.623382399380207,0.5936310522167845,15.772785606384277,1.0574662312063323
b4fe0b47-a7819060,0.05,80,16.544685068130494,1.1540518919338145,4.506444787979126,0.04326622552595047,6.426231355667114,0.49854682161535835,0.6121900820732117,0.0346483179103322,16.10719295501709,0.8544350588182452
b4fe0b47-a7819060,0.05,90,16.748605690002442,1.4208372915741496,4.529691519737244,0.17099730364221652,6.841050238609314,0.6290323111851032,0.7278316807746887,0.09404508224116769,16.263551692962647,1.3825441625646122
b4fe0b47-a7819060,0.05,100,16.42154818534851,1.2270352167726783,4.537370233535767,0.19258806787596186,8.291971158981323,0.6782173765348184,0.9686371225118637,0.1420800961559812,16.949250946044923,1.2996032726690605
b5fa32f1-4e9c7d32,0.05,60,16.24682620048523,1.1631930995552462,4.546662082672119,0.610635353985539,6.093663992881775,0.34826139372208764,0.5508422395586967,0.04960340187971217,15.860212240219116,0.9372750245326815
b5fa32f1-4e9c7d32,0.05,70,16.351490926742553,1.2155899945821405,4.50991135597229,0.16268222482112624,6.2747776222229,0.4180563316934205,0.6458150392770767,0.595351968053189,16.031540441513062,1.088125447337254
b5fa32f1-4e9c7d32,0.05,80,16.42859658241272,1.2357118422868811,4.526981129646301,0.15957494309225648,6.563301453590393,0.5550538687088711,0.642561920285225,0.07466357439751435,16.09623517036438,1.3261873998448421
b5fa32f1-4e9c7d32,0.05,90,16.569520273208617,1.252420353413114,4.527192640304565,0.15948650142478601,7.1222966241836545,0.5814784665448043,0.748668799996376,0.09004099524497285,16.147300806045532,0.9528575841292084
b5fa32f1-4e9c7d32,0.05,100,16.772285099029542,1.3403820795747088,4.51818621635437,0.1494373936625243,8.413317742347717,0.7743231645823522,0.9677167975902558,0.08575879829560401,17.08687291145325,1.5037993567481636
b4c0a877-66fc6239,0.05,60,16.64410243988037,1.4582806746441548,4.363769598007202,0.2764293130280505,5.789939193725586,0.4396175035369674,0.4944127970933914,0.06700422834631439,15.59267029762268,1.3993245177223546
b4c0a877-66fc6239,0.05,70,17.27689115524292,2.7905930569996222,4.409596827030182,0.22599354156521712,5.937756147384643,0.47419749902418434,0.5999033612012863,0.6128088414990445,15.782793254852296,1.2227451849460687
b4c0a877-66fc6239,0.05,80,16.649142341613768,1.4290410161859013,4.396484780311584,0.22204286165673356,6.177745251655579,0.5829196427143949,0.5891872000694275,0.038689791076871594,15.649473009109498,0.6758933709530563
b4c0a877-66fc6239,0.05,90,16.970138940811157,1.6522602973216878,4.49363712310791,0.6374546391953888,6.859378881454468,0.4770900602077339,0.6713792008161544,0.03401703737553359,16.149765100479126,1.4820209954333037
b4c0a877-66fc6239,0.05,100,16.890391340255736,1.7925034230707995,4.400013127326965,0.19541570889327964,8.255734729766846,0.595870087295744,0.909751358628273,0.03012544598496558,16.184089221954345,0.6912897427048813
b49a1b50-186fb520,0.05,60,16.247223091125488,1.5405688233836823,4.116280963420868,0.8278763077470696,5.878642234802246,0.4092424937583216,0.5062828797101975,0.03706485452072011,15.209598054885864,1.1369329503248686
b49a1b50-186fb520,0.05,70,16.14195623397827,1.108554725445965,4.027310435771942,0.24482152875255148,5.961023707389831,0.493925806827317,0.5405756798386574,0.030559502681756903,15.197048664093018,0.8650856540556243
b49a1b50-186fb520,0.05,80,16.710089883804322,2.343612087173335,4.1081529545784,0.507414278440161,6.322124161720276,0.4750878535745525,0.5792102408409119,0.04443467825496297,15.316653108596801,1.0076191469257245
b49a1b50-186fb520,0.05,90,16.56374336242676,1.8656069378040845,4.076229436397552,0.2637507263875861,6.8601730966567995,0.5706790360392121,0.7399305611848831,0.6152569298346151,15.559066905975342,1.0121277481644861
b49a1b50-186fb520,0.05,100,16.579222679138184,1.5427590826409125,4.085495359897614,0.26371258556825694,8.536507506370544,0.3944109225465584,0.9240396803617478,0.049324217790664114,16.14224581718445,0.8945169684136479
b610204c-e3c8c65f,0.05,60,16.469251232147215,1.7505213540474407,4.54245311498642,0.6880470067629045,6.054859535694122,0.47275962809178,0.5356854420900344,0.03213274805013937,15.786336069107056,1.6010437195777085
b610204c-e3c8c65f,0.05,70,16.573566703796388,2.074851885615428,4.461057291030884,0.1417555595294383,6.194404172897339,0.49126309922471506,0.5775788795948028,0.03900228715048933,15.840319042205811,1.1608138289354761
b610204c-e3c8c65f,0.05,80,16.636359663009642,2.2782499219705117,4.516146879196167,0.4367611714084417,6.39478045463562,0.6989924798729668,0.63453888297081,0.03864492034469138,15.979722900390625,1.0505745303242704
b610204c-e3c8c65f,0.05,90,16.181018896102906,1.6331141274349539,4.5385826969146725,0.49539839328655,7.248679695129394,0.385108998214337,0.7351040023565293,0.043212592958826394,16.13682538986206,1.1003081714923661
b610204c-e3c8c65f,0.05,100,16.39699294090271,1.678208163862631,4.471262741088867,0.07498739651855466,8.511448664665222,0.6248149474284437,0.9611939185857773,0.036417663560921944,16.98345151901245,1.5848991860364672
b4d2dede-18dc0cd0,0.05,60,16.164761209487914,1.651543963903954,3.8520137548446653,0.03338458138387649,5.73054399728775,0.5255133951594049,0.4885452800989151,0.03570341721717821,14.944712657928466,0.9677398106402374
b4d2dede-18dc0cd0,0.05,70,16.81001626968384,1.6203696970387873,3.8543587255477907,0.03154245644539522,5.737927670478821,0.571562676524462,0.5009836813807488,0.03140120524004921,14.80717279434204,0.8139694356574834
b4d2dede-18dc0cd0,0.05,80,17.03733696937561,1.3638726841036477,3.856728310585022,0.06818621888961603,6.219107213020325,0.4501196576970564,0.5459884783625603,0.04945600846725727,15.021657609939576,0.8045231635055704
b4d2dede-18dc0cd0,0.05,90,17.317930622100832,2.7731673476707654,3.8810217547416688,0.19323532537552254,6.601239356994629,0.7199110103017557,0.6483644807338714,0.05807690930745047,15.074652137756347,1.1166188814284834
b4d2dede-18dc0cd0,0.05,100,17.006260614395142,1.5105914594261707,3.8869900798797605,0.15131661528742973,8.13957534313202,0.8441049575261794,0.912604159116745,0.04065333802602087,15.790911712646484,1.0924210683240645
b69d5b1d-03bd6daa,0.05,60,16.64173053741455,1.859136256074248,4.123617284297943,0.5425442215638663,5.808939843177796,0.47344130781484955,0.49944831907749176,0.03836618259746956,15.250745286941529,1.0900248916276738
