video_name,pruning_thresh,jepg_quality,data_size_mean,data_size_std,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b4fe0b47-a7819060,0.05,60,16021.35,52.12319541240733,0.005398396868258715,0.024752475321292877,0.0,0.002475247485563159,0.08926123380661011,0.0,0.005094537977129221,0.005619748029857874,0.0006119951140135527,0.09700000286102295,0.0
b4fe0b47-a7819060,0.05,70,19508.96,65.69016973642252,0.03031633421778679,0.06435643881559372,0.007745272945612669,0.028419416397809982,0.0885281041264534,0.0,0.023056723177433014,0.029884453862905502,0.02943696454167366,0.08799999952316284,0.0
b4fe0b47-a7819060,0.05,80,25003.64,75.79597878515719,0.06232479587197304,0.11386138945817947,0.043464478105306625,0.06845436245203018,0.06081608310341835,0.0,0.03046218492090702,0.06538865715265274,0.07258261740207672,0.05900000035762787,0.0
b4fe0b47-a7819060,0.05,90,36401.42,100.8900569927483,0.04695693776011467,0.09405940771102905,0.02007700689136982,0.056459952145814896,0.0,0.0,0.026943277567625046,0.05210084095597267,0.060709916055202484,0.0,0.0
b4fe0b47-a7819060,0.05,100,79570.68,161.95103457526906,0.054629139602184296,0.10396039485931396,0.02764235809445381,0.06509272754192352,0.0,0.0,0.027415966615080833,0.05924369767308235,0.06903304904699326,0.0,0.0
b5fa32f1-4e9c7d32,0.05,60,18349.25,809.3092038893417,0.030027972534298897,0.0577513724565506,0.033647626638412476,0.0073945061303675175,0.05621451884508133,0.07922909408807755,0.02461889013648033,0.03318290412425995,0.010167131200432777,0.06203175708651543,0.08746815472841263
b5fa32f1-4e9c7d32,0.05,70,22431.8,939.0253457708156,0.024676231667399406,0.04909941181540489,0.025181418284773827,0.007892933674156666,0.05094768479466438,0.07782993465662003,0.01802290789783001,0.027909215539693832,0.01064066868275404,0.05850956216454506,0.08544888347387314
b5fa32f1-4e9c7d32,0.05,80,28720.07,1040.4822560236191,0.034415557980537415,0.06364268809556961,0.03818563371896744,0.007716585882008076,0.04842783883213997,0.09913107007741928,0.029641442000865936,0.040639959275722504,0.01228412240743637,0.05900551751255989,0.11004911363124847
b5fa32f1-4e9c7d32,0.05,90,40622.17,1111.1606189475938,0.040389981120824814,0.07315480709075928,0.04629923775792122,0.007950635626912117,0.055730365216732025,0.1117359921336174,0.03457110747694969,0.045483119785785675,0.011894150637090206,0.06684057414531708,0.11992613226175308
b5fa32f1-4e9c7d32,0.05,100,86573.55,1900.7934994364855,0.045152273029088974,0.0796227902173996,0.05045817047357559,0.008311164565384388,0.06660659611225128,0.11764407902956009,0.03851183131337166,0.050054095685482025,0.012701950035989285,0.07692718505859375,0.12599845230579376
b4c0a877-66fc6239,0.05,60,13776.42,677.1005712595434,0.022750137373805046,0.04575483500957489,0.009973428212106228,6.600659980904311e-05,0.09533922374248505,0.0794672966003418,0.023974580690264702,0.024205662310123444,0.00024875623057596385,0.10198019444942474,0.07785714417695999
b4c0a877-66fc6239,0.05,70,16867.05,792.281280543722,0.024993235245347023,0.048467833548784256,0.01546227466315031,0.00024064906756393611,0.09213242679834366,0.10995206981897354,0.025880994275212288,0.02640092372894287,0.0009950249223038554,0.09933993220329285,0.10857142508029938
b4c0a877-66fc6239,0.05,80,21783.86,937.0977325764907,0.027486976236104965,0.05211254209280014,0.017478957772254944,0.0014597614062950015,0.10327070951461792,0.10537310689687729,0.027267474681138992,0.027845175936818123,0.0022388058714568615,0.10792079567909241,0.10428571701049805
b4c0a877-66fc6239,0.05,90,32231.73,1113.086024123922,0.02767234668135643,0.05351771414279938,0.017556505277752876,0.001433761790394783,0.10911797732114792,0.12121326476335526,0.028769496828317642,0.030271518975496292,0.0037313431967049837,0.11287128925323486,0.1192857176065445
b4c0a877-66fc6239,0.05,100,73075.04,1813.9095507769948,0.027754027396440506,0.05436284467577934,0.014596831053495407,0.0009756017825566232,0.10839296877384186,0.11870186775922775,0.028018485754728317,0.02946273796260357,0.00273631839081645,0.11122111976146698,0.11571428924798965
b49a1b50-186fb520,0.05,60,14432.7,418.56599240740996,0.010228044353425503,0.016956288367509842,0.012584774754941463,0.002970297122374177,0.08868458122015,0.0027392739430069923,0.012238023802638054,0.012238023802638054,0.0023437500931322575,0.10833333432674408,0.0030630631372332573
b49a1b50-186fb520,0.05,70,17515.97,511.13967670295364,0.018207887187600136,0.02775813266634941,0.021162524819374084,0.006188118830323219,0.14461980760097504,0.002772277221083641,0.022981714457273483,0.022981714457273483,0.0062500000931322575,0.17916665971279144,0.003423423506319523
b49a1b50-186fb520,0.05,80,22505.08,628.2636020015802,0.017500445246696472,0.027647295966744423,0.02359062433242798,0.003960396163165569,0.13253654539585114,0.006930693052709103,0.01837574876844883,0.01837574876844883,0.0054687499068677425,0.14166666567325592,0.006306306459009647
b49a1b50-186fb520,0.05,90,33306.45,750.7725670933909,0.013846507295966148,0.022030774503946304,0.019769323989748955,0.0067244223318994045,0.12140213698148727,0.006268741097301245,0.017218241468071938,0.017218241468071938,0.00937500037252903,0.14305555820465088,0.006846847012639046
b49a1b50-186fb520,0.05,100,74686.5,1244.7473277737936,0.013933233916759491,0.02375827729701996,0.020040646195411682,0.00532178208231926,0.1096205785870552,0.008268740959465504,0.01685735583305359,0.01685735583305359,0.0078125,0.13750000298023224,0.00774774793535471
b610204c-e3c8c65f,0.05,60,17479.51,1196.0003803929162,0.027996638789772987,0.054274532943964005,0.027502208948135376,0.002623950596898794,0.029146039858460426,0.21979328989982605,0.026133712381124496,0.033618196845054626,0.005394662264734507,0.03653872013092041,0.24332700669765472
b610204c-e3c8c65f,0.05,70,21367.35,1435.6313689453848,0.038321465253829956,0.07147421687841415,0.03559360280632973,0.006301370449364185,0.05391325429081917,0.28536149859428406,0.03378647193312645,0.045067962259054184,0.010134454816579819,0.06213804706931114,0.3175837993621826
b610204c-e3c8c65f,0.05,80,27432.62,1649.8976621596867,0.04569898918271065,0.08838100731372833,0.04057004302740097,0.008198870345950127,0.0648096352815628,0.30727431178092957,0.04085617512464523,0.052904367446899414,0.012341777794063091,0.07610774040222168,0.34818151593208313
b610204c-e3c8c65f,0.05,90,39232.97,1747.3169057443472,0.04773891344666481,0.0971541628241539,0.03830675408244133,0.014955136924982071,0.057997673749923706,0.31323733925819397,0.04137803614139557,0.054807208478450775,0.022571485489606857,0.06754881888628006,0.36092662811279297
b610204c-e3c8c65f,0.05,100,84241.21,2987.0183504458087,0.04685257002711296,0.09690985828638077,0.035988058894872665,0.013950111344456673,0.05932638421654701,0.3177754282951355,0.04102228209376335,0.0542205311357975,0.02073143981397152,0.0693063959479332,0.3606419861316681
b4d2dede-18dc0cd0,0.05,60,13524.45,530.8831203758507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4d2dede-18dc0cd0,0.05,70,16559.36,637.7345767637192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4d2dede-18dc0cd0,0.05,80,21531.93,777.3485222858534,0.0004950495203956962,0.0016501650679856539,0.0,0.0,0.0019801980815827847,0.0,0.00011709601676557213,0.00011709601676557213,0.0,0.001010101055726409,0.0
b4d2dede-18dc0cd0,0.05,90,32135.8,938.6275512683399,0.0003300330135971308,0.0016501650679856539,0.0,0.00039603959885425866,0.001320132054388523,0.0,0.00015612802235409617,0.00015612802235409617,0.00029411763534881175,0.0006734006456099451,0.0
b4d2dede-18dc0cd0,0.05,100,72710.98,1498.733078169692,0.0007425742805935442,0.003025302430614829,0.000550055003259331,0.0009570957045070827,0.0023102310951799154,0.0,0.0005464481073431671,0.0005464481073431671,0.0013235294027253985,0.001683501643128693,0.0
b69d5b1d-03bd6daa,0.05,60,14989.8,299.8264831531731,0.008634059689939022,0.016281628981232643,0.008301598951220512,0.031771499663591385,0.01992802880704403,0.0,0.008062929846346378,0.008062929846346378,0.03544303774833679,0.0181818176060915,0.0
b69d5b1d-03bd6daa,0.05,70,18284.59,347.78694900757847,0.015417921356856823,0.026193875819444656,0.01654438115656376,0.07485677301883698,0.022814709693193436,0.018564356490969658,0.01273353025317192,0.014798427000641823,0.07721518725156784,0.021885521709918976,0.016225164756178856
b69d5b1d-03bd6daa,0.05,80,23572.55,399.48525316962576,0.014085259288549423,0.022808946669101715,0.014587212353944778,0.06068155914545059,0.027357395738363266,0.005940594244748354,0.012831858359277248,0.013176008127629757,0.062025316059589386,0.026767676696181297,0.003642384195700288
b69d5b1d-03bd6daa,0.05,90,34704.03,474.6038022392994,0.012275004759430885,0.019801979884505272,0.0123960105702281,0.06980926543474197,0.022502750158309937,0.005940594244748354,0.011897738091647625,0.012291052378714085,0.07215189933776855,0.021885521709918976,0.001986755058169365
b69d5b1d-03bd6daa,0.05,100,77023.91,754.3949508712263,0.013970063999295235,0.022567858919501305,0.014602296985685825,0.07807213068008423,0.024378903210163116,0.005940594244748354,0.013470993377268314,0.013470993377268314,0.08670885860919952,0.022053871303796768,0.001986755058169365
