video_name,pruning_thresh,jepg_quality,data_size_mean,data_size_std,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b4fe0b47-a7819060,0.05,60,229942.8,104264.7267443789,0.2766144573688507,0.4108910858631134,0.3927587866783142,0.28033724427223206,0.7306408286094666,0.0,0.03539916127920151,0.2974264621734619,0.2960220277309418,0.8259999752044678,0.0
b4fe0b47-a7819060,0.05,70,274215.02,123815.30997893435,0.28364548087120056,0.41579747200012207,0.40094852447509766,0.2886102795600891,0.7116327285766602,0.0,0.03608193248510361,0.3036239445209503,0.3033047616481781,0.824999988079071,0.0
b4fe0b47-a7819060,0.05,80,348035.7,141221.78034095874,0.2766399681568146,0.41584157943725586,0.37662336230278015,0.2835225462913513,0.6412174105644226,0.0,0.03602941334247589,0.29684874415397644,0.29993879795074463,0.7509999871253967,0.0
b4fe0b47-a7819060,0.05,90,520695.38,155118.76965788376,0.2767675817012787,0.4207920730113983,0.36962220072746277,0.28161314129829407,0.6550015807151794,0.0,0.03660714253783226,0.295273095369339,0.2972460091114044,0.7649999856948853,0.0
b4fe0b47-a7819060,0.05,100,1281558.06,202385.0277598034,0.27845141291618347,0.4207920730113983,0.37812134623527527,0.28461697697639465,0.6388415098190308,0.0,0.036449581384658813,0.2960084080696106,0.2993268072605133,0.7450000047683716,0.0
b5fa32f1-4e9c7d32,0.05,60,238350.0,20953.716458423314,0.11664784699678421,0.17289243638515472,0.14630164206027985,0.029624691233038902,0.19788216054439545,0.2679125964641571,0.1062026098370552,0.13629406690597534,0.03206128254532814,0.2193671464920044,0.3054758608341217
b5fa32f1-4e9c7d32,0.05,70,292628.24,23695.46095906134,0.13432693481445312,0.19820551574230194,0.16914542019367218,0.04729857295751572,0.26308494806289673,0.2651222348213196,0.1255909502506256,0.166717991232872,0.06330547481775284,0.2961621582508087,0.30337753891944885
b5fa32f1-4e9c7d32,0.05,80,388146.19,28400.572300816402,0.16539667546749115,0.24358634650707245,0.2042716145515442,0.06545166671276093,0.3209080696105957,0.292246550321579,0.1433318853378296,0.195741668343544,0.07214484363794327,0.3510194718837738,0.3312092125415802
b5fa32f1-4e9c7d32,0.05,90,668677.44,35724.645297978816,0.18353775143623352,0.2810223698616028,0.23183156549930573,0.10741814225912094,0.37070098519325256,0.2580519914627075,0.15279287099838257,0.21505054831504822,0.11775487661361694,0.40489882230758667,0.28845179080963135
b5fa32f1-4e9c7d32,0.05,100,1682567.72,82047.36316873078,0.19916512072086334,0.30121922492980957,0.24602723121643066,0.16913487017154694,0.3649401068687439,0.2255336493253708,0.16990910470485687,0.23399575054645538,0.18532033264636993,0.4038490951061249,0.25183403491973877
b4c0a877-66fc6239,0.05,60,101197.02,21700.90985464895,0.06088186427950859,0.12823452055454254,0.03507150709629059,0.01525381114333868,0.21285440027713776,0.29021623730659485,0.028134027495980263,0.07313691824674606,0.015422885306179523,0.25610560178756714,0.30571427941322327
b4c0a877-66fc6239,0.05,70,130264.72,31067.79388726531,0.08811666816473007,0.17150677740573883,0.06317737698554993,0.04704301431775093,0.2722168564796448,0.41155552864074707,0.03414211422204971,0.10115540027618408,0.05223880708217621,0.3075907528400421,0.4350000023841858
b4c0a877-66fc6239,0.05,80,191509.47,37669.462227235206,0.10985923558473587,0.2045465111732483,0.09059122949838638,0.08467801660299301,0.2933565676212311,0.5370675325393677,0.03610629588365555,0.12599653005599976,0.09502487629652023,0.3343234360218048,0.5614285469055176
b4c0a877-66fc6239,0.05,90,364306.62,58997.360832969476,0.133198082447052,0.22717082500457764,0.13721029460430145,0.13672150671482086,0.3471936583518982,0.5562093257904053,0.039168111979961395,0.1487579494714737,0.14975124597549438,0.38151815533638,0.5835714340209961
b4c0a877-66fc6239,0.05,100,1141463.15,65247.137864181444,0.13826966285705566,0.23317711055278778,0.15172846615314484,0.1398087739944458,0.36482706665992737,0.5710909366607666,0.03853264078497887,0.154188334941864,0.15621890127658844,0.39702969789505005,0.5985714197158813
b49a1b50-186fb520,0.05,60,160953.76,33995.52288967475,0.03231842815876007,0.051311101764440536,0.04447231441736221,0.042450495064258575,0.1851862519979477,0.03640194609761238,0.03644140437245369,0.03644140437245369,0.0546875,0.20416666567325592,0.037657659500837326
b49a1b50-186fb520,0.05,70,202003.07,43516.864524286444,0.0394040085375309,0.060601573437452316,0.0544537790119648,0.05082367733120918,0.22564572095870972,0.040885597467422485,0.04690173268318176,0.04818487912416458,0.07343749701976776,0.2569444477558136,0.04252252355217934
b49a1b50-186fb520,0.05,80,274803.54,55543.5069314893,0.047543998807668686,0.07243657857179642,0.06528158485889435,0.0771370604634285,0.24424347281455994,0.045560773462057114,0.047693006694316864,0.052141252905130386,0.10703124850988388,0.2597222328186035,0.04738738760352135
b49a1b50-186fb520,0.05,90,495253.72,88668.53750210161,0.049053750932216644,0.07642216980457306,0.062010884284973145,0.11503136903047562,0.22839805483818054,0.04838109388947487,0.04764756187796593,0.05577416718006134,0.14296874403953552,0.25,0.05207207053899765
b49a1b50-186fb520,0.05,100,1369812.57,114242.1239080625,0.05074312165379524,0.0815446674823761,0.06408903002738953,0.11587964743375778,0.22970721125602722,0.05159892141819,0.04875962436199188,0.057485029101371765,0.14687499403953552,0.25138887763023376,0.05459459498524666
b610204c-e3c8c65f,0.05,60,276175.87,34929.68869562253,0.10914317518472672,0.16757476329803467,0.1291894018650055,0.05536801367998123,0.18866680562496185,0.4772490859031677,0.07743220776319504,0.1186758428812027,0.0656144917011261,0.2046026885509491,0.5172675251960754
b610204c-e3c8c65f,0.05,70,334337.61,39665.539979658664,0.17830368876457214,0.26335716247558594,0.20609770715236664,0.08135702461004257,0.28135716915130615,0.5470407009124756,0.22588303685188293,0.2795591652393341,0.10093386471271515,0.36547139286994934,0.5797122120857239
