video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b4fe0b47-a7819060,0.05,60,14.872670993804931,0.8129509977035663,4.793628168106079,0.10682309577327563,2.323124792575836,0.09778934460955033,24.53729114532471,2.0343022209359862,2.321243838071823,0.6772750968599363,18.124741115570068,1.1972397522878908
b4fe0b47-a7819060,0.05,70,14.803240642547607,0.7779987391010738,4.812893738746643,0.07529051490242016,2.2844691276550293,0.06623694547185398,24.567693157196047,2.569372536879119,2.412975685596466,0.3581640174061832,20.881627168655395,24.592257470983107
b4fe0b47-a7819060,0.05,80,16.069728918075562,2.4746953395089326,4.862117738723755,0.46117547798550435,2.359622721672058,0.4223550442239142,22.70195104598999,3.9366010467811177,2.6883584010601043,0.39289249951674665,18.853157062530517,1.680798098467572
b4fe0b47-a7819060,0.05,90,15.783116807937622,1.9001100823631025,4.814342393875122,0.07401013461020099,2.366631042957306,0.4507676768389739,27.591506557464598,3.4898693997691153,3.3844793677330016,0.9914414296864416,19.95800386428833,1.4275500361356244
b4fe0b47-a7819060,0.05,100,14.871432628631592,1.3902560018946668,4.816542105674744,0.0716316273112626,2.3287289547920227,0.14284722857402346,39.80057762145996,2.756615302256938,5.2329667282104495,0.29823838404205316,23.993871326446534,1.4804747321344827
b4fe0b47-a7819060,0.1,60,15.39032479286194,1.8889168243838064,4.810057606697082,0.08723579844574467,2.308996148109436,0.0727846605182889,24.701866912841798,2.577265127440427,2.3642915201187136,0.3041691488524868,18.520725002288817,1.2923082822279204
b4fe0b47-a7819060,0.1,70,15.53319905281067,1.3283923883867033,4.850989756584167,0.5042881489333357,2.31128000497818,0.08261480263610081,25.27148027420044,2.4063360221395085,2.49236513376236,0.33756700963210406,18.795958347320557,1.6623499989014143
b4fe0b47-a7819060,0.1,80,15.458220129013062,1.4753371406502511,4.905239357948303,0.7425557163138586,2.330783360004425,0.092590640483112,26.955720767974853,2.2542970804081994,2.758837435245514,0.36882051170471375,19.506201286315918,1.2776068199020858
b4fe0b47-a7819060,0.1,90,15.290194606781006,2.6596908849231182,4.927530865669251,0.8006144248887792,2.3347427225112916,0.1559650178447982,29.62417860031128,2.4830144700632295,3.2914521527290344,0.397216769937314,20.369677448272704,1.4176188318723544
b4fe0b47-a7819060,0.1,100,14.861554555892944,1.06949475534053,4.8174604845047,0.08409975540607151,2.3083481574058533,0.09148766767292313,40.01587154388428,2.77765378127076,5.357286710739135,0.7702682787257507,24.409629707336425,1.5901990526186507
b4fe0b47-a7819060,0.15000000000000002,60,15.131123886108398,1.2600827607298595,4.841618585586548,0.5572313757154415,2.31465087890625,0.06679182890857761,25.35745788574219,1.610493397236554,2.4138028812408447,0.2687461751794823,18.73212869644165,1.363456643217808
b4fe0b47-a7819060,0.15000000000000002,70,15.170801649093628,1.2122575769098085,4.815194535255432,0.12511205755575766,2.3150089597702026,0.11191743219159364,26.381542072296142,2.172983904483515,2.560989761352539,0.3301895193948542,18.870926132202147,1.4500139471806288
b4fe0b47-a7819060,0.15000000000000002,80,15.059385633468628,1.1475460387747,4.803241896629333,0.04129397027359235,2.3088713598251345,0.09002138297164493,27.21397533416748,2.450524819993535,2.791430404186249,0.3383921842459294,19.327751274108888,0.9840206819070599
b4fe0b47-a7819060,0.15000000000000002,90,15.095271091461182,1.0811581525439484,4.822228174209595,0.1288910708073066,2.304836480617523,0.05313802148713522,29.924235553741454,2.580831090024764,3.346387529373169,0.44285887032414295,20.3467954826355,1.397078046767394
