video_name,pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
b4fe0b47-a7819060,0.05,60,16.736091165542604,1.8820800871356231,4.415987215042114,1.3624388509963776,6.027896313667298,0.31382965361945053,0.5064527994394302,0.0665975904577987,15.61592830657959,1.6350131616931964
b4fe0b47-a7819060,0.05,70,16.4622905254364,1.1543267190828943,4.440792970657348,0.10836986818381183,6.040181431770325,0.4287166777338721,0.5326512002944946,0.029025126130931403,15.62661289215088,0.7095561488152575
b4fe0b47-a7819060,0.05,80,16.448031311035155,1.240143013373252,4.508060145378113,0.1612896317242618,6.397696316242218,0.46009207937131635,0.5991542398929596,0.08175855430599019,15.725486059188842,0.7287532385105928
b4fe0b47-a7819060,0.05,90,15.897700176239013,0.8799238639288735,4.519829111099243,0.19937106678663574,6.947851839065552,0.49099309864104834,0.7331366366147996,0.1005588094590033,15.88141215324402,1.0252474764418122
b4fe0b47-a7819060,0.05,100,16.31950489997864,1.216226873887638,4.5180086374282835,0.19010341819236698,8.465024967193603,0.5282504758337653,0.9447814375162125,0.12702201296946852,16.740520305633545,1.152058049264265
b5fa32f1-4e9c7d32,0.05,60,16.258192701339723,1.121564792179263,4.454586863517761,0.16907558682836157,6.057007684707641,0.3233618005586119,0.54198175907135,0.049495260409172646,15.677076787948609,0.7402289243024791
b5fa32f1-4e9c7d32,0.05,70,16.376486101150512,1.086986434095605,4.469699840545655,0.08486124743393235,6.234566707611084,0.46903612505662856,0.5660224020481109,0.03510958356485809,15.643249979019165,0.7950700758961408
b5fa32f1-4e9c7d32,0.05,80,16.70714916229248,1.4455850697525614,4.494665298461914,0.06787144989036521,6.326540818214417,0.7529415136066734,0.6502032029628754,0.03766091024512891,15.88085569381714,1.0433561394931894
b5fa32f1-4e9c7d32,0.05,90,16.46837537765503,1.7998771545860013,4.503987522125244,0.16374531298502404,6.93933057308197,0.7818409272706408,0.7691110426187515,0.08896285416229599,16.01060125350952,1.2719362321036638
b5fa32f1-4e9c7d32,0.05,100,16.285172128677367,1.3543380548523014,4.4837071990966795,0.11739619879265038,8.47393476486206,0.7149480638945461,1.0185919994115828,0.604836487799437,16.769353313446047,1.2889043482779508
